w1,w2,w3,w4
จะกลับกล่าวเจ้าเมืองสำปันหนา,แขกชวาล้ำเลิศประเสริฐศรี,เจ้าพาราอายุสามสิบปี,ชื่อชวีรายาขอบตาแดง
คล้ายทับทิมริมแววแก้วตานั้น,กลมเป็นมันดำดีเป็นสีแสง,แต่ฟันเหลืองเรืองรองเป็นทองแดง,ใครทิ่มแทงมิได้ลงคงกระพัน
มเหสีมีนามตามภาษา,ชื่อบุหงาโชติช่วงดวงบุหลัน,มีบุตรีสีเนื้อดังเจือจันทน์,อายุนั้นได้สิบสี่ปีมะแม
ดูคมขำสำอางเหมือนอย่างหุ่น,พึ่งแรกรุ่นผ่องพ่วงดั่งดวงแข,คล้ายมารดาสารพันไม่ผันแปร,ชื่อดวงแขรัศมีศรีโสภา
อันพาราผาสุกสนุกสนาน,แต่ล้วนบ้านเศรษฐีมีเรือกสวน,ทั้งทรัพย์สินบริบูรณ์ประมูลมวล,ขายแต่ล้วนเพชรพลอยตั้งร้อยพัน
มีเรือไฟใหญ่น้อยสักร้อยเศษ,เที่ยวแล่นหวังฟังเหตุทุกเขตขัณฑ์,กำปั่นรบทอดท่าไว้ห้าพัน,ได้ป้องกันศัตรูหมู่ปัจจา
ทหารรบลงประจำลำละร้อย,เครื่องใช้สอยนับหมื่นล้วนปืนผา,ทั้งเสน่าหลาวโล่โตมรา,พร้อมสาตรามีประจำทุกลำเรือ
พวกที่มาค้าขายหลายภาษา,จะไปมาแล้วก็กักให้ซักถาม,แม้นรู้เรื่องราวชี้คดีความ,ไม่ห้ามปรามปล่อยให้ไปสบาย
จะกล่าวลำกำปั่นที่แตกทัพ,ออกแล่นลับเร็วรี่เที่ยวหนีหาย,สลาตันตีพัดกระจัดกระจาย,เที่ยวเรี่ยรายหลีกหลบไม่พบกัน
พวกล้าต้าต้นหนพลไพร่,บนเป็ดไก่สิ่งละคู่กับหมูหัน,ขอเชิญเจ้าอ่าวทะเลทั้งเทวัญ,ช่วยป้องกันโภยภัยอย่าให้พาน
พวกลางคนจะบนเมียไม่เสียของ,ไปร่วมห้องเขาคงให้กินไข่หวาน,จะไปนั่งเสียของไม่ต้องการ,เขาขี้คร้านต้มแกงแรงสินบน
พอขาดคำลมเรื่อยมาเฉื่อยฉิว,ติดใบปลิวคว้างคว้างมากลางหน,สิ้นเสบียงเลี้ยงเหล้าพวกชาวพล,แต่เวียนวนแล่นมาในสาคร
ถึงสามเดือนเคลื่อนคล้อยแค่ลอยล่อง,ไปตามร่องคลื่นกลิ้งเท่าสิงขร,ข้ามมหาสาคโรชโลทร,ใกล้นครปากอ่าวเมืองเจ้านาย
เที่ยวสืบเสาะเกาะแก่งทุกแห่งห้อง,ที่ในท้องวังวนชลสาย,ไม่ได้ความถามข่าวถึงเจ้านาย,ฝ่ายนายท้ายแล่นเข้าออกบุรี
พวกชาวเพชรกำพลมากล่นเกลื่อน,ถามถึงเพื่อนพวกเหล่าชาวกรุงศรี,เมื่อไรเจ้าเราจะมาถึงธานี,ท่านช่วยชี้แจงเล่าให้เข้าใจ
พวกกำปั่นนั้นว่าเมื่อล่าทัพ,แตกแตนยับเหลือล้นทนไม่ไหว,ทั้งลูกคลื่นถูกลมระดมไป,กำปั่นใหญ่มิได้แจ้งตำแหน่งความ
พวกเสนาข้าเฝ้าเศร้าสลด,ทรวงระทดถอนใจใหญ่แล้วไต่ถาม,ทูลกระหม่อมจอมณรงค์เมื่อสงคราม,เองได้ความว่าจะรอดหรือวอดวาย
พวกคนธรรพ์นั้นว่าลมระดมพัด,คลื่นก็ซัดลมแดงแรงใจหาย,ทั้งเรือรับเรือหนุนเกิดวุ่นวาย,แตกกระจายเสียทีรบไม่พบกัน
หรือจะไม่ดับสูญประยูรยศ,จงกำหนดให้ถนัดอย่าขัดขวาง,จะได้คิดข้อความไปตามนาง,โดยทิศทางเขตแขวงตำแหน่งใด
โหรรับนับโฉลกเปกโปกเปาะ,ถูกจำเพาะพระเสาร์เข้าทึ้งไส้,ชะตานางกลางคอดตลอดไป,แล้วขับไล่อินทภาษบาทจันทร์
ราหูเกาะเคราะห์ร้ายเพราะชายหนุ่ม,อังคารกุมลัคนาถึงอาสัญ,ไปทางทิศหรดีที่สำคัญ,จะพบพันธุ์หน่อเนื้อในเชื้อนาง
เป็นนายเรือเกลือข้าวเอาบรรทุก,ของดิบสุกเลี้ยงชวากะลาสี,ทั้งล้าต้าต้นหนล้วนคนดี,พวกที่มีกตัญญูรู้พระคุณ
เจ้าข้าวแดงแกงร้อนอย่านอนเปล่า,ไปตามเจ้าขาดเหลือได้เกื้อหนุน,อุตส่าห์ติดตามไปคงให้คุณ,เดชะบุญจะได้มาพาราเรา
พวกพหลพลรบลงเรือพร้อม,ชักใบอ้อมโอบใส่บนปลายเสา,รอกสลักจักรไกผูกไม้เพลา,ติดกับเสาสายกระสันพันระยาง
ได้ฤกษ์ดีตีฆ้องล่องจากอ่าว,ออกแล่นก้าวเลี้ยวลัดไม่ขัดขวาง,ไปตามทิศหรดีวิถีทาง,ใบสล้างตามกันออกสันดอน
พระพายส่งตรงไปมิได้หยุด,ออกแล่นรุดไปตามทางหว่างสิงขร,ไม่หยุดยั้งรั้งราพลากร,ต่างรีบร้อนสืบข่าวทุกอ่าวไป
เมืองจีนจามพราหมณ์แขกเที่ยวแยกย้าย,เรือค้าขายแวะถามตามสงสัย,เพราะว่าเป็นการร้อนไม่นอนใจ,ทั้งเหนือใต้สืบเสาะตามเกาะเกียน
จะกล่าวถึงมังคลานราราช,กับครูบาทหลวงชี้แผนที่เขียน,ให้ตรองตรึกปรึกษาตำราเรียน,ค่อยพากเพียรฝึกฝนกลอุบาย
ทั้งกล่อมเกลี้ยงเลี้ยงบุตรสุดสวาท,สามหน่อนาถน้ำเนื้อในเชื้อสาย,ค่อยจำเริญรุ่นตามกันสามชาย,ดูคล้ายคล้ายจิ้มลิ้มดังพิมพ์เดียว
บาทหลวงว่าน่าหัวร่อพ่ออ้ายหนู,เป็นม่ายชู้ม่ายเมียเสียประเดี๋ยว,ต้องเลี้ยงดูลูกกำพร้าจนหน้าเซียว,เองจะเกี้ยวใครได้เขาไม่ยอม
