w1,w2,w3,w4
ฝ่ายฝรั่งลังกาบนหน้าที่,เห็นคนสีแดงก่ำดั่งน้ำครั่ง,เรียกกันดูอยู่บนหน้าเสมาบัง,บ้างยืนนั่งเดินไขว่ทั้งไพร่นาย
บ้างตั้งเตาเอาลูกปรายกรวดทรายคั่ว,หลอมตะกั่วคอยสาดเหมือนมาดหมาย,ส่วนสามนางต่างแต่งแปลงเป็นชาย,ขึ้นเดินกรายตรวจพลบนกำแพง
เห็นโยธาข้าศึกล้วนฮึกหาญ,เที่ยวเดินพล่านยืนนั่งไม่บังแฝง,ยิงปืนใหญ่ใส่ลูกปรายนรายณ์แรง,ถูกคนแดงตายตื่นนับหมื่นพัน
ด้วยค่ายทำต่ำกว่าเนินเชิงเทินป้อม,ยิงค่ายล้อมแหลกทลายค่ายวิหลั่น,พวกฝรั่งทั้งปวงทะลวงฟัน,พวกคนธรรม์กองทัพออกรับรบ
เหล็กฝรั่งทั้งสิ้นเหมือนชินอ่อน,เข้าฟันฟอนยู่ยับกลับตลบ,ค่ายคนธรรม์พันฟาดขาดกระทบ,ฝรั่งรบถอยหลังเข้าลังกา
เห็นอาวุธสุดสู้เหล็กยู่ยับ,จะรบรับข้าศึกจึ่งปรึกษา,เอาทองแดงแท่งทองเหลืองเครื่องสาตรา,ให้โยธาถือทั่วทุกตัวคน
ฝ่ายองค์พระมังคลาดึกห้าทุ่ม,เห็นเมฆกลุ้มคลุมฟ้าเวหาหน,ให้ตั้งโห่โยธาสัญญาพล,ขึ้นปีนปล้นบนกำแพงกวัดแกว่งคบ
พวกหน้าที่ตีรันแทงพันฟาด,ตายดื่นดาดกลับมาอีกไม่หลีกหลบ,ทั้งสามนางต่างไล่ไพร่สมทบ,พวกหอรบป้อมปืนยิงครื้นครึก
ปืนหลักรายค่ายป้อมยิงพร้อมพรั่ง,ตูมตึงตังทั้งโห่ร้องเสียงก้องกึก,ดังสนั่นลั่นเลื่อนสะเทือนสะทึก,เสียงคึกคึกคับคั่งประดังกัน
ฝ่ายองค์พระมังคลาทรงม้าที่นั่ง,คอยไล่หลังเหล่าพหลพลขันธ์,ขึ้นปีนปล้นจนสว่างถึงกลางวัน,ต่างเปลี่ยนกันรบรุดไม่หยุดยั้ง
จะกล่าวกลับทัพผลึกออกลึกแล่น,เข้าเขตแดนลังกาพร้อมหน้าหลัง,ยินเสียงปืนครื้นครั่นสนั่นดัง,ทัพเรือตั้งคั่งคับอยู่นับพัน
พอเรือใช้ไปถามบอกตามเรื่อง,พระเจ้าเมืองลังกานราสวรรค์,ต่างแจงความตามจริงทุกสิ่งอัน,เรือใช้นั้นให้หนังสือที่ถือไป
แล้วกลับมาพากันเข้าเฝ้าทั้งสาม,กราบทูลความตามได้แจ้งแถลงไข,พระทรงฟังสั่งมหาเสนาใน,ยิงปืนใหญ่ออกกำปั่นเหมือนสัญญา
ฝ่ายเรือนำกำปั่นลั่นปืนรับ,เปิดทางทัพแยกย้ายทั้งซ้ายขวา,ฝ่ายเรือใช้ได้หนังสือรับถือมา,ทูลสุดสาครอ่านสารสุนทร
ในเรื่องความสามพระหน่อวรนาถ,กราบพระบาทบพิตรอดิศร,ด้วยเดิมได้ให้สารสามมารดร,จะโอนอ่อนอัภิวาทบาทยุคล
พระมังคลามาถึงทั้งสังฆราช,โกรธกริ้วกราดรบพุ่งกรุงสิงหล,ข้าทั้งสามห้ามไม่หยุดก็สุดจน,จึงพาพลมาบรรจบสมทบกัน
เมื่อยังเยาว์เบาจิตทำผิดพลั้ง,เพราะพระมังคลาได้ไอศวรรย์,เธอใช้สอยพลอยผิดเข้าติดพัน,จึ่งคิคกันทั้งนี้แต่พี่น้อง
อุตสาหะจะมาสามิภักดิ์,ด้วยจงรักรู้คุณการุญสนอง,คิดแยบยลกลศึกยังตรึกตรอง,มิให้ต้องรบพุ่งทั้งกรุงไกร
ด้วยองค์พระมังคลามีอาวุธ,ประสิทธ์สุดที่จะต้านทานไม่ไหว,พระแสงขรรค์ฟันลงที่ตรงไร,ลุกเป็นไฟเพลิงผลาญสังหารกาย
แต่วายุพัฒน์นัดดาสามิภักดิ์,จะใช้ยักษ์ลักให้ได้ดั่งใจหมาย,หัสกันนั้นกับข้าอาหลานชาย,ขอขึ้นฝั่งตั้งค่ายฝ่ายอุดร
แม้นศึกหนักจักสมทบช่วยรบรับ,เหมือนคำนับไว้ในลักษณ์ในอักษร,พอจบอ่านสารตราสุดสาคร,เอาพับซ่อนเสียมิให้ผู้ใดฟัง
ทั้งเห็นจริงกริ่งใจสงสัยอยู่,คงจะรู้ดีร้ายเมื่อภายหลัง,แล้วเร่งทัพจับพลข้ามวนวัง,เสียงครึกครื้นขึ้นฝั่งข้ามลังกา
ทั้งพระน้องกองการะเวกผลึก,ล้วนเจนศึกเวทมนตร์ดลคาถา,ครั้งสำเร็จเสร็จสรรพจับสาตรา,พระทรงมาที่นั่งนิลมังกร
ทั้งม้าทรงองค์พระกฤษณาน้อง,ถือกระบองเนาวรัตน์ประภัสสร,ทั้งกระบวนล้วนทหารเคยราญรอน,สุดสาครถือกระบองของอาจารย์
แต่นงเยาว์เสาวคนธ์ทรงครรภ์แก่,ไม่ท้อแท้ตามไล่ไพร่ทหาร,ขึ้นทรงนั่งหลังสิงห์วิ่งทะยาน,ยกทัพมาหน้าทวารปราการกัน
ฝ่ายองค์พระมังคลาทรงม้าต้น,ไล่ต้อนพลขึ้นกำแพงแกว่งพระขรรค์,พระกฤษณาถาโถมเข้าโรมรัน,ทรงกระบองป้องกันประจัญบาน
พระมังคลากล้ารบไม่หลบเลี่ยง,ชักม้าเรียงรำร่าออกหน้าทหาร,ต่างตีรันฟันต้องกระบองทาน,เป็นเพลิงผลาญพลุ่งโพลงโขมงควัน
พระกฤษณาม้าล้มลงสลบ,สุดสาครรอนรบรับพระขรรค์,ข้างพี่ตีมิได้ต้องข้างน้องฟัน,ไม้เท้ากันก็เป็นไฟไหม้เบาะอาน
สุดสาครร้อนรนขืนทนได้,เพลิงลามไหม้เสื้อหมวกพวกทหาร,นางเสาวคนธ์ขับสิงห์วิ่งทะยาน,เข้ารอนราญรบกับพระมังคลา
แกว่งภุขรรค์อันที่ได้ไว้แต่เล็ก,ด้วยเป็นเหล็กเพชรพลามวามเวหา,ทั้งฤทธิ์แก้วแคล้วคลาดเครื่องสาตรา,พระมังคลาฟันฟาดก็พลาดแพลง
พวกทหารต่อทหารต้านต่อสู้,หอกดาบยู่แทงฟันเข้มขันแข็ง,กุมแต่ด้ำกำหมัดเหวี่ยงวัดแวง,คนธรรพ์แทงฟันเข้าช่วยเจ้านาย
พวกโยธาการะเวกเอกระ,ชกเตะตะต่อยปล้ำล้มคว่ำหงาย,แย่งอาวุธฉุดคร่าประสาชาย,บ้างล้มตายตะลุมบอนแทงฟอนฟัน
ฝ่ายสามนางต่างเห็นทัพรบรับสู้,เปิดประตูช่วยพหลพลขันธ์,หอกดาบทวนล้วนทองแดงไล่แทงฟัน,พวกคนธรรมพ์นั้นยังน้อยต้องถอยรบ
พระมังคลาม้าล้มแทบลมจับ,เหงื่อโซมซับลับแลงสุดแรงสลบ,กลับเข้าค่ายชายน้ำพอค่ำพลบ,ทหารรบรายุทธ์ด้วยสุดแรง
นางเสาวคนธ์ทนประทังพอยั้งพยุด,จะคลอดบุตรสุดจะยืนจะขืนแข็ง,ระทวยองค์ลงริมทางที่กลางแปลง,จนสิ้นแรงเรียกหาสุดสาคร
พอรำภามาพบมืดพลบค่ำ,สังเกตจำสำเนียงเสียงสมร,ลงจากม้าค่อยตระกองประคองกร,อุ้มบังอรขึ้นบนตักสะพักไว้
เสาวคนธ์อ้นอั้นป่วนปั่นปวด,รำภานวดผันแปรรู้แก้ไข,พอยามปลอดคลอดโอรสยศไกร,รำภาใส่หมวกประคองผ้ารององค์
แล้วอุ้มนางข้างขวาขึ้นม้าเครื่อง,ควบเข้าเมืองได้สมอารมณ์ประสงค์,เรียกให้เปิดประตูรับขับม้าทรง,อุ้มสององค์ตรงขึ้นบนมนเทียรรัตน์
