w1,w2,w3,w4
แท่นสุวรรณบรรจงที่ทรงเสวย,เหมือนอย่างเคยพร้อมพรั่งอยู่ทั้งหมด,พระบุตรีพี่น้องสองโอรส,อยู่ชั้นลดใกล้พระชนนี
นางออกนั่งยังหน้าพลับพลาโถง,ท้องพระโรงทิวทุ่งริมกรุงศรี,แสนรำลึกตรึกตราถึงสามี,จะอยู่ที่ห้องไหนหนอในวัง
เขม่นจิตคิดหึงคำนึงนึก,หรืออยู่ตึกแต้มทองที่สองหลัง,เฝ้าคลึงเคล้าเช้าค่ำแต่ลำพัง,ยิ่งแค้นคั่งเคืองขืนกลืนน้ำตา
จึงเอื้อนอรรถตรัสถามความพี่เลี้ยง,อยู่พร้อมเพรียงไพร่นายทั้งซ้ายขวา,พวกฝรั่งยังไม่แจ้งแห่งเรามา,จะพูดจาคิดอ่านประการใด
เจ้าพราหมณ์พร้อมน้อมนอบตอบสนอง,แล้วแต่ต้องพระปัญญาอัชฌาสัย,ด้วยเผ่าพงศ์วงศ์วานการข้างใน,อันพวกไพร่พรั่นพระราชอาชญา
นางเห็นจริงนิ่งตรึกจารึกสาร,คิดว่าขานเขียนความตามประสา,ฉบับหนึ่งถึงกษัตริย์ภัสดา,แล้วตีตราพับปิดผนิดดี
เลือกแต่งนางช่างพูดเป็นทูตถือ,นำหนังสือศุภสารไปขานไข,มีเครื่องยศงดงามตามข้างใน,พวกสาวใช้เชิญตามให้งามยศ
เจ้าพราหมณ์จัดรถาแห่หน้าหลัง,ทั้งแตรสังข์ตามธรรมเนียมตระเตรียมหมด,แล้วเชิญพานสารตั้งบัลลังก์รถ,มีกลิ้งกลดชุมสายถือรายเรียง
ฝ่ายนารีที่เป็นทูตช่างพูดเพราะ,จะทะเลาะชาวลังกากินยาเสียง,มาแต่เมืองเครื่องหอมมีพร้อมเพรียง,ขึ้นนั่งเตียงแต่งตัวให้ยั่วยวน
ตั้งคันฉ่องส่องหวีเกศีเส้น,มีขนเม่นน้อยน้อยสอยสงวน,ไรจุกดิบกริบผมพอสมควร,เอาแป้งนวลผัดหน้าด้วยมาไกล
นุ่งลายอย่างช่างจีบกลีบสลับ,ห่มสีทับทิมทองดูผ่องใส,แล้วทูลลาพาเหล่านางสาวใช้,เดินออกไปที่รถาขึ้นหน้ารถ
พวกเกณฑ์แห่แตรสังข์ประดังเสียง,เครื่องสูงเคียงกรรชิงทั้งกลิ้งกลด,สาวใช้นางย่างเยื้องเชิญเครื่องยศ,พลางแห่รถข้ามทุ่งเข้ากรุงไกร
ถึงประตูบูรีที่ประทับ,จึงหยุดยับยั้งแจ้งแถลงไข,แล้วบอกกล่าวข่าวสารท่านข้างใน,เร่งทูลให้ทราบความตามสำเนา
นายประตูรู้จำเอาคำสั่ง,ไปในวังเล่าตามเนื้อความเขา,พวกท้าวนางต่างว่าฉาวแล้วชาวเรา,รีบเข้าเฝ้าทูลแถลงแจ้งกิจจา
บัดนี้พระมเหสีผู้มียศ,กับโอรสบุตรีมียศถา,เสด็จตามข้ามฝั่งมาลังกา,อยู่พลับพลาพลพร้อมล้อมพระองค์
แต่งสตรีมีชื่อมาสื่อสาร,จะว่าขานข้อความตามประสงค์,แม้รับเฝ้าก็จะเข้ามาเฝ้าองค์,มิรับคงจะเข้ามาไม่ช้าที
พระอภัยให้หาน้องกับโอรส,มาพร้อมหมดทั้งวัณฬามารศรี,พลางปรึกษาว่าคงฉาวแล้วคราวนี้,นางมาลีหล่อนช่างพาลูกมาตาม
จะหวงหึงดึงดื้อถือทิฐิ,เขาแล้วสิใจเพชรไม่เข็ดขาม,เชิญพระน้องลองออกไปบอกความ,ช่วยห้ามปรามให้เขากลับกองทัพไป
ศรีสุวรรณนั้นอายทูลบ่ายเบี่ยง,แต่มาเพียงนี้นั่งยังไม่ไหว,ให้เมื่อยเหน็บเจ็บกายทุกหายใจ,จงโปรดให้สินสมุทรไปพูดจา
สินสมุทรทรุดหมอบตอบสนอง,ฉันยังย่องไม่ถนัดให้ขัดขา,แต่ทาไพลไม่หายหลายเวลา,พลางนิ่วหน้านวดเพลาเข้ากระบวน
พระอภัยได้ยินสินสมุทร,กับหน่อนุชน้องนั้นแกล้งผันผวน,พลางเอนองค์ลงเสียบ้างอย่างประชวร,ทำปวดมวนไม่สร่างครางฮือฮือ
นางวัณฬาว่าคราวนี้สิ้นที่พึ่ง,เขามาถึงทูนหัวกลัวเขาหรือ,เมื่อเกี้ยวพานทานบนแต่ต้นมือ,ว่าจะถือเพศฝรั่งอยู่ลังกา
เป็นขาดญาติขาดมิตรเหมือนปลิดปลด,ไม่ร่วมรสร่วมชาติศาสนา,เดี๋ยวนี้เขาเอาหนังสือให้ถือมา,ไม่บัญชาทำประชวรแกล้งครวญคราง
