w1,w2,w3,w4
ฝ่ายฝรั่งสังฆราชพระบาทหลวง,เมื่อเสียท่วงทีทัพไม่หลับใหล,นำมังคลาพาตรงเข้าพงไพร,ค่ำมืดไม่เห็นหนตำบลทาง
เที่ยวบุกป่าฝ่าหนามลงข้ามห้วย,เป็นตรอกตรวยโตรกชะง่อนสิงขรขวาง,ถึงเขามฤคดึกดื่นหยุดยืนคราง,พอแลเห็นเป็นสว่างข้างบรรพต
เหมือนโคมใหญ่ไฟเดินบนเนินเขา,คิดว่าเข้าเขตตำบลชนบท,เขม้นดูอยู่ประเดี๋ยวเดินเลี้ยวลด,ลับบรรพตแล้วสว่างรางรางมา
จะปีนขึ้นไปไต่ถามเมื่อยามดึก,เห็นเหวลึกแลเวิ้งกระเพิงผา,พอโคมใกล้ไฟสว่างกระจ่างตา,พระมังคลาเห็นคนบนคีรี
จะขึ้นไปไม่ถึงจึ่งร้องถาม,ตำแหน่งนามแนวป่าพนาศรี,ทั้งบาทหลวงลวงล่อขออัคคี,ใคร่เห็นหน้าพาทีไต่ถามความ
ยุเรเด่นเป็นผู้รู้วิเศษ,คิดสมเพชมังคลาที่มาถาม,จึงว่าท่านผ่านพาราสง่างาม,ไม่ถือตามเยี่ยงอย่างในทางธรรม์
เขายุมั่งทั้งเขายอสู้พ่อแม่,ก็พ่ายแพ้พากันด้นซุกซนหนี,อย่าเดาเดินเกินไปทางไม่มี,ไปทางปีมะโรงวันจันทวา
พอเดือนขึ้นชื่นใจแกได้เห็น,หนทางเป็นป่าชัฏไม่ขัดขวาง,รีบเดินดุ่มพลุ่มพล่ามไปตามทาง,พอสว่างเวลารุ่งราตรี
ขึ้นไปส่องกล้องดูบนภูเขา,รู้ว่าเข้าแขวงเขตเมืองเศรษฐี,จึ่งบอกพระมังคลาเจ้าธานี,บ้านนี้มีแต่แม่ม่ายผัววายวาง
ชื่อนางเซียมวิไลจะไปหา,ได้พึ่งพาสารพัดไม่ขัดขวาง,เอ็งคอยกูอยู่ที่โขดโบสถ์วัดร้าง,แล้วลงทางอ้อมมาตามหน้าเนิน
ฝ่ายฝรั่งสังฆราชพระบาทหลวง,ไม่ล่อลวงเล่าความตามประสงค์,ประดักประเดิดเกิดการราญณรงค์,ต้องช่วยองค์มังคลาเจ้าธานี
ด้วยทัพแตกแยกย้ายพลัดพรายหมด,เที่ยวเลี้ยวลดหลงทางกลางวิถี,เจ้าช่วยเจ้าชาวฝรั่งไว้ครั้งนี้,อย่าให้มีอันตรายถึงวายปราณ
จะทำตามความสั่งพระสังฆราช,เฉลียวฉลาดแล้วแต่จะแก้ไข,บาทหลวงว่ามาเดี๋ยวนี้ไม่มีใคร,ขออาศัยสักสี่ห้าทิวาวัน
แล้วจะไปไกล่เกลี่ยเที่ยวเกลี้ยกล่อม,ได้รวมรอมพร้อมพหลพลขันธ์,คิดแยบยลกลอุบายให้หลายชั้น,ไม่ละกันแก้เผ็ดให้เข็ดมือ
นางแม่ม่ายหมายจะใคร่ได้ความชอบ,เห็นเธอรอบรู้เหลือก็เชื่อถือ,เคยคิดอ่านการศึกเคยฝึกปรือ,เขาออกชื่อลือทั้งเมืองลังกา
จึงจัดแจงแต่งตึกตุ้งเตียงตั้ง,ลับแลบังฉากฉายลายเลขา,แล้วไปเชิญเสด็จพระมังคลา,ลอบเข้ามายามดึกอยู่ตึกกลาง
แล้วจัดแจงแต่งตั้งโต๊ะถวาย,นางแม่ม่ายปรนนิบัติไม่ขัดขวาง,มีลูกสาวขาวสลวยสวยสำอาง,อายุนางได้สิบห้าชื่อยาใจ
ให้ใช้สอยคอยระวังตั้งพระศรี,ช่วยพัดวีกิริยาอัชฌาสัย,บาทหลวงมือถือกล้องจ้องจุดไฟ,เคลิ้มหลับไปไม่ทันได้ฉันยา
แต่องค์เจ้าชาวฝรั่งกำลังรุ่น,เห็นสาวเสียวเฉียวฉุนเสนหา,ทำเหมือนเมื่อยเหนื่อยใจพลิกไปมา,เรียกนางยาใจเจ้าเยาวมาลย์
พี่เจ็บป่วยช่วยนวดหน่อยเถิดเจ้า,นางคุกเข่าคำนับรับบรรหาร,ขึ้นบนเตียงเคียงองค์แล้วนงคราญ,ช่วยอยู่งานนวดฟั้นให้บรรทม
พระมังคลาปราศรัยยาใจเอ๋ย,เป็นบุญเคยเชยชิดสนิทสนม,พี่แสนโศกโรคช้ำระกำกรม,ได้เชยชมโฉมนางค่อยสร่างใจ
