w1,w2,w3,w4
แล้วออกนั่งยังที่เก้าอี้อาสน์,หมู่อำมาตย์เฝ้าฝ่ายทั้งซ้ายขวา,อยู่พร้อมพรั่งทั้งพระน้องสองนัดดา,จึงปรึกษาสงครามตามทำนอง
อันพาราการะเวกใช่วงศ์ญาติ,หมิ่นประมาทเมืองเราให้เศร้าหมอง,เอาโคตรเพชรค่าเมืองงามเรืองรอง,ซึ่งเป็นของคู่ลังกาไปธานี
จึงเมืองเราเบาบางโรยร้างเริศ,ไม่ก่อเกิดแก้วเพชรทั้งเจ็ดสี,เราเจ็บจิตคิดแค้นแสนทวี,จะไปตีคืนเอาของเรามา
ให้รุ่งเรืองเมืองเราเหมือนเก่าก่อน,ราษฎรจะเป็นสุขทุกทิศา,พวกข้าเฝ้าเหล่าอำมาตย์ราชเสนา,แต่บรรดาขุนนางเห็นอย่างไร
ฝ่ายผู้เฒ่าเฝ้าฟังรับสั่งตรัส,จึงทูลทัดทานห้ามตามนิสัย,อันพาราการะเวกพระเวียงชัย,เป็นเมืองใหญ่ไพร่พลพ้นคณนา
มีราชครูผู้ชื่อโลกเชษฐ์,ผู้วิเศษเวทมนตร์ดลคาถา,ทหารเสือเมื่อครั้งรบลังกา,ล้วนแกล้วกล้ากลางณรงค์อยู่คงทน
ทั้งแคล้วคลาดพลาดเพลี่ยงหลีกเลี่ยงหลบ,ฝีมือรบรับรองไม่ต้องฝน,ซึ่งแก้วเก็จเพชรของเราเสาวคนธ์,ขอพระชนนีให้ด้วยไมตรี
ใช่หาญหักลักฉกจะยกทัพ,ไปโจมจับรบพุ่งถึงกรุงศรี,จะสงครามลามลุกขึ้นทุกที,ชาวบุรีราษฎรจะร้อนรน
แม้รู้เรื่องเมืองผลึกรมจักร,จะพร้อมพรักยกมาโกลาหล,รุมรบพุ่งกรุงไกรเสียไพร่พล,ต้องทุกข์ทนทั่วทั้งเกาะลังกา
เสียไมตรีมิหนำเสียอำนาจ,ต้องขาดญาติขาดวงศ์เผ่าพงศา,แม้จะใคร่ได้เพชรแก้วเก็จมา,ควรพูดจาปราศรัยเป็นไมตรี
เขาขอเราเราก็ขอต่อเขาบ้าง,ตามเยี่ยงอย่างต่างบำรุงซึ่งกรุงศรี,ขอพระองค์ทรงจังหวัดปถพี,อย่าให้มีเสี้ยนศึกจงตรึกการ
เจ้าหัสกันนั้นว่าคำของอำมาตย์,เหมือนสตรีขี้ขลาดไม่อาจหาญ,กลัวเหนื่อยยากอยากจะใคร่ได้สำราญ,อยู่เรือนบ้านกอดกันกับภรรยา
จึงขัดขวางอย่างนี้เพราะขี้เกียจ,ให้เสื่อมเกียรติยศศักดิ์เสียหนักหนา,เมื่อของเราเขาเอาไว้ไปเอามา,จะกลับว่าผิดนั้นด้วยอันใด
ถึงขัดเคืองเมืองผลึกรมจักร,พระไม่รักชาติเชื้อนับเนื้อไข,เขากับเราเล่าก็จะกลัวอะไร,ใครดีได้ดูกันสมันเกอ
อันเกิดมาสามัญเป็นอันขาด,ย่อมรักชาติชีวีไม่มีเสมอ,พระชุบย้อมหม่อมฉานเป็นหลานเธอ,ขออย่าเพ่อด่วนเสด็จเหนื่อยเหน็ดองค์
จะขอรับอาสาไปการะเวก,เอาเพชรเอกอันเป็นของต้องประสงค์,แม้มิได้ให้เคืองเบื้องบาทบงสุ์,ขอให้ลงโทษหม่อมฉานผลาญชีวัน
พระฟังคำดำริตริตรองตรึก,พลอยเหิมฮึกเห็นจริงทุกสิ่งสรรพ์,พระตรัสยอหน่อกษัตริย์หัสกัน,เจ้าคิดนั้นเหมือนในน้ำใจอา
อันพวกเราเหล่าฝรั่งเชื่อฟังพระ,ไม่ปนปะเป็นญาตินอกศาสนา,เจ้ายกไปให้ทูตเข้าพูดจา,ฟังเจ้าการะเวกก่อนคิดผ่อนปรน
เจ้าวายุพัฒน์จัดทัพกำกับน้อง,ไปเป็นกองหนุนหลังฟังเหตุผล,อย่าโมโหโต้ตอบให้ชอบกล,คิดผ่อนปรนปราบปรามตามทำนอง
แม้ขัดขวางอย่างไรให้รู้ด้วย,เราจะช่วยหนุนหลังเจ้าทั้งสอง,แล้วอวยชัยไปดีทั้งพี่น้อง,ให้ได้ของโคตรเพชรแก้วเก็จมา
เจ้าวายุพัฒน์หัสกันรับบรรหาร,ต่างกราบกรานรับพรอ่อนเกศา,ไปจัดพลคนประจำลำนาวา,เป็นทัพหน้าร้อยลำประจำธง
พอฤกษ์ดีตีระฆังดังสนั่น,ต่างยิงปืนครื้นครั่นควันตลบ,ออกจากฝั่งลังกามหรณพ,พลรบรับโห่ก้องโกลา
ฝ่ายทัพหลังตั้งกระบวนล้วนกำปั่น,เป็นดั้งกันเกียกกายปีกซ้ายขวา,มีปีกหางอย่างครุฑยุทธนา,เป็นเรือห้าร้อยถ้วนกระบวนทัพ
ออกแล่นนำกองทัพไม่สับสน,ดูเกลื่อนกล่นกลางมหาชลาไหล,ประโคมฆ้องกลองแตรเซ็งแซ่ไป,ต่างใช้ใบเลี่ยงแล่นตามแผนทาง
จะกลับกล่าวเจ้าพาราการะเวก,การภิเษกขัดข้องคิดหมองหมาง,ด้วยบุตรีหนีหายบุตรชายร้าง,ให้อ้างว้างวิญญาณ์ด้วยอาลัย
แสนวิโยคโศกทรวงให้ง่วงเหงา,จนซูบเศร้าศรีหมองไม่ผ่องใส,ทั้งข้าเฝ้าท้าวพระยาเสนาใน,พลอยหม่นไหม้ใจเศร้าด้วยเจ้านาย
พวกห้ามแหนแสนสุรางค์นางสนม,ไม่หวีผมผัดหน้าเกศาสยาย,ทั้งไพร่ฟ้าม้าช้างก็วางวาย,ฝูงวัวความตายห่าทั้งธานี
สงัดสิ้นพิณพาทย์ระนาดฆ้อง,สยดสยองเย็นเยียบเงียบกรุงศรี,ครั้นกลางวันควันมัวทั่วบุรี,กลางคืนมีดาวหางเป็นลางเมือง
อากาศลั่นครั่นครื้นเหมือนปืนก้อง,กาก็ร้องเอาวาท้องฟ้าเหลือง,อุกกาบาตผาดพุ่งแสงรุ่งเรือง,ตกกลางเมืองมีลางต่างต่างกัน
คืนหนึ่งเจ้าพารานิทราหลับ,ให้วาบวับหวั่นจิตนิมิตฝัน,ว่าจระเข้เหราไล่มาทัน,เข้าคาบคั้นขบกัดฟาดฟัดยี
ความเจ็บปวดยวดยิ่งพระกลิ้งล้ม,ลุยเลนตมตกน้ำแล้วดำหนี,พอสองหน่อวรนาถราชบุตรี,ไล่ฆ่าตีเหรากุมภาพาล
แล้วอุ้มองค์ทรงเดชเกศกษัตริย์,ขึ้นแท่นรัตน์รจนามุกดาหาร,พระทรงเครื่องเรืองจำรัสชัชวาล,พอเสียงขานฆ้องรุ่งสะดุ้งองค์
ตั้งแต่ต้นจนสิ้นสุบินนิมิต,นางนิ่งคิดขัดข้องพลอยหมองศรี,สะอื้นอั้นวันทาทูลสามี,จะร้ายดีมิได้แจ้งคลางแคลงครัน
พวกท้าวนางข้างในออกไปสั่ง,กรมวังวิ่งออกนอกราชฐาน,ตำรวจไล่ไพร่ตามหามราชยาน,ตรงเข้าบ้านปาโมกข์ชะโงกมอง
ฝ่ายพราหมณ์ครูผู้ใหญ่อยู่ในตึก,กับเมียนึกสนุกนั่งอยู่ทั้งสอง,เล่นดอกสร้อยปล่อยแก่แก้กันลอง,ท่านยายร้องตารับหน้าทับตาม
ถึงท่อนปลายกลายร้องเป็นอุณรุท,ยายเป็นอุษาเมินขวยเขินขาม,ท่านตารำทำบทดูงดงาม,โลมยายพราหมณ์ตามทำนองยิ้มย่องกัน
พอเสียงเขามาเรียกสำเหนียกแน่,รู้กระแสว่ารับสั่งนรังสรรค์,ออกจากห้องย่องหยกเดินงกงัน,คนทั้งนั้นไหว้ว่ากับอาจารย์
ท่านยายว่าข้าจะเข้าไปเฝ้าบ้าง,ไม่ห่างข้างขึ้นเสลี่ยงนั่งเคียงผัว,ไปตามทางกลางถนนผู้คนกลัว,ต่างยอบตัวตลอดไปถึงในวัง
ลงจากพระเสลี่ยงทองค่อยย่องย่าง,ขึ้นบนปรางค์ปราสาทชัยเหมือนใจหวัง,พระลดองค์ทรงธรรม์จากบัลลังก์,เชิญไปนั่งแท่นทองทั้งสองรา
