w1,w2,w3,w4
จะกลับกล่าวเจ้าพาราการะเวก,หวังภิเษกลูกรักเป็นศักดิ์ศรี,ด้วยเดือนเจ็ดเสร็จพระอภัยมณี,มาบุรีเริ่มงานการวิวาห์
พอเดือนหกตกแรมดำรัสสั่ง,ให้แต่งวังที่ประทับรับวงศา,เป็นสามแห่งแต่งไว้ใกล้คงคา,เสร็จคอยท่าเกี่ยวดองทั้งสองเมือง
หน่อกษัตริย์หัสไชยไปกำกับ,ทำวังรับเมืองผลึกตึกฝาเฝือง,ล้วนก่ออิฐปิดทองดูรองเรือง,มุงกระเบื้องโบกปูนทั้งพูนดิน
ฝ่ายนงเยาว์เสาวคนธ์วิมลโฉม,เป็นทุกข์โทมนัสในฤทัยถวิล,แต่ทูตถือหนังสือมาถึงธานินทร์,นางทราบสิ้นศุภสารการวิวาห์
ครั้นจะอยู่สู้ดื้อด้วยถือสัตย์,สุดจะขัดบิตุรงค์พระวงศา,วิบากกรรมจำหนีพระพี่ยา,นางตรึกตราเตรียมการมานานครัน
คิดความลับกับกะเทยที่เคยใช้,ชื่อมาลัยมาลาปัญญาขยัน,อยู่ในวังทั้งสองพี่น้องกัน,เลี้ยงเป็นชั้นคนสนิทช่วยคิดการ
ให้ลอบทำสำเภายาวเก้าเส้น,สำหรับเล่นทะเลลึกฝึกทหาร,เลือกล้าต้าต้นหนพวกคนงาน,ล้วนชำนาญนาวาในสาชล
พวกนารีที่เป็นข้าทั้งห้าร้อย,เคยใช้สอยการศึกได้ฝึกฝน,จะไปด้วยช่วยเจ้าเมื่อคราวจน,ทั้งพวกพลขอเฝ้าตามเจ้านาย
ขนข้าวน้ำลำเลียงเสบียงไพร่,บรรทุกไว้ในเรือนั้นเหลือหลาย,กำหนดนัดจัดแจงไม่แพร่งพราย,ทั้งไพร่นายพันร้อยรอคอยฟัง
ฝ่ายองค์พระอภัยใช้ใบแล่น,เรือแห่แหนซ้ายขวาทั้งหน้าหลัง,ทั้งทัพพระอนุชาดาประดัง,ลำที่นั่งสินสมุทรอยู่สุดท้าย
ได้เดือนหนึ่งถึงพาราการะเวก,ต้นหนเอกหยั่งดิ่งให้ทิ้งสาย,ทอดสมอรอเคียงอยู่เรียงราย,เสนานายนำข่าวทูลท้าวไท
ฝ่ายปิ่นปักนัคราการะเวก,จึงสั่งเอกเสนาอัชฌาสัย,จัดเกณฑ์แห่แตรสังข์เรือดั้งไว้,เราจะไปรับกษัตริย์ขัตติย์วงศ์
ฝ่ายขุนนางต่างตำแหน่งจัดแจงเสร็จ,พระเสด็จจรลีเข้าที่สรง,ครั้นเสร็จสรรพกับโอรสยศยง,ต่างลงทรงเรือที่นั่งบัลลังก์ทอง
ไปเชิญพระอภัยเจ้าไตรจักร,เรือคู่ชักดั้งกันผันผยอง,ประโคมทั้งสังข์แตรเสียงแซ่ซ้อง,ทั้งฆ้องกลองก้องมาถึงธานี
