w1,w2,w3,w4
ฝ่ายพระสุดสาครบวรนาถ,ล่วงลีลาศตามวารินกระสินธุ์สาย,อัศวราชอาจหาญทะยานกาย,มาตามสายสาคโรอโนมาน
ชมละเมาะเกาะแก่งทุกแห่งหน,ในสาชลคลื่นซัดเสียงฉัดฉาน,ฝูงปลาร้ายว่ายวนตามชลธาร,เหลือประมาณมากมายมีหลายพันธุ์
มาเดือนครึ่งถึงละเมาะที่เกาะขวาง,ดูใหญ่กว้างแลไปดั่งไพรสัณฑ์,มีกำแพงล้อมรอบเป็นขอบคัน,สารพันตึกรามงามวิไล
ด้วยอำนาจยักขินีมันนีมิต,เข้าดลจิตคนหลงไม่สงสัย,ให้เห็นเป็นถิ่นฐานสำราญใจ,แวะเข้าไปจับกินสิ้นเภตรา
ฉีกขาแข้งแย่งชิงกันสูบเลือด,เอามีดเชือดกินเล่นเป็นภักษา,ต่อนานนานเรือซัดพลัดเข้ามา,มันมารยาทำอุบายให้ตายใจ
มันลงมาเดินไขว่อยู่ชายหาด,ใครขัดขาดข้าวปลามันหาให้,แม้นหลงอยู่ผู้นั้นก็บรรลัย,มันลอบไปหักหางเสือให้เรือโคลง
แม้นเรือซัดพลัดไปมิได้กลับ,มันหลอกจับกินทั้งเรือไม่เหลือหลอ,อ้ายพวกเปรตเศษยักษ์คอยหักคอ,มิให้หลอเหลือไปได้สักคน
ฝ่ายพระสุดสาครบวรนาถ,ล่วงลีลาศแถวทางมากลางหน,เกือบจะถึงยักขินีที่ตำบล,เห็นผู้คนไรไรยังไกลตา
อัสดรถอนถีบแล้วรีบรัด,ใกล้จังหวัดเกาะขวางกลางมหา,ยักขินีดีใจเห็นใกล้มา,คนกับม้ามาให้กินต่างยินดี
เราเอนดูท่านดอกจะบอกให้,มันลงไล่จับมัจฉาเป็นอาหาร,สักครู่ใหญ่จึงค่อยไปให้สำราญ,ไม่ต้องการจะให้เกิดจลาจล
ฝ่ายสุดสาครอาวรณ์หวัง,อาจารย์สั่งกับแขกกล่าวเล่านุสนธิ์,ก็ต้องกันกับท่านแจ้งแห่งยุบล,นี่เมืองคนเขามาว่าด้วยปรานี
จำจะแวะเข้าไปถามได้ความถ้อย,จึ่งจะค่อยรีบไปในวิถี,ดูบ้านเมืองเขามาตั้งฝั่งนที,เห็นจะมีไทท้าวเจ้านคร
พระตรึกพลางทางชักม้าที่นั่ง,ขึ้นบนฝั่งชายชลาหน้าสิงขร,ชมประเทศเขตแคว้นแดนนคร,พระภูธรตรงเข้าไปในศาลา
ยักขินีผีเปรตเหล่าเพศแขก,ทำให้แปลกนั่งลงส่งภาษา,แล้วไต่ถามตามกลมารยา,ไปไหนมาแจ้งข้อข้าขอฟัง
ฝ่ายพระองค์พงศ์กษัตริย์ไม่สงสัย,จึ่งเล่าไปโดยประสงค์จำนงหวัง,เรามาจากนักสิทธ์ไม่ปิดบัง,ให้มันฟังแต่ต้นไปจนปลาย
ยักขินีดีใจเห็นได้ช่อง,ตะโกนก้องเรียกกันให้ผันผาย,หวังจะจับกินให้งามตามสบาย,อ้ายตัวนายถือพร้ามาหน้าพล
พวกบ่าวไพร่ถือไม้เหน็บพร้าโต้,แล้วร้องโห่ขู่คำรามขึ้นสามหน,กรูกันเข้าล้อมแน่นสักแสนคน,พวกไพร่พลแลบลิ้นบ้างปลิ้นตา
น้ำลายไหลหมายจะกินให้สิ้นซาก,กำลังอยากโลดเต้นเผ่นถลา,กูนี้คือยักขินีมีศักดา,จะกินม้ากินคนหลงหนทาง
แม้นรักตัวกลัวตายจงส่งม้า,ให้กูฆ่ากินเล่นอย่าขัดขวาง,ขืนดื้อดึงจะถึงชีวาวาง,ทั้งคนม้ากูจะล้างไม่ฟังความ
ทำพูดจาปรานีแล้วชี้บอก,มึงเคยหลอกกินใครได้กี่หน,ยักขินีกู่ก้องร้องคำรน,กูกินคนในเภตราเสียกว่าพัน
ม้ากับมึงหน่อยหนอไม่พอเคี้ยว,อย่าบิดเบี้ยวยอกย้อนพูดผ่อนผัน,เหวยอ้ายพวกเสนาเอาพร้าฟัน,ทั้งขามันขาม้าคร่าเอาตัว
ยักขินีชี้มือแล้วชักพร้า,วิงถลาหลอนหลอกบ้างกลอกหัว,อ้ายนายใหญ่โลดเต้นทำเล่นตัว,ทั้งกลอกหัวแลบลิ้นแล้วปลิ้นตา
ยักขินีมิอาจจะเข้าใกล้,ร้อนเหมือนไฟวิ่งป่วนอยู่หวนเห,ม้าก็ขบกัดกลมสมคะเน,บ้างวิ่งเซม้าสกัดพระฟาดฟัน
เลือดกระจายตายกลาดลงดาษดื่น,อ้ายยักษ์ตื่นเต็มที่ไม่มีขวัญ,ขินีนายร้องตลาดไล่ฟาดฟัน,พลขันธ์กลับหน้าเข้าราวี
อ้ายตัวนายร่ายมนต์เป็นฝนคลุ้ม,มืดชอุ่มอับไปในวิถี,ไม่เห็นหนสนธยาเหมือนราตรี,ยักขินีมันขยับจะจับตัว
บ้างถาโถมโจมโจนโผนทะลึ่ง,อึงคะนึงหลอนหลอกบ้างกลอกหัว,ทั้งแลบลิ้นปลิ้นตาให้น่ากลัว,ที่เต้นรัวนึกหมายน้ำลายพรู
ยักขินีมิอาจจะเข้าใกล้,เห็นเปลวไฟหลากจิตคิดถวิล,ให้ร้อนแรงแสงกล้าติดกายิน,ยักษ์ทมิฬอ่านมนต์เป็นฝนมา
หน่อกษัตริย์มัสการอาจารย์เฒ่า,แล้วเสกเป่าโองการอ่านคาถา,ประเดี๋ยวใจเป็นลมระดมมา,หอบเอาฟ้าฝนไปมิได้นาน
ฝ่ายพระสุดสาครบวรนาถ,ไล่พิฆาตเข่นฆ่าโยธาหาญ,ยักขินีหนีร่นไม่ทนทาน,แล้วกราบกรานขอชีวาอย่าฆ่าตี
