w1,w2,w3,w4
อันบทเบื้องเรื่องนี้ขอยกไว้,จะกล่าวไปถึงพระยาปตาหวี,อยู่ด้วยนางดวงประไพได้กว่าปี,มิได้มีความทุกข์สนุกใจ
เวลาดึกนึกถึงถิ่นถวิลหวัง,จะมานั่งเชยชิดพิสมัย,จำทูลลาพ่อตาพาเมียไป,ยังกรุงไกรนคราไม่ช้าวัน
จึงว่ากับพุ่มพวงดวงยิหวา,พี่จะพาน้องไปไอศวรรย์,แต่มาอยู่ในสถานก็นานครัน,จะอภิวันท์ท้าวไทไปบุรินทร์
ท้าวกุลามาลีศรีสวัสดิ์,ได้ฟังอรรถยิ้มย่องสนองไข,พรุ่งนี้เช้าจะไปเฝ้าพระทรงชัย,ทูลลาไปนคเรศนิเวศน์วัง
พอรุ่งแจ้งแสงทองส่องอากาศ,ภาณุมาศสางสมอารมณ์หวัง,พระพลิกฟื้นตื่นจากแท่นบัลลังก์,เสด็จยังไทท้าวเจ้าพ่อตา
ท้าวสินชัยได้สดับจึงรับสั่ง,เสนาทั้งซ้ายขวาเร่งหาของ,จะประทานเขยไปดั่งใจปอง,เครื่องเงินทองต่างต่างที่อย่างดี
ไปส่งท้าวเจ้าพาราปตาหวี,ให้สมที่ยศกษัตริย์อย่าขาดเหลือ,จัดเสบียงเมืองเราทั้งข้าวเกลือ,ให้เหลือเฟือขนไปใส่เภตรา
ตำมะหงงรับสั่งกรุงกษัตริย์,แล้วรีบรัดจัดแจงตกแต่งหา,ฝ่ายท่านท้าวเจ้านิเวศน์เกศประชา,เสด็จมาปรางค์มาศปราสาทชัย
ท้าวกุลาพาอนงค์ตรงไปหา,คำนับอาจารย์แจ้งแถลงไข,ที่สำนักพระอาจารย์อันชาญชัย,แล้วพิไรอำลาด้วยอาวรณ์
เชิญใต้เท้าไปพาราปตาหวี,ให้เปรมปรีดิ์ภิญโญสโมสร,บาทหลวงว่ารับแก่เขาเจ้านคร,ต้องอยู่สอนวิทยาแลอาคม
ให้เขารู้แล้วกูจึงจะกลับ,เสียงแรงรับคำเขาไว้ให้ได้สม,เองไปก่อนกูเถิดหวาอย่าปรารมภ์,ไปสะสมพวกทหารการโยธา
ท้าวกุลามาลีศรีสวัสดิ์,ประสานหัตถ์แล้วประนมก้มเกศา,บาทหลวงเฒ่าเข้าใจในตำรา,แกสั่งว่ารีบร้อนอย่านอนใจ
ถิ่นประเทศเขตนี้พวกปีศาจ,มันร้ายกาจหลายอย่างต่างนิสัย,แม้นฝนตกลงมาแล้วอย่าไป,หาฟืนไฟจุดให้รอบตามขอบเรือ
มันไม่ชอบสตรีพวกผีดิบ,เห็นเกาะลิบแล่นไปเสียฝ่ายเหนือ,เผาขนไก่ให้สว่างในกลางเรือ,ข้าวสารเกลือเทใส่ลงในเตา
อย่าไว้ใจในตำราเขาว่ากล่าว,เป็นเรื่องราวว่ามันตายเพราะไฟเผา,ถ้าแม้นเห็นแสงอัคคีที่สำเภา,ไม่อาจเข้ากลัวเพลิงอันเริงแรง
แล้วแกส่งแผนที่คลี่ให้อ่าน,ของบุราณมีไว้สิ้นอย่ากินแหนง,ถ้าแม้นใครไม่สันทัดฉวยพลัดแพลง,ตายที่แก่งเกาะขวางกลางทะเล
ฝ่ายไทท้าวเจ้าพาราปตาหวี,แจ้งคดีลาไปในสถาน,ทูลลาท้าวเจ้าพาราไม่ช้านาน,พานงคราญพุ่มพวงดวงประไพ
กับบาทหลวงอาจารย์ชำนาญเวท,เอาของวิเศษส่งให้สายสมร,ได้คุ้มกันอันตรายในสาคร,แม้นทินกรแจ่มสีรวีวรรณ
จงเก็บไว้ในที่อย่าคลี่ออก,ถ้าระลอกลมป่วนพัดหวนหัน,จึ่งเอาออกกวัดแกว่งเป็นแสงจันทร์,ได้ป้องกันผีสางกลางชลา
พอฤกษ์ดีตีฆ้องกลองสนั่น,ออกกำปั่นแล่นหลามตามไสว,ต้องลมดีคลี่สายระบายใบ,แล่นออกไปทะเลลมยมนา
ฝ่ายท่านท้าวสินชัยกับยายเฒ่า,ส่งลูกเต้าไปพลันต่างหรรษา,กลับเข้าวังตั้งใจเจตนา,ในวิชาโดยทำนองของอาจารย์
จะกล่าวเรือที่ไปมิได้หยุด,ออกแล่นรุดเรือกระบวนล้วนทหาร,ลมก็เรื่อยเฉื่อยฉ่ำไปสำราญ,ได้ประมาณครึ่งเดือนไม่เคลื่อนคลาย
เห็นเกาะขวางกลางมหาชลาสินธุ์,เป็นแถวถิ่นพวกปีศาจมันมาดหมาย,พอแลเห็นเรือเคียงแล่นเรียงราย,ทั้งพวกพรายภูตผีมันดีใจ
ออกวิ่งโลดโดดโผนตะโกนก้อง,บ้างเรียกร้องกู่กันเสียงหวั่นไหว,สำแดงกายหลายอย่างต่างต่างไป,โดดลงในทะเลลมยมนา
