w1,w2,w3,w4
จะกล่าวฝ่ายมังคลานราราช,กับครูบาทหลวงครั้นตรู่สุริย์ใส,ให้เข้าฝั่งไปกระทั่งถึงเวียงชัย,กำปั่นใบแต่ที่มาสักห้าพัน
คนสำหรับนับแสนแน่นอเนก,ทหารเอกกำกับเป็นทัพขัน,เข้าทอดท่าหน้าปากน้ำที่สำคัญ,แล้วให้ลั่นปืนใหญ่เอาใบลง
ทอดสมอรอเรียงเคียงขนาน,ปิดทางด่านกักเรือที่เหลือหลง,แล้วสั่งพวกเกณฑ์หัดจัตุรงค์,ให้ยกตรงตีด่านชานบุรี
บาทหลวงไล่ไพร่พลขึ้นบนป้อม,ทหารล้อมอยู่ด่านชานกรุงศรี,พวกชาวเมืองขึ้นเชิงเทินเนินบุรี,แล้วให้ตีกลองศึกเสียงครึกโครม
ประจุปืนน้อยใหญ่ใส่ดินหู,ข้างพวกหมู่ข้าศึกวิ่งฮึกโหม,ยกค่ายตั้งบังปืนเสียงครื้นโครม,ชาวเมืองโหมโห่พลันให้ลั่นปืน
พวกข้าศึกฮึกหาญถือขวานหมู,ฟันประตูด่านหน้าไม่ฝ่าฝืน,ชาวเมืองพุ่งแหลนหลาวทั้งง้าวปืน,ฝรั่งยืนต่อแย้งแทงด้วยตรี
บ้างล้มตายก่ายกองทั้งสองฝ่าย,จนสุริย์ฉายแสงกล้าในราศี,บาทหลวงเร่งมังคลาอย่าช้าที,ให้ขึ้นตีเอาชัยให้ได้การ
แกเร่งรัดจัดไพร่ไล่พหล,ให้เพิ่มคนศักดาที่กล้าหาญ,แล้วแต่งตัวขึ้นม้าอาชาชาญ,ศิษย์อาจารย์ท้าวภุเกศขึ้นเขตแดน
ยกพหลพลเภตราสิบห้าหมื่น,ทหารปืนดาบง้าวทั้งหลาวแหลน,เครื่องอาวุธต่างต่างทั้งดั้งแพน,ยกมาแน่นเกลื่อนกลาดดาษดา
ฝ่ายตาเฒ่าเจ้าพระยารักษาด่าน,เห็นทหารคึกคักมานักหนา,จึ่งสั่งพวกม้าใช้ให้ไคลคลา,ไปพารากราบทูลมูลความ
เหลือกำลังครั้งนี้เห็นหนักแน่น,นับหมื่นแสนผู้คนมากล้นหลาม,ขอกองทัพรีบมาอย่าช้าความ,ให้เร่งตามลงมาอย่าช้าที
เหลือกำลังวังชาข้าพเจ้า,จงโปรดเกล้าอย่างประณตบทศรี,แม้นช้านักเมืองด่านชานบุรี,จะเสียทีข้าศึกเหมือนตรึกตรอง
พวกม้าใช้รีบไปยังนิเวศน์,นำเอาเหตุเข้าประมูลทูลฉลอง,พร้อมเสนาข้าเฝ้าทูลละออง,ทูลสนองเรื่องราวแก่ท้าวไท
ป่างพระสุดสาครบวรนาถ,ฟังอำมาตย์ทูลสารแล้วขานไข,ให้เร่งรัดจัดพลสกลไกร,เราจะไปเมืองด่านชานชลา
วันนั้นพร้อมเสวกาเจ้าวาโหม,ทูลประโลมขอคำนับรับอาสา,เชิญพระจอมนครินทร์ปิ่นประชา,อยู่พาราอย่าเพ่อเสร็จเสด็จจร
ข้าพเจ้าจะไปรับเป็นทัพหน้า,แม้นเหลือบ่าจึงจะแจ้งแห่งอักษร,มากราบทูลมูลเหตุจึงเสร็จจร,สุดสาครกรุงกษัตริย์จึงตรัสพลัน
พระตรัสสั่งเสนาที่กล้าแข็ง,เร่งจัดแจงกองทัพเคยนับถือ,เกณฑ์พหลพลศึกเคยฝึกปรือ,มีฝีมือเร่งเอาเข้ากระบวน
พลางแต่งองค์ทรงเครื่องพิชัยยุทธ์,เหน็บอาวุธพริ้งพรายทั้งซ้ายขวา,พระหัตถ์กุมไม้เท้าของเจ้าตา,ทรงมาลาหนังหมีล้วนสีดำ
