w1,w2,w3,w4
จะกล่าวข้างมังคลานราราช,อยู่ปรางค์มาศเวียงชัยในวังหลวง,เมืองลังกาช้านานการทั้งปวง,ก็ลุล่วงสมประสงค์จำนงปอง
ขึ้นไปเฝ้าพระเจ้าอาเชษฐาพร้อม,ประณตน้อมแล้วประมูลทูลฉลอง,ขอถวายบังคมลาฝ่าละออง,ไปปกครองนคเรศเพชรกำพล
ฝ่ายพระศรีสุวรรณวงศ์พงศ์กษัตริย์,ของที่จัดแจงไว้ในสิงหล,มาประทานเจ้านิเวศน์เพชรกำพล,ทั้งเครื่องต้นธำมรงค์อลงกรณ์
สร้อยสังวาลบานพับประดับเพชร,แต่ละเม็ดแจ่มจำรัสประภัสสร,แล้วอวยพรให้นัดดาจงถาวร,ครองนครศรีสวัสดิ์กำจัดภัย
พระมังคลากราบก้มประนมหัตถ์,สามกษัตริย์ปรีดาอัชฌาสัย,ศรีสุวรรณสินสมุทรวุฒิไกร,ก็จะไปพาราพากันจร
สั่งกระบวนทวนธงส่งเสด็จ,จัดมาเสร็จพร้อมพรั่งนั่งสลอน,สามกษัตริย์ทรงรถบทจร,สุดสาครเจ้านิเวศน์เกศลังกา
ทรงสินธพโดยจำนงส่งเสด็จ,กษัตริย์เสร็จบพิตรพระกฤษณา,กับพระจอมเจ้าฝรั่งมังคลา,ขึ้นทรงม้าทั้งสี่ตรีพลำ
ถึงกำปั่นคนพร้อมน้อมคำนับ,เสร็จประทับเภตราเลขาขำ,ทหารโห่ครั่นครื้นยืนประจำ,พร้อมทุกลำถอนสมอขันช่อใบ
ห้ากษัตริย์แยกย้ายไปนิเวศน์,ทุกประเทศโดยมหาชลาไหล,ข้ามละเมาะเกาะแก่งตำแหน่งใคร,ก็รีบไปทุกประเทศเขตนคร
ฝ่ายพระสุดสาครบวรรัตน์,ส่งกษัตริย์ภิญโญสโมสร,เสด็จกลับเข้าวังทั้งนิกร,ขึ้นบรรจถรณ์ข้างในที่ไสยา
ฝ่ายกษัตริย์ทรงฤทธิ์อิศเรศ,ถึงนิเวศน์พร้อมกันต่างหรรษา,เมืองผลึกรมจักรนัครา,แต่มังคลานั้นสถานพานจะไกล
สองเดือนครึ่งจึงถึงกำพลเพชร,ท้าวเสด็จเข้าปรางค์ทองอันผ่องใส,พวกพหลพลเภตราเสนาใน,ต่างก็ไปถิ่นฐานบ้านของตน
จะกล่าวเรื่องเมืองวะลำสำปันหนา,ท้าวรายาเสวยสวัสดิ์พิพัฒน์ผล,บริบูรณ์พูนสุขทุกตำบล,ทั้งฟ้าฝนตกงามต้องตามปี
