w1,w2,w3,w4
จะกล่าวข้างสังฆราชพระบาทหลวง,แกร้อนทรวงแค้นใจมิใคร่หาย,จำจะคิดแยบยลกลอุบาย,ดูแยบคายข้าศึกพลางตรึกตรอง
จะแก้แค้นแทนทดไม่ลดละ,ขอเดชะพระช่วยเราที่เศร้าหมอง,แล้วจึ่งหยิบหญ้าคาออกมากอง,จัดสำรองมัดพยนต์เป่ามนตรา
เป็นรูปทูตเยซูผู้วิเศษ,แล้วอ่านเวทที่สำหรับกับคาถา,แกสั่งซึ่งข้อความตามสัญญา,โยนขึ้นอากาศดังเสียงวังเวง
เป็นดีดสีปี่กลองก้องสนั่น,บันลือลั่นไพเราะเสียงเหมาะเหมง,ในเวลากลางคืนเสียงครื้นเครง,ฟังวังเวงพริ้งเพราะเสนาะครวญ
ไปลอยอยู่บนนภางค์กลางเวหน,ให้ฝูงคนตกตะลึงคะนึงหวน,ตรงกำปั่นสันโดษทำโอดครวญ,ทั้งกระบวนกองทัพนิ่งตรับฟัง
หกกษัตริย์ทัศนาบนอากาศ,เห็นประหลาดหลากในพระทัยหวัง,จึ่งว่าจะเป็นอะไรพึ่งได้ฟัง,แล้วตรัสสั่งเสนีผู้ปรีชา
อย่าไว้ใจในตำบลกลศึก,จงตรองตรึกโกลาหลบนเวหา,เราเห็นจะเกิดการเป็นมารยา,ขุนเสนาจงกำกับอย่าหลับนอน
ศรีสุวรรณชั้นเชิงเป็นผู้ใหญ่,อย่าไว้ใจนักหนาอาจะสอน,ทั้งลูกหลานการมาในสาคร,กำลังร้อนศึกประดังยังไม่วาย
พอขาดคำร่ำสอนเสียงดีดสี,ที่อึงมี่สำเนียงเสียงก็หาย,สักครู่หนึ่งเปล่งแสงสำแดงกาย,กล่าวอุบายแผดร้องก้องตะโกน
ว่าเหวยเหวยกษัตราพวกฝาหรั่ง,จงยับยั้งเอ็งอย่าเต้นเหมือนเล่นโขน,กูนี้คือทูตสวรรค์ใช่พรรค์โจร,จงเร่งโอนอ่อนน้อมให้พร้อมกัน
พระเป็นเจ้าเยซูผู้ประสิทธิ์,ทศพิธตรึงส์ไตรเจ้าไอศวรรย์,รับสั่งให้กูมาห้ามปรามสามัญ,อย่าดึงดันจงระงับเร่งกลับใจ
ไปงอนง้อขอโทษพระบาททลวง,ที่ร้อนทรวงไปสมาอัชฌาสัย,ความชั่วช้าสามานย์ประการใด,จะกลับใจหรือไม่กลับจงรับคำ
กูนี้หรือคือทูตไม่พูดหยอก,แม้นเอ็งบอกจะช่วยชุบอปถัมภ์,แล้วจะจดชื่อเสียงเรียงถ้อยคำ,กูจะนำไปบนฟ้าไม่ช้าที
หกกษัตริย์ฟังอรรถบนอากาศ,แปลกประหลาดหลากพระทัยในวิถี,ไม่เห็นหนกายินทั้งอินทรีย์,มาเกิดมีในนภางค์เมื่อกลางคืน
วายุพัฒน์นัดดาจึ่งว่าขาน,มาเกิดการผิดตำราไม่ฝ่าฝืน,จำจะคิดแก้ไขในกลางคืน,พลางลุกยืนร้องไปเป็นใจความ
เอ็งนี้หรือคือทูตในสวรรค์,มาหลอกกันหรือกระไรขอไต่ถาม,กูไม่เชื่อเบื่อหูรู้ในความ,มาคุกคามหลอกกันด้วยมารยา
พลางเรียกยักษ์ชักพระขรรค์ออกกวัดแกว่ง,เป็นสีแสงส่องสว่างกลางเวหา,เป็นเปลวไฟไหม้พยนต์บนเมฆา,ก็หนีมาจากที่เร็วรี่ไป
บาทหลวงเห็นหุ่นมนต์พยนต์หญ้า,มาบนฟ้าไฟติดผิดวิสัย,แล้วตกลงมาพลันด้วยทันใด,ลุกเป็นไฟไหม้ป่นไม่ทนทาน
ประหลาดจิตผิดเชิงเพลิงที่ไหน,มาเกิดไหม้ตกลงใครจงผลาญ,แกสั่งทุกหมู่หมวดให้ตรวจการ,เร่งทหารตามตำแหน่งให้แต่งพล
จะยกเข้าชิงชัยอย่าได้ช้า,ทั้งปืนผาเตรียมให้ทั่วตัวพหล,ครั้นสั่งเสร็จโยธาพลาพล,จะเข้าปล้นไพรีให้มีชัย
พอลมพัดจัดมาเวลาดึก,เสียงครั้นครึกกลางมหาชลาไหล,ให้ตีกลองฆ้องระฆังประดังไป,ยิงปืนใหญ่ออกกำปั่นมิทันนาน
ให้แล่นเรียงเคียงเข้าพุ่งหลาวแหลน,ทั้งโล่แพนครบทั่วตัวทหาร,ล้มปะทะปะทันประจัญบาน,พวกทหารไทยระวังตั้งกระบวน
พอข้าศึกฮึกฮักเข้าหักหาญ,ด้วยเตรียมการตามระบอบคอยสอบสวน,ไม่ประมาทคาดใจทั้งใคร่ครวญ,พอเรือจวนถึงกันโห่สัญญา
ระดมยิงปืนตับทั้งคาบชุด,แกว่งอาวุธโล่แพนไว้แน่นหนา,เอาหม้อดินโยนไปในเภตรา,ดาษดาลุกเป็นไฟที่ในเรือ
ถูกฝรั่งล้มตายวายชีวาตม์,เอาง้าวฟาดใครเข้าใกล้มิได้เหลือ,ทั้งเชือกเสาเพลาใบไหม้เป็นเบือ,พวกในเรือดับไฟมิได้นาน
พอเข้าใกล้ได้ทีเอาขอสับ,โดดขึ้นรับฟันฟาดชาติทหาร,ฝรั่งเห็นเสียเชิงละเลิงลาน,จะต้านทานตามกำลังระวังตัว
บาทหลวงเห็นทัพไทยไล่กระหนาบ,แกชักดาบคอยสกัดจะตัดหัว,แล้วประกาศโยธาเอ็งอย่ากลัว,บอกให้ทั่วแต่บรรดาเสนานาย
แล้วให้ยิงปืนพิรุณกระสุนแตก,เอาสาแหรกชักขึ้นไปดั่งใจหมาย,เสียงตูมตึงผึงแยกแตกกระจาย,พลนิกายข้างไทยบรรลัยลาญ
ฝ่ายพระจอมปัถพินนรินทร์รัตน์,โองการตรัสปรึกษาบรรดาหลาน,ให้ยกเอาค่ายวิหลั่นมิทันนาน,ขึ้นต้านทานโดยกำลังบังลูกปืน
แต่รบรับทัพฝรั่งกำลังศึก,เสียงครื้นครึกเภตราไม่ฝ่าฝืน,พอเกิดลมแดงตั้งขึ้นกลางคืน,ระลอกคลื่นตีกำปั่นสนั่นดัง
พระจันทร์อับลับฟ้าเวหาหน,บังเกิดฝนตกพรำเป็นน้ำขัง,สุนีเปรี้ยงเสียงลั่นสนั่นดัง,คงคาคลั่งเรือซัดกระจัดกระจาย
ทหารรบหลบฝนทนไม่ไหว,หนาวในใจเย็นอยู่ไม่รู้หาย,ลูกพายุป่วนปัดบ้างพลัดพราย,ที่ในสายสาคโรชโลทร
โดนกันแตกแยกย้ายไปหลายร้อย,บ้างซัดถอยเข้าตลิ่งเกยสิงขร,จนเป็นเหยื่อฝูงปลาในสาคร,หนทางจรมิได้รู้ทุกผู้คน
ทั้งมืดค่ำคล้ำมัวทั่วอากาศ,ลมก็กราดไปไม่แจ้งรู้แห่งหน,ทั้งเรือไทยเรือฝรั่งในวังวน,ก็ซัดปนกันไม่รู้ว่าผู้ใด
หกกษัตริย์ซัดเข้าอ่าวสิงหล,แต่มืดมนมิได้แจ้งตำแหน่งไหน,เรือฝรั่งลมกราดสาดออกไป,ถูกคลื่นใหญ่โต้หน้าพะว้าพะวัง
ฝนก็ตกมิได้หยุดสุดความคิด,เป็นจนจิตด้วยกันหมดกำหนดหวัง,พวกต้นหนนายเรือเหลือกำลัง,ไม่เห็นฝั่งเห็นฟ้าระอาจริง
บาทหลวงเฒ่าเจ้าตำรานั้นอ้าปาก,ลงนั่งรากแทบจะตายสวายสวิง,ดูหน้าเขียวร่างกายคล้ายกับลิง,นั่งแอบอิงถังน้ำมือคลำปืน
สิ้นสติความกลัวขนหัวลุก,ทั้งเจ็บจุกเต็มประดาเหลือฝ่าฝืน,ไหนจะหนาวเหน็บเย็นเป็นกลางคืน,ทั้งลมคลื่นก็ไม่ซาระอาใจ
ฟ้าก็ร้องก้องเปรี้ยงเสียงสนั่น,พิลึกลั่นโกลาสาธุไหว,วิถีทางกลางมหาสมุทรไท,เป็นคลื่นใหญ่เหลือล้นคณนา
บาทหลวงเรียกเยซูให้ชูช่วย,อย่าให้ม้วยมรณังสิ้นสังขาร์,เรือก็แคลงแพลงสะบัดซัดออกมา,ไกลลังกาเหลือกำหนดหมดด้วยกัน
แต่แตกล่มจมตายเสียหลายร้อย,ทั้งยับย่อยเต็มประดาแทบอาสัญ,เหลือจะฝืนคลื่นลมระดมกัน,สลาตันตีส่งให้หลงทาง
จะกล่าวฝ่ายกำปั่นหกกษัตริย์,เมื่อลมพัดเข้าไปปะปะทะขวาง,ถึงปากอ่าวเข้าได้ในหนทาง,เรือก็ขวางเกะกะเข้าปะปน
ด้วยมืดเหลือฝนฟ้าในอากาศ,แต่ชายหาดก็ไม่แจ้งรู้แห่งหน,จะจุดไฟก็ไม่ติดผิดพิกล,เป็นเหลือทนหนาวเหน็บเจ็บระบม
พวกล้าต้าต้นหนคนทั้งหลาย,ทั้งบ่าวนายลมจับนอนทับถม,บ้างก็ได้ผิวมะกรูดมาสูดดม,พอดับลมเวียนศีรษะปะทะทรวง
แต่บรรดามาในลำเรือกำปั่น,ให้หวาดหวั่นในใจเป็นใหญ่หลวง,ทั้งพหลพลไกรไพร่ทั้งปวง,ลงนอนง่วงหงอยเหงาเศร้าอุรา
เปรียบเหมือนคนง่อยเปลี้ยเสียจักขุ,สดิผุเต็มคิดผิดนักหนา,จนความรู้ดูในทางกลางชลา,ไม่เห็นฟ้าเห็นน้ำที่สำคัญ
แต่ลมส่งตรงเข้าในอ่าวสมุทร,พัดไม่หยุดวนเวียนทั้งเหียนหัน,ที่นั่งทรงองค์กษัตริย์หัสกัน,ยังป่วนปั่นอยู่ข้างขวาหน้าสันดอน
จะกล่าวฝ่ายในลังกาอาณาจักร,ก็พร้อมพรักทวยหาญชาญสมร,ทุกหมู่หมวดตรวจตราพลากร,สุดสาครสั่งมหาเสนาพลัน
เวลาเช้าเราจะยกเข้าตีด่าน,เตรียมทหารกองแซงให้แข็งขัน,กระบวนหน้าวาหุโลมพวกโจมฟัน,พลขันธ์บินได้ในอัมพร
จึงสั่งท่านจักราพฤฒาเฒ่า,จงช่วยเราเร่งรัดจัดพหล,เวลาใดดูสอบให้ชอบกล,ทั้งเวทมนตร์ท่านช่วยปัดกำจัดภัย
อันฤกษ์ยามตามแต่ดีที่ประสงค์,โดยจำนงแล้วจงแจ้งแถลงไข,เราจะยกเข้าตีให้มีชัย,เอาให้ได้ปากน้ำที่สำคัญ
ฝ่ายโฉมยงองค์พระมังคลาราช,แต่คอยบาทหลวงหายไม่ผายผัน,ตั้งแต่ลงไปเภตราได้ห้าวัน,คนทั้งนั้นพากันหายไม่ได้ความ
แต่วันนี้มีพายุผิดประหลาด,ฝนก็สาดเหลือจะให้ไปไต่ถาม,ทั้งมืดมัวทั่วทิศจะติดตาม,ก็เป็นความจนใจในกลางคืน
จึงตรัสสั่งเสนาพวกม้าใช้,พอสุริย์ใสส่องหล้าจงฝ่าฝืน,รีบไปสืบที่เรือเมื่อกลางคืน,ได้ยินปืนเสียงก้องท้องทะเล
ครั้นดึกดื่นปืนเงียบพอฝนตก,กูหนักอกนึกพรั่นคิดหันเห,ไม่ไว้ใจในห้องท้องทะเล,เหลือคะเนด้วยหนทางก็ห่างไกล
ฝ่ายพระหน่อเทวสินธุ์นรินทร์รัตน์,สามกษัตริย์พี่น้องไม่ผ่องใส,สะท้านท่าวหนาวฝนจนพระทัย,ทอดอยู่ในท้องสมุทรสุดรำพึง
ห่างกับเกาะลังกาสิบห้าโยชน์,ด้วยมีโขดพายุใหญ่ไปไม่ถึง,เป็นแต่ฝนมืดไปให้รำพึง,นึกคะนึงมิได้เบาบรรเทาทรวง
แต่มืดมนอนธการ์เวหาห้อง,จะแล่นล่องเหลือคะเนทะเลหลวง,ต่อรุ่งรางสุริเยนทร์ขึ้นเด่นดวง,จึ่งจะล่วงแล่นเข้าไปในลังกา
พระตรองตรึกนึกวิตกให้หมกมุ่น,แต่พิรุณยังไม่ห่างกลางเวหา,ฟ้าคะนองก้องดังฝั่งชลา,ยมนาคลื่นคลั่งฝั่งสินธู
ด้วยอำนาจแก้วเก็จเพชรรัตน์,พวกฝูงสัตว์กลัวขย้อนจนอ่อนหู,ทั้งคุ้มครองป้องปัดพวกศัตรู,ใครต่อสู้แรงน้อยถอยกำลัง
ฝ่ายพระศรีสุวรรณวงศ์พงศ์กษัตริย์,โทมนัสนึกในพระทัยหวัง,จึงปรึกษาห้ากษัตริย์ตรัสให้ฟัง,เหลือกำลังที่ไม่เห็นเป็นกลางคืน
จะเลี้ยวซ้ายแลขวาให้ว้าเหว่,เหลือคะเนสารพัดจะขัดขืน,ไม่เห็นฟากเห็นฝั่งเป็นกลางคืน,ทั้งลมคลื่นมิได้หยุดสุดรำพึง
จะเสี่ยงสัตย์อธิษฐานการกุศล,ให้ลมฝนบางเบาพอเข้าถึง,เดชะบุญคุณพระธรรมที่รำพึง,ให้สมซึ่งความประสงค์ที่จงใจ
หกกษัตริย์พัทยาเทพารักษ์,อันสำนักเขาเขินเนินไศล,ขอเชิญช่วยบำบัดกำจัดภัย,การที่ในทะเลลมยมนา
พอสินคำหกกษัตริย์อธิษฐาน,ลมบันดาลเบาบางกลางเวหา,ฝนก็ค่อยน้อยลงทั้งคงคา,เป็นคลื่นกล้าก็ค่อยเบาบรรเทาลง
แต่มืดมนนั้นไม่เบาบรรเทาหาย,พวกนายท้ายเสียเชิงละเลิงหลง,เพราะไม่เห็นแผ่นเขียนให้เวียนวง,จึงซัดหลงเปิดเปิงกระเจิงไป
จวนจะรุ่งสุริยาในอากาศ,ภาณุมาศเยื้องเยี่ยมเหลี่ยมไศล,แต่อากาศเมฆกลุ้มชอุ่มไป,จึงมิได้เห็นสว่างกระจ่างตา
ตะวันเที่ยงเป็นแต่สางยังตรู่ตรู่,พวกคนผู้ในกำปั่นต่างหรรษา,ค่อยสร่างเมาเร่าร้อนในอุรา,หุงข้าวปลากินพลางพอสร่างลม
แต่ทิศเหนือทิศใต้ยังไม่เห็น,ครั้นตกเย็นมืดอย่างป่างประถม,แต่ฝนค่อยเบาบางน้ำค้างพรม,ทะเลลมค่อยสบายเรือหายแคลง
เหล่าล้าต้าต้นหนคนทั้งหลาย,พลนิกายเหลือปัญญาที่กล้าแข็ง,เป็นจนใจไม่ประมาทฉวยพลาดแพลง,ไม่รู้แจ้งไปหนตำบลใด
จึงกราบทูลมูลเหตุประเทศถิ่น,ทั้งฟ้าดินมิได้เห็นว่าเป็นไฉน,ตามแต่จะโปรดปรานสถานใด,จะปล่อยไปหรือจะจอดทอดเภตรา
ฝ่ายพระศรีสุวรรณวงศ์พงศ์กษัตริย์,โองการตรัสถามไต่อย่างไรหนา,จะปล่อยไปในทะเลตามเวรา,แต่ฝั่งฝาก็ไม่เห็นเป็นแต่ควัน
จำจะจอดทอดสู้อยู่ที่นี่,พอเห็นที่ทางจรจึงผ่อนผัน,เป็นเวลาหมอกกลุ่มชอุ่มควัน,จะด้นดั้นก็ไม่เห็นไม่เป็นการ
ฉวยเรือแตกแยกย้ายก็ตายเปล่า,จะโดนเดามีภัยหลายสถาน,ผิดก็สู้อยู่ที่วนชลธาร,บุญบันดาลก็จะได้ไปลังการ
เมื่อมิหายแม้นจะตายอยู่ที่นี่,ก็เป็นที่เหยื่อสัตว์ฝูงมัจฉา,ก็ตามบุญตามกรรมได้ทำมา,พระนัดดาพ่อจะเห็นเป็นอย่างไร
ห้าพระองค์ทรงฟังรับสั่งตรัส,ประนมหัตถ์ทูลแจ้งแถลงไข,สุดแต่พระโองการสถานใด,ก็ตามในทรงธรรม์จะบัญชา
ชีวิตข้าพี่น้องขอรองบาท,ตามพระราชประสงค์พวกพงศา,ไม่ขอห่างร้างไปไกลบาทา,ตามเวราที่ได้สร้างเหมือนอย่างทูล
ป่างพระจอมรมจักรนคเรศ,แสนเทวศในพระทัยเจ้าไอศูรย์,จึงปลอบวงศ์พงศาอย่าอาดูร,แม้นลับสูญก็คงม้วยลงด้วยกัน
จึงสั่งให้ทอดสมอรออยู่นี่,ฟังพรุ่งนี้สุริย์ฉายแม้นผายผัน,ถ้าแม้นยังมืดกลุ้มชอุ่มควัน,จึงผ่อนผันคิดความตามปัญญา
ครั้นสั่งเสร็จเสนาจึงมาสั่ง,พร้อมสะพรั่งไพร่นายทั้งซ้ายขวา,ให้จอดเรียงเคียงกันแต่บรรดา,พวกเสนาถือรับสั่งอย่างคดี
แล้วสังเกตนาฬิกาว่าจะค่ำ,แต่ยังคล้ำมืดมัวทั่ววิถี,ไม่เห็นดวงจันทราในราตรี,ก็เป็นที่จนจิตจะคิดไป
