w1,w2,w3,w4
ฝ่ายพระปิ่นภูวดลกัมพลรัตน์,คิดจะจัดแจงคู่ให้สู่สมาน,กับราเมศหน่อไทอันชัยชาญ,ได้สมานร่วมพงศ์กับวงศ์เรา
พระเอื้อนอรรถตรัสกับมเหสี,จะต้องหานารีโฉมเฉลา,ถึงให้ของสิ่งใดใดเห็นไม่เอา,ก็เห็นเขาไม่ประสงค์จำนงปอง
ครั้นจะนิ่งเสียเล่าใช่เต่าตุ่น,เขามีคุณควรจะให้ธิดาสนอง,ไว้เป็นสัมพันธมิตรข้าคิดตรอง,จึ่งจะต้องตามอย่างทางบุราณ
มเหสีฟังคดีฉลองตอบ,พระคิดชอบผูกรักสมัครสมาน,ฉันตรองตรึกนึกไปเห็นได้การ,ยังมีหลานลูกของน้องละอองตา
เป็นบุตรีท้าวไทในจังหวัด,บุรีรัตน์เมืองสารันอันมหา,พงศ์กษัตริย์ทรงฤทธิ์ผู้บิดา,นามสมญาอภัยนุสินนรินทร
มเหสีชื่อประไพวิไลลักษณ์,แต่ลูกรักนามประภาสุดาสมร,แม่เขาเป็นน้องฉันร่วมมารดร,เมื่อภิเษกบังอรยังได้ไป
ฝ่ายพระปิ่นภูวดลกัมพลรัตน์,ฟังนางกษัตริย์ทูลแจ้งแถลงไข,พระจึ่งมีพจมานโองการไป,ข้านึกได้จริงแล้วเจ้าเยาวมาลย์
ดีแล้วน้องมันไม่ต้องไปเที่ยวหา,ได้พงศาพันผูกสืบลูกหลาน,ทำอย่างไรจึงจะได้ให้กุมาร,เห็นรูปทรงนงคราญก็ครั้งเดียว
แม้นชอบใจเราจะได้ไปสู่ขอ,แต่แม่พ่อนงลักษณ์สักประเดี๋ยว,คงสำเร็จเสร็จประสงค์จำนงเจียว,ถึงบิดเบี้ยวไปอย่างไรคงไม่ฟัง
มเหสีอัญชุลีสนองอรรถ,ที่ท้าวตรัสเห็นจะสมอารมณ์หวัง,ด้วยมารดรท้าวอภัยอยู่ในวัง,ประชวรรั้งเรื้อมาสิบห้าปี
แต่หาหมอรักษาวางยาหยูก,มันไม่ถูกโรคาหมอล่าหนี,นางคิดได้ทูลพลันขึ้นทันที,พระอัยกีนางประภาป่วยมานาน
ฉันคิดเห็นท่านครูเป็นผู้เฒ่า,จะเชิญเอาไปด้วยได้ช่วยหลาน,ให้ไปดูโรคาพยาบาล,เป็นตะพานจะได้ไปในบุรินทร์
พระเห็นชอบตอบว่าถ้าเช่นนั้น,ไปเชิญท่านผู้สว่างทางกสิณ,เข้ามาที่ปรางค์ชัยในบุรินทร์,แกรู้สิ้นสารพัดได้จัดแจง
เหวยสาวใช้ไปเชิญท่านครูเฒ่า,ว่าตัวเรามีธุระจะแถลง,นางสาวใช้รีบไปแล้วชี้แจง,เล่าแถลงเชิญเข้าไปในพารา
เป็นการใหญ่ใช้คุณเข้าไปเฝ้า,ท่านผู้เฒ่าแจ้งในที่ให้หา,นางสาวใช้นำเข้าไปถึงปรางค์ปรา,ด้วยราชานับถือแกซื่อตรง
ท้าวเชื้อเชิญพระอาจารย์คลานเข้าเฝ้า,แล้วก้มเกล้ากรุงกษัตริย์ราชหงส์,เธอปราศรัยแล้วก็ไขเนื้อความตรง,โดยประสงค์ชี้แจงแสดงความ
คิดจะให้หน่อนราพ่อราเมศ,ได้คู่นางต่างนิเวศน์ขอไต่ถาม,จะสมควรกันหรือไม่ท่านใคร่ความ,ในฤกษ์ยามเคยสังเกตแจ้งเหตุการณ์
ฝ่ายนิกรมพรหเมศประจักษ์แจ้ง,ไม่เคลือบแคลงแกเห็นดีสี่สถาน,คือจะได้ปราบอรินทร์ทมิฬมาร,อีกประการหนึ่งก็นางสำอางจริง
ควรเป็นคู่สู่สมอุดมเดช,กับราเมศสมพงศ์ในวงศ์หญิง,อีกอย่างหนึ่งจะได้เมืองรุ่งเรืองจริง,ยังอีกสิ่งจะได้ของที่ต้องตา
คือกระบี่ที่วิเศษในเขตแคว้น,เสมอแม้นกับมณีดีหนักหนา,ของแต่ครั้งตั้งเมืองสารันมา,พราหมณ์พฤฒาได้ในถ้ำอันอำไพ
อาจารย์เจ้ากล่าวไว้ในตำรับ,จะได้กับเชื้อฝรั่งต่างวิสัย,แม้นได้อาวุธสำหรับกลับเป็นไทย,ไม่มีใครต่อสู้ทั้งอยู่คง
แกแจ้งสิ้นในตำราแล้วว่าขาน,คงสมการฝ่าละอองต้องประสงค์,ข้าขออาสาไปดั่งใจจง,เชิญพระองค์สั่งเภตราอย่าช้าที
สมเด็จท้าวเจ้าบุรินทร์บดินทร์สูร,ได้ฟังทูลปรีดิ์เปรมเกษมศรี,อาจารย์เฒ่าทูลลาฝ่าธุลี,มาสู่ที่สำนักตำหนักจันทน์
แถลงเล่าราวเรื่องกับราเมศ,ว่าทรงเดชเจ้ากรุงไกรไอศวรรย์,เธอจะหานุชนางให้รางวัล,เมืองสารันนั้นอนงค์เป็นวงศ์เธอ
พระราเมศสุริย์วงศ์ทรงสดับ,ครูเล่ากับแจ้งคำนำเสนอ,ให้อิ่มเอมเปรมในพระทัยเธอ,ด้วยครูเอออวยลงเห็นคงดี
แล้วจึ่งว่าข้าแต่อาจารย์เจ้า,ทำไมเราจะพบประสบศรี,แกจึ่งว่าเราต้องไปเป็นไมตรี,มเหสีของพระยาจะพาจร
ทั้งท้าวไทก็จะไปกับพ่อด้วย,ไปเยี่ยมป่วยท่านย่าสุดาสมร,ข้าจะเป็นแพทย์รักษาอย่าอาวรณ์,ช่วยดับร้อนโรคภัยให้หายพลัน
พระชื่นชอบขอบคุณการุญรัก,ไม่อายพักตร์พระเจ้าพี่ดีขยัน,สนทนากับอาจารย์สำราญครัน,จนสุริยันเย็นดับลับพระเมรุ
พระจันทรจรสว่างกระจ่างหาว,ดูดวงดาวรัศมีดั่งสีเสน,อาจารย์เฒ่าแกสันทัดรู้จัดเจน,ที่ในเกณฑ์ดาราพยากรณ์
จึ่งชวนองค์กษัตรามาข้างนอก,แล้วชี้บอกดาวจำรัสประภัสสร,ดาวดวงนี้อยู่หลังดาวมังกร,สำหรับองค์ภูธรจงแลดู
แม้นสุกใสไพโรจน์สีโชติช่วง,เป็นรุ้งร่วงตำราทายจะได้คู่,แม้นแสงอ่อนไม่ประเทืองไม่เฟื่องฟู,สีหรุบหรู่ทายว่าไข้ไม่สบาย
เป็นแบบอย่างมาแต่ครั้งเรื่องสามก๊ก,อาจารย์ฮกหลงกล่าวเล่าขยาย,เอาไว้เป็นแบบฉบับสำหรับทาย,อธิบายข้อคำเป็นตำรา
แม้นเราไปก็จะได้สมประสงค์,เป็นมั่นคงจริงแท้แน่หนักหนา,แม่นกว่าดูโชคชัยในชะตา,ข้างตำราจีนนี้เขาดีจริง
แล้วชวนกันเยื้องย่างเข้าห้องหับ,ไประงับแต่พอหายสวายสวิง,พลางเอนเอกเขนกนอนเหนือหมอนอิง,สนิทนิ่งก็พอหลับระงับไป
ครั้นรุ่งเช้าเจ้ากรุงเหมราช,ยุรยาตรจากแท่นทองอันผ่องใส,เสด็จออกพระโรงคัลด้วยทันใด,เสนาในกราบก้มบังคมคัล
พระจึ่งมีสิงหนาทประภาษตรัส,ให้เร่งจัดเรือจะไปไอศวรรย์,ทั้งเรือแห่เรือรบให้ครบครัน,จะไปเมืองสารันให้ทันที
ขุนเสนาได้สดับข้อรับสั่ง,ออกมานั่งจัดหากะลาสี,ให้เลือกหาต้นหนคนที่ดี,ไว้ลงที่เรือบัลลังก์ที่นั่งทรง
เปลี่ยนรอกเสาเพลาใบใส่หางเสือ,ขัดสีเรือพระที่นั่งบัลลังก์หงส์,เอาแพรสีเขียวขำทำเป็นธง,เขียนรูปหงส์แจ้งความบอกนามเมือง
ท้ายบาหลีที่ประทับรับเสด็จ,เอารักเช็ดปิดทองละอองเหลือง,ปูพรมเจียมเรี่ยมงามอร่ามเรือง,แล้วตั้งเครื่องจอมกษัตริย์ขัตติยา
จัดห้องหับที่สำหรับอนงค์สนม,ทุกหมู่กรมแต่งไว้หมดตามยศถา,ทั้งข้าวของเครื่องเสบียงเลี้ยงโยธา,อีกน้ำท่าใส่เสร็จสำเร็จการ
มาทอดท่าหน้าฉนวนตำหนักน้ำ,พร้อมประจำรายเรียงเคียงขนาน,ฝ่ายพระจอมนคราปรีชาชาญ,เอื้อนโองการฝากนิเวศน์เขตนคร
แก่เขยขวัญอันเป็นที่บำรุงรักษ์,ประเสริฐศักดิ์แทนองค์พระทรงศร,ให้ดูแลว่าขานการนคร,กว่าบิดรจะกลับมายังธานี
จะพาน้องเจ้าไปดูคู่ประสงค์,ให้เชื้อวงศ์จักรพรรดิกษัตริย์ศรี,ท้าวสั่งเสร็จแล้วเสด็จจรลี,มเหสีนักสนมกรมใน
กับราเมศท่านครูผู้วิเศษ,จากนิเวศน์เสด็จไปท่าชลาไหล,พากันลงกำปั่นด้วยทันใด,สถิตในพระที่นั่งบัลลังก์ทรง
พอฤกษ์ดีคลี่ใบขึ้นใส่รอก,ให้แล่นออกกำปั่นสุวรรณหงส์,ทั้งเรือแห่เรือป้อมเรือล้อมวง,ต่างแล่นตรงออกปากน้ำตามกันไป
พวกต้นหนตั้งเข็มไปทักษิณ,ลมก็กินใบปลิวธงทิวไหว,นางสาวสาวชาววังพวกข้างใน,ต่างดีใจชมปลาในสาคร
ฝูงกระโห้โลมาแลราหู,เป็นหมู่หมู่ว่ายเรียงเคียงสลอน,ฉนากฉลามตามกันเที่ยวสัญจร,กุเราซอนว่ายซนปนอินทรี
ตะเพียนทองท่องท้องชลาสินธุ์,กระเบนบินดำวนแล้วด้นหนี,ปลาวาฬใหญ่ผุดพ่นชลธี,ขึ้นลอยรี่ว่ายร่าล้วนปลาวาฬ
เรือก็แล่นเลียบไปตามชายเกาะ,ตามละเมาะปูหอยลอยขนาน,ทั้งหอยแครงแมงดาริมท่าธาร,ขึ้นเดินพล่านต่างต่างหอยนางรม
พวกสาวสาวชาววังไม่เคยเห็น,เนื้อหล่อนเต้นทุ่มเถียงเสียงขรม,บ้างก็ว่าฉันจะหาหอยอีรม,เอาไปชมเล่นสักไหที่ในวัง
พวกนางสาวทึมทึกนึกจะหา,จับปูม้าดองไปให้หลายถัง,ไปกำนัลมุลนายที่ในวัง,พากันนั่งชมปลาในวาริน
ฝ่ายพระองค์ผู้ดำรงเหมราช,ท้าวประพาสในมหาชลาสินธุ์,ตามเกาะแก่งแห่งห้องท้องวาริน,ไม่รู้สิ้นในมหาชลาลัย
สุริยงลงลับพยับฟ้า,พระจันทราแจ่มแจ้งส่งแสงใส,น้ำค้างพรมลมชายสบายใจ,ภูวไนยชื่นชมภิรมยา
ท้าวดำรัสตรัสเรียกเครื่องเสวย,ทั้งนมเนยของมัจฉมังสา,พนักงานตั้งถวายท้ายเภตรา,พระตรัสเรียกหน่อนราธิบดินทร์
มาเสวยโต๊ะในท้ายบาหลี,เกษมศรีชื่นชมสมถวิล,เรือก็แล่นเรื่อยมาในวาริน,พร้อมกันสิ้นแต่บรรดาพลากร
ได้สิบห้าราตรีไม่มีทุกข์,เกษมสุขภิญโญสโมสร,เกือบจะถึงนคเรศเขตนคร,พระภูธรสั่งมหาเสนาใน
ให้นำข่าวราวเรื่องไปแจ้งข่าว,จงบอกกล่าวแก่เจ้าท่าชลาไหล,เสนารับอภิวันท์ด้วยทันใด,แล้วใช้ใบถึงปากน้ำที่สำคัญ
พลางก็แจ้งเรื่องราวกับชาวด่าน,ว่าพระผ่านปิ่นพิภพสบสวรรค์,พระจอมวงศ์เหมราเสร็จมาพลัน,จะมาเยี่ยมทรงธรรม์มาตุรงค์
ขุนด่านแจ้งแต่งบอกให้มาใช้,รีบเข้าไปนิเวศน์วังดั่งประสงค์,พวกถือบอกรีบไปดั่งใจจง,ควบม้าตรงวิ่งเหย่าเข้านคร
ครั้นถึงที่นั่งลงส่งหนังสือ,เสนีอือแล้วก็รับจับอักษร,คลี่ออกอ่านแจ้งการว่าภูธร,เจ้านครเหมราเสร็จมาเยือน
รีบเข้าไปในพระโรงมิได้ช้า,ทูลราชาดีพระทัยใครจะเหมือน,ทราบว่าได้หมอน้ำมนต์พลเรือน,ละม้ายเหมือนเทวดาทั้งยาดี
