w1,w2,w3,w4
จะกล่าวผู้รู้วิชากับวายุพัฒน์,คิดฝึกหัดปลูกฝังกันทั้งสอง,อยู่เมืองเซ็นเป็นหมอดูรู้ทำนอง,ได้เงินทองของกำนัลทุกวันไป
เจ้าเมืองเซ็นเป็นทมิฬชื่อกบิลละ,ลักษณะเหมือนกระบี่ตามวิสัย,นุ่งห่มดำน้ำเกลี้ยงทั้งเวียงชัย,ผมนั้นไว้ไปล่เหมือนลิงทั้งหญิงชาย
ชาวลังกาฝรั่งชังภาษา,จึงมิได้ไปมาไม่ค้าขาย,เกิดเงินทองท้องถิ่นที่ดินทราย,ทำได้ง่ายได้สบายซื้อจ่ายกิน
ถึงเมียเขาเล่าถ้าตัวผัวไม่อยู่,ลอบเล่นชู้ก็ได้ดังใจถวิล,มีบ้านช่องนองเนืองเมืองทมิฬ,ทำด้วยหินศิลาทั้งธานี
เหนือเมืองนั้นวันหนึ่งไปถึงถ้ำ,มียักษ์ดำโตตาหน้าเหมือนหมี,ในเรื่องราวกล่าวคำว่าสามปี,มันมาที่เมืองทมิฬเที่ยวกินคน
ชาวเมืองเซ็นเห็นตัวต่างกลัวยักษ์,วิ่งคึกคักเข้าไปแฝงทุกแห่งหน,เจ้าเมืองกบิลละเหลือประจญ,เอาตัวคนโทษออกไปส่งให้ยักษ์
มันฉวยฉีกซีกโครงโก้งโค้งเคี้ยว,กระดูกกระเดี้ยวเหนี่ยวแย่งขาแข้งหัก,ล้วงตับไตไส้พุงพุ่งทะลัก,สองมือควักกลืนกินแลบลิ้นหลาม
ไม่อิ่มท้องมองหาหูตากลอก,เข้าตามตรอกออกตามทางกลางสนาม,เห็นชายหญิงวิ่งไขว่มันไล่ตาม,เดินคำรามเวียนรอบขอบกำแพง
พอเวลาวายุพัฒน์ไปเที่ยวเล่น,กลับมาเห็นยักษ์กลัวยืนตัวแข็ง,มันเข้าใกล้ได้กลิ่นก็สิ้นแรง,ล้มตะแคงคุกคลานซมซานไป
ด้วยหน่อนาถชาติเชื้อผีเสื้อร้าย,ยักษ์ผีพรายเข็ดขามตามวิสัย,เห็นซบหน้าวายุพัฒน์คิดขัดใจ,ฉวยเอาไม้ไล่ตีมันหนีตัว
เสียงยักษ์ร้องก้องอึงเหมือนหนึ่งอูฐ,นอนกลิ้งทูตพูดไม่ออกเกลือกกลอกหัว,มือประนมก้มกราบด้วยหลาบกลัว,พระจิกหัวยักษ์ลากกระชากมา
ถึงตึกเช่าเข้าดูประตูปิด,ด้วยคนคิดเข็ดยักษ์กลัวหนักหนา,พระเงื้อไม้ให้มันหมอบยอบกายา,อยู่ตรงหน้าตึกนิ่งไม่ติงกาย
แล้วเรียกครูสุริยันครั้นมาเห็น,รู้ว่าเป็นบุญของศิษย์เหมือนคิดหมาย,พวกชาวบ้านร้านตลาดไม่อาจกราย,เห็นยักษ์ร้ายร้องบอกกันออกอึง
สุริยันนั้นเอาโซ่โตถนัด,วายุพัฒน์มัดแน่นผูกแขนขึง,จะฆ่าฟันมันก็ยากต้องตรากตรึง,ให้มันถึงที่ตายวอดวายปราณ
ฝ่ายนางผีเสื้อเนื้อเป็นหินสิ้นไฟธาตุ,เป็นปิศาจชาติยักษ์ยังรักหลาน,สำแดงกายกรายมาหน้ากุมาร,จึงแจ้งการก่อนเก่าเล่าให้ฟัง
อันตัวกูผู้เป็นย่าวายุพัฒน์,เองอย่ามัดผูกยักษ์อย่ากักขัง,จงกล่อมเกลี้ยงไว้ใช้กำลัง,ให้ตามหลังดั่งหนึ่งว่าเป็นข้าคน
