w1,w2,w3,w4
ฝ่ายพระองค์ทรงโฉมประโลมสวาท,บำรุงราษฎร์เจริญจิตทุกทิศา,คิดคะนึงถึงองค์พระธิดา,ยังไม่ลาพรตเลยทำเฉยเชือน
เสียแรงรักฝักฝ่ายหมายสงวน,เจ้ากระบวนนี่กระไรใครจะเหมือน,นิ่งกระนี้มิได้จะไปเตือน,แม้นบิดเบือนบาปกรรมก็ทำเนา
แล้วพระแกล้งแต่งองค์ทรงประดับ,เครื่องสำหรับรณรงค์ทรงวันเสาร์,ทั้งเครื่องนางอย่างทรงของนงเยาว์,ส่งให้เจ้าพนักงานใส่พานทอง
แล้วห่อหุ้มคลุมปิดผนิดไว้,หวังมิให้ชายหญิงเห็นสิ่งของ,ครั้นสรรพเสร็จเสด็จมามนเทียรทอง,ถึงห้องน้องศรีสุวรรณจำนรรจา
พ่อไปด้วยช่วยชวนหลวงชีสึก,แม้นสมนึกครั้งนี้ดีหนักหนา,พระน้องยิ้มพริ้มพักตร์พจนา,อุปมาเหมือนหนึ่งไก่อยู่ในมือ
เมื่อพระพี่นี้กระไรพระทัยอ่อน,ให้ปลิ้นปล้อนปละปล่อยมาน้อยหรือ,เขาลือแล้วแคล้วเคลื่อนไม่เหมือนลือ,ฉวยหลุดมือแล้วก็อายเขาตายจริง
พระเชษฐาว่าพี่คิดผิดถนัด,สารพัดแพ้รู้แก่ผู้หญิง,แล้วลูกเต้าเล่าก็หวงคอยท้วงติง,ต้องยุ่งยิ่งยอดยากลำบากใจ
พลางแย้มสรวลชวนพระน้องดำเนินนาด,มาทรงราชยานรัตนจำรัสไข,พร้อมสะพรั่งทั้งขุนนางพวกข้างใน,เสด็จไปเขารุ้งตามทุ่งนา
ถึงคิรีที่ประทับก็ยับยั้ง,พร้อมสะพรั่งไพร่นายทั้งซ้ายขวา,พระชวนเหล่าสาวสรรค์กัลยา,ค่อยลีลาเลียบเดินเนินจงกรม
ฝ่ายพระนุชบุตรีฤๅษีสาว,เวลาเช้าออกอยู่หน้าพระอาศรม,ทั้งพี่น้องสองกุมารสำราญรมย์,ชวนกันชมนกใต้ต้นไทรทอง
ฝูงกรอดพลอดเพรียกร้องเรียกคู่,กระจิบดูโลดเต้นเผ่นผยอง,เสียงหึ่งหึ่งผึ้งภุมรินร้อง,อาบละอองอินทนิลแล้วบินจร
นกตะขาบคาบได้ลูกไทรขยอก,ฝูงกระรอกไล่กระแตแลสลอน,พฤกษาดอกออกช่ออรชร,หอมขจรจอมผาทั้งตาปี
นางนั่งชมโสมนัสตรัสประภาษ,กับหน่อนาถพี่น้องสองฤๅษี,พอผันแปรแลเห็นพระอภัยมณี,เลียบคีรีมากับพระอนุชา
จึงสั่งสองหน่อไทให้ไปรับ,มาหยุดยับยั้งนั่งบัลลังก์ผา,พระอภัยให้เอาพานพวงมาลา,กับพานผ้าถวายองค์นางนงเยาว์
แล้วว่าโยมโทมนัสประหวัดหวัง,ถึงอยู่วังใจมาอยู่ที่ภูเขา,ไม่คลาดเคลื่อนเหมือนหนึ่งเห็นอยู่เย็นเช้า,เหลือจะเล่าแล้วที่จิตคิดอาลัย
คุณคะนึงถึงโยมอยู่บ้างหรือ,หรือเพลินถือธรรมขันธ์ไม่หวั่นไหว,ตัดสวาทขาดเด็ดสำเร็จไป,เจียวหรือใจเจ้าคุณพระมุนี
นางฟังรสพจมานโองการเกี้ยว,ให้ทราบเสียวเสน่ห์ในใจฤๅษี,แต่มารยามานะกษัตรี,ทำพาทีเพทุบายถวายพร
ได้ตรวจน้ำรำลึกนึกไม่ขาด,ถึงเบื้องบาทบพิตรอดิศร,มิตรจิตมิตรใจอาลัยวรณ์,เว้นแต่นอนหลับไปมิได้คิด
ทั้งทราบว่าวาลีมีความรู้,เข้ามาสู่สมภารสำราญจิต,พอเข้านอกออกในได้ใช้ชิด,สำเร็จกิจข้าน้อยพลอยยินดี
พระเยื้อนยิ้มพริ้มพักตร์เห็นหลักแหลม,ช่างเหน็บแนมล้วนละเมียดทั้งเสียดสี,จึงว่าโยมโน้มน้าวชาวบุรี,ให้เปรมปรีดิ์ห้าวหาญการสงคราม
หวังจะได้ไว้บำรุงกรุงผลึก,ให้ข้าศึกราบเตียนที่เสี้ยนหนาม,นางวาลีมีตระกูลพรุณพราหมณ์,รู้ฤกษ์ยามยอมสมัครมาภักดี
จึงเลี้ยงไว้ให้เป็นข้าพระดาบส,เมื่อลาพรตพร้อมพรักเป็นศักดิ์ศรี,จัดสำเร็จเสร็จการบ้านเมืองดี,จึงมานีมนต์คุณกรุณา
โปรดบำรุงกรุงผลึกให้ครึกครื้น,สำราญรื่นเรืองเดชของเชษฐา,เมื่อแก่เฒ่าเล่าจึงกลับมาบรรพชา,จำพรรษาเสียด้วยกันจนวันตาย
นางดาบสอตส่าห์กลั้นกระสันสวาท,เชิงฉลาดกลบเกลื่อนที่เงื่อนสาย,สอนกุมารหลานเลี้ยงกับลูกชาย,ให้ถวายพระกุศลผลผลา
ฝ่ายอรุณมุนีฤๅษีน้อย,กระจ้อยร่อยรู้จำคำสิกขา,กับสินสมุทรมุนีผู้พี่ยา,ต่างก็ว่าหม่อมฉันบวชได้สวดมนต์
ปรนนิบัติวัดวาทิพาวาส,มิได้ขาดขอถวายฝ่ายกุศล,พระตรัสว่าสาธุช่างบวชทน,จะนิมนต์ไว้เสียเจียวประเดี๋ยวนี้
ถ้าเรียนร่ำสำเร็จระเห็จเหาะ,อย่าไปเกาะเสียนะจ๊ะพระฤๅษี,กุมาราว่าจะอยู่ริมบุรี,ไม่หน่ายหนีนัคเรศนิเวศน์วัง
ศรีสุวรรณนั้นว่ากับสินสมุทร,จวนจะตรุษอึกทึกไม่นึกหวัง,จะได้เล่นเต้นรำแต่ลำพัง,ไปเที่ยวนั่งดูงานการวิวาห์
สองฤๅษีดีใจเมื่อไรคะ,ฉันอยากจะดูงานนานหนักหนา,พระสงสารหลานขวัญจึงบัญชา,สุดแต่อารมณ์ฤๅษีทั้งพี่น้อง
