w1,w2,w3,w4
ฝ่ายบาทหลวงกลับไปให้ระทด,เศร้าสลดดังใครเอาภูเขาถม,เพราะเมียศิษย์เจ็บไข้ใจระบม,ในอารมณ์แกสิมุ่งกรุงลังกา
หมายจะไปแก้แค้นคิดแทนทด,ได้ไว้ยศแผ่ไปในทิศา,มาเกิดเรื่องป่วยไข้ให้ระอา,อ้ายมังคลาไหนจะไปให้ไกลเมีย
กำลังหลงงงงวยด้วยอีสาว,เปรียบเหมือนกาวแน่นหนาประดาเสีย,แล้วป่วยไข้ไหนจะร้างจะห่างเมีย,ดูมันเคลียคลอกันทุกวันคืน
ทั้งพ่อตาแม่ยายมันให้ยศ,มอบให้หมดทั้งพาราไม่ฝ่าฝืน,มันปลื้มเปรมเกษมสันต์ทุกวันคืน,ไหนจะฟื้นกลับหลังไปลังกา
จำจะคิดถ่ายเทด้วยเล่ห์หลอก,ขู่ตะคอกเข้าไปให้มาหา,จึงจะคิดผ่อนผันด้วยปัญญา,ให้เหมือนปลาติดลอบค่อยปลอบโยน
ทั้งอ้ายท้าวอิศโรเจ้าโกสัย,คิดเอาไปช่วยเต้นเหมือนเล่นโขน,ไปตีชิงสิงหลอย่างพลโจร,กรูกันโผนขึ้นบนบกยกเข้าตี
แกตรองตรึกนึกเห็นเหมือนเล่นเบี้ย,ถึงจะเสียสักเท่าไหร่กูไม่หนี,คงจะคิดแก้ตัวถั่วเป็นที,แทงให้มีกำไรไว้ฝีมือ
ธรรมดาค้าขายหมายเอามาก,สู้เหนื่อยยากหากำไรมิใช่หรือ,เปรียบเหมือนคนขายดีมีฝีมือ,เอาให้ลือความเพียรดั่งเรียนมนต์
แกตรองพลางเรียกเสมียนเขียนอักษร,เป็นการร้อนโดยความตามนุสนธิ์,ด้วยถ้อยคำหารือรื้อกังวล,ใช้ให้คนถือไปแจ้งแห่งคดี
พวกคนใช้นำไปถึงนิเวศน์,แล้วแจ้งเหตุนายประตูบูรีศรี,ให้บอกท่านกรมท่าเสนาบดี,ว่าบัดนี้เราถือหนังสือมา
พวกหมื่นขุนมุลนายรับไปบอก,ขุนนางออกมากำกับรับเลขา,รีบเอาไปถวายพระมังคลา,เธอออกมารับหนังสือถือเข้าไป
แล้วคลี่สารอ่านดูครูบาทหลวง,สำนวนลวงแกมาแกล้งแถลงไข,เป็นใจความถามซักด้วยหนักใจ,ที่เรื่องไข้เรื่องเจ็บที่เหน็บชา
ค่อยเสื่อมคลายหายแล้วหรือยังเจ็บ,หรือเมื่อยเหน็บเป็นไฉนอย่างไรหวา,แม้นค่อยคลายหายป่วยด้วยโรคา,เร่งออกมาคิคอ่านการณรงค์
จะได้ไปลังกาอาณาเขต,ถิ่นประเทศดั่งนิยมสมประสงค์,จะนิ่งอยู่กับเมียเหมือนเหี้ยดง,ไม่พะวงสงครามมาถามกู
พอจบเรื่องเบื้องหลังในหนังสือ,พระยิ่งรื้อทุกข์ร้อนจนอ่อนหู,ครั้นจะมิออกไปได้เป็นครู,ก็จะจู้จี้ไปให้รำคาญ
จึงเรียกนุชบุษบงอนงค์นาฏ,มาร่วมอาสน์เอื้อนสุนทรด้วยอ่อนหวาน,พี่จะต้องออกไปหาพระอาจารย์,ความรำคาญด้วยจะไปไกลยุพิน
พี่ออกไปไม่ช้าจะลากลับ,พระกำชับน้องนุชสุดถวิล,แล้วจากปรางค์พระธิดายุพาพิน,แสนถวิลเทวษหวังเป็นกังวล
นางทูลองค์ภูวเรศพระเชษฐา,ถ้าอยู่ช้าน้องเห็นไม่เป็นผล,แม้นเสร็จสิ้นสมหมายวายกังวล,ภูวดลกลับมายังธานี
พระโฉมยงลงจากที่นั่งรัตน์,หน่อกษัตริย์ออกจากบุรีศรี,เสด็จไปถึงด่านชานบุรี,ขึ้นนั่งที่ตึกขวางกลางนคร
บาทหลวงเห็นมังคลาจึงปราศรัย,เมียเจ็บไข้เบาทรวงดวงสมร,หรือว่าค่อยเหือดหายวายอาวรณ์,เองจึงจรออกมาได้ทั้งไพร่นาย
ฝ่ายพระจอมมังคลาปรีชาฉลาด,เล่าให้บาทหลวงฟังยังไม่หาย,เวลาเย็นเจ็บไข้ไม่สบาย,ต้องวุ่นวายนั่งระวังเป็นกังวล
แต่เจ้าคุณให้หาต้องมาก่อน,ว่าการร้อนจะใคร่แจ้งแห่งนุสนธิ์,กลัวจะเคืองเรื่องหลังเป็นกังวล,ด้วยเป็นคนบอบบางไม่วางใจ
เวลาจวนสนธยาขอลากลับ,ไปกำกับหยูกยาอัชฌาสัย,ลำพังหมอนุชนางไม่วางใจ,ทั้งท้าวไทพ่อตาเธอปรารมภ์
