w1,w2,w3,w4
อันบทเบื้องเรื่องนี้ยกไว้ก่อน,จะขอย้อนกล่าวข้างแขกแปลกภาษา,ท้าวกุลามาลีศรีโสภา,รักธิดาจอมนรินทร์เมืองสินชัย
จึ่งเล้าโลมเอาใจพระสังฆราช,อภิวาทพูดจาอัชฌาสัย,ตั้งแต่มาอยู่ก็นานรำคาญใจ,อยากได้โฉมยงอนงค์นาง
เจ้าคุณจงกรุณาว่ากับเขา,ช่วยโลมเล้าเป่าปัดที่ขัดขวาง,แม้นนานไปยาวยืดจะจืดจาง,ฉวยว่าค้างอายเขาชาวบุรินทร์
บาทหลวงว่าฮ้าเฮ้ยการสู่ขอ,จะต้องล่อเอาด้วยลมสมถวิล,ถ้าแม้นฉวยพลาดท่าเป็นราคิน,พากันดิ้นเจียวหนาหวาอ้ายบ้ากาม
เวลาค่ำแกก็ทำทางเสน่ห์,อุปเท่ห์ที่จะใช้หลายสถาน,แล้วเอาดอกรักมาไม่ช้านาน,น้ำมันว่านทาเข้าแล้วเป่ามนต์
ดอกไม้หายกลายเป็นแมลงทับ,เขียวระยับทองพรายในลายขน,แล้วปล่อยไปที่ในวังกำลังมนต์,ไปบินวนอยู่ริมนางในปรางค์ชัย
ฝ่ายโฉมยงองค์ธิดาพระยาหญิง,สมรมิ่งยินดีจะมีไหน,จึ่งตรัสเรียกสาวสรรค์กำนัลใน,มาไวไวช่วยจับแมงทับทอง
ฝ่ายนารีพี่เลี้ยงอยู่เคียงอาสน์,เอาผ้าฟาดจับได้มิให้หมอง,ถวายองค์อรไทดั่งใจปอง,นางประคองจับใส่ไว้ในกรง
พอถูกตัวพิษยาอีตาเฒ่า,เข้าจับเอาดวงจิตพิศวง,ทั้งพี่เลี้ยงสี่นางสำอางองค์,พิศวงแมลงทับจับหัวใจ
ฝ่ายอนงค์องค์ธิดาพระยาหญิง,สมรมิ่งดวงจิตหวิดหวิดไหว,ให้บังเกิดราคร้อนอ่อนฤทัย,คิดจะใคร่หาคู่มาสู่ปรางค์
ไม่เป็นอันสรงเสวยเลยไม่ตรัส,จิตประหวัดตรึกตรองให้หมองหมาง,เลยบรรทมหลับไปที่ในปรางค์,พระนุชนางฝันเห็นว่าเป็นงู
มารัดรึงถึงอุราแล้วอ้าปาก,สำรอกรากพิษใส่ไว้ในหู,พระกายนางสั่นรัวกลัวแต่งู,ต่อเป็นครู่แล้วก็ฟื้นตื่นบรรทม
พอรุ่งรางสร่างแสงแจ้งกระจ่าง,พระนุชนางพลิกหาคว้าสนม,นางพี่เลี้ยงเคียงที่แท่นบรรทม,ต่างปรารมภ์ทูลถามดูตามแคลง
ฝ่ายพุ่มพวงดวงประไพสายสมร,มีสุนทรบอกกล่าวเล่าแถลง,น้องฝันว่างูพิษฤทธิแรง,มันมาแกล้งรวบรัดอัดอุรา
แล้วพ่นพิษกรอกใส่ลงในหู,อันพิษงูแล่นกระทั่งทั่วมังสา,น้องฟื้นตื่นจากในที่ไสยา,ในอุรานึกว่าตายประลัยลม
พระเทพินยินคำพี่เลี้ยงฉลอง,โดยทำนองปรีดิ์เปรมเกษมศานต์,นางจึ่งมีมธุรสพจมาน,ก่อรำคาญใจน้องให้หมองมน
จะกล่าวข้างสังฆราชพระบาทหลวง,เวลาล่วงเย็นพลับลับเวหน,เข้าในห้องตรองตำราหาข้างมนต์,จะทำกลการเสน่ห์เพทุบาย
จึ่งเรียกท้าวเจ้าพาราปตาหวี,เข้ามาชี้ทางมนต์ให้ขวนขวาย,ทั้งยาแฝดแปดอย่างข้างอุบาย,เอาให้ตายราบกูผู้อาจารย์
แล้วให้เรียนอาคมประสมจิต,ผู้หญิงติดใจรักสมัครสมาน,เองอุตส่าห์เล่าไว้ให้ชำนาญ,คงได้การมั่นคงอย่าสงกา
ฝ่ายไทท้าวเจ้าพาราปตาหวี,ก็ยินดีเรียนมนต์ดลคาถา,ไม่ใคร่จะจำได้ในตำรา,บาทหลวงด่างึมงำร่ำพิไร
ว่ามึงนี้ชาติโง่อ้ายโคถึก,ไม่ตรองตรึกพูดมากถลากไถล,เองมันโง่เต็มประดาว่าอย่างไร,จึ่งจะได้เขามาอยู่เป็นคู่ครอง
ท้าวกุลามาลีศรีสวัสดิ์,ให้แค้นขัดใจตัวให้มัวหมอง,จะเล่าเรียนไม่ใคร่ได้ดั่งใจปอง,มันให้ข้องเคืองขัดอัดอารมณ์
บาทหลวงว่าหน้าตาก็แช่มช้อย,แต่โง่น้อยไปหรือหวาด่าขรม,คนเช่นเองมันไม่น่าสมาคม,โง่ไม่สมกันกับตัวชั่วจริงจริง
แต่จนใจว่ามึงได้มาป็นศิษย์,จึ่งต้องติดแก้ไขให้ได้หญิง,ชาติอ้ายคนทีหลังอยากเหมือนทากปลิง,จะสอนสิ่งอันใดมันไม่เอา
ฝ่ายท่านท้าวเจ้าพาราเมืองกาศึก,หวนรำลึกถึงท่านครูอยู่ที่สวน,หลายเวลามิได้ไปให้รัญจวน,ท้าวเธอชวนพวกสุรางค์นางกำนัล
แล้วให้จัดผลผลาสุธาโภชน์,ที่เอมโอชสารพัดเร่งจัดสรร,ใส่ถาดทองรองเรืองเครื่องสุวรรณ,สำเร็จพลันไปหาท่านอาจารย์
บาทหลวงเฒ่าลุกไปปราศรัยสนอง,สมที่ตรองตรึกไว้หลายสถาน,ท้าวสินชัยวันทาพระอาจารย์,แสดงการที่ได้เพียรเรียนวิชา
ฝ่ายไทท้าวเจ้าพาราปตาหวี,มาถึงที่แล้วประนมก้มเกศา,สนองอรรถมธุรสพจนา,เจ้าพารารักใคร่เป็นไมตรี
มาอยู่ในนคเรศเขตสถาน,ค่อยสำราญปรีดิ์เปรมเกษมศรี,หรือโรคภัยสิ่งใดมายายี,ต่อเดือนสีจึ่งค่อยจรอย่าร้อนรน
ท้าวกุลามาลีศรีสวัสดิ์,ประสานหัตถ์ทูลแจ้งแห่งนุสนธิ์,มีความสุขแสนสบายทั้งไพร่พล,ไม่ขัดสนได้พึ่งพาบารมี
บาทหลวงลุกเข้าไปที่ในห้อง,หยิบเอาของกับตำราห่อผ้าสี,ทั้งดอกไม้ทำด้วยทองเป็นของดี,เอามาที่ท้าวไทแล้วให้ปัน
แล้วจึ่งว่าข้าแต่ท้าวเจ้าพิภพ,อย่าปรารภเป็นความจริงทุกสิ่งสรรพ์,จะต้องประสงค์วิชาสารพัน,ไม่หวงกันจะให้สมอารมณ์ปอง
ยาอ้นนี้มีมาแต่ครั้งก่อน,แกคิดต้อนพวกกษัตริย์แทบตักษัย,แต่บรรดาเชื้อวงศ์องค์อภัย,หลงเข้าไปติดขังอยู่ลังกา
ฝ่ายท้าวไทให้รักบาทหลวงเฒ่า,กับไทท้าวปตาหวีนี้หนักหนา,ยิงกว่าญาติผูกพันแต่นั้นมา,เธอจึ่งว่าขอบใจในเจ้าคุณ
จะประสงค์สิ่งไรฉันไม่ขัด,สารพัดขาดเหลือจะเกื้อหนุน,ฉันขอบใจใต้เท้าเจ้าประคุณ,ได้พึ่งบุญพากเพียรเรียนวิชา
พูดกันเสร็จแล้วคำนับกลับปราสาท,กำนัลนาฏตามไปทั้งซ้ายขวา,ขึ้นนั่งแท่นแสนสบายได้ตำรา,ท้าวเธอปราโมทย์กระหยิมอิ่มพระทัย
แล้วตรัสเรียกมเหสีมานี่เจ้า,อาจารย์เราใจดีจะมีไหน,ให้ของดีเป่าปัดกำจัดภัย,คือดอกไม้ทำด้วยทองเป็นของดี
แล้วหยิบส่งให้นางพลางประภาษ,แก่นุชนาฏองค์มิ่งมเหสี,นางคำนับรับมาไม่ช้าที,กลิ่นมาลีหอมหวนรัญจวนใจ
ให้ฉุนรักสังฆราชพระบาทหลวง,เพราะดอกดวงไม้ทองอันผ่องใส,กลิ่นเข้าวับจับจ้วงเอาดวงใจ,ให้หอมในนาสาดั่งทาจันทน์
ระเหยหวนชวนชื่นระรื่นรส,ก็ปรากฏจับใจให้กระสัน,แต่ดมกลิ่นอื่นอื่นสักหมื่นพัน,ไม่เทียมทันกลิ่นอายดอกไม้ทอง
จะว่าข้างสังฆราชแกมาดหมาย,อ้ายนี่ตายราบกูผู้เจ้าของ,จึ่งว่ากับท้าวไทสมใจปอง,คงได้ของดีแล้วไม่แคล้วเลย
แล้วจึ่งว่าข้าแต่อาจารย์เจ้า,จงโปรดเกล้าเชิญเข้าไปในวังหลวง,แม้นได้ช่องจะได้ลองขอพุ่มพวง,ตามกระทรวงวงศ์กษัตริย์ขัตติยา
บาทหลวงแกจึ่งด่าอ้ายตาเหลือง,พอไฟเรืองก็จะไปใครเขาหา,ให้เองตั้งหม้อข้าวเองเผาปลา,มันพูดจาเอาแต่ได้ข้างใช้ครู
