w1,w2,w3,w4
ขอกล่าวกลับจับเรื่องสังฆราช,สิ้นอำนาจว้าเหว่ระเหระหน,จะข้ามฝั่งไปยังเพชรกำพล,คิดผ่อนปรนจะมารับทัพลังกา
จึ่งเรียกพระมังคลาสานุศิษย์,มาช่วยคิดตรองตรึกได้ปรึกษา,เรียกคนใช้ให้หยิบขวดสุรา,ยกออกมากินเข้าไปพอใจคลาย
เรือก็ล่องแล่นมาในสาคเรศ,ล่วงประเทศเดือนกระจ่างสว่างฉาย,ตามละเมาะเกาะเคียงกันเรียงราย,ลมก็ชายพัดจัดถนัดใบ
แต่แล่นมากว่าเดือนไม่เคลื่อนคลาด,ล่องลีลาศในมหาชลาไหล,พอจวนแจ้งสุริโยอโณทัย,พยุใหญ่เกิดกล้าสลาตัน
เป็นลมหวนป่วนปั่นสนั่นก้อง,คลื่นในท้องทะเลป่วนซัดหวนหัน,มืดพยับอับสีรวีวรรณ,ตีกำปั่นแทบจะจมด้วยลมแดง
ฝนก็ตกโปรยปรายพระพายพัด,คลื่นก็จัดฟ้าแลบวะแวบแสง,คนในเรือหนีเข้าร่มล้มตะแคง,กำปั่นแพลงแทบจะคว่ำเป็นน้ำนอง
บาทหลวงงกตกประหม่าจนขาสั่น,เดินงกงันเซซุนให้ขุ่นหมอง,แหงนดูเมฆตั้งดำเป็นน้ำนอง,ฟ้าก็ร้องครางครึมกระหึมครวญ
เรือสะบัดปัดปั่นให้หันเห,ท้องทะเลคลื่นระดมทั้งลมหวน,ตีเสาหน้าหักผางเสียงครางครวญ,พายุป่วนหอบปัดซัดออกไป
พวกต้นหนคนท้ายที่หมายทิศ,ทั้งมืดมิดไม่รู้แห่งตำแหน่งไหน,เรือที่ตามมาก็ซัดพลัดกันไป,พยุใหญ่ก็ไม่ซาถึงห้าคืน
เหลือสังเกตเขตแขวงตำแหน่งไหน,ไม่แจ้งในมรรคาเหลือฝ่าฝืน,ไม่เห็นแสงตะวันเดือนเหมือนกลางคืน,เสียงแต่คลื่นกึกก้องท้องชลา
พวกต้นหนบนบานแล้วกรานกราบ,ศิโรราบขอชีวิตทุกทิศา,เทพเจ้าในทะเลทั้งเทวา,ช่วยรักษาคุ้มกันอันตราย
กลับไปถึงถิ่นฐานบ้านของข้า,จะจัดหาไก่แกะชำแหละถวาย,ทั้งเหล้าข้าวเครื่องคั่วเนื้อวัวควาย,ขอให้หายคลื่นคลั่งในวังวน
พอครบถ้วนเจ็ดทิวาค่อยซาหาย,เห็นสุริย์ฉายแจ่มฟ้าเวหาหน,เห็นเกาะใหญ่โตขวางอยู่กลางชล,เป็นน้ำวนเรือกำปั่นหันเข้าไป
พวกต้นหนคนงานคลานจากห้อง,เสียงแซ่ซ้องเรียกกันอยู่หวั่นไหว,บาทหลวงลุกจากที่ค่อยดีใจ,กับหน่อไทมังคลาลุกมาพลัน
เอาแผนที่คลี่ดูไม่รู้จัก,เห็นไกลนักผิดสังเกตทุกเขตขัณฑ์,เหลือประมาณการวิถีที่สำคัญ,บนเขานั้นนกกาไม่หากิน
บังเกิดหนาวเขานั่นเป็นควันหมอก,ที่ตามซอกภูเขามีเสาหิน,เป็นเงาช่วงร่วงดำเหมือนน้ำนิล,มีแท่นหินขาวสว่างกระจ่างตา
