w1,w2,w3,w4
ส่วนสุวรรณมาลีศรีสมร,สุดสาครคลาดคล้อยเฝ้าคอยหา,แต่ราตรีมิได้วายฟายน้ำตา,อยู่พลับพลาริมทุ่งจนรุ่งเช้า
นั่งชะแง้แลตะลึงรำพึงคิด,หรือไปติดปมเชือกตามเถือกเถา,หรือพระจะแกล้งพรากไปจากเรา,ยิ่งคิดเศร้าเสียใจอาลัยแล
ไม่แต่งองค์ทรงเสวยให้เลยอิ่ม,ความแค้นปริ่มเป็นฝีเขาตีแผล,แต่กลืนน้ำช้ำพระศอให้ท้อแท้,เหมือนอยู่แต่กายสิ้นซึ่งวิญญาณ์
พอเหลือบเห็นหัสไชยมาใกล้ทัพ,นางแลรับลูกเธอชะเง้อหา,ไม่เห็นหนจนกุมารคลานเข้ามา,บนพลับพลากราบก้มบังคมคัล
แล้วทูลความตามเข้าไปมิได้แก้,พระพี่แพ้ผู้หญิงทิ้งหม่อมฉัน,ไปสมสู่อยู่กับอีลาลีวัน,แล้วรำพันถึงเสน่ห์ทำเล่ห์กล
มเหสีตีทรวงเสียงผางผาง,น้ำเนตรพร่างพรายพร้อยดังฝอยฝน,ชิชะอีฝรั่งมันขลังมนต์,เหมือนผูกคนขังไว้ที่ในกรง
โอ้ผ่านเกล้าเจ้าประคุณของเมียเอ๋ย,กระไรเลยฟั่นเฝือเห็นเหลือหลง,ให้พลอยทุกข์ลูกเต้าทั้งเผ่าพงศ์,ทั้งเสียองค์ไอศวรรย์เพราะวัณฬา
ทีนี้หมดมดหมอไม่หลอเหลือ,เห็นสิ้นเชื้อสุริย์วงศ์เผ่าพงศา,แม้มิห่วงดวงจิตด้วยธิดา,จะกลืนยาพิษให้บรรลัยลาญ
อยู่เป็นคนทนอายนั้นหลายอย่าง,ธุระพ่างเพียงระบมด้วยคมขวาน,ยิ่งคิดแค้นแม้นกายจะวายปราณ,คำโบราณว่าเอาชื่อให้ลือชา
จะดื้อดึงถึงสถานพระผ่านเกล้า,ตบอีเจ้ายาแฝดแพศยา,มิให้ปะก็จะพังเมืองลังกา,เข้าไปหาให้ได้พบประสบองค์
แม้ไม่เลี้ยงเที่ยงแท้แล้วแม่นี้,ถวายชีวีตามความประสงค์,จะเชือดคอให้ตายทำลายลง,จำเพาะตรงพักตราพระสามี
แล้วสั่งพราหมณ์สามนายอยู่ค่ายใหญ่,เราจะไปรบพุ่งชาวกรุงศรี,ทหารเราชาวผลึกล้วนฝึกดี,ช่วยกันตีชาวลังกาอย่าช้านาน
