w1,w2,w3,w4
ฝ่ายเสนีที่ถือหนังสือบอก,ขับม้าออกพักเดียวไม่เหลียวหลัง,ถึงลังกาคลาไคลเข้าในวัง,ถวายหนังสือตามเนื้อความมี
พนักงานอ่านว่าข้าพระบาท,ทั้งสองราชธิดามารศรี,ตั้งอยู่เขาเจ้าประจัญกันไพรี,เห็นได้ทีข้าศึกนึกทะนง
จึงใช้ให้ย่องตอดลอดไปจับ,ได้นายทัพสามพราหมณ์ตามประสงค์,ยังพี่น้องสองกษัตริย์ขัตติย์วงศ์,จะจับส่งมาให้เสร็จสำเร็จการ
แต่โอรสพระอภัยมิได้หลับ,กลับล้อมจับย่องตอดยอดทหาร,มีฤทธิ์เดชเวทมนตร์แล้วทนทาน,ย่องตอดต้านทานตีต้องหนีมนต์
จึงออกรบพบทัพรับปะทะ,รบชนะสงครามถึงสามหน,ครั้นได้ทีตีทัพถึงอับจน,บังเกิดฝนลมกล้าสลาตัน
ต้องถอยทัพกลับมารักษาด่าน,ประจำการเกณฑ์ตรวจกันกวดขัน,ข้าศึกอ้อมล้อมเขาเจ้าประจัญ,ยังผ่อนผันคิดอ่านการสงคราม
ฝ่ายโฉมยงทรงฟังสั่งอำมาตย์,นิมนต์บาทหลวงใหญ่มาไต่ถาม,ทัพผลึกศึกเสือเห็นเหลือลาม,จะปราบปรามคิดอ่านประการใด
นางละเวงเกรงกริ่งต้องนิ่งนึก,ฉลาดลึกเหลือรู้ท่านครูเฒ่า,จึงนบนอบตอบคำตามสำเนา,ข้าพเจ้าได้บำรุงกรุงลังกา
ก็ตั้งจิตคิดแต่จะแก้เผ็ด,แทนสมเด็จบิตุเรศพระเชษฐา,อันองค์พระอภัยแม้ได้มา,จะแล่เนื้อเกลือทาให้สาใจ
ก็ขัดสนจนอยู่เป็นผู้หญิง,มีแต่สิ่งซึ่งพระองค์จะสงสัย,วิตกนักจักใคร่ล้วงดวงฤทัย,ถวายให้เห็นจริงทุกสิ่งอัน
บาทหลวงฟังนั่งนิ่งเห็นจริงจิต,จึงช่วยคิดความให้เจ้าไอศวรรย์,อันพวกพลคนอื่นสักหมื่นพัน,จะป้องกันศึกเสือเหลือกำลัง
จะลวงล่อพอให้เขานั้นเป่าปี่,พวกโยธีกองทัพจะหลับใหล,จึงลวงล้างทางเล่ห์เสน่ห์ใน,พระอภัยไม่รอดคงวอดวาย
ฝ่ายโฉมยงองค์ละเวงกริ่งเกรงศึก,จึงว่านึกก็จะสมอารมณ์หมาย,แต่หากว่าฆ่าพระอภัยตาย,ยังลูกชายกับน้องทั้งสองคน
กับทั้งพราหมณ์สามนายก็ร้ายกาจ,เคยองอาจออกศึกล้วนฝึกฝน,ชำนาญในไตรเพทด้วยเวทมนตร์,ทั้งคงทนแทงฟันไม่บรรลัย
จะแค้นนักหักโหมเข้าโรมรุก,ฉันนี้ทุกข์ที่จะต้านทานไม่ไหว,จะรับรองป้องกันทำฉันใด,จึงจะให้ศึกเสร็จสำเร็จการ
บาทหลวงว่าถ้านายถวายชีวิต,จะรับคิดเข่นฆ่าโยธาหาญ,จะไปด้วยช่วยกันประจัญบาน,เอาเพลิงผลาญเสียให้ยับทั้งทัพชัย
แล้วแค้นว่าฆ่าพ่อไม่ขอพบ,คิดจะรบรวดเดียวด้วยเฉียวฉุน,จึงกราบพระครูเฒ่าเจ้าประคุณ,จงการุญไปด้วยได้ช่วยกัน
แล้วสั่งให้ไปเทียมที่รถที่นั่ง,ทั้งรถสังฆราชเลิศล้วนเฉิดฉัน,ยกโยธาห้าหมื่นปืนทั้งนั้น,ไปตั้งเขาเจ้าประจัญป้องกันเมือง
ฝ่ายสามนางต่างพากันมาเฝ้า,แล้วทูลเล่าข้อความไปตามเรื่อง,ออกชิงชัยไพร่นายตายก็เปลือง,ข้าศึกเนื่องหนุนกันประจัญบาน
ฝ่ายฝรั่งสังฆราชพระบาทหลวง,จะดูท่วงทีศึกที่ฮึกหาญ,ชวนลูกสาวเจ้าลังกาขึ้นปราการ,ตรวจหน้าด่านเชิงเทินเที่ยวเดินดู
เห็นทัพล้อมพร้อมพหลพลผลึก,กระหึมฮึกโห่ลั่นสนั่นหู,ทั้งหกค่ายรายรอบริมขอบคู,กระบวนปูเปิดก้ามตามตำรา
เป็นใจความตามขนบที่รบพุ่ง,ให้ลือเลื่องเฟื่องฟุ้งทุกกรุงศรี,ใส่กล่องแก้วแล้วปิดผนิดดี,ให้เสนีราชทูตไปพูดจา
เสนานำคำนับแล้วรับสาร,มาใส่พานมรกตขึ้นรถา,ออกประตูคู่แห่แตรลังกา,เป่าไปหน้ารถทั้งกังสดาล
ถึงกองทัพยับยั้งอยู่ข้างนอก,ให้ร้องบอกประกาศราชสาร,พระอภัยให้ถามตามโบราณ,ครั้นทราบการก็ให้รับมาพลับพลา
พระออกนั่งยังที่เก้าอี้รัตน์,สองกษัตริย์เฝ้าฝ่ายทั้งซ้ายขวา,ทหารล้อมพร้อมพรั่งฟังกิจจา,เจ้าโมราคลี่สารออกอ่านพลัน
ในสาราว่าพระองค์ดำรงราชย์,บรมบาทบังอรอัปสรสวรรค์,ทรงพระนามตามยศทศธรรม์,ละเวงวัณฬาลบภพไตร
เราเพลี่ยงพลั้งลังกาอาณาเขต,เป็นของเชษฐาสิ้นทั้งถิ่นฐาน,เราชนะจะเอาสัตย์ปฏิญาณ,แล้วปล่อยไปไม่สังหารผลาญชีวา
พระอภัยใจซื่อถือว่าหึง,ยิ่งคิดถึงนางวัณฬามารศรี,ปราศรัยทูตพูดถามความบุตรี,ว่านางมีลูกผัวคือตัวใคร
ฝ่ายฝรั่งสรรเสริญให้เพลินจิต,ใครจะคิดเคียงคู่พระสูริย์ใส,กษัตรามาจบภพไตร,แต่พระทัยเทพินไม่ยินดี
อันพี่น้องสององค์พงศ์กษัตริย์,อยู่ปรางค์รัตน์ร่วมชีวามารศรี,จึงชุบเลี้ยงเพียงพระราชบุตรี,เสกเป็นที่พระธิดายุพาพาล
แล้วทูลถามตามทำนองว่ากองทัพ,จะรบรับหรือจะล่าโยธาหาญ,จงออกโอษฐ์โปรดตรัสดำรัสการ,ขอประทานแต่พอไปได้กราบทูล
ศรีสุวรรณครั้นเห็นนิ่งจึงชิงตรัส,อันกษัตริย์สูงใหญ่เจ้าไอศูรย์,สงวนยศงดงามตามประยูร,ต่ำตระกูลก็ให้ข้าเข้าราวี
อันพระองค์ทรงยศทศพิธ,มิได้คิดทำบาปที่หยาบหยาม,เหตุเพราะหญิงสิงหลต้นสงคราม,คบสิบสามเมืองมาเป็นสามี
ไปรบพุ่งกรุงผลึกจึงนึกโกรธ,มาลงโทษนางวัณฬามารศรี,แม้โอนอ่อนงอนง้อไม่ต่อตี,จะไว้ชีวีโปรดซึ่งโทษทัณฑ์
พระอภัยไม่ชอบตอบพระน้อง,อย่าขัดข้องเคืองขุ่นทำหุนหวน,ถึงผิดชอบตอบคำให้น้ำนวล,พอสมควรคุณโทษจะโกรธไย
แล้วหยิบสารลานทองมาตรองตรึก,ทรงจารึกสาราอัชฌาสัย,ไม่พรายแพร่งแต่งตอบตามชอบใจ,แล้วส่งให้ทูตกลับไปฉับพลัน
พระอนุชาอาดูรจึงทูลถาม,การสงครามคราวนี้นี่กวดขัน,พระลักลอบตอบนางไปอย่างนั้น,กระหม่อมฉันทั้งปวงไม่ล่วงรู้
ฉวยเพลี่ยงพลั้งครั้งนี้เป็นที่สุด,จะโทรมทรุดเสียยศให้อดสู,ทั้งเสียทีกระหม่อมฉันกตัญญู,ไม่ได้รู้เรื่องสารรำคาญใจ
พระเชษฐาว่าเราตีด้วยฝีปาก,ไม่เหนื่อยยากโยธาหามิได้,จึงแต่งตอบปลอบนางเป็นทางใน,ด้วยเข้าใจกลศึกที่ลึกซึ้ง
เราห่างเหินเนิ่นนานไม่พานพบ,จึงชวนรบชะรอยจิตจะคิดถึง,ที่ท้าทายปลายคำจะรำพึง,เป็นเชิงหึงเห็นจะรักหนักอุรา
ข้างพวกเจ้าเล่าก็ชายนายทหาร,จะคิดการมิได้ห้ามตามประสา,เห็นอย่างไรไม่ห้ามตามอัชฌา,การของข้าข้าจะตอบตามชอบใจ
ศรีสุวรรณครั้นจะขัดตัดประโยชน์,กลัวกริ้วโกรธกราบลาอัชฌาสัย,เที่ยวสั่งซ้ำกำชับทุกทัพชัย,พอพลบให้ขานฆ้องกองอัคคี
ฝ่ายอำมาตย์ราชทูตมาถึงด่าน,ถวายสารนางวัณฬามารศรี,ทูลแถลงแจ้งความตามคดี,พระบุตรีคลี่สารแล้วอ่านความ
ในสาราว่าพระองค์ดำรงโลก,มาวิโยคแยกน้องที่ท้องสนาม,เสน่ห์นุชสุจริตสู้ติดตาม,ได้แต่ความโศกเศร้าทุกเช้าเย็น
แม่ยอดมิ่งทิ้งสัตย์เฝ้าจัดทัพ,มาตั้งรับพี่ต้องรบใคร่พบเห็น,เจ้าตัดรักหักสวาทขาดกระเด็น,ไม่ยอมเข็นขืนใจเป็นไมตรี
จะรบพุ่งมุ่งหมายทำลายล้าง,ไม่ขัดขวางขวัญน้องอย่าหมองศรี,จะสู้ม้วยด้วยสวาทแล้วชาตินี้,พรุ่งนี้พี่จะไปหาให้ฆ่าฟัน
ฝากแต่รักหนักแน่นเท่าแผ่นภพ,ขอประสบทรามเชยเสวยสวรรค์,จะเกิดไหนขอให้พบประสบกัน,ละเวงวัณฬาน้องอย่าหมองนวล
แม้นปรานีศรีสวัสดิ์ไม่ตัดรัก,จะฟูมฟักเข้าประคองครองสงวน,งามละม่อมจอมขวัญอย่ารัญจวน,จงคิดควรคำจริงทุกสิ่งอัน
นางฟังความยามเศร้ายิ่งเหงาง่วง,พระบาทหลวงร้องว่าเอทำเหหัน,เห็นได้ทีมิทำที่สำคัญ,จะมีอันตรายเพราะตายใจ
นางละเวงเกรงครูเห็นรู้แจ้ง,ทำเสแสร้งแกล้งถามตามสงสัย,ที่ธุระจะไปฆ่าพระอภัย,เห็นจะได้ด้วยเล่ห์เพทุบาย
บาทหลวงว่าถ้าเขาได้เป่าปี่,พวกโยธีกองทัพคงหลับใหล,แต่พวกเราเอาปรอทหยอดหูไว้,ให้ถือไฟฟางหญ้าทาน้ำมัน
กองดินปืนฟืนรอบเป็นขอบคอก,เอาเพลิงคลอกโยธาให้อาสัญ,ถึงอยู่ปืนยืนยงคงกระพัน,ก็เห็นมันจะไม่รอดคงวอดวาย
นางวัณฬาว่าชอบมอบทหาร,ให้อาจารย์จัดใช้เหมือนใจหมาย,จะคิดฆ่าพระอภัยเสียให้ตาย,ตามอุบายสั่งสอนแต่ก่อนกาล
บาทหลวงรับกลับมาเวลาพลบ,ถึงหอรบเรียกฝ่ายนายทหาร,นางละเวงวัณฬายุพาพาล,คิดรำคาญขัดข้องไม่คล่องใจ
ขึ้นประทับพลับพลาตรงหน้าป้อม,ดูไพร่พร้อมพลรบครบไสว,ทั้งสองนางต่างนั่งระวังระไว,คอยช่วงใช้ชิดองค์นางนงคราญ
นางวัณฬาอาวรณ์ถอนสะอื้น,สุดจะขืนข่มรักหักประหาร,คิดจะฆ่าพระอภัยเห็นได้การ,แต่สงสารสาราที่อาวรณ์
เมื่อแรกรบพบน้องได้ลองจิต,เห็นทรงฤทธิ์แสนรักเหมือนอักษร,จะตัดรักหักสวาทไม่ขาดรอน,สะท้อนถอนฤทัยไม่ไสยา
จนยามสองกลองเกราะเสนาะสนั่น,นางเคลิ้มฝันฟื้นกรีดหวีดผวา,พระบุตรีพี่น้องสองสุดา,ทั้งรำภาพยุงองค์นางนงคราญ
พระอภัยเธอเข้ามาผวากอด,จนกายคอดขาดกระเด็นออกเป็นสอง,เธอรวบรัดหัตถ์รับประคับประคอง,ข้าร้องร้องรู้สึกก็นึกอาย
อัศจรรย์ฝันเห็นไปเช่นนี้,จะเสียทีหรือจะสมอารมณ์หมาย,แล้วตรัสถามสามสุดาตำราทาย,เคยทำนายบ้างหรือไม่ช่วยให้พร
นางยุพาว่าเมื่ออยู่กับครูเฒ่า,ได้เรียนเล่าโฉลกตั้งพระสั่งสอน,ทายนิมิตมีตำราพยากรณ์,ตามอักษรซึ่งสุบินจินตนา
แล้วนั่งนับจับยามตามโฉลก,ราชาโชคชัยวันชันษา,ทราบนิมิตพิสดารของมารดา,นางก้มหน้านึกยิ้มทำพริ้มพราย
ซึ่งครูเฒ่าเผาเพลิงตะเกิงแสง,จะโกรธแรงราวกับไฟมิใคร่หาย,แล้วอวยผลมนต์พร่ำรำพันท้าย,น้อมถวายพรนบอภิวันท์
ทั้งสามนางต่างคนก็จนจิต,เป็นสุดคิดสุดจะอายชม้ายหนี,นางยุพาว่าอือหนังสือมี,พระบาลีให้สำหรับเมื่ออับจน
จึงฉีกเสื้อเครือปักชักกระดาษ,เป็นลายลักษณ์ศักราชชาติสิงหล,ว่าถึงยุคทุกภาษาจะมาปน,ด้วยตั้งต้นแต่ลูกสาวเจ้าลังกา
พระอภัยอย่าได้หมายทำร้ายเขา,จะสูญเผ่าพงศ์ชาติพระศาสนา,เป็นคู่สร้างนางละเวงวัณฬามา,ถึงไตรดายุคแล้วไม่แคล้วกัน
แม้บาทหลวงล่วงรู้จะขู่ถาม,อย่าบอกความว่าจะฆ่าให้อาสัญ,ผู้มีบุญขุ่นหมองช่วยป้องกัน,จะสืบพันธุ์พงศ์กษัตริย์สวัสดี
เมื่อแม่เลี้ยงได้ผัวตัวเป็นลูก,จงพันผูกพึ่งพาเป็นราศี,ตามวิสัยในจังหวัดปัถพี,อย่าถือผีพวกฝรั่งเมืองลังกา
นางละเวงเกรงฝรั่งสังฆราช,จะกริ้วกราดโกรธงกแล้วอกเอ๋ย,จึงตรัสถามยุพาว่าทรามเชย,เจ้าก็เคยอยู่มากับอาจารย์
จะควรฟังหนังสือในมือเสื้อ,หรือจะเชื่อสังฆราชอันอาจหาญ,ขอฟังคำรำภาตุลาการ,ช่วยว่าขานขาดคำจะทำตาม
ฝ่ายพี่น้องสองนางต่างคำนับ,ที่บังคับควรฟังมีทั้งสาม,คือครูเฒ่าเจ้าสุธาบิดาปราม,ต้องทำตามตัวจึงได้พึ่งพา
ประการหนึ่งถึงที่กลียุค,จะปราบทุกเมืองน้อยร้อยภาษา,เป็นมนุษย์สุดแต่ชื่อให้ลือชา,พี่รำภาเจ้าจะเห็นเป็นอย่างไร
ฝ่ายรำภานารีคนมีสัตย์,สุดจะขัดสุดจะขืนฝืนนิสัย,ต้องทูลความตามจริงทุกสิ่งไป,ถึงใจไม่ปรารถนามีสามี
เมื่อเคราะห์กรรมจำเป็นเหมือนเช่นข้า,ต้องชั่วช้าชายต้องให้หมองศรี,เขามาขอพ่อจะให้ไม่ไยดี,ประเดี๋ยวนี้ซ้ำร้ายเสียดายตัว
เมื่อต่อตีศรีสุวรรณประจัญปล้ำ,แสนระยำยังเว้นแต่เป็นผัว,จะมีใหม่ให้เป็นสองก็หมองมัว,จึงครองตัวตั้งสัตย์ว่าภัสดา
