w1,w2,w3,w4
ขอกล่าวกลับจับเรื่องเมืองวายุภักษ์,กษัตริย์ศักดิ์พราหมณ์เทศวิเศษศรี,บริบูรณ์มั่งคั่งทั้งบุรี,ประชาชีหรรษาสถาวร
พระนามท้าวเจ้านิเวศน์เกศกษัตริย์,ชื่อเจตรัตน์เรืองฤทธิ์อดิศร,มเหสีมีนางอุทุมพร,องค์บังอรมีบุตรบุรุษชาย
ชื่อภัทวงศ์ทรงโฉมประโลมสวาท,งามสะอาดคล้ายเขียนวิเชียรฉาย,เป็นนวลน้ำล้ำมนุษย์บุรุษชาย,ทั้งคมคายผิดกว่าเหล่าเขาทั้งปวง
ชันษาได้สิบห้าพอแรกรุ่น,ประชาชื่นชมบุญเป็นใหญ่หลวง,ทั่วพิภพธรณินทร์สิ้นทั้งปวง,ทุกกระทรวงสรรเสริญเจริญพร
สมเด็จท้าวเจ้าบุรินทร์ปิ่นพิภพ,เธอปรารภที่จะให้ไปสิงขร,ไหว้พระรูปเทวฤทธิ์ประสิทธิ์พร,ในนครรามราชประพาสชม
ด้วยเป็นเชื้อพราหมณ์พรหมอุดมเดช,ต้องไปไหว้อมเรศอิสยมภู์,สมมุติว่าเชื้อวงศ์เป็นพงศ์พรหม,ต้องไปไหว้อินยมภู์ต่อต่อมา
ท้าวเจตรัตน์ตรัสว่ากับโอรส,ต้องไปประณตกราบบังคมก้มเกศา,จะได้สืบสมบัติกษัตรา,อายุถ้วนสิบห้าแล้วต้องจร
กุมาราบังคมประนมสนอง,ไม่ขัดข้องบพิตรอดิศร,พระจอมวังให้จัดเภตราจร,พวกนิกรสำหรับลำประจำงาน
ทั้งเรือรบเรือใช้ไปทุกหมู่,กันศัตรูจัดใส่นายทหาร,ทั้งปืนยาหน้าไม้เครื่องใช้การ,กับอาหารของเสบียงเลี้ยงโยธี
พระสั่งเสร็จแล้วเสด็จยุรยาตร,ขึ้นปรางค์มาศเนาวรัตน์จำรัสศรี,ฝ่ายเสนามากันหลามตามบาญชี,เรือปักษีเป็นบัลลังก์ที่นั่งทรง
ทั้งล้าต้าต้นหนพลรบ,จัดเครื่องครบเพราเพริศระเหิดระหง,เปลี่ยนเชือกเสาเพลาใบชักสายธง,ขนของลงบรรทุกใส่ในเภตรา
