w1,w2,w3,w4
ฝ่ายจอมพงศ์องค์อาอยู่หน้าป้อม,เห็นพรั่งพร้อมไพร่พหลพลขันธ์,สั่งหน่อนาถราชนัดดาอยู่ช้าพลัน,ออกช่วยกันทันเห็นจะเป็นการ
สินสมุทรสุดสาครออกต้อนไพร่,ทั้งหัสไชยกฤษณาล้วนกล้าหาญ,ต่างทรงสิงห์มิ่งม้าอาชาชาญ,ตีฆ้องขานโห่ลั่นเสียงครั่นครึก
พวกโยธีสี่ทัพนั้นนับแสน,ปืนหามแล่นลากล้อเข้าต่อศึก,เสียงสนั่นลั่นเลื่อนสะเทื้อนสะทึก,กำดัดดึกเดือนสว่างในกลางคืน
พวกผลึกลังกาแขกฝาหรั่ง,ถือแตะบังตัวตนคนละผืน,ไว้สำหรับทับขวากที่ฟากพื้น,บ้างยิงปืนปีนค่ายทลายฟัน
พวกในค่ายไล่ทหารขึ้นราญรับ,บ้างสวนทัพคอยแทงล้วนแข็งขัน,บ้างปล่อยตับทัพชนวนบ้างสวนควัน,พวกคนธรรพ์แทงฟาดด้วยสาตรา
ถอนทลายค่ายพังฝรั่งแขก,เข้าลุยแหลกแหกค่ายเข้าซ้ายขวา,ไล่คนธรรพ์กันลงในคงคา,ฝ่ายพวกฝาหรั่งรุมตะลุมบอน
ด้วยพวกเพชรกำพลผู้คนน้อย,บ้างลงลอยน้ำหนีบ้างขี่ขอน,พวกทัพเรือเหลือพหลพลนิกร,ต่างรีบร้อนถอนสมอขันช่อใบ
เมื่อกลางคืนปืนฝรั่งยิงพังค่าย,เสียงเหมือนสายฟ้าผ่าสุธาไหว,พระมังคลาให้พะว้าพะวังใจ,ถอยทหารราญไล่รุกรบมา
พอเช้าตรู่ดูค่ายทลายแหลก,ค่ายเรือแตกแยกย้ายไปซ้ายขวา,เรือผลึกรมจักรนัครา,ทั้งเรือการะเวกพร้อมห้อมล้อมรบ
เหลือกำลังมังคลานั่งหน้าจ๋อย,เที่ยวแล่นลอยหากันเข้าบรรจบ,ทั้งหลีกปืนคลื่นซ้ำจนค่ำพลบ,ต้องถอยทบหลบไปข้างต้นทางมา
ฝ่ายเรือตามสามทัพก็กลับหลัง,เช้าจอดฝั่งต่างก็ขึ้นเก็บปืนผา,ฝ่ายพวกพ้องกองทัพวลายุดา,กับทั้งวายุพัฒน์หัสกัน
ต่างเข้าฝั่งลังกาปรึกษาพร้อม,จะนอบน้อมบิตุเรศคืนเขตขัณฑ์,พระวลาวายุพัฒน์หัสกัน,เข้าเฝ้าพระศรีสุวรรณจำนรรจา
ข้าทั้งสามความผิดได้คิดคด,ทรยศโยโสขอโทษา,จะขอเป็นเกือกทองรองบาทา,สนองคุณมุลิกาข้างหน้าไป
ศรีสุวรรณครั้นเห็นพระลูกหลาน,แสนสงสารเสนหาตรัสปราศรัย,แต่หนหลังยังเยาว์คิดเบาใจ,เดี๋ยวนี้ใหญ่อย่าให้เป็นเหมือนเช่นนั้น
แล้วแย้มเยื้อนเอื้อนอรรถดำรัสสอน,สินสมุทรสุดสาครคิดผ่อนผัน,แล้วให้วลาวายุพัฒน์หัสกัน,อภิวันท์สินสมุทรสุดสาคร
แล้วก็ให้ไหว้พระหัสไชยว่า,เขาเป็นอานะจงฟังเธอสั่งสอน,สามรับสั่งบังคมประนมกร,ต่างอวยพรภิญโญเดโชชัย
อันเรื่องราวกล่าวความสามหน่อนาถ,ล้วนวงศ์ญาติชาติเชื้อในเนื้อไข,ครั้นเข้าหาพาทีก็ดีไป,ตามวิสัยสุริย์วงศ์เผ่าพงศ์พันธุ์
ฝ่ายฝรั่งมังคลาซึ่งล่าทัพ,คอยรอรับเรือพหลพลขันธ์,ถึงเกาะใหญ่ใต้ลังกาทางห้าวัน,จึงหยุดจอดทอดกำปั่นเป็นหลั่นลอย
ที่เรือแตกแยกคลาดตรึงกราดเหล็ก,ทั้งเรือเล็กเรือใหญ่เรือใช้สอย,ให้นับเรือเหลือตามมาสามร้อย,ตั้งรอคอยกองทัพหยุดยับยั้ง
คนทั้งหลายนายไพร่เจ็บไข้ผอม,คิดรวมรอมพร้อมทัพจะกลับหลัง,สิ้นข้าวปลาพากันต้มขนมปัง,องค์พระมังคลาอุราระกำ
เป็นไข้ใจไม่มีสุขด้วยทุกข์ร้อน,จะนั่งนอนถอนสะอื้นทุกคืนค่ำ,ให้หิวโหยโรยราจนหน้าดำ,บาทหลวงพร่ำนั่งสอนให้หย่อนคลาย
อย่าทุกข์นักหักจิตคิดมานะ,อุตสาหะจะได้สมอารมณ์หมาย,เมื่อทัพแตกแรกหนีมีแต่กาย,เที่ยวขวนขวายร่ายเร่พเนจร
จนได้ผ่านบ้านเมืองรุ่งเรืองเดช,ทั่วประเทศเกรงจบสยบสยอน,อันวิสัยในการจะราญรอน,ต้องผันผ่อนแพ้ชนะอย่าละเพียร
แต่องค์พระนารายณ์ยังพ่ายศึก,จงตรองตรึกศึกษาตำราเขียน,อุตส่าห์ดูที่ตำรับฉบับเรียน,อย่าวนเวียนเพียรเอาเมืองให้เลื่องลือ
ท่านยายแก่แม่เลี้ยงอยู่เคียงข้าง,ไม่เริศร้างห่างเหเสนหา,ด้วยขัดขวางกลางชเลทุกเวลา,จนนางพระยานารีนั้นมีท้อง
ด้วยระดูรู้ในน้ำใจหญิง,จะบอกจริงกริ่งกลัวผัวจะหมอง,อยากเปรี้ยวเปรี้ยวให้เที่ยวหาผักมาดอง,ให้ท้อแท้แพ้ท้องอยู่ห้องใน
พากันเข้าเฝ้าองค์พระทรงพรต,น้อมประณตทูลความสามฤๅษี,ว่านัดดาพากันมาอัญชลี,ด้วยภักดีโดยจริงทุกสิ่งอัน
แล้วทูลความตามศึกที่ฮึกเหิม,จะต่อเติมเพิ่มพหลพลขันธ์,เพราะยายเฒ่าเจ้าประเทศเขตคนธรรพ์,มาด้วยมันแม่เลี้ยงเคียงประคอง
อันกำเนิดเกิดตายทั้งชายหญิง,ไม่มีสิ่งแน่นแฟ้นเป็นแก่นสาร,จงนึกในไตรลักษณ์มรรคญาณ,พระนิพพานนั้นแหละนะแสนสบาย
อันวิสัยในโลกโสโครกครบ,คืออาศพอสุภังสิ้นทั้งหลาย,จงคิดปลงลงให้เห็นที่เป็นตาย,อันร่างกายกลายเป็นพระอนิจจัง
จึงลุงป้าย่าปู่นี้สู้อด,เห็นปรากฏยศคือยุคะทุกขัง,ถึงจะห้ามปรามใครก็ไม่ฟัง,เหลือจะสั่งสอนซ้ำให้รำคาญ
ด้วยลูกดื้อถือทิฐิติแม่พ่อ,ผ่าเหล่ากอเกเรเดรฉาน,เพราะคบพาลพาหลงล้างวงศ์วาน,ถ้าคบท่านชาญฉลาดเป็นปราชญ์ดี
เอ็งอุตส่าห์หาครูที่รู้หลัก,อยู่สำนักจะได้เลิศประเสริฐศรี,ถึงยากเย็นเช่นกับกูเป็นมุนี,อยู่กุฎีมีสุขทุกเวลา
บรรดาฟังทั้งพระอารับสาธุ,ยังไม่ลุก็แต่พระกฤษณา,พอเทพินผินมาปะนัยนา,ค่อยหลีกเลี่ยงเมียงมาหาห้ามุนี
ตรีพลำอัมพวันพระเทวัญ,เทพเทพินนิลกัณฐีฤๅษี,ทำยิ้มพรายชายตาแล้วพาที,พระอยู่ดีดอกหรือจ๋าทั้งห้าองค์
ขอส่วนบุญคุณช่วยฉันด้วยมั่ง,ให้สมหวังดังจิตคิดประสงค์,ฉันรำลึกนึกในน้ำใจจง,เสร็จณรงค์คงจะลารักษาพรต
มาอยู่ด้วยช่วยกันฉันลูกไม้,ก็จะได้ไปสวรรค์ด้วยกันหมด,หรือลืมหลังหวังสวรรค์ชั้นโสฬส,พระดาบสบอกบ้างอย่างหมางเมิน
ฝ่ายฤๅษีสี่องค์ว่าทรงศีล,ตรวจวารินรำพันสรรเสริญ,นึกอวยชัยให้พระองค์จงจำเริญ,จึ่งจะเชิญเชษฐารักษาพรต
เทพินพี่ปรีชาว่ามาบวช,ถือศีลสวดภาวนาตามดาบส,แบ่งผลาอานิสงส์ให้ทรงยศ,ด้วยปรากฏทศทิศเป็นนิรันดร์
