w1,w2,w3,w4
จะกล่าวข้างเรื่องราวท้าวโกสัย,ให้แค้นใจสังฆราชไม่ปรารถนา,จะอยู่กับเขาไยมิใช่ข้า,ให้มันด่าข่มขี่ตีประจาน
ว่าจะหนีไปพาราหาลูกเขย,เรียกคนเคยเข้ามาแล้วว่าขาน,จงไปนัดพวกเราเล่าอาการ,อย่าเนิ่นนานบอกให้ทั่วทุกตัวคน
ค่ำวันนี้กูจะหนีเข้าไปด่าน,จงเตรียมการไว้ให้ทั่วตัวพหล,เอาเรือบดลดลงไว้ในสายชล,อย่าให้คนอื้ออึงคะนึงไป
ครั้นสั่งเสร็จเดินเหย่าเข้าในห้อง,เก็บข้าวของตามประสาอัชฌาสัย,แต่บรรดาพวกพหลสกลไกร,ของท้าวไทเตรียมทั่วทุกตัวคน
พอสองยามเมฆอับพยับฟ้า,พระจันทรามืดมัวทั่วเวหน,ท้าวโกสัยจัดแจงแปลงสกนธ์,เหมือนพวกพลรีบตรงไปลงเรือ
กับพหลพลไพร่ก็หลายร้อย,ค่อยล่องลอยรีบไปทอดจอดข้างเหนือ,พากันขึ้นบกได้เสือกไสเรือ,เดินไปเหนือด่านท่าชายสาคร
เข้าประตูเดินไปหานายด่าน,แจ้งอาการให้เสมียนเขียนอักษร,ว่าตัวเราคนสนิทเป็นบิดร,ของบังอรบุษบงอนงค์นาง
ขุนด่านแจ้งเรียกหาพวกม้าใช้,ให้รีบไปเร็วรัดอย่าขัดขวาง,เอาหนังสือบอกไปให้ขุนนาง,ตามเยี่ยงอย่างทูลบพิตรอิศรา
พวกม้าใช้รีบไปถึงนิเวศน์,แล้วแจ้งเหตุให้ฟังที่กังขา,ขุนเสนีรับสารอ่านสารา,แล้วจึ่งว่าคอยเราจะเข้าทูล
ฝ่ายพระจอมมังคลานราราช,พร้อมอำมาตย์เฝ้าพระปิ่นบดินทร์สูร,ขุนเสนีกราบก้มบังคมทูล,แล้วประมูลคลี่หนังสือที่ถือมา
อ่านถวายในอักษรท้าวโกสัย,ให้ภูวไนยทราบความตามเลขา,ว่าบาทหลวงคิดการเป็นมารยา,จะปรารถนาบุษบงอนงค์นาง
ให้แก่ท้าวเจ้าพาราปตาหวี,ยกโยธีหมายกำจัดที่ขัดขวาง,ข้าสืบรู้แยบคายมันหลายทาง,อย่าได้วางใจมันเป็นมั่นคง
จงชวนกันหนีมาบรรดาแขก,มันทำแหลกเกือบกระจุยเป็นผุยผง,ขอเชิญทราบในลิขิตดั่งจิตจง,พอจบลงที่ในเรื่องเคืองพระทัย
แล้วพระองค์เอื้อนอรรถตรัสบังคับ,เร่งไปรับอิศโรท้าวโกสัย,อย่าให้ทันรุ่งแจ้งแสงอุทัย,เชิญมาในเวียงวังจึ่งบังควร
เอารถรัตน์จัดไปให้สมยศ,พร้อมกันหมดโดยทำนองประคองสงวน,แล้วให้จัดเก๋งข้างในดูให้ควร,เวลาจวนแล้วให้พักตำหนักจันทร์
พระสั่งเสร็จแล้วเสด็จยุรยาตร,ขึ้นจากอาสน์เคืองขุ่นให้หุนหัน,เป็นไรมีที่จะเป็นได้เล่นกัน,เราก็ชั้นเชิงชายใช่สตรี
เข้าในปรางค์ทางแถลงแจ้งรหัส,แล้วก็ตรัสกับพระมิ่งมเหสี,ว่าน้อยหรือบาทหลวงทำท่วงที,คิดจะตีเมืองเราเอาเจ้าไป
ยกให้ท้าวเจ้าพาราปตาหวี,ไม่คิดที่ก่อนมาอัชฌาสัย,จะยากแค้นแสนเข็ญเป็นอย่างไร,ได้เจ็บใจแล้วไม่กลัวถึงตัวตาย
ก็รู้อยู่ว่าแกคิดริษยา,พากันมาหมายจะริบให้ฉิบหาย,ไม่รู้ในแยบยลกลอุบาย,เราคิดหมายว่าเป็นครูไม่หลู่คุณ
แต่เขาก่อแล้วต้องสานเป็นการแม่น,จะตอบแทนกว่าจะสิ้นดินกระสุน,มิใช่เราเกเรเนรคุณ,แกทำวุ่นหมายมาจะฆ่าฟัน
บิดาเจ้าเล่าก็หนีมาอยู่ด่าน,จึงแจ้งการใจจริงทุกสิ่งสรรพ์,พี่สั่งให้ไปคำนับรับมาพลัน,อย่าให้ทันแจ่มแจ้งแสงอุทัย
ฝ่ายโฉมยงองค์มิ่งมเหสี,อัญชลีทูลความตามสงสัย,บังเกิดเหตุเภทพาลสถานใด,ไม่ขอไกลบาทาฝ่าละออง
ถึงเป็นหญิงสิ่งซึ่งกลศึก,ได้ตรองตรึกอาจารย์เฒ่าเล่าสนอง,แม้นเป็นศึกขออาสาฝ่าละออง,มิให้ข้องเคืองขัดหัทยา
พระปลอบพลางทางว่านิจจาน้อง,ยังไม่ต้องถึงมิตรขนิษฐา,พลางเล้าโลมโฉมสมรเหมือนก่อนมา,ให้นิทราบนพระแท่นแสนสำราญ
ฝ่ายเสนีที่ไปรับท้าวโกสัย,รีบลงไปเร็วพลันดั่งบรรหาร,ถึงแล้วทูลท้าวพลันมิทันนาน,มีโองการเชิญท่านไทไปบุรินทร์
อย่าให้ทันสุริยาภาณุมาศ,พวกอำมาตย์ชื่นชมสมถวิล,ท้าวโกสัยขึ้นรถาไปธานินทร์,ออกจากถิ่นเมืองด่านชานนคร
สารถีตีม้าอาชาชาติ,ล่วงลีลาศมาตามทางหว่างสิงขร,ทั้งเกณฑ์แห่เป็นขนัดอัสดร,ให้รีบร้อนไปกระทั่งถึงวังใน
ให้ประทับรถาหน้าตำหนัก,แล้วหยุดพักเก๋งทองอันผ่องใส,ครั้นรุ่งรางสว่างแสงอโณทัย,สกุไณโกกิลาพากันบิน
ดุเหว่าแว่วแจ้วเจื้อยระเรื่อยร้อง,ประสานซ้องส่งเสียงสำเนียงถวิล,ป่างพระจอมอิศราเจ้าธานินทร์,ธิบดินทร์สระสรงคงคาลัย
เสด็จออกนอกปรางค์พลางลีลาศ,ยุรยาตรออกมาเฝ้าท้าวโกสัย,เชิญเข้ามาปรางค์มาศปราสาทชัย,ต่างปราศรัยสนทนาปรึกษากัน
ฝ่ายพระนุชบุษบงอนงค์นาฏ,มากราบบาทบิตุรงค์พงศ์อสัญ,แล้วก็ตรัสสนทนาปรึกษากัน,ต่างรำพันทุกข์ยากเมื่อจากเมือง
บาทหลวงทำป่นปี้ทั้งตีตบ,ไม่น่าคบน่าค้าอ้ายตาเหลือง,ดูจริตผิดชนคนทั้งเมือง,คิดแต่เรื่องทุจริตเป็นจิตพาล
ฝ่ายพระองค์ผู้ดำรงกำพลเพชร,ครั้นทราบเสร็จเคืองพระทัยหลายสถาน,ปรึกษาท้าวโกสัยเห็นไม่นาน,คงเกิดการรบกันเป็นมั่นคง
แล้วสั่งนุชบุษบงอนงค์นาฏ,ให้จัดราชนารีที่ประสงค์,ไปให้ท้าวเธอใช้ดั่งใจจง,ร้อยอนงค์ปรนนิบัติกษัตรา
ครั้งสั่งเสร็จพระเสด็จยุรยาตร,ออกอำมาตย์เฝ้ารายทั้งซ้ายขวา,แล้วตรัสเรียกอาจารย์คลานเข้ามา,จึงปรึกษาเรื่องงานการสงคราม
พราหมณ์สุทัตฟังตรัสแล้วดูสอบ,ตามระบอบในตำราภาษาสยาม,พิเคราะห์ดูลัคน์จันทร์ทั้งวันยาม,เห็นต้องตามบทบังคับสำหรับครู
คงจะเป็นศึกใหญ่มิใช่น้อย,จะติดต้อยราญรอนจนอ่อนหู,จะมีผู้อุปถัมภ์ช่วยค้ำชู,ตาแกรู้เสร็จสรรพแล้วกราบทูล
ว่าข้าแต่พระองค์ผู้ทรงภพ,จะต้องรบวุ่นไปทั้งไอศูรย์,ต่อเมื่อไรเผ่าพงศ์วงศ์ประยูร,มาประมูลจึ่งจะคลายวายอาวรณ์
ด้วยหลักเมืองร้ายอยู่ราหูทับ,ต้องตำรับตกทวารอาจารย์สอน,ข้าคูณหารในตำราพยากรณ์,พระเสาร์จรมาเป็นที่มักมีภัย
ข้างต้นร้ายปลายดีมักมียศ,ให้ปรากฏดังอาจารย์ท่านขานไข,ขอจงทราบบาทบงสุ์พระทรงชัย,ตามที่ในแบบฉบับอย่างกราบทูล
ฝ่ายพระมิ่งมังคลาปรีชาฉลาด,ให้หมายบาดบอกกันไปทั้งไอศูรย์,ให้หาคนมีวิชามาประมูล,ให้ไพบูลย์ในจังหวัดปัถพิน
ทั้งคงทนมนต์เวทวิเศษขลัง,เอามาตั้งเป็นขุนนางอย่างถวิล,ทั้งเมียลูกปลูกฝังให้นั่งกิน,ตั้งบ้านถิ่นฐานชลาริมสาคร
จัดพหลพลไพร่ไปไว้ด้วย,จะได้ช่วยคุ้มขังช่วยสั่งสอน,แล้วให้จ่ายกัณฐัศว์อัสดร,ได้ฝึกสอนให้ชำนาญการณรงค์
แล้วสั่งเสร็จพระเสด็จยุรยาตร,ขุนอำมาตย์จัดตามความประสงค์,พระเสด็จเข้าวังดังจำนง,แล้วเลยตรงเข้าไปเฝ้าท้าวพ่อตา
แถลงข้อราชกิจผิดแลชอบ,ตามระบบกลศึกได้ปรึกษา,พอได้ช่วยตรึกตรองสองปัญญา,พระมังคลาก็ค่อยคลายวายอาวรณ์
จะกล่าวข้างสังฆราชพระบาทหลวง,แกอิ่มทรวงเห็นความตามอักษร,พอรุ่งเช้าคิดจะไปในนคร,ให้อาวรณ์แค้นคั่งมังคลา
มันรักเมียยิ่งกว่ากูผู้เป็นพระ,กูจำจะแก้แค้นให้แสนสา,พออุทัยรุ่งรางสว่างตา,แกลุกมาจากห้องตรองจะไป
พอต้นหลพลไพร่ในกำปั่น,มาพร้อมกันบอกแจ้งแถลงไข,ว่าท้าวแขกอยู่เมื่อกี้ก็หนีไป,ทั้งบ่าวไพร่เจ็บป่วยไปด้วยกัน
ถ้าจะติดตามไปเห็นไม่พ้น,คงไปวนอยู่ในป่าพนาสัณฑ์,บาทหลวงว่ากูไม่กลัวช่างหัวมัน,จะด้นดั้นไปไหนมิใช่การ
เลี้ยงมันไว้ไม่เห็นเป็นประโยชน์,อ้ายคนโฉดตาเหลืองเปลืองข้าวสาร,เอาไปทัพทีไรไม่ได้การ,อยู่ไปนานเปลืองไก่ให้มันกิน
ทั้งแพะแกะโคกระบือหือไม่ขึ้น,ยัดเป็นพื้นตามสบายไม่วายถวิล,บ่นถึงเมียทุกทิวาเป็นอาจิณ,กูก็สิ้นห่วงใยอย่าไปตาม
