w1,w2,w3,w4
จะกล่าวถึงสังฆราชพระบาทหลวง,แกตีล่วงได้สมมาดปรารถนา,เข้าตั้งอยู่เมืองด่านชานชลา,เรือไปมาเก็บเอาทั้งข้าวเกลือ
เป็นเสบียงเลี้ยงคนบนกำปั่น,เรือรบนั้นกักไว้ทั้งใต้เหนือ,พวกไปมาค้าขายตายเป็นเบือ,เห็นลำเรือน้อยใหญ่มันไล่เอา
ที่หลบลี้หนีปลอดรอดได้มั่ง,มันแต่งตั้งกันเป็นโจรคอยปล้นเขา,ทั้งมั่งมีดีกว่าค้าสำเภา,มันเก็บเอามิได้เหลือไว้เจือจาน
ฝ่ายอีตาสังฆราชพระบาทหลวง,คิดลุล่วงอิ่มเอมเกษมศานต์,เข้าตั้งมั่นอยู่ปากน้ำที่สำราญ,แกคิดอ่านจะทำกลปล้นบุรี
แล้วแกเขียนหนังสือให้คนใช้,รีบเอาไปส่งให้มันว่าสารศรี,แล้วพูดจาล่อลวงดูท่วงที,ไปเดี๋ยวนี้ให้กองทัพแล้วกลับมา
พวกคนใช้เรียกให้มารับสาร,อย่านิ่งนานมารับไปไวไวหวา,พวกชาวเมืองออกจากค่ายรีบไคลคลา,รับสารตราเข้าไปแจ้งแห่งกระทรวง
ฝ่ายพระจอมนครินทร์ปิ่นกษัตริย์,โองการตรัสให้อ่านสารบาทหลวง,ฉีกผนึกอ่านความตามกระทรวง,พระบาทหลวงจอมพลสกลไกร
ยกมาปราบศัตรูผู้ขบถ,ที่คิดคดจะจับฆ่าไม่ปราศรัย,แม้นรักตัวกลัวชีวิตที่ผิดไป,จงกลับใจเสียอย่าดื้ออย่าถือตัว
มิออกมาโดยดีจะกรีทัพ,เข้าไปจับตัวมัดมาตัดหัว,ให้สมแค้นที่มึงทำให้ช้ำมัว,กูล้อมรั้วไว้ทั้งเป็นเห็นหรือยัง
พอจบเรื่องพระยิ่งเคืองพระทัยแค้น,คงตอบแทนให้สมอารมณ์หวัง,อย่าตอบโต้โมหันธ์ดันทุรัง,อุตส่าห์ตั้งมั่นไว้หน่อยคอยพระอา
แล้วพระองค์ตรัสถามพราหมณ์สุทัต,จะข้องขัดอย่างไรไฉนหนา,เชิญท่านช่วยจับยามตามตำรา,หรือไม่มาเป็นอย่างไรท่านใคร่ครวญ
พราหมณ์สุทัตรับสั่งตั้งจิตดี,ตามคัมภีร์โดยระบอบคิดสอบสวน,เห็นเที่ยงแท้แน่ดังยังคำนวณ,จึงประมวลทูลความตามตำรา
ศุกร์เป็นศรีดีแท้ไม่แปรผัน,พุธกับจันทร์ร่วมราศีดีนักหนา,สามกษัตริย์สุริย์วงศ์คงจะมา,ไม่เนิ่นช้าจะได้ข่าวในเก้าวัน
พระฟังคำโหรเฒ่าคอยเบาจิต,เขาศักดิ์สิทธิ์ทายแม่นแสนขยัน,เราตั้งแข็งไว้อย่ากลัวช่างหัวมัน,รักษาคันขอบเขตนิเวศน์เวียง
แต่หนังสือเขามาเคาะมาเยาะเย้ย,เรานิ่งเฉยเสียไม่อยากเป็นปากเสียง,คิดตั้งมันกันไว้ในเชิงเวียง,มาใกล้เคียงปืนยิงคอยทิ้งดิน
จะกล่าวลำกำปั่นห้ากษัตริย์,แต่แล่นลัดมาในสายกระสินธุ์,พวกกำพลทูลความตามระบิล,ข้าทั้งสิ้นขอขึ้นเกาะจะเสาะไป
นำเอาข่าวเข้าไปแจ้งแสดงอรรถ,พระโปรดนัดไปให้แจ้งแถลงไข,ฝ่ายพระจอมสินสมุทรวุฒิไกร,ให้เรือใช้ส่งเหล่าชาวกำพล
แล้วนัดวันสัญญาเวลาเสร็จ,ในวันเจ็ดจะเข้าฝั่งสั่งพหล,ฝ่ายพวกเหล่าชาวเมืองเพชรกำพล,พากันด้นไปตามเขาเข้านคร
ล้อมไปยังหลังค่ายดั่งใจหวัง,ไปรอรั้งเฝ้าบพิตรอดิศร,ทูลแถลงแจ้งความสามนคร,พระภูธรยกมาห้าพระองค์
คือพระจอมนครินทร์รมจักร,พระลูกรักในประยูรสกูลหงส์,คือทรงฤทธิ์กฤษณานราพงศ์,กับเอกองค์ตรีพลำเขยสำคัญ
ทัพผลึกจอมนรินทร์สินสมุทร,กับพระสุดสาครรีบผ่อนผัน,ยกพหลพลลังกาสิบห้าพัน,แต่งกำปั่นรบมาช่วยราวี
