w1,w2,w3,w4
ป่างพระสุดสาครบวรนาถ,พร้อมพระญาติเผ่าพงศ์พวกวงศา,ต่างนัดหมายถึงกันให้สัญญา,แต่บรรดาพลรบสมทบกัน
ฝ่ายพหลพลรบที่ในด่าน,อลหม่านเรียกกันเสียงหวั่นไหว,บ้างขึ้นป้อมพร้อมพรั่งระวังภัย,ลากปืนใหญ่ขึ้นเชิงเทินเนินกำแพง
ท้าวโกสัยให้ทหารชำนาญรบ,เร่งสมทบโรมรันด้วยขันแข็ง,ทั้งปีกซ้ายปีกขวาประดาแซง,คอยต่อแย้งฟาดฟันประจัญบาน
พระมังคลาพาทหารออกต้านหลัง,ไม่รอรั้งขึ้นม้าด้วยกล้าหาญ,ถือง้าวทวนวิ่งโลดโดดทะยาน,เข้าต่อต้านชิงชัยทั้งไพร่นาย
ฝ่ายพหลพลลังกาอาณาจักร,เข้าพร้อมพรักรบพุ่งยุ่งใจหาย,พวกฝรั่งหลอมตะกั่วทั้งคั่วทราย,เอาสาดปรายเทลงมาหน้าเชิงเทิน
พวกทัพไทยคอยบังเอาหนังปิด,ตรงเข้าชิดไล่วกระหกระเหิน,บันไดพาดดาษดาหน้าเชิงเทิน,เอาพะเนินตีฝรั่งพังเสมา
ทหารพวกวาโหมเข้าโจมจับ,ฝรั่งรับยิงพื้นแต่ปืนผา,พวกวาโหมคงทนด้วยมนตรา,ตีประดาเข้าไปได้ในปราการ
ท้าวโกสัยมังคลานราราช,ไล่พิฆาตพวกพหลพลทหาร,ชักกระบี่ตีม้าอาชาชาญ,ต้อนทหารกองแซงแกว่งสาตรา
เข้ารับรองป้องกันกระชั้นชิด,สำแดงฤทธิ์พุ่งสาตราดั่งห่าฝน,ตะลุมบอนต้อนขับถึงอับจน,แต่พวกพลข้างฝรั่งไม่ตั้งกาย
บ้างแตกกลาดดาษดาถูกอาวุธ,ที่สิ้นสุดดับชีวังถึงสังขาร์,ทั้งเจ็ดทัพคับคั่งประดังมา,เข้าพาราด่านได้ดั่งใจปอง
พระมังคลาพาพหลพลทหาร,ออกนอกด่านไปกับเมียเสียข้าวของ,แตกตะเพิ่นเยินยับทุกทัพกอง,เห็นเป็นรองถอยไปไกลทะเล
พวกกำปั่นเทวสินธุ์นรินทร์รัตน์,จึงให้จัดเรือกำปั่นออกหันเห,แล่นเข้าไปชายหาดคาดคะเน,คอยเอาเภตราประทับจะรับพล
จะกล่าวถึงสังฆราชพระบาทหลวง,แกนั่งง่วงอยู่ท้ายเรือเหลือวิสัย,ทั้งหิวหอบบอบช้ำระกำใจ,พอคลื่นใหญ่ค่อยสงบกระทบเรือ
คลานออกมาจากห้องเดินซ่องแซ่ง,สิ้นเรี่ยวแรงยืนหันให้ฟั่นเฝือ,ร้องเรียกคนพลไพร่ที่ในเรือ,ให้ขนเสื้อขนผ้าออกมากอง
จะเผาไฟเสียให้สิ้นมลทินโทษ,เพราะพระโกรธพวกเราจึ่งเศร้าหมอง,บันดาลให้มืดมัวขนหัวพอง,จำจะต้องเผาไฟให้ไหม้โชน
จึ่งจะสิ้นเคราะห์กรรมเหมือนคำกล่าว,อันเรื่องราวเช่นเขาว่าตำราโหร,เอาผ้าผ่อนเผาไฟให้ไหม้โชน,แล้วหยิบโยนเสียในน้ำดั่งตำรา
กูเห็นจะบางเบาบรรเทาโทษ,พระคงโปรดพวกเราเอาเถิดหวา,แม้นกลับไปได้ถึงฝั่งเกาะลังกา,ทั้งเสื้อผ้าถมไปคงได้การ
ฝ่ายล้าต้าต้นหนคนทั้งนั้น,จึ่งว่าท่านสนทนาดั่งว่าขาน,ข้าพเจ้าคนจนเหลือทนทาน,หนาวสะท้านยังไม่คลายวายอาวรณ์
เมื่อเกณฑ์มาผ้าเสื้อใช่เหลือล้น,จะได้ขนเผาไฟให้ไหม้หมอน,แม้นมิถึงลังกาเหมือนอาวรณ์,จะมินอนหนาวตายในทะเล
บาทหลวงโกรธโกรธาด่าโขมง,อ้ายพวกโกงนี่กระไรพูดไพล่เผล,ไม่อยู่ในถ้อยคำทำเกเร,พูดโว้เว้ขัดกูผู้เป็นนาย
แม้นมิถอดเสื้อผ้าออกมาเผา,พระเป็นเจ้าท่านจะริบมึงฉิบหาย,เหมือนเราว่าจะสะเดาะให้เคราะห์คลาย,ตามอุบายมีไว้ในตำรา
พวกต้นหนคนเหล่านั้นหันมาถาม,ว่าเคราะห์นามใครลำคุณเจ้าขา,กระผมเป็นพลไพร่เขาใช้มา,อันเสื้อผ้าของท่านเล่าเผาเหมือนกัน
หรืออย่างไรโปรดให้ข้าแจ้งก่อน,ที่ทุกข์ร้อนโดยจริงทุกสิ่งสรรพ์,บาทหลวงโกรธโกรธาตาเป็นมัน,แกดุดันด่าเปรี้ยงขึ้นเสียงอึง
ฝ่ายล้าต้าต้นหนคนทั้งนั้น,จึงว่าท่านจะมาสั่งยังกังขา,จะให้เผาเสื้อไพร่ที่ใส่มา,แต่บรรดาคนทั้งหลายเขาไม่ยอม
ถึงจะตายไปก็ตามเมื่อยามเข็ญ,จะยากเย็นมิได้กลัวจะคั่วหลอม,สะเดาะเคราะห์เช่นนี้ข้ามิยอม,จะรอมชอมเผาจี่เช่นชีเปลือย
กลัวเปลี่ยวดำจับตายวายชีวิต,คุณช่างคิดให้ลำบากยากใจเหือย,แม้นมิสมว่าไว้เช่นไก่เดือย,มิขันเจื้อยอยู่เปล่าเปล่าหรือเจ้าคุณ
บาทหลวงโกรธเต็มประดาแกด่าโผง,อ้ายพวกโกงขาดเหลือไม่เกื้อหนุน,กูคิดซึ่งการดีจะมีคุณ,เดชะบุญจะได้ไปเหมือนใจจง
อันตัวกูผู้แม่ทัพบังคับขาด,ใครองอาจจะกระจุยเป็นผุยผง,เอากฎหมายใส่บทถึงปลดปลง,กูจะลงโทษมึงให้ถึงตาย
ฝ่ายล้าต้าต้นหนพลทหาร,จึงว่าขานโดยคดีไม่หนีหาย,อาญาศึกย่อมรู้เป็นผู้ชาย,แต่กฎหมายบทนี้ยังมิเคย
ครูที่ไหนที่จะให้เอาเสื้อเผา,ผิดสำเนาผู้มีบุญเจ้าคุณเอ๋ย,อาญาทัพอย่างไรยังไม่เคย,ผิดก็เลยกฎหมายถึงวายปราณ
บาทหลวงแค้นเต็มประดาเหมือนยาพิษ,แต่จนจิตร้อนเริงดั่งเพลิงผลาญ,แม้นมังคลามาด้วยได้ช่วยการ,จะล้างผลาญอ้ายเหล่านี้ที่ไม่กลัว
แล้วอดใจยับยั้งช่างมันก่อน,พอหายร้อนกูจะมัดจับตัดหัว,ให้สมแค้นแน่นใจที่ไม่กลัว,แกหมองมัวใจจิตคิดรำพึง
พอพบอ้ายมังคลาสานุศิษย์,จะจับผิดมันให้ได้เมื่อไปถึง,ปรึกษาโทษที่มันดื้อไม่อื้ออึง,พอไปถึงกูจะทำให้หนำใจ
ครั้นจะขืนแข็งขันมันก็มาก,แล้วก็ยากที่จะคิดผิดวิสัย,เพราะกูเป็นแต่คนเดียวเปล่าเปลี่ยวใจ,ด้วยมิใช่ถิ่นฐานในบ้านเมือง
