w1,w2,w3,w4
จะกล่าวกลับทัพลังกาอาณาเขต,ครั้นแจ้งเหตุศึกมานั้นกล้าแข็ง,กระบวนบกยกมาตั้งอยู่กลางแปลง,ดูเรี่ยวแรงเกลื่อนกลาดดาษดา
ป่างพระองค์ผู้ดำรงอาณาจักร,คิดจะหักหาญศึกพลางปรึกษา,กับท่านครูสามิภักดิ์จักรา,กับเสนาเคยประจญรณรงค์
เราจะคิดรบรับทัพครั้งนี้,โดยวิธีให้กระจุยเป็นผุยผง,เห็นจะได้หรือมิได้ดั่งใจจง,การณรงค์กล้าแข็งแรงกำลัง
แม้นเสียทีมันคงตีกระทั่งเขต,จะเกิดเหตุวุ่นวายเมื่อภายหลัง,เขาย่อมว่าศึกเสือเหลือกำลัง,หรือจะตั้งมั่นไว้ดั่งใจปอง
พวกเสนาข้าเฝ้าเหล่าทหาร,ปรึกษาการแล้วประมูลทูลฉลอง,ครั้นจะตั้งมั่นไว้ดั่งใจปอง,ดูทำนองเห็นจะบุกเข้าคลุกคลี
ข้าพเจ้าเสนาอันสามารถ,ขอรองบาทบงกชบทศรี,จะอาสารบสู้ดูไพรี,ออกต่อตีดูกำลังเหมือนอย่างทูล
ขอแต่หญ้ามาทำเป็นคนไว้,เอาดินใส่ตามระหว่างกลางถนน,แล้วตั้งค่ายปิดทางไว้กลางพล,จึ่งให้คนออกรบสมทบกัน
แล้วทำแตกพวกเราถอยเข้าค่าย,มันไล่รายลุกรับเป็นทัพขัน,เราจัดพวกจัตุรงค์คงกระพัน,ล่อให้มันลุยไล่พวกไพร่พล
แล้วจึ่งออกจากค่ายหนีไปซุ่ม,ให้มันรุมกันแย่งทุกแห่งหน,กำบังกายร่ายเวทวิเศษมนต์,ขังอ้ายพลหุ่นไว้เอาไฟโยน
เผาให้สิ้นแต่บรรดาโยธาหุ่น,เอาให้วุ่นเหมือนอย่างเช่นเขาเล่นโขน,จึ่งแต่งพวกคอยรับเป็นทัพโจร,เข้าเผ่นโผนตัดหลังอย่ารั้งรอ
เหมือนครูคิดกลศึกที่ลึกลับ,ตามบังคับกลล่อที่ข้อขำ,อย่าพรายแพร่งแจ้งจิตจงคิดทำ,ให้เหมือนคำท่านแถลงแห่งอุบาย
เสนารับบังคมประนมสนอง,มาแต่งกองทัพปล้นเร่งขวนขวาย,คิดจัดแจงแต่พหลกลอุบาย,ทั้งไพร่นายคอยรับเป็นทัพแซง
พลทมิฬกินปักษาทัพวาโหม,เป็นกองโจมพร้อมกันด้วยขันแข็ง,ที่ตั้งค่ายไว้ถ้วนกระบวนแซง,รีบจัดแจงพร้อมเสร็จสำเร็จการ
ป่างพระองค์ทรงโลกเฉลิมภพ,ทรงสินธพตรวจพหลพลทหาร,พอฤกษ์ดีโหราพฤฒาจารย์,ก็โอมอ่านไสยเวทวิเศษมนต์
ตีฆ้องชัยได้ฤกษ์ให้ยกทัพ,ออกคั่งคับแน่นหนาโกลาหล,ทั้งเสียงแตรเสียงสังข์ประดังพล,คอยประจญข้าศึกตั้งตรึกตรอง
ข้างฝ่ายทัพมังคลานราราช,กับครูบาทหลวงสมอารมณ์สนอง,คิดจะหักหาญศึกเหมือนตรึกตรอง,เห็นพวกกองทัพลังกายกมาพลัน
จึงแต่งคนพลไพร่ให้ไปนัด,หวังจะตัดศึกรับเป็นทัพขัน,แต่งพหลพลรบไว้ครบครัน,ไฟน้ำมันสำหรับมือถือทุกคน
บาทหลวงเดินขัดกระบี่ที่แม่ทัพ,ตรวจกำกับพลไพร่ไล่พหล,พวกกองหน้าแต่บรรดาหุ่นพยนต์,ทั้งคงทนแทงฟันไม่บรรลัย
ยืนสะพรั่งตั้งท่าสัประยุทธ์,ศัสตราวุธกุมอยู่ดูไสว,พวกทหารยืนเรียงเคียงกันไป,เอาธงชัยปักประจำเป็นสำคัญ
พวกม้าใช้ไปแจ้งขุนนางใหญ่,นัดให้ไปต่อสู้เป็นคู่ขัน,ข้างใครดีมีศักดามาประจัญ,รบให้ทันเวลาเรามาคอย
พอฤกษ์ดียกออกมานอกค่าย,ทั้งไพร่นายแน่นหนาโกลาหล,พร้อมสะพรั่งเอิกเกริกได้ฤกษ์บน,พวกขุนพลโบกธงตรงออกไป
ปักลงที่ครุฑนามตามตำรับ,ครั้นเสร็จสรรพ์พร้อมเพรียงเรียงไสว,พวกทัพหน้าครั่นครื้นยิงปืนไฟ,ตรงเข้าไปถึงกันประจัญบาน
บาทหลวงตีกลองรบสมทบทัพ,ตอนเข้ารับแต่บรรดาโยธาหาญ,ปล่อยปืนใหญ่ตึงตังก้องกังวาน,เสียงสะท้านเลื่อนลั่นสนั่นดัง
หุ่นพยนต์พลรบออกเกลื่อนกลาด,ประดังดาษดาทั้งหน้าหลัง,แกว่งอาวุธยุทธนาดาประดัง,แลสะพรั่งฆ่าฟันไม่บรรลัย
ยิงหนุนเนื่องแน่นหนามาอเนก,ราวกับเมฆนับหมื่นยืนไสว,เข้ารบรุกบุกบันสนั่นไป,คนบรรลัยลงด้วยกันสักพันคน
ฝ่ายท่านครูผู้ประสิทธิ์อิทธิเวท,ครั้นรู้เหตุสั่งทั่วตัวพหล,ให้ถอยหลังเข้าค่ายมิใช่คน,เป็นหุ่นมนต์มันทำด้วยกำลัง
แล้วตีกลองสัญญาให้ล่าทัพ,พลางถอยกลับเข้าค่ายดั่งใจหวัง,บาทหลวงเห็นได้ทีตีประดัง,จนกระทั่งค่ายใหญ่พลางไล่คน
ให้หนุนหลังคั่งคับมานับแสน,ปืนหามแล่นยิงประดาดั่งห่าฝน,พวกลังกาเสียรอยคิดถอยพล,พวกถนนหลังค่ายทั้งไพร่นาย
ทำเพลี่ยงท่าเสียทีถอยหนีร่น,พวกหุ่นมนต์คนต้อนเข้าแหกค่าย,พังประตูกรูเข้าสะดวกดาย,ยึดเอาค่ายพลนิกรไม่รอนราญ
เครื่องอาวุธยุทธภัณฑ์ที่สรรไว้,ชิงเอาได้พร้อมพหลพลทหาร,ไม่รู้กลท่านครูผู้ชำนาญ,แกเห็นการที่จะได้ไล่กระพือ
บาทหลวงแกดีใจดั่งได้เหาะ,กูคิดเหมาะเอาได้มิใช่หรือ,คราวนี้เห็นสิงหลไม่พ้นมือ,เอาให้ลือสังฆราชดั่งถาดทอง
