wak,syllables,flag,guess,a,b,c
มาถึงแดนสิงหลภาษา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",มาถึงแดน | สิงหล | ภาษา,,,
เมืองมะหิมสิมพลเมืองสลัด,9,word straddles a beat boundary,เมืองมะหิม | สิมพลเมือง | สลัด,,,
เมืองจักระหวัดเมืองมัชะเมืองสมัน,10,10 syllables — likely shatter/miscount,เมืองจักระหวัดเมืองมัชะเมืองสมัน,,,
เมืองระตินเมืองจินตะเมืองประจันต์,10,10 syllables — likely shatter/miscount,เมืองระตินเมืองจินตะเมืองประจันต์,,,
ให้สินสมุทรสุดสาครพระหัสไชย,10,10 syllables — likely shatter/miscount,ให้สินสมุทรสุดสาครพระหัสไชย,,,
ฝ่ายข้างในนางสุลารำภาผกา,10,10 syllables — likely shatter/miscount,ฝ่ายข้างในนางสุลารำภาผกา,,,
ออกประตูบูรพานำหน้าทหาร,10,10 syllables — likely shatter/miscount,ออกประตูบูรพานำหน้าทหาร,,,
บาทหลวงแม่เลี้ยงทั้งมังคลา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",บาทหลวงแม่ | เลี้ยงทั้ง | มังคลา,,,
อาวุธวิเศษเวทวิชาล้วนกล้าหาญ,10,10 syllables — likely shatter/miscount,อาวุธวิเศษเวทวิชาล้วนกล้าหาญ,,,
พวกนายหมวดตรวจพหลพลรบ,8,word straddles a beat boundary,พวกนายหมวด | ตรวจพหล | พลรบ,,,
บ้างรอนรันฟันทวารสะท้านสะทึก,10,10 syllables — likely shatter/miscount,บ้างรอนรันฟันทวารสะท้านสะทึก,,,
นางกฤษณาเมียสหายที่วายชนม์,10,10 syllables — likely shatter/miscount,นางกฤษณาเมียสหายที่วายชนม์,,,
จะตกหลุ่มขุมนรกอเวจี,10,10 syllables — likely shatter/miscount,จะตกหลุ่มขุมนรกอเวจี,,,
พูดโสโครกโหยกเหยกเกกเกเร,10,10 syllables — likely shatter/miscount,พูดโสโครกโหยกเหยกเกกเกเร,,,
ยังขึ้นเสียงเถียงทะเลาะชะเหมาะเหมง,10,10 syllables — likely shatter/miscount,ยังขึ้นเสียงเถียงทะเลาะชะเหมาะเหมง,,,
เหลือแต่ที่ทัพพระมังคลา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เหลือแต่ที่ | ทัพพระ | มังคลา,,,
