wak,syllables,flag,guess,a,b,c
ไปดำรงรมจักรนัครา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ไปดำรง | รมจักร | นัครา,,,
ขอพระองค์จงประทานอาการประชวร,10,10 syllables — likely shatter/miscount,ขอพระองค์จงประทานอาการประชวร,,,
เห็นกริ้วตรัสกราบยุคลบนบรรจถรณ์,10,10 syllables — likely shatter/miscount,เห็นกริ้วตรัสกราบยุคลบนบรรจถรณ์,,,
มีโทษกรณ์เป็นไฉนตรัสให้ฟัง,10,10 syllables — likely shatter/miscount,มีโทษกรณ์เป็นไฉนตรัสให้ฟัง,,,
พระราชบุตรทรงศักดิ์มารักษา,9,word straddles a beat boundary,พระราชบุตร | ทรงศักดิ์ | มารักษา,,,
จะปรารถนาหาอะไรก็ได้หมด,10,10 syllables — likely shatter/miscount,จะปรารถนาหาอะไรก็ได้หมด,,,
สิ้นถวิลสิ้นทุกข์เป็นสุขสบาย,10,10 syllables — likely shatter/miscount,สิ้นถวิลสิ้นทุกข์เป็นสุขสบาย,,,
เป็นสิ้นโศกสิ้นสุดมนุษย์สวรรค์,9,word straddles a beat boundary,เป็นสิ้นโศก | สิ้นสุดมนุษย์ | สวรรค์,,,
ฝ่ายนงลักษณ์อัคเรศครั้นเทศน์จบ,10,10 syllables — likely shatter/miscount,ฝ่ายนงลักษณ์อัคเรศครั้นเทศน์จบ,,,
ต่างโศกเศร้าโศกาน้ำไหล,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ต่างโศกเศร้า | โศกา | น้ำไหล,,,
ทั้งข้าเฝ้าสาวสนมกรมใน,8,word straddles a beat boundary,ทั้งข้าเฝ้า | สาวสนม | กรมใน,,,
แม้พลั้งพลาดขาดพรตทศธรรม์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",แม้พลั้งพลาด | ขาดพรต | ทศธรรม์,,,
สิ้นแสนงอนอ่อนพยศจึงพจมาน,10,10 syllables — likely shatter/miscount,สิ้นแสนงอนอ่อนพยศจึงพจมาน,,,
ต่างชำระสระสนานสำราญองค์,9,reading chosen by meter: สระ 2->1,ต่างชำระ | สระสนาน | สำราญองค์,,,
จนจบปัญจสีลาสิกขาปทัง,10,10 syllables — likely shatter/miscount,จนจบปัญจสีลาสิกขาปทัง,,,
ฝ่ายนงเยาว์เสาวคนธ์วิมลสมร,10,10 syllables — likely shatter/miscount,ฝ่ายนงเยาว์เสาวคนธ์วิมลสมร,,,
พระบิตุรงค์ทรงพรตจะบทจร,10,10 syllables — likely shatter/miscount,พระบิตุรงค์ทรงพรตจะบทจร,,,
พระบิตุราชมาตุรงค์รีบทรงพรต,10,10 syllables — likely shatter/miscount,พระบิตุราชมาตุรงค์รีบทรงพรต,,,
สละหมดเหมือนจะเลยเสวยสวรรค์,10,10 syllables — likely shatter/miscount,สละหมดเหมือนจะเลยเสวยสวรรค์,,,
เจ้าประคุณบุญญาบารมี,8,word straddles a beat boundary,เจ้าประคุณ | บุญญาบารมี | ,,,
จะไปฉันมันเผือกผลาผล,7,"7 syllables — ambiguous, [3,2,2] is only a guess",จะไปฉัน | มันเผือก | ผลาผล,,,
อย่าข้องขัดศรัทธาจงปรานี,9,4-syllable word not at วรรค edge,อย่าข้องขัดศรัทธาจงปรานี,,,
ฝ่ายรำภาสะหรีชลีสนอง,10,10 syllables — likely shatter/miscount,ฝ่ายรำภาสะหรีชลีสนอง,,,
พระชนนีมิเคยเดินดำเนินไพร,10,10 syllables — likely shatter/miscount,พระชนนีมิเคยเดินดำเนินไพร,,,
ลูกจะขอปวรณาฝ่าพระบาท,10,10 syllables — likely shatter/miscount,ลูกจะขอปวรณาฝ่าพระบาท,,,
เหมือนอินทรามานิมิตด้วยฤทธิรงค์,11,11 syllables — likely shatter/miscount,เหมือนอินทรามานิมิตด้วยฤทธิรงค์,,,
มีโตรกตรวยห้วยละหานธารธารา,10,10 syllables — likely shatter/miscount,มีโตรกตรวยห้วยละหานธารธารา,,,
ชะลูดเสลาแลลิ่วเป็นทิวแถว,9,word straddles a beat boundary,ชะลูดเสลา | แลลิ่ว | เป็นทิวแถว,,,
จะให้คล่อมอาศรมร่มสำราญ,10,10 syllables — likely shatter/miscount,จะให้คล่อมอาศรมร่มสำราญ,,,
ด้วยคิรีนี้เป็นหลักลังกาทวีป,10,10 syllables — likely shatter/miscount,ด้วยคิรีนี้เป็นหลักลังกาทวีป,,,
รำภาสะหรีลีวันยุพาผกา,11,11 syllables — likely shatter/miscount,รำภาสะหรีลีวันยุพาผกา,,,
ครองลังกาผาสุกสนุกสบาย,9,word straddles a beat boundary,ครองลังกา | ผาสุกสนุก | สบาย,,,
ไปพาราวาหุโลมส่งโสมถวาย,10,10 syllables — likely shatter/miscount,ไปพาราวาหุโลมส่งโสมถวาย,,,
