wak,syllables,flag,guess,a,b,c
จะโศกศัลย์หรือจะสุขสนุกสบาย,10,10 syllables — likely shatter/miscount,จะโศกศัลย์หรือจะสุขสนุกสบาย,,,
มีปืนรายรอบข้างสล้างสลับ,9,word straddles a beat boundary,มีปืนราย | รอบข้างสล้าง | สลับ,,,
สาวสุรางค์นางสนมสมคะเน,10,10 syllables — likely shatter/miscount,สาวสุรางค์นางสนมสมคะเน,,,
พร้อมบรรดาสาวสุรางค์นางกำนัล,10,10 syllables — likely shatter/miscount,พร้อมบรรดาสาวสุรางค์นางกำนัล,,,
เสียงดังโครมใหญ่ไม่กระเทื้อม,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เสียงดังโครม | ใหญ่ไม่ | กระเทื้อม,,,
ก็กลบเกลื่อนมืดมาหลายราตรี,9,word straddles a beat boundary,ก็กลบเกลื่อน | มืดมา | หลายราตรี,,,
เครื่องบูชาสารพัดทั้งบัตรพลี,10,10 syllables — likely shatter/miscount,เครื่องบูชาสารพัดทั้งบัตรพลี,,,
พลีกรรมภูตพรายทั้งซ้ายขวา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พลีกรรมภูต | พรายทั้ง | ซ้ายขวา,,,
เชิญมารับเครื่องมัจฉะมังสา,8,word straddles a beat boundary,เชิญมารับ | เครื่องมัจฉะ | มังสา,,,
แล้วว่าจอมจักรพรรดิให้จัดถวาย,10,10 syllables — likely shatter/miscount,แล้วว่าจอมจักรพรรดิให้จัดถวาย,,,
เทพไทเทวาจงปรานี,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เทพไทเท | วาจง | ปรานี,,,
ทูลโฉมยงองค์อัครเทวี,8,word straddles a beat boundary,ทูลโฉมยง | องค์อัคร | เทวี,,,
จึงสั่งให้โหราพยากรณ์,7,"word straddles a beat boundary; 7 syllables — ambiguous, [3,2,2] is only a guess",จึงสั่งให้ | โหราพยากรณ์ | ,,,
จงพินิจพิศดูพระภูวนาถ,10,10 syllables — likely shatter/miscount,จงพินิจพิศดูพระภูวนาถ,,,
วันศุกรเศษเสาร์สถิตถึงดิถี,10,10 syllables — likely shatter/miscount,วันศุกรเศษเสาร์สถิตถึงดิถี,,,
ฝ่ายมหาอำมาตย์ฉลาดฉลอง,9,word straddles a beat boundary,ฝ่ายมหา | อำมาตย์ฉลาด | ฉลอง,,,
ตามแว่นแคว้นเกาะเกียนเที่ยวเหียนหัน,9,word straddles a beat boundary,ตามแว่นแคว้น | เกาะเกียน | เที่ยวเหียนหัน,,,
ฝ่ายองค์ท้าวเจ้าลังกามหากษัตริย์,10,10 syllables — likely shatter/miscount,ฝ่ายองค์ท้าวเจ้าลังกามหากษัตริย์,,,
จึงสั่งบุตรอุศเรนให้เกณฑ์คน,10,10 syllables — likely shatter/miscount,จึงสั่งบุตรอุศเรนให้เกณฑ์คน,,,
จะขอเจ้าอุศเรนเกณฑ์ณรงค์,10,10 syllables — likely shatter/miscount,จะขอเจ้าอุศเรนเกณฑ์ณรงค์,,,
จึงตรัสบอกราชบุตรอุศเรน,10,10 syllables — likely shatter/miscount,จึงตรัสบอกราชบุตรอุศเรน,,,
อุศเรนแสนสลดระทดท้อ,10,10 syllables — likely shatter/miscount,อุศเรนแสนสลดระทดท้อ,,,
ฝ่ายข้างพวกอุศเรนเกณฑ์กำปั่น,10,10 syllables — likely shatter/miscount,ฝ่ายข้างพวกอุศเรนเกณฑ์กำปั่น,,,
