wak,syllables,flag,guess,a,b,c
ด้วยไปถึงซึ่งจังหวัดกรุงรัตนา,10,10 syllables — likely shatter/miscount,ด้วยไปถึงซึ่งจังหวัดกรุงรัตนา,,,
พระพาราผาสุกสนุกสบาย,9,word straddles a beat boundary,พระพารา | ผาสุกสนุก | สบาย,,,
แต่พระชนกชนนีโมลีโลก,10,10 syllables — likely shatter/miscount,แต่พระชนกชนนีโมลีโลก,,,
จะถวายบังคมกลับกองทัพมา,9,4-syllable word not at วรรค edge,จะถวายบังคมกลับกองทัพมา,,,
อรุมเขตคุ้งสุหรัดปัตหนา,10,10 syllables — likely shatter/miscount,อรุมเขตคุ้งสุหรัดปัตหนา,,,
เข้าคุ้งฉลามแหลมเงาะเกาะราหู,9,word straddles a beat boundary,เข้าคุ้งฉลาม | แหลมเงาะ | เกาะราหู,,,
เข้ากรุงศรีอยุธยาภาษาสยาม,9,4-syllable word not at วรรค edge,เข้ากรุงศรีอยุธยาภาษาสยาม,,,
เมืองมะงาดมะงาดามะงาศวรรย์,11,11 syllables — likely shatter/miscount,เมืองมะงาดมะงาดามะงาศวรรย์,,,
แต่นางกษัตริย์มเหสีนั้นขี้หึง,10,10 syllables — likely shatter/miscount,แต่นางกษัตริย์มเหสีนั้นขี้หึง,,,
พระอัยกีรักใคร่กระไรเลย,9,word straddles a beat boundary,พระอัยกี | รักใคร่ | กระไรเลย,,,
ก็ห่วงบุตรอุศเรนพระลูกรัก,10,10 syllables — likely shatter/miscount,ก็ห่วงบุตรอุศเรนพระลูกรัก,,,
ราชบุตรอุศเรนเป็นทัพหน้า,10,10 syllables — likely shatter/miscount,ราชบุตรอุศเรนเป็นทัพหน้า,,,
ตามกระทรวงศึกกษัตริย์ปราบดัสกร,10,10 syllables — likely shatter/miscount,ตามกระทรวงศึกกษัตริย์ปราบดัสกร,,,
ทั้งโฉมยงนงลักษณ์อัคเรศ,9,word straddles a beat boundary,ทั้งโฉมยง | นงลักษณ์อัค | เรศ,,,
ออกจากฝั่งวังวนถนนพระราม,9,word straddles a beat boundary,ออกจากฝั่ง | วังวนถนน | พระราม,,,
จึงสั่งบุตรอุศเรนเจนวารี,10,10 syllables — likely shatter/miscount,จึงสั่งบุตรอุศเรนเจนวารี,,,
จะสังหารผลาญอาณาประชาราษฎร์,11,11 syllables — likely shatter/miscount,จะสังหารผลาญอาณาประชาราษฎร์,,,
จึงว่าทัพอุศเรนเห็นจะทัน,10,10 syllables — likely shatter/miscount,จึงว่าทัพอุศเรนเห็นจะทัน,,,
ได้เกลี้ยกล่อมล้อมอาณาประชาราษฎร์,11,11 syllables — likely shatter/miscount,ได้เกลี้ยกล่อมล้อมอาณาประชาราษฎร์,,,
ที่ขยาดยกอพยพหนี,8,word straddles a beat boundary,ที่ขยาด | ยกอพยพ | หนี,,,
องค์พระมเหสีนั้นขี่รถ,8,word straddles a beat boundary,องค์พระมเหสี | นั้น | ขี่รถ,,,
รุมกันจับอุศเรนเจนณรงค์,10,10 syllables — likely shatter/miscount,รุมกันจับอุศเรนเจนณรงค์,,,
ลำที่นั่งอุศเรนได้เอนเอียง,10,10 syllables — likely shatter/miscount,ลำที่นั่งอุศเรนได้เอนเอียง,,,
จำสำเนียงอุศเรนได้เจนใจ,10,10 syllables — likely shatter/miscount,จำสำเนียงอุศเรนได้เจนใจ,,,
อุ้มประคับประคองพาขึ้นมาได้,9,4-syllable word not at วรรค edge,อุ้มประคับประคองพาขึ้นมาได้,,,
เมื่อจับอุศเรนได้มิให้หมอง,10,10 syllables — likely shatter/miscount,เมื่อจับอุศเรนได้มิให้หมอง,,,
สงสารสุดอุศเรนเมื่อรู้สึก,10,10 syllables — likely shatter/miscount,สงสารสุดอุศเรนเมื่อรู้สึก,,,
เขาก็เก็บเสียเมื่อพบสลบไสล,10,10 syllables — likely shatter/miscount,เขาก็เก็บเสียเมื่อพบสลบไสล,,,
อุศเรนเอนเอกเขนกสนอง,10,10 syllables — likely shatter/miscount,อุศเรนเอนเอกเขนกสนอง,,,
ว่าพระจะส่งองค์อุศเรนไป,10,10 syllables — likely shatter/miscount,ว่าพระจะส่งองค์อุศเรนไป,,,
จระเข้ใหญ่ไปถึงน้ำมีกำลัง,10,10 syllables — likely shatter/miscount,จระเข้ใหญ่ไปถึงน้ำมีกำลัง,,,
ต้องตำรับจับให้มั่นคั้นให้ตาย,8,word straddles a beat boundary,ต้องตำรับ | จับให้มั่นคั้นให้ตาย | ,,,
เหน็บกริชคร่ำด้ามประดับสำหรับทหาร,10,10 syllables — likely shatter/miscount,เหน็บกริชคร่ำด้ามประดับสำหรับทหาร,,,
สงสารสุดอุศเรนพระน้องยา,10,10 syllables — likely shatter/miscount,สงสารสุดอุศเรนพระน้องยา,,,
ให้แสนแค้นคำพร้องสนองเสนอ,9,word straddles a beat boundary,ให้แสนแค้น | คำพร้องสนอง | เสนอ,,,
เป็นวันพุธอุศเรนถึงเวรตาย,10,10 syllables — likely shatter/miscount,เป็นวันพุธอุศเรนถึงเวรตาย,,,
ไม่รู้หรือคืออุศเรนราช,10,10 syllables — likely shatter/miscount,ไม่รู้หรือคืออุศเรนราช,,,
สะอื้นอ้อนอ่อนอารมณ์ค่อยสมประดี,10,10 syllables — likely shatter/miscount,สะอื้นอ้อนอ่อนอารมณ์ค่อยสมประดี,,,
ทั้งองค์อัครชายามารศรี,9,4-syllable word not at วรรค edge,ทั้งองค์อัครชายามารศรี,,,
ชันษาข้าบาทนี้ขาดแล้ว,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ชันษาข้า | บาทนี้ | ขาดแล้ว,,,
จงพ้นทุกข์สุโขอโหสิ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",จงพ้นทุกข์ | สุโข | อโหสิ,,,
พระชลนัยน์ผอยเผาะเหยาะเหยาะย้อย,9,word straddles a beat boundary,พระชลนัยน์ | ผอยเผาะ | เหยาะเหยาะย้อย,,,
ตามจริตไสยศาสตร์ในราชฐาน,10,10 syllables — likely shatter/miscount,ตามจริตไสยศาสตร์ในราชฐาน,,,
ให้เคลิ้มเห็นเป็นว่าอุศเรนราช,11,11 syllables — likely shatter/miscount,ให้เคลิ้มเห็นเป็นว่าอุศเรนราช,,,
ประคองบุตรอุศเรนไว้ริมตัก,10,10 syllables — likely shatter/miscount,ประคองบุตรอุศเรนไว้ริมตัก,,,
ท้าวก็เลยล่วงสวรรคครรไล,8,word straddles a beat boundary,ท้าวก็เลย | ล่วงสวรรค | ครรไล,,,
ทั้งสิ้นสุดพระสุเมรุเกณฑ์สิงขร,10,10 syllables — likely shatter/miscount,ทั้งสิ้นสุดพระสุเมรุเกณฑ์สิงขร,,,
กราบพระบาทบิดาบูชาฉลอง,10,10 syllables — likely shatter/miscount,กราบพระบาทบิดาบูชาฉลอง,,,
กำพร้าแม่แต่ได้อยู่กับภูวไนย,10,10 syllables — likely shatter/miscount,กำพร้าแม่แต่ได้อยู่กับภูวไนย,,,
อันคนอื่นพื้นแต่ไพร่มิใช่กษัตริย์,10,10 syllables — likely shatter/miscount,อันคนอื่นพื้นแต่ไพร่มิใช่กษัตริย์,,,
เป็นของคู่ขัตติยาเทวาถวาย,10,10 syllables — likely shatter/miscount,เป็นของคู่ขัตติยาเทวาถวาย,,,
วิสัชนาว่าจะให้ไปสวรรค์,10,10 syllables — likely shatter/miscount,วิสัชนาว่าจะให้ไปสวรรค์,,,
เพชรรัตน์รุ้งพร่างสว่างไสว,8,word straddles a beat boundary,เพชรรัตน์รุ้ง | พร่างสว่าง | ไสว,,,
อุศเรนบิตุราชไปพลาดพลั้ง,10,10 syllables — likely shatter/miscount,อุศเรนบิตุราชไปพลาดพลั้ง,,,
บอกเป็นปริศนาว่าวิตถาร,8,word straddles a beat boundary,บอกเป็นปริศ | นา | ว่าวิตถาร,,,
จะให้ยิ่งยังไม่เห็นว่าเป็นไฉน,10,10 syllables — likely shatter/miscount,จะให้ยิ่งยังไม่เห็นว่าเป็นไฉน,,,
แม้นโฉมยงองค์ละเวงวัณฬาพะงา,10,10 syllables — likely shatter/miscount,แม้นโฉมยงองค์ละเวงวัณฬาพะงา,,,
ด้วยผูกพันพยาบาทดังชาติทมิฬ,10,10 syllables — likely shatter/miscount,ด้วยผูกพันพยาบาทดังชาติทมิฬ,,,
