wak,syllables,flag,guess,a,b,c
ดังดวงจิตปิตุเรศเกศกษัตริย์,10,10 syllables — likely shatter/miscount,ดังดวงจิตปิตุเรศเกศกษัตริย์,,,
เป็นพี่เลี้ยงเคียงพระราชธิดา,9,word straddles a beat boundary,เป็นพี่เลี้ยง | เคียงพระราชธิดา | ,,,
นายทหารเหน็บกริชฤทธิรุทร,10,10 syllables — likely shatter/miscount,นายทหารเหน็บกริชฤทธิรุทร,,,
พวกล้าต้าต้นหนพลไพร่,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พวกล้าต้า | ต้นหน | พลไพร่,,,
ที่ในท้องวังวนชลสาย,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ที่ในท้อง | วังวน | ชลสาย,,,
ปรึกษาราชการร้อนคิดผ่อนผัน,9,word straddles a beat boundary,ปรึกษาราชการ | ร้อน | คิดผ่อนผัน,,,
ไปทางทิศหรดีที่สำคัญ,9,4-syllable word not at วรรค edge,ไปทางทิศหรดีที่สำคัญ,,,
จัดขุนนางอาสาจามตามบาญชี,10,10 syllables — likely shatter/miscount,จัดขุนนางอาสาจามตามบาญชี,,,
ไปตามทิศหรดีวิถีทาง,9,4-syllable word not at วรรค edge,ไปตามทิศหรดีวิถีทาง,,,
เข้าแดนชวาเห็นละเมาะเกาะทั้งสอง,10,10 syllables — likely shatter/miscount,เข้าแดนชวาเห็นละเมาะเกาะทั้งสอง,,,
ฝ่ายไทท้าวเจ้าพารามหากษัตริย์,10,10 syllables — likely shatter/miscount,ฝ่ายไทท้าวเจ้าพารามหากษัตริย์,,,
สรงสหัสธาราทาพิมเสน,9,4-syllable word not at วรรค edge,สรงสหัสธาราทาพิมเสน,,,
ประโคมสังข์แตรแซ่ประสาน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ประโคมสังข์ | แตรแซ่ | ประสาน,,,
บำรุงรักราษฎรอาวรณ์ถวิล,10,10 syllables — likely shatter/miscount,บำรุงรักราษฎรอาวรณ์ถวิล,,,
ก็ยุรยาตรจากสุวรรณบรรจถรณ์,10,10 syllables — likely shatter/miscount,ก็ยุรยาตรจากสุวรรณบรรจถรณ์,,,
การวิวาทข่มขี่หามีไม่,7,"7 syllables — ambiguous, [3,2,2] is only a guess",การวิวาทข่ม | ขี่หา | มีไม่,,,
ขึ้นเสวยสวรรยาราชาภิเษก,10,10 syllables — likely shatter/miscount,ขึ้นเสวยสวรรยาราชาภิเษก,,,
มอบเศวตฉัตรชัยทั้งไอศูรย์,9,4-syllable word not at วรรค edge,มอบเศวตฉัตรชัยทั้งไอศูรย์,,,
ชื่อพระมังคลานราราช,7,"word straddles a beat boundary; 7 syllables — ambiguous, [3,2,2] is only a guess",ชื่อพระมัง | คลานรา | ราช,,,
นางมอบราชสมบัติเหมือนมาดหมาย,9,4-syllable word not at วรรค edge,นางมอบราชสมบัติเหมือนมาดหมาย,,,
ให้ข้าพเจ้าอยู่รักษาอาณาเขต,10,10 syllables — likely shatter/miscount,ให้ข้าพเจ้าอยู่รักษาอาณาเขต,,,
ถ้าแม้นเราจะสละไม่อนุกูล,10,10 syllables — likely shatter/miscount,ถ้าแม้นเราจะสละไม่อนุกูล,,,
เอิกเกริกเร่งไฟใส่โขมง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เอิกเกริกเร่ง | ไฟใส่ | โขมง,,,
สายระโยงระยางขึงให้ตึงดี,9,4-syllable word not at วรรค edge,สายระโยงระยางขึงให้ตึงดี,,,
ชื่อเกาะถนนนาคินเป็นดินดาน,9,word straddles a beat boundary,ชื่อเกาะถนน | นาคิน | เป็นดินดาน,,,
ล้วนแขกเทศวิลันดาพาราณสี,10,10 syllables — likely shatter/miscount,ล้วนแขกเทศวิลันดาพาราณสี,,,
กระดูกกระเดี้ยวเคี้ยวป่นไม่ทนฟัน,10,10 syllables — likely shatter/miscount,กระดูกกระเดี้ยวเคี้ยวป่นไม่ทนฟัน,,,
ออกแล่นกลางทางมหามหรณพ,10,10 syllables — likely shatter/miscount,ออกแล่นกลางทางมหามหรณพ,,,
พวกปลาวาฬวานว่ายในสายชล,9,word straddles a beat boundary,พวกปลาวาฬ | วานว่าย | ในสายชล,,,
จะพรรณาก็มิอาจจะหวาดไหว,10,10 syllables — likely shatter/miscount,จะพรรณาก็มิอาจจะหวาดไหว,,,
เพราะนัดดาลักพระขรรค์จึงอันตราย,10,10 syllables — likely shatter/miscount,เพราะนัดดาลักพระขรรค์จึงอันตราย,,,
เทวสินธุ์ผู้พี่นี่แน่ท่าน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เทวสินธุ์ผู้ | พี่นี่ | แน่ท่าน,,,
เทพจินดาน้องที่สองนั้น,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เทพจินดา | น้องที่ | สองนั้น,,,
เป็นฝ่ายหน้าว่าราชการแทน,8,word straddles a beat boundary,เป็นฝ่ายหน้า | ว่าราชการ | แทน,,,
เร่งแต่งงานการภิเษกสยุมพร,10,10 syllables — likely shatter/miscount,เร่งแต่งงานการภิเษกสยุมพร,,,
เสร็จภิเษกเอกฉัตรสวัสดี,9,word straddles a beat boundary,เสร็จภิเษก | เอกฉัตร | สวัสดี,,,
สี่ปรางค์ปราจะภิเษกเป็นเอกองค์,10,10 syllables — likely shatter/miscount,สี่ปรางค์ปราจะภิเษกเป็นเอกองค์,,,
ทิพย์ปทุมธารากระยาสนาน,10,10 syllables — likely shatter/miscount,ทิพย์ปทุมธารากระยาสนาน,,,
ตั้งเครื่องอานอย่างเอกภิเษกศรี,9,word straddles a beat boundary,ตั้งเครื่องอาน | อย่างเอกภิเษก | ศรี,,,
แว่นสุวรรณขันถมยาราชาวดี,10,10 syllables — likely shatter/miscount,แว่นสุวรรณขันถมยาราชาวดี,,,
ภิเษกสามกุมาราครองธานี,10,10 syllables — likely shatter/miscount,ภิเษกสามกุมาราครองธานี,,,
สรงสหัสธารามณฑาภิเษก,11,11 syllables — likely shatter/miscount,สรงสหัสธารามณฑาภิเษก,,,
จงวัฒนาในสมบัติพิพัฒน์ผล,10,10 syllables — likely shatter/miscount,จงวัฒนาในสมบัติพิพัฒน์ผล,,,
บำรุงประชาราษฎรคิดผ่อนปรน,10,10 syllables — likely shatter/miscount,บำรุงประชาราษฎรคิดผ่อนปรน,,,
ก็จำเป็นไปจำไคลคลา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ก็จำเป็น | ไปจำ | ไคลคลา,,,
ครองเขตขัณฑเสมาพาราเรา,9,word straddles a beat boundary,ครองเขตขัณฑ | เสมา | พาราเรา,,,
