wak,syllables,flag,guess,a,b,c
แต่กีดจอมจักพรรดิถนัดใจ,10,10 syllables — likely shatter/miscount,แต่กีดจอมจักพรรดิถนัดใจ,,,
พระนุชนางปลงจิตสนิทสนม,10,10 syllables — likely shatter/miscount,พระนุชนางปลงจิตสนิทสนม,,,
มาดแม้นแหนหวงทำหน่วงหนัก,7,"7 syllables — ambiguous, [3,2,2] is only a guess",มาดแม้นแหน | หวงทำ | หน่วงหนัก,,,
ที่การสุขยังไม่สมอารมณ์ประสงค์,10,10 syllables — likely shatter/miscount,ที่การสุขยังไม่สมอารมณ์ประสงค์,,,
พระนุชนางกรีดก้อยร้อยมาลัย,9,word straddles a beat boundary,พระนุชนาง | กรีดก้อย | ร้อยมาลัย,,,
นางนารีศรีสุดาหน้าเป็นเหม,9,reading chosen by meter: นารี 2->1,นางนารีศรี | สุดาหน้า | เป็นเหม,,,
ของเยาวมาลย์แม่อุบลคนสำคัญ,10,10 syllables — likely shatter/miscount,ของเยาวมาลย์แม่อุบลคนสำคัญ,,,
เจ้าโมราดมสารภีรื่น,8,word straddles a beat boundary,เจ้าโมรา | ดมสารภี | รื่น,,,
ครั้นรุ่งแสงสุริย์ฉายขี้นพรายพรรณ,10,10 syllables — likely shatter/miscount,ครั้นรุ่งแสงสุริย์ฉายขี้นพรายพรรณ,,,
พระอวตารพูนบำเหน็จเมื่อเสร็จทัพ,10,10 syllables — likely shatter/miscount,พระอวตารพูนบำเหน็จเมื่อเสร็จทัพ,,,
จะให้ครองจันตประเทศเป็นเขตคัน,10,10 syllables — likely shatter/miscount,จะให้ครองจันตประเทศเป็นเขตคัน,,,
ขอฝากไว้ใต้ฝ่าบาทบงสุ์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ขอฝากไว้ | ใต้ฝ่า | บาทบงสุ์,,,
ขึ้นสถิตแท่นวิเชียรมนเทียรสถาน,10,10 syllables — likely shatter/miscount,ขึ้นสถิตแท่นวิเชียรมนเทียรสถาน,,,
กับองค์อัครชายาอัชฌาสัย,9,4-syllable word not at วรรค edge,กับองค์อัครชายาอัชฌาสัย,,,
ครั้นพลบค่ำย่ำปฐมยามชัย,9,4-syllable word not at วรรค edge,ครั้นพลบค่ำย่ำปฐมยามชัย,,,
น้องพิศดูภูษาจินดาประดับ,10,10 syllables — likely shatter/miscount,น้องพิศดูภูษาจินดาประดับ,,,
คุณของเขาเล่าก็อยู่กับภูวไนย,10,10 syllables — likely shatter/miscount,คุณของเขาเล่าก็อยู่กับภูวไนย,,,
ไม่สมความปรารถนาน่าเสียดาย,9,4-syllable word not at วรรค edge,ไม่สมความปรารถนาน่าเสียดาย,,,
จะนอนนั่งในอารมณ์ให้กรมกรอม,10,10 syllables — likely shatter/miscount,จะนอนนั่งในอารมณ์ให้กรมกรอม,,,
ขอลาเลยล่วงสวรรคครรไล,8,word straddles a beat boundary,ขอลาเลย | ล่วงสวรรค | ครรไล,,,
ไหนจะทุกข์ไหนจะตรมระทมทวี,10,10 syllables — likely shatter/miscount,ไหนจะทุกข์ไหนจะตรมระทมทวี,,,
จะบรรลัยเสียให้พ้นทนทรมาน,10,10 syllables — likely shatter/miscount,จะบรรลัยเสียให้พ้นทนทรมาน,,,
พระตกใจจับภูษาละล้าละลัง,10,10 syllables — likely shatter/miscount,พระตกใจจับภูษาละล้าละลัง,,,
เตโชธาตุหย่อนยิ่งสวิงสวาย,10,10 syllables — likely shatter/miscount,เตโชธาตุหย่อนยิ่งสวิงสวาย,,,
ให้คลับคล้ายเคลิ้มอารมณ์ไม่สมประดี,10,10 syllables — likely shatter/miscount,ให้คลับคล้ายเคลิ้มอารมณ์ไม่สมประดี,,,
พระบิตุราชมาตุรงค์พระองค์สั่น,10,10 syllables — likely shatter/miscount,พระบิตุราชมาตุรงค์พระองค์สั่น,,,
พระชนนีตีทรวงสะอื้นอ้อน,9,word straddles a beat boundary,พระชนนี | ตีทรวง | สะอื้นอ้อน,,,
จะกลับเป็นหรือจะม้วยพ่อช่วยดู,10,10 syllables — likely shatter/miscount,จะกลับเป็นหรือจะม้วยพ่อช่วยดู,,,
พระบิตุราชมาตุรงค์พลอยสงสาร,10,10 syllables — likely shatter/miscount,พระบิตุราชมาตุรงค์พลอยสงสาร,,,
ดังวารีท้าวสุทัศน์สหัสนัยน์,10,10 syllables — likely shatter/miscount,ดังวารีท้าวสุทัศน์สหัสนัยน์,,,
พระบิตุราชมาตุรงค์ตรงเข้าใกล้,10,10 syllables — likely shatter/miscount,พระบิตุราชมาตุรงค์ตรงเข้าใกล้,,,
แก้ไม่ทันถึงตัดอัติสาร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",แก้ไม่ทัน | ถึงตัด | อัติสาร,,,
ฝ่ายชาวที่ทอดยี่ภู่ปูบรรจถรณ์,10,10 syllables — likely shatter/miscount,ฝ่ายชาวที่ทอดยี่ภู่ปูบรรจถรณ์,,,
สุจหนี่ยี่ภู่ปูสำอาง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",สุจหนี่ยี่ | ภู่ปู | สำอาง,,,
ปลอบประโลมทรามสงวนนวลหง,8,word straddles a beat boundary,ปลอบประโลม | ทรามสงวน | นวลหง,,,
ครั้นโพล้เพล้เพลาจะราตรี,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ครั้นโพล้เพล้ | เพลาจะ | ราตรี,,,
