wak,syllables,flag,guess,a,b,c
ประจุเสกล้างเล่ห์เสนหา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ประจุเสก | ล้างเล่ห์ | เสนหา,,,
เห็นจะมากับกษัตริย์หัสไชย,8,word straddles a beat boundary,เห็นจะมา | กับกษัตริย์ | หัสไชย,,,
เหตุเพราะมึงจึงต้องทำบาปกรรมด้วย,10,10 syllables — likely shatter/miscount,เหตุเพราะมึงจึงต้องทำบาปกรรมด้วย,,,
ให้ผัวกลับมาอีกไม่หลีกหนี,9,word straddles a beat boundary,ให้ผัวกลับมา | อีก | ไม่หลีกหนี,,,
กับน้ำนมฝิ่นเสกเมฆฉาย,7,"7 syllables — ambiguous, [3,2,2] is only a guess",กับน้ำนม | ฝิ่นเสก | เมฆฉาย,,,
ให้หอมเนื้อเหลืออดซึ่งรสราค,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ให้หอมเนื้อ | เหลืออดซึ่ง | รสราค,,,
ค่ำวันนี้อียุพาผกาสุลา,10,10 syllables — likely shatter/miscount,ค่ำวันนี้อียุพาผกาสุลา,,,
กลัวสินสมุทรจะไม่ชื่นคิดคืนหลัง,10,10 syllables — likely shatter/miscount,กลัวสินสมุทรจะไม่ชื่นคิดคืนหลัง,,,
สอดสำเนียงระนาดฆ้องหน่องหน่องเหน่ง,11,11 syllables — likely shatter/miscount,สอดสำเนียงระนาดฆ้องหน่องหน่องเหน่ง,,,
ชิดกับนางเสาวคนธ์บนบรรจถรณ์,10,10 syllables — likely shatter/miscount,ชิดกับนางเสาวคนธ์บนบรรจถรณ์,,,
แล้วลีวันจึงวางข้างเสาวคนธ์,10,10 syllables — likely shatter/miscount,แล้วลีวันจึงวางข้างเสาวคนธ์,,,
เห็นสินสมุทรกับพระมเหสี,9,word straddles a beat boundary,เห็นสินสมุทร | กับพระ | มเหสี,,,
ทั้งสามนางต่างฟังสรรเสริญ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ทั้งสามนาง | ต่างฟัง | สรรเสริญ,,,
นางเสาวคนธ์อัดอั้นให้พรั่นจิต,9,word straddles a beat boundary,นางเสาวคนธ์ | อัดอั้น | ให้พรั่นจิต,,,
สำนวนทั้งลายลิขิตน่าพิศวง,10,10 syllables — likely shatter/miscount,สำนวนทั้งลายลิขิตน่าพิศวง,,,
พวกสาวศรีพี่เลี้ยงอยู่เคียงข้าง,9,word straddles a beat boundary,พวกสาวศรี | พี่เลี้ยง | อยู่เคียงข้าง,,,
สะอึกสะอื้นอ่อนซบสลบไสล,10,10 syllables — likely shatter/miscount,สะอึกสะอื้นอ่อนซบสลบไสล,,,
มันลอบยิงข้ามหลังคาคาถาสลาย,10,10 syllables — likely shatter/miscount,มันลอบยิงข้ามหลังคาคาถาสลาย,,,
นกการเวกการวิกให้จิกผี,9,word straddles a beat boundary,นกการเวก | การวิก | ให้จิกผี,,,
ฝ่ายโฉมยงองค์ละเวงวัณฬาสมร,10,10 syllables — likely shatter/miscount,ฝ่ายโฉมยงองค์ละเวงวัณฬาสมร,,,
นางพี่น้องสองสุดากับสะหรี,10,10 syllables — likely shatter/miscount,นางพี่น้องสองสุดากับสะหรี,,,
ทะลวงไล่เลี้ยวลัดสกัดสะแกง,9,word straddles a beat boundary,ทะลวงไล่ | เลี้ยวลัดสกัด | สะแกง,,,
ละลานละลนแล่นกลับมาพลับพลา,10,10 syllables — likely shatter/miscount,ละลานละลนแล่นกลับมาพลับพลา,,,
นางลีวันรันทดสลดสลบ,9,word straddles a beat boundary,นางลีวัน | รันทดสลด | สลบ,,,
ให้ยันตังทั้งวิรุญกับกุนตัน,10,10 syllables — likely shatter/miscount,ให้ยันตังทั้งวิรุญกับกุนตัน,,,
ฝ่ายสองนางต่างบังคมประนมสนอง,10,10 syllables — likely shatter/miscount,ฝ่ายสองนางต่างบังคมประนมสนอง,,,
