wak,syllables,flag,guess,a,b,c
มาเคียงบรรจถรณ์บรรทมแล้วชมเชย,10,10 syllables — likely shatter/miscount,มาเคียงบรรจถรณ์บรรทมแล้วชมเชย,,,
จนล่วงเลยสู่สวรรคครรไล,8,word straddles a beat boundary,จนล่วงเลย | สู่สวรรค | ครรไล,,,
นางนึกนึกแล้วสะอึกสะอื้นอ้อน,9,4-syllable word not at วรรค edge,นางนึกนึกแล้วสะอึกสะอื้นอ้อน,,,
โศรกกำสรดเศร้าสร้อยละห้อยหา,9,word straddles a beat boundary,โศรกกำสรด | เศร้าสร้อย | ละห้อยหา,,,
ยามกลางวันนั้นจะชมภิรมยา,10,10 syllables — likely shatter/miscount,ยามกลางวันนั้นจะชมภิรมยา,,,
สัตว์จึงสิ้นถิ่นป่ากาลวัน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",สัตว์จึงสิ้น | ถิ่นป่า | กาลวัน,,,
เทวฤทธิ์สิทธิศักดิ์ช่วยรักษา,8,word straddles a beat boundary,เทวฤทธิ์สิทธิ | ศักดิ์ | ช่วยรักษา,,,
ต่างพิศดูผู้ตายคล้ายคุลา,9,word straddles a beat boundary,ต่างพิศดู | ผู้ตาย | คล้ายคุลา,,,
เป็นศิษย์ท่านเทวดาวราฤทธิ์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เป็นศิษย์ท่าน | เทวดาว | ราฤทธิ์,,,
เสียงครึกครึ้นตื่นแตกต้องแยกย้าย,10,10 syllables — likely shatter/miscount,เสียงครึกครึ้นตื่นแตกต้องแยกย้าย,,,
จะบัตรพลีเทวดารักษาศาล,10,10 syllables — likely shatter/miscount,จะบัตรพลีเทวดารักษาศาล,,,
ขอศักดิ์สิทธิ์ฤทธิรงค์องค์พระกาฬ,10,10 syllables — likely shatter/miscount,ขอศักดิ์สิทธิ์ฤทธิรงค์องค์พระกาฬ,,,
จะคอยรับเครื่องสังเวยเช่นเคยถวาย,10,10 syllables — likely shatter/miscount,จะคอยรับเครื่องสังเวยเช่นเคยถวาย,,,
เป็นข้อความตามธุระพระอภัย,10,10 syllables — likely shatter/miscount,เป็นข้อความตามธุระพระอภัย,,,
สืบกษัตริย์ศาสนาภาษาสยาม,10,10 syllables — likely shatter/miscount,สืบกษัตริย์ศาสนาภาษาสยาม,,,
เพราะมีความเสน่หาให้อาวรณ์,9,4-syllable word not at วรรค edge,เพราะมีความเสน่หาให้อาวรณ์,,,
แต่ความรักมักจะออกกระบอกตา,10,10 syllables — likely shatter/miscount,แต่ความรักมักจะออกกระบอกตา,,,
ว่าอวยพรภูวเรศพระเชษฐา,10,10 syllables — likely shatter/miscount,ว่าอวยพรภูวเรศพระเชษฐา,,,
เชิญพระบาทบรเมศวร์มาเขตขัณฑ์,10,10 syllables — likely shatter/miscount,เชิญพระบาทบรเมศวร์มาเขตขัณฑ์,,,
เป็นปิ่นเกล้าสาวสุรางค์นางกำนัล,10,10 syllables — likely shatter/miscount,เป็นปิ่นเกล้าสาวสุรางค์นางกำนัล,,,
มิได้ปริโอษฐ์เอกเขนกเขนย,9,word straddles a beat boundary,มิได้ปริ | โอษฐ์เอกเขนก | เขนย,,,
กลศึกลึกล้ำล้วนสำคัญ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",กลศึกลึก | ล้ำล้วน | สำคัญ,,,
แต่เกรงน้องข้องขัดหัทยา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",แต่เกรงน้อง | ข้องขัด | หัทยา,,,
ทั้งทัพหนุนขุนพลรณยุทธ์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ทั้งทัพหนุน | ขุนพล | รณยุทธ์,,,
ชื่ออิเรนเจนประจญคนโบราณ,10,10 syllables — likely shatter/miscount,ชื่ออิเรนเจนประจญคนโบราณ,,,
กรมการเกณฑ์ตรวจกันกวดขัน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",กรมการเกณฑ์ | ตรวจกัน | กวดขัน,,,
ฝ่ายอิเรนเกณฑ์ทหารชาญฉกรรจ์,10,10 syllables — likely shatter/miscount,ฝ่ายอิเรนเกณฑ์ทหารชาญฉกรรจ์,,,
ฝ่ายอิเรนเกณฑ์ปลัดให้จัดทัพ,10,10 syllables — likely shatter/miscount,ฝ่ายอิเรนเกณฑ์ปลัดให้จัดทัพ,,,
พอฝรั่งบังอลูมูรหุ่ม,9,word straddles a beat boundary,พอฝรั่ง | บังอลูมูรหุ่ม | ,,,
ฝ่ายสินสมุทรกับสามเจ้าพราหมณ์พร้อม,9,word straddles a beat boundary,ฝ่ายสินสมุทร | กับสาม | เจ้าพราหมณ์พร้อม,,,
เปรียบเหมือนดังโรคตัดอัติสาร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เปรียบเหมือนดัง | โรคตัด | อัติสาร,,,
หัศเกนเจนจบเข้ารบรับ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",หัศเกนเจน | จบเข้า | รบรับ,,,
ฝ่ายฝรั่งบังอลูมูรหุ่ม,9,word straddles a beat boundary,ฝ่ายฝรั่ง | บังอลูมูรหุ่ม | ,,,
เจ้าวิเชียรฆ่ามูรหุ่มตาย,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เจ้าวิเชียร | ฆ่ามูร | หุ่มตาย,,,
