wak,syllables,flag,guess,a,b,c
บังอลูมูรหุ่มขุนมาตา,9,4-syllable word not at วรรค edge,บังอลูมูรหุ่มขุนมาตา,,,
กลศึกตรึกตรองลองวิจารณ์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",กลศึกตรึก | ตรองลอง | วิจารณ์,,,
ในบอกว่าข้าพเจ้ารำภาสะหรี,11,11 syllables — likely shatter/miscount,ในบอกว่าข้าพเจ้ารำภาสะหรี,,,
หมวกประดับขนนกการเวกเหลือง,9,word straddles a beat boundary,หมวกประดับ | ขนนกการเวก | เหลือง,,,
แต่งขุนนางให้วิรุญกับกุนตัน,10,10 syllables — likely shatter/miscount,แต่งขุนนางให้วิรุญกับกุนตัน,,,
คิดแต่กลอนเพลงยาวเมื่อคราวครวญ,9,4-syllable word not at วรรค edge,คิดแต่กลอนเพลงยาวเมื่อคราวครวญ,,,
เขาทูลเล่าการณรงค์ทรงพระสรวล,10,10 syllables — likely shatter/miscount,เขาทูลเล่าการณรงค์ทรงพระสรวล,,,
เสียงเวยวายวิ่งไขว่กันไปมา,10,10 syllables — likely shatter/miscount,เสียงเวยวายวิ่งไขว่กันไปมา,,,
มิทันรับเรือกลพหลทหาร,9,word straddles a beat boundary,มิทันรับ | เรือกลพหล | ทหาร,,,
แล้วพิศพักตร์ลักขณารำภาสะหรี,11,11 syllables — likely shatter/miscount,แล้วพิศพักตร์ลักขณารำภาสะหรี,,,
ครั้นสำเร็จเสร็จมานั่งบรรลังก์ทอง,10,10 syllables — likely shatter/miscount,ครั้นสำเร็จเสร็จมานั่งบรรลังก์ทอง,,,
ให้ยันตังทั้งวิรุญและกุนตัน,10,10 syllables — likely shatter/miscount,ให้ยันตังทั้งวิรุญและกุนตัน,,,
ว่าโฉมยงองค์ยุพาผกาสวรรค์,10,10 syllables — likely shatter/miscount,ว่าโฉมยงองค์ยุพาผกาสวรรค์,,,
ด้วยบิตุรงค์ทรงศักดิ์สมัครสมาน,10,10 syllables — likely shatter/miscount,ด้วยบิตุรงค์ทรงศักดิ์สมัครสมาน,,,
มิพบพักตร์แล้วไม่ยักไปนครา,10,10 syllables — likely shatter/miscount,มิพบพักตร์แล้วไม่ยักไปนครา,,,
เขย่งย่างยืนขยับขึ้นพลับพลา,11,11 syllables — likely shatter/miscount,เขย่งย่างยืนขยับขึ้นพลับพลา,,,
ให้ยันตังทั้งวิรุญกับกุนตัน,10,10 syllables — likely shatter/miscount,ให้ยันตังทั้งวิรุญกับกุนตัน,,,
เหล่าพหลพลทมิฬพวกสินสมุทร,10,10 syllables — likely shatter/miscount,เหล่าพหลพลทมิฬพวกสินสมุทร,,,
จึงตรัสสั่งทั้งรำภาสุลาลีวัน,10,10 syllables — likely shatter/miscount,จึงตรัสสั่งทั้งรำภาสุลาลีวัน,,,
ฝ่ายโยธีศรีสุวรรณกับสินสมุทร,10,10 syllables — likely shatter/miscount,ฝ่ายโยธีศรีสุวรรณกับสินสมุทร,,,
ฝ่ายพราหมณ์สามกษัตริย์จัดทหาร,8,word straddles a beat boundary,ฝ่ายพราหมณ์สามกษัตริย์ | จัด | ทหาร,,,
ที่เป็นใหญ่ชื่อยุพาสุลาลีวัน,10,10 syllables — likely shatter/miscount,ที่เป็นใหญ่ชื่อยุพาสุลาลีวัน,,,
พระองค์อิงเอนเอกเขนกเขนย,9,word straddles a beat boundary,พระองค์อิง | เอนเอกเขนก | เขนย,,,
