wak,syllables,flag,guess,a,b,c
บนแท่นที่เศวตฉัตรจำรัสพราย,10,10 syllables — likely shatter/miscount,บนแท่นที่เศวตฉัตรจำรัสพราย,,,
เทพเจ้าเข้าสังหรณ์สุบินนิมิต,10,10 syllables — likely shatter/miscount,เทพเจ้าเข้าสังหรณ์สุบินนิมิต,,,
พระฟื้นองค์รู้ว่าทรงสุบินนิมิต,10,10 syllables — likely shatter/miscount,พระฟื้นองค์รู้ว่าทรงสุบินนิมิต,,,
เราจะบทจรไปในวิถี,9,word straddles a beat boundary,เราจะบทจร | ไป | ในวิถี,,,
ให้เทียมรถพระที่นั่งอลังการ,9,4-syllable word not at วรรค edge,ให้เทียมรถพระที่นั่งอลังการ,,,
อันธารแถวม้าพินิจสถิตเสถียร,10,10 syllables — likely shatter/miscount,อันธารแถวม้าพินิจสถิตเสถียร,,,
พระสุริยงไตรตรัสจรัสจรูญ,10,10 syllables — likely shatter/miscount,พระสุริยงไตรตรัสจรัสจรูญ,,,
ค่อยอยู่เถิดพี่จะลาสุดาขนิษฐ์,10,10 syllables — likely shatter/miscount,ค่อยอยู่เถิดพี่จะลาสุดาขนิษฐ์,,,
นัยน์เนตรคลอคลองนองน้ำตา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",นัยน์เนตรคลอ | คลองนอง | น้ำตา,,,
ที่สิงคุตรเนินพนมร่มรุกขา,10,10 syllables — likely shatter/miscount,ที่สิงคุตรเนินพนมร่มรุกขา,,,
ว่าตัวเราเล่าถวายบังคมลา,9,4-syllable word not at วรรค edge,ว่าตัวเราเล่าถวายบังคมลา,,,
ฝูงกริวกราวเต่าตามกันงามดี,10,10 syllables — likely shatter/miscount,ฝูงกริวกราวเต่าตามกันงามดี,,,
ว่ายตามเกลียววังวนชลสาย,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ว่ายตามเกลียว | วังวน | ชลสาย,,,
สาคเรศวังวนชลธา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",สาคเรศ | วังวน | ชลธา,,,
จะพรรณนามากมายมีหลายพรรณ,9,word straddles a beat boundary,จะพรรณนา | มากมาย | มีหลายพรรณ,,,
ครั้นเสร็จสรรพกลับมานั่งฝั่งชลา,10,10 syllables — likely shatter/miscount,ครั้นเสร็จสรรพกลับมานั่งฝั่งชลา,,,
พออาชาอิ่มกลับมารับองค์,9,word straddles a beat boundary,พออาชา | อิ่มกลับมา | รับองค์,,,
ถึงสาชลวนวังที่เวิ้งกุ้ง,9,word straddles a beat boundary,ถึงสาชล | วนวัง | ที่เวิ้งกุ้ง,,,
เพราะน้ำเจิ่งดูกระจ่างสว่างไสว,10,10 syllables — likely shatter/miscount,เพราะน้ำเจิ่งดูกระจ่างสว่างไสว,,,
ถึงเจ็ดวันท่ายโยคีมุนีเฒ่า,10,10 syllables — likely shatter/miscount,ถึงเจ็ดวันท่ายโยคีมุนีเฒ่า,,,
นุชนาฏจำได้ไม่ใหลหลง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",นุชนาฏจำ | ได้ไม่ | ใหลหลง,,,
กับทั้งอัศวราพระยานิล,9,word straddles a beat boundary,กับทั้งอัศว | รา | พระยานิล,,,
ดั่งสุริย์ฉันส่องสว่างกระจ่างตา,10,10 syllables — likely shatter/miscount,ดั่งสุริย์ฉันส่องสว่างกระจ่างตา,,,
พอเสียงแจ้วสกุณินบินถลา,10,10 syllables — likely shatter/miscount,พอเสียงแจ้วสกุณินบินถลา,,,
ถึงสาครชายชลาหน้าคิรินทร์,10,10 syllables — likely shatter/miscount,ถึงสาครชายชลาหน้าคิรินทร์,,,
เล่าไปตามเรื่องฝันบรรยาย,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เล่าไปตาม | เรื่องฝัน | บรรยาย,,,
เหมือนกับดวงพระอาทิตย์ฤทธิแรง,10,10 syllables — likely shatter/miscount,เหมือนกับดวงพระอาทิตย์ฤทธิแรง,,,
เห็นเมฆตั้งข้างทิศหรดี,8,word straddles a beat boundary,เห็นเมฆตั้ง | ข้างทิศหรดี | ,,,
เสียงหวั่นหวาดสกุณินโผผินผัน,10,10 syllables — likely shatter/miscount,เสียงหวั่นหวาดสกุณินโผผินผัน,,,
พระสุริยาเย็นพยับลับสิงขร,10,10 syllables — likely shatter/miscount,พระสุริยาเย็นพยับลับสิงขร,,,
ฝนก็สาดทั่วไปหมดสยดสยอง,10,10 syllables — likely shatter/miscount,ฝนก็สาดทั่วไปหมดสยดสยอง,,,
เสียงกระเดาะปากอยู่ในภูผา,9,4-syllable word not at วรรค edge,เสียงกระเดาะปากอยู่ในภูผา,,,
