wak,syllables,flag,guess,a,b,c
พระอนุชาน้อมคำนับรับโองการ,10,10 syllables — likely shatter/miscount,พระอนุชาน้อมคำนับรับโองการ,,,
ให้บ่าวไพร่ไปกำกับกำชับกำชา,10,10 syllables — likely shatter/miscount,ให้บ่าวไพร่ไปกำกับกำชับกำชา,,,
ทั้งโหมดตาดอัตลัดเข็มขัดขัน,10,10 syllables — likely shatter/miscount,ทั้งโหมดตาดอัตลัดเข็มขัดขัน,,,
เห็นทรงศักดิ์อัคเรศร่วมบัลลังก์,10,10 syllables — likely shatter/miscount,เห็นทรงศักดิ์อัคเรศร่วมบัลลังก์,,,
เจ้าเป็นหญิงจริงอยู่แต่สู้รบ,9,4-syllable word not at วรรค edge,เจ้าเป็นหญิงจริงอยู่แต่สู้รบ,,,
เมื่อเธอมีโอรสยศไกร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เมื่อเธอมี | โอรส | ยศไกร,,,
จะชวนเจ้าเยาวลักษณ์ไปนัคเรศ,10,10 syllables — likely shatter/miscount,จะชวนเจ้าเยาวลักษณ์ไปนัคเรศ,,,
ไม่ถือโทษโทษารำภาสะหรี,10,10 syllables — likely shatter/miscount,ไม่ถือโทษโทษารำภาสะหรี,,,
ขอฝากรักไว้กับนางต่างภาษา,10,10 syllables — likely shatter/miscount,ขอฝากรักไว้กับนางต่างภาษา,,,
อย่าให้อันตรายมีทางนี้เลย,9,word straddles a beat boundary,อย่าให้อันตราย | มี | ทางนี้เลย,,,
ใคร่พานางไปนิเวศน์ประเทศสถาน,10,10 syllables — likely shatter/miscount,ใคร่พานางไปนิเวศน์ประเทศสถาน,,,
เข้าตึกทองห้องละเวงวัณฬาสนิท,10,10 syllables — likely shatter/miscount,เข้าตึกทองห้องละเวงวัณฬาสนิท,,,
พระชลนาคลอคลองประคองเคียง,9,word straddles a beat boundary,พระชลนา | คลอคลอง | ประคองเคียง,,,
ให้ศรีสวัสดิ์สิ้นทุกข์สิ้นยุคเข็ญ,9,word straddles a beat boundary,ให้ศรีสวัสดิ์ | สิ้นทุกข์ | สิ้นยุคเข็ญ,,,
พระกอดองค์นงลักษณ์อัคเรศ,9,word straddles a beat boundary,พระกอดองค์ | นงลักษณ์อัค | เรศ,,,
เหมือนชมเพลงเพลินประทมภิรมยา,10,10 syllables — likely shatter/miscount,เหมือนชมเพลงเพลินประทมภิรมยา,,,
สท้อนถอนหฤทัยอาลัยลาน,10,10 syllables — likely shatter/miscount,สท้อนถอนหฤทัยอาลัยลาน,,,
กินน้ำตาต่างข้าวทุกเช้าเย็น,7,"word straddles a beat boundary; 7 syllables — ambiguous, [3,2,2] is only a guess",กินน้ำตาต่างข้าว | ทุก | เช้าเย็น,,,
เหมือนน้ำท่วมปากเปี่ยมต้องเจียมตัว,9,4-syllable word not at วรรค edge,เหมือนน้ำท่วมปากเปี่ยมต้องเจียมตัว,,,
จะทรงตัวมิใคร่ไหวฤทัยระทวย,10,10 syllables — likely shatter/miscount,จะทรงตัวมิใคร่ไหวฤทัยระทวย,,,
เรียกสาวสาวเหล่าสนมกรมใน,8,word straddles a beat boundary,เรียกสาวสาว | เหล่าสนม | กรมใน,,,
สะอื้นอ้อนอ่อนอารมณ์ระทมทวี,10,10 syllables — likely shatter/miscount,สะอื้นอ้อนอ่อนอารมณ์ระทมทวี,,,
เสียพระทัยในอารมณ์ไม่สมประดี,10,10 syllables — likely shatter/miscount,เสียพระทัยในอารมณ์ไม่สมประดี,,,
ทั้งลูกรักอัคเรศมาในรถ,10,10 syllables — likely shatter/miscount,ทั้งลูกรักอัคเรศมาในรถ,,,
พระชลเนตรคลอคลอชะลอไหล,9,word straddles a beat boundary,พระชลเนตร | คลอคลอ | ชะลอไหล,,,
หมายมิให้อัคเรศรู้เหตุการณ์,10,10 syllables — likely shatter/miscount,หมายมิให้อัคเรศรู้เหตุการณ์,,,
นกสาลิกาจิกตะโกโน่นโนรี,10,10 syllables — likely shatter/miscount,นกสาลิกาจิกตะโกโน่นโนรี,,,
ฝ่ายอัคเรศเวทนาพระสามี,11,11 syllables — likely shatter/miscount,ฝ่ายอัคเรศเวทนาพระสามี,,,
เมื่อหล่อนเคยเชยชิดสนิทสนอง,9,word straddles a beat boundary,เมื่อหล่อนเคย | เชยชิดสนิท | สนอง,,,
มาพร้อมพรักจักได้ชมภิรมยา,10,10 syllables — likely shatter/miscount,มาพร้อมพรักจักได้ชมภิรมยา,,,
กราบถวายบังคมลาไปธานี,9,4-syllable word not at วรรค edge,กราบถวายบังคมลาไปธานี,,,
ฝ่ายนงเยาว์เสาวคนธ์วิมลสมร,10,10 syllables — likely shatter/miscount,ฝ่ายนงเยาว์เสาวคนธ์วิมลสมร,,,
สุธาสะเทื้อนโคลงเคลงน่าเกรงขาม,10,10 syllables — likely shatter/miscount,สุธาสะเทื้อนโคลงเคลงน่าเกรงขาม,,,
ฝ่ายปาโมกข์โลกเชษฐรู้เหตุใหญ่,10,10 syllables — likely shatter/miscount,ฝ่ายปาโมกข์โลกเชษฐรู้เหตุใหญ่,,,
