wak,syllables,flag,guess,a,b,c
ครั้นถึงพิธีถีบชิงช้ายัมพาวาย,10,10 syllables — likely shatter/miscount,ครั้นถึงพิธีถีบชิงช้ายัมพาวาย,,,
ชื่อพิรุณเภรินกระสินธุ์สหาย,10,10 syllables — likely shatter/miscount,ชื่อพิรุณเภรินกระสินธุ์สหาย,,,
ด้วยมาโนชน้อมประณตบทศรี,10,10 syllables — likely shatter/miscount,ด้วยมาโนชน้อมประณตบทศรี,,,
จะแอบแฝงฝากรักสมัครสมาน,10,10 syllables — likely shatter/miscount,จะแอบแฝงฝากรักสมัครสมาน,,,
จึ่งชำระสระสนานสำราญกาย,9,reading chosen by meter: สระ 2->1,จึ่งชำระ | สระสนาน | สำราญกาย,,,
จนแก้มช้ำกรรมเอ๋ยกรรมจะทำไฉน,10,10 syllables — likely shatter/miscount,จนแก้มช้ำกรรมเอ๋ยกรรมจะทำไฉน,,,
ฉันเป็นหญิงสิ่งสำหรับอัประยศ,10,10 syllables — likely shatter/miscount,ฉันเป็นหญิงสิ่งสำหรับอัประยศ,,,
ร่วมภิเษกเอกองค์อุปราช,9,word straddles a beat boundary,ร่วมภิเษก | เอกองค์ | อุปราช,,,
จะตามใจไม่ขัดอัธยา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",จะตามใจ | ไม่ขัด | อัธยา,,,
พอเสร็จการแล้วจะกลับมารับน้อง,10,10 syllables — likely shatter/miscount,พอเสร็จการแล้วจะกลับมารับน้อง,,,
ตามแต่พระจะประจานหม่อมฉันไฉน,10,10 syllables — likely shatter/miscount,ตามแต่พระจะประจานหม่อมฉันไฉน,,,
ฟ้าก็ลั่นก้องกระหึมครึกครึมคราง,12,12 syllables — likely shatter/miscount,ฟ้าก็ลั่นก้องกระหึมครึกครึมคราง,,,
พระตกยากหากประสงค์จำนงไฉน,10,10 syllables — likely shatter/miscount,พระตกยากหากประสงค์จำนงไฉน,,,
เจนธนูครูเอกเขนกสนอง,9,word straddles a beat boundary,เจนธนู | ครูเอกเขนก | สนอง,,,
เมื่อวันหนึ่งจึงพระวลายุดาเที่ยว,10,10 syllables — likely shatter/miscount,เมื่อวันหนึ่งจึงพระวลายุดาเที่ยว,,,
ฝ่ายพราหมณ์สยัมภูเอ็นดูบุตร,8,word straddles a beat boundary,ฝ่ายพราหมณ์สยัม | ภู | เอ็นดูบุตร,,,
วันนั้นบ่ายฝ่ายนางกรีกุนน้อย,9,word straddles a beat boundary,วันนั้นบ่าย | ฝ่ายนางกรี | กุนน้อย,,,
ไม่ต้องราชการไฉนจะให้หา,10,10 syllables — likely shatter/miscount,ไม่ต้องราชการไฉนจะให้หา,,,
พระลูบโลมโฉมเฉลาเยาวมิ่ง,8,word straddles a beat boundary,พระลูบโลม | โฉมเฉลา | เยาวมิ่ง,,,
ได้ร่วมที่มิได้ชิดสนิทสนอม,10,10 syllables — likely shatter/miscount,ได้ร่วมที่มิได้ชิดสนิทสนอม,,,
กระบิดกระบวนนี่กระไรน้อยไปหรือ,10,10 syllables — likely shatter/miscount,กระบิดกระบวนนี่กระไรน้อยไปหรือ,,,
จะจ้างเสมียนเขียนทานบนไว้จนตาย,10,10 syllables — likely shatter/miscount,จะจ้างเสมียนเขียนทานบนไว้จนตาย,,,
มีลูกสาวราวกับหุ่นไม่ทูลถวาย,10,10 syllables — likely shatter/miscount,มีลูกสาวราวกับหุ่นไม่ทูลถวาย,,,
นี่มันหายไปไม่เห็นว่าเป็นไฉน,10,10 syllables — likely shatter/miscount,นี่มันหายไปไม่เห็นว่าเป็นไฉน,,,
ฝ่ายเจนธนูรู้ข่าวเขาป่าวร้อง,9,word straddles a beat boundary,ฝ่ายเจนธนู | รู้ข่าว | เขาป่าวร้อง,,,
จะมีอันตรายวายชีวา,8,word straddles a beat boundary,จะมีอันตราย | วาย | ชีวา,,,
ถึงซื่อตรงคงจะกลับเป็นเสี้ยนหนาม,10,10 syllables — likely shatter/miscount,ถึงซื่อตรงคงจะกลับเป็นเสี้ยนหนาม,,,
ฝ่ายเจนธนูมาหาวลาราช,8,word straddles a beat boundary,ฝ่ายเจนธนู | มา | หาวลาราช,,,
เจนธนูรู้ในไสยเพท,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เจนธนู | รู้ใน | ไสยเพท,,,
พระบทจรไปหาบุญจารี,9,word straddles a beat boundary,พระบทจร | ไปหา | บุญจารี,,,
อกมิหักเสียหรือกรรมจะทำไฉน,10,10 syllables — likely shatter/miscount,อกมิหักเสียหรือกรรมจะทำไฉน,,,
ไม่หมายสองปองรักยศศักดิ์แสง,9,word straddles a beat boundary,ไม่หมายสอง | ปองรักยศศักดิ์ | แสง,,,
เจ้ากลับเห็นเป็นประชดกำสรดสะอื้น,10,10 syllables — likely shatter/miscount,เจ้ากลับเห็นเป็นประชดกำสรดสะอื้น,,,
จะได้ขัณฑเสมาครองธานี,9,word straddles a beat boundary,จะได้ขัณฑ | เสมา | ครองธานี,,,
พอเพลาราตรีไว้พี่เถิด,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พอเพลารา | ตรีไว้ | พี่เถิด,,,
ร้องเวยวายฟายน้ำตาเรียกข้าไท,11,11 syllables — likely shatter/miscount,ร้องเวยวายฟายน้ำตาเรียกข้าไท,,,
นางบุญจารีมีปัญญาษมาบาป,10,10 syllables — likely shatter/miscount,นางบุญจารีมีปัญญาษมาบาป,,,
เขาเสียดส่อว่าคุณพ่อมีลูกสาว,10,10 syllables — likely shatter/miscount,เขาเสียดส่อว่าคุณพ่อมีลูกสาว,,,
ว่ารักใคร่ให้สัจปัฏิญาณ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ว่ารักใคร่ | ให้สัจ | ปัฏิญาณ,,,
คนมันเรียวเดี๋ยวนี้ตะกลีตะกลาม,10,10 syllables — likely shatter/miscount,คนมันเรียวเดี๋ยวนี้ตะกลีตะกลาม,,,
เอะถูกรุกหรือถูกตีเจ้าพี่อา,10,10 syllables — likely shatter/miscount,เอะถูกรุกหรือถูกตีเจ้าพี่อา,,,
ต่างชมบุตรพูดซุบซิบพอดิบพอดี,10,10 syllables — likely shatter/miscount,ต่างชมบุตรพูดซุบซิบพอดิบพอดี,,,
เศรษฐีนั่งฟังเขยเฉลยฉลาด,9,word straddles a beat boundary,เศรษฐีนั่ง | ฟังเขยเฉลย | ฉลาด,,,
เรายกให้ไม่ขัดหัทยา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เรายกให้ | ไม่ขัด | หัทยา,,,
เที่ยวเก็บลูกสาวชาวบุรินทร์เขานินทา,10,10 syllables — likely shatter/miscount,เที่ยวเก็บลูกสาวชาวบุรินทร์เขานินทา,,,
ทั้งกรมการศาลหลวงกระทรวงความ,9,word straddles a beat boundary,ทั้งกรมการ | ศาลหลวง | กระทรวงความ,,,
แม้นไม่เชื่อเหลือห้ามแต่เจ้า,7,"7 syllables — ambiguous, [3,2,2] is only a guess",แม้นไม่เชื่อ | เหลือห้าม | แต่เจ้า,,,
เหมือนราชรถเข้ามารับอย่ากลับกลัว,10,10 syllables — likely shatter/miscount,เหมือนราชรถเข้ามารับอย่ากลับกลัว,,,
ครองไพร่ฟ้าข้าแผ่นดินสิ้นทั้งปวง,9,4-syllable word not at วรรค edge,ครองไพร่ฟ้าข้าแผ่นดินสิ้นทั้งปวง,,,
หนึ่งคดีที่อาณาประชาราษฎร์,11,11 syllables — likely shatter/miscount,หนึ่งคดีที่อาณาประชาราษฎร์,,,
ส่งส่วยสาอากรสมพัตสรถวาย,10,10 syllables — likely shatter/miscount,ส่งส่วยสาอากรสมพัตสรถวาย,,,
