wak,syllables,flag,guess,a,b,c
บาทหลวงว่าถ้านายถวายชีวิต,9,word straddles a beat boundary,บาทหลวงว่า | ถ้านายถวาย | ชีวิต,,,
ทั้งรถสังฆราชเลิศล้วนเฉิดฉัน,9,word straddles a beat boundary,ทั้งรถสังฆ | ราชเลิศ | ล้วนเฉิดฉัน,,,
ไปเจรจากับพระอภัยมณี,10,10 syllables — likely shatter/miscount,ไปเจรจากับพระอภัยมณี,,,
ให้ร้องบอกประกาศราชสาร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ให้ร้องบอก | ประกาศ | ราชสาร,,,
ทรงพระนามตามยศทศธรรม์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ทรงพระนาม | ตามยศ | ทศธรรม์,,,
ละเวงวัณฬาลบภพไตร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ละเวงวัณ | ฬาลบ | ภพไตร,,,
เหมือนโจรไพรไม่มีอิสริยยศ,10,10 syllables — likely shatter/miscount,เหมือนโจรไพรไม่มีอิสริยยศ,,,
กษัตรามาจบภพไตร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",กษัตรา | มาจบ | ภพไตร,,,
เปรียบเหมือนคชสารสู้กับหนูผี,9,word straddles a beat boundary,เปรียบเหมือนคช | สารสู้ | กับหนูผี,,,
เหวยอำมาตย์ราชทูตช่างพูดดี,10,10 syllables — likely shatter/miscount,เหวยอำมาตย์ราชทูตช่างพูดดี,,,
อันพระองค์ทรงยศทศพิธ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",อันพระองค์ | ทรงยศ | ทศพิธ,,,
ขอประสบทรามเชยเสวยสวรรค์,9,word straddles a beat boundary,ขอประสบ | ทรามเชยเสวย | สวรรค์,,,
จะมีอันตรายเพราะตายใจ,8,word straddles a beat boundary,จะมีอันตราย | เพราะ | ตายใจ,,,
แล้วจะเผาเหล่าทหารผลาญข้าศึก,10,10 syllables — likely shatter/miscount,แล้วจะเผาเหล่าทหารผลาญข้าศึก,,,
จนยามสองกลองเกราะเสนาะสนั่น,9,word straddles a beat boundary,จนยามสอง | กลองเกราะเสนาะ | สนั่น,,,
จะกลับกลายเกลียวกลมภิรมยา,10,10 syllables — likely shatter/miscount,จะกลับกลายเกลียวกลมภิรมยา,,,
จะเสื่อมทั้งศักราชพระศาสนา,10,10 syllables — likely shatter/miscount,จะเสื่อมทั้งศักราชพระศาสนา,,,
ถึงไพร่ฟ้าข้าแผ่นดินจะนินทา,9,4-syllable word not at วรรค edge,ถึงไพร่ฟ้าข้าแผ่นดินจะนินทา,,,
มิทำเขาเล่าจะโกรธทำโทษทัณฑ์,10,10 syllables — likely shatter/miscount,มิทำเขาเล่าจะโกรธทำโทษทัณฑ์,,,
ละล่ำละลักถึงลูกสาวเจ้าสิงหล,10,10 syllables — likely shatter/miscount,ละล่ำละลักถึงลูกสาวเจ้าสิงหล,,,
ต่างสุคันธรสรื่นค่อยชื่นใจ,8,word straddles a beat boundary,ต่างสุคันธรส | รื่น | ค่อยชื่นใจ,,,
การณรงค์จะได้ทำแต่ลำพัง,10,10 syllables — likely shatter/miscount,การณรงค์จะได้ทำแต่ลำพัง,,,
กลศึกลึกเหลือจะเชื่อฟัง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",กลศึกลึก | เหลือจะ | เชื่อฟัง,,,
พลผลึกออกมารับสลับสลอน,10,10 syllables — likely shatter/miscount,พลผลึกออกมารับสลับสลอน,,,
ฝ่ายพระน้องหน่อกษัตริย์ขึ้นอัสดร,10,10 syllables — likely shatter/miscount,ฝ่ายพระน้องหน่อกษัตริย์ขึ้นอัสดร,,,
พอสบเนตรทรามสงวนนวลหง,8,word straddles a beat boundary,พอสบเนตร | ทรามสงวน | นวลหง,,,
แม่กลบเกลื่อนแกล้งเสด้วยเล่ห์กล,9,word straddles a beat boundary,แม่กลบเกลื่อน | แกล้งเส | ด้วยเล่ห์กล,,,
เขารู้ทีทำจริตกระบิดกระบวน,10,10 syllables — likely shatter/miscount,เขารู้ทีทำจริตกระบิดกระบวน,,,
ถึงจะมีเหมือนหาไม่ด้วยไกลสถาน,10,10 syllables — likely shatter/miscount,ถึงจะมีเหมือนหาไม่ด้วยไกลสถาน,,,
แล้วจะคืนให้กับมิตรกนิษฐา,10,10 syllables — likely shatter/miscount,แล้วจะคืนให้กับมิตรกนิษฐา,,,
พระตรัสชมกระหม่อมฉันด้วยกรุณา,10,10 syllables — likely shatter/miscount,พระตรัสชมกระหม่อมฉันด้วยกรุณา,,,
จะเห็นอะไรกับฝรั่งเมืองลังกา,10,10 syllables — likely shatter/miscount,จะเห็นอะไรกับฝรั่งเมืองลังกา,,,
ให้มารดรอ่อนน้อมพร้อมพระทัย,9,word straddles a beat boundary,ให้มารดร | อ่อนน้อม | พร้อมพระทัย,,,
ขึ้นนั่งเตียงเสียงสำลักกระอักกระไอ,10,10 syllables — likely shatter/miscount,ขึ้นนั่งเตียงเสียงสำลักกระอักกระไอ,,,
พระชนนีดีใจเห็นได้การ,9,word straddles a beat boundary,พระชนนี | ดีใจ | เห็นได้การ,,,
จะร้างราชสมบัติฉัตรเฉลิม,9,4-syllable word not at วรรค edge,จะร้างราชสมบัติฉัตรเฉลิม,,,
ชักประคำภาวนาสมาทาน,9,4-syllable word not at วรรค edge,ชักประคำภาวนาสมาทาน,,,
บนบรรจถรณ์ให้บรรทมโบกลมถวาย,11,11 syllables — likely shatter/miscount,บนบรรจถรณ์ให้บรรทมโบกลมถวาย,,,
แล้วอ่านมนต์สะเดาะสดัมยัมพวาย,9,word straddles a beat boundary,แล้วอ่านมนต์ | สะเดาะสดัมยัมพ | วาย,,,
ไปกันกรุงลังกามหาสถาน,9,word straddles a beat boundary,ไปกันกรุง | ลังกามหา | สถาน,,,
แล้วจะรีบไปรักษาลังกาไว้,10,10 syllables — likely shatter/miscount,แล้วจะรีบไปรักษาลังกาไว้,,,
เตรียมสำเร็จเสร็จสรรพกลับมาเฝ้า,9,word straddles a beat boundary,เตรียมสำเร็จ | เสร็จสรรพกลับมา | เฝ้า,,,
แล้วจะพามาถวายขึ้นท้ายรถ,10,10 syllables — likely shatter/miscount,แล้วจะพามาถวายขึ้นท้ายรถ,,,
จะต้องกลบเกลื่อนล้างทางสงสัย,9,word straddles a beat boundary,จะต้องกลบเกลื่อน | ล้าง | ทางสงสัย,,,
