wak,syllables,flag,guess,a,b,c
จึงสั่งอัครชายามารศรี,9,4-syllable word not at วรรค edge,จึงสั่งอัครชายามารศรี,,,
ทำบาญชีไว้แต่หลังยังฉงน,10,10 syllables — likely shatter/miscount,ทำบาญชีไว้แต่หลังยังฉงน,,,
บาญชีคนมาถวายจดหมายไว้,10,10 syllables — likely shatter/miscount,บาญชีคนมาถวายจดหมายไว้,,,
สังเกตดูภูวไนยพระทัยสบาย,10,10 syllables — likely shatter/miscount,สังเกตดูภูวไนยพระทัยสบาย,,,
บังคมขอหน่อนาถบาทบงสุ์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",บังคมขอ | หน่อนาถ | บาทบงสุ์,,,
ประการหนึ่งซึ่งพระองค์ประสงค์สนิท,10,10 syllables — likely shatter/miscount,ประการหนึ่งซึ่งพระองค์ประสงค์สนิท,,,
บาทบพิตรภูวเรศเหมือนเชษฐา,10,10 syllables — likely shatter/miscount,บาทบพิตรภูวเรศเหมือนเชษฐา,,,
ล้วนรุ่นแรกรักผู้หญิงชิงอาสา,10,10 syllables — likely shatter/miscount,ล้วนรุ่นแรกรักผู้หญิงชิงอาสา,,,
ว่าเขตเปรตอสุรกายและพรายผี,10,10 syllables — likely shatter/miscount,ว่าเขตเปรตอสุรกายและพรายผี,,,
ในคัมภีร์ภูมิประเทศเขตสุธา,10,10 syllables — likely shatter/miscount,ในคัมภีร์ภูมิประเทศเขตสุธา,,,
ทั้งเครื่องบรรณาการประทานไป,7,"word straddles a beat boundary; 7 syllables — ambiguous, [3,2,2] is only a guess",ทั้งเครื่องบรรณาการ | ประ | ทานไป,,,
แล้วสั่งพระอนุชาเสนาผลึก,10,10 syllables — likely shatter/miscount,แล้วสั่งพระอนุชาเสนาผลึก,,,
จะแลลับกลับเป็นลูกเขาอื่นไป,10,10 syllables — likely shatter/miscount,จะแลลับกลับเป็นลูกเขาอื่นไป,,,
แล้วจะลาพาพลมารณรงค์,10,10 syllables — likely shatter/miscount,แล้วจะลาพาพลมารณรงค์,,,
พระฟังบุตรสุดสวาทฉลาดฉลอง,10,10 syllables — likely shatter/miscount,พระฟังบุตรสุดสวาทฉลาดฉลอง,,,
ล้วนเรียนรู้ครูประสิทธิ์ฤทธิรอน,10,10 syllables — likely shatter/miscount,ล้วนเรียนรู้ครูประสิทธิ์ฤทธิรอน,,,
ทั้งชนนีนั่งรายทั้งซ้ายขวา,9,word straddles a beat boundary,ทั้งชนนี | นั่งราย | ทั้งซ้ายขวา,,,
ชลีลาอัคเรศเกศสุรางค์,10,10 syllables — likely shatter/miscount,ชลีลาอัคเรศเกศสุรางค์,,,
ได้ลูกแก้วแล้วจะกลับครรไลไป,10,10 syllables — likely shatter/miscount,ได้ลูกแก้วแล้วจะกลับครรไลไป,,,
ดูพิลึกหลายทัพสลับสลอน,9,word straddles a beat boundary,ดูพิลึก | หลายทัพสลับ | สลอน,,,
ให้สินสมุทรกับพระน้องเป็นกองหน้า,10,10 syllables — likely shatter/miscount,ให้สินสมุทรกับพระน้องเป็นกองหน้า,,,
ฝ่ายบุตรท้าวเจ้าระเด่นชื่อเซ็นระด่ำ,10,10 syllables — likely shatter/miscount,ฝ่ายบุตรท้าวเจ้าระเด่นชื่อเซ็นระด่ำ,,,
ทรงเหน็บกริชฤทธิไกรแล้วไคลคลา,10,10 syllables — likely shatter/miscount,ทรงเหน็บกริชฤทธิไกรแล้วไคลคลา,,,
ได้ฟังรสพจมานหวานวิญญาณ์,10,10 syllables — likely shatter/miscount,ได้ฟังรสพจมานหวานวิญญาณ์,,,
จงสำเหนียกในหนังสืออย่าถือไฉน,10,10 syllables — likely shatter/miscount,จงสำเหนียกในหนังสืออย่าถือไฉน,,,
แล้วลงมาท่าน้ำสั่งตำมะหงง,10,10 syllables — likely shatter/miscount,แล้วลงมาท่าน้ำสั่งตำมะหงง,,,
ให้ยกธงทัพชวาโยธาไสว,10,10 syllables — likely shatter/miscount,ให้ยกธงทัพชวาโยธาไสว,,,
แล้วชวนเหล่าสาวสุรางค์นางน้อยน้อย,10,10 syllables — likely shatter/miscount,แล้วชวนเหล่าสาวสุรางค์นางน้อยน้อย,,,
ฝ่ายพระหน่อบพิตรฤทธิรุทร,10,10 syllables — likely shatter/miscount,ฝ่ายพระหน่อบพิตรฤทธิรุทร,,,
อึกทึกถูกล่มถล่มทลาย,8,word straddles a beat boundary,อึกทึกถูก | ล่มถล่ม | ทลาย,,,
แต่สินสมุทรสุดกล้าออกหน้าทัพ,9,word straddles a beat boundary,แต่สินสมุทร | สุดกล้า | ออกหน้าทัพ,,,
