wak,syllables,flag,guess,a,b,c
แกเกรี้ยวกราดเอาแต่ได้ดั่งใจถวิล,10,10 syllables — likely shatter/miscount,แกเกรี้ยวกราดเอาแต่ได้ดั่งใจถวิล,,,
จึงตอบคำธรรมดาทุกธานินทร์,9,4-syllable word not at วรรค edge,จึงตอบคำธรรมดาทุกธานินทร์,,,
บาทหลวงฟังสังรเสริญท้าวโกสัย,11,11 syllables — likely shatter/miscount,บาทหลวงฟังสังรเสริญท้าวโกสัย,,,
กูขอบใจที่มึงรักสมัครสมาน,10,10 syllables — likely shatter/miscount,กูขอบใจที่มึงรักสมัครสมาน,,,
ก็เสียทีย่อยยับอัปรา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ก็เสียที | ย่อยยับ | อัปรา,,,
ต้องพลัดพรากจากพาราน้ำตากระเด็น,10,10 syllables — likely shatter/miscount,ต้องพลัดพรากจากพาราน้ำตากระเด็น,,,
อกจะแตกเสียแล้วหนาเจ้าข้าเอ๋ย,10,10 syllables — likely shatter/miscount,อกจะแตกเสียแล้วหนาเจ้าข้าเอ๋ย,,,
ฝ่ายโฉมนุชบุษบงอนงค์นาฏ,10,10 syllables — likely shatter/miscount,ฝ่ายโฉมนุชบุษบงอนงค์นาฏ,,,
นึกประหลาดในวิญญาณ์มารศรี,10,10 syllables — likely shatter/miscount,นึกประหลาดในวิญญาณ์มารศรี,,,
ตั้งกองด่าอยู่จนดึกออกครึกเครง,10,10 syllables — likely shatter/miscount,ตั้งกองด่าอยู่จนดึกออกครึกเครง,,,
ฝ่ายโฉมนุชบุษบงอนงค์สมร,11,11 syllables — likely shatter/miscount,ฝ่ายโฉมนุชบุษบงอนงค์สมร,,,
แล้วให้เชิญกูวไนยไปทั้งสอง,10,10 syllables — likely shatter/miscount,แล้วให้เชิญกูวไนยไปทั้งสอง,,,
ฝ่ายโฉมยงองค์พระมังคลา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ฝ่ายโฉมยง | องค์พระ | มังคลา,,,
กินหยูกยาดับร้อนพอผ่อนผัน,9,word straddles a beat boundary,กินหยูกยา | ดับร้อน | พอผ่อนผัน,,,
นี่อีแม่รักสะเออะเจ๋อเจ๊อครัน,10,10 syllables — likely shatter/miscount,นี่อีแม่รักสะเออะเจ๋อเจ๊อครัน,,,
อย่าโหยกเหยกห่วงใยในวิถี,10,10 syllables — likely shatter/miscount,อย่าโหยกเหยกห่วงใยในวิถี,,,
ช่างหัวมันเป็นไรไปกับบ่าว,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ช่างหัวมัน | เป็นไรไป | กับบ่าว,,,
ใช่มุลนายเป็นเมียเสียอะไร,9,word straddles a beat boundary,ใช่มุลนาย | เป็นเมีย | เสียอะไร,,,
จนเสียความย่อยยับอัปรา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",จนเสียความ | ย่อยยับ | อัปรา,,,
แกก็ด่ามากมายหลายประการ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",แกก็ด่ามาก | มายหลาย | ประการ,,,
แกเร่งเรียกพวกพหลพลรบ,8,word straddles a beat boundary,แกเร่งเรียก | พวกพหล | พลรบ,,,
เอิกเกริกฤกษ์ดีจะสี่โมง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เอิกเกริกฤกษ์ | ดีจะ | สี่โมง,,,
หัสไชยไปตั้งอยู่ข้างเหนือ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",หัสไชยไป | ตั้งอยู่ | ข้างเหนือ,,,
แล้วตรัสถามครูพักตร์จักรา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",แล้วตรัสถาม | ครูพักตร์ | จักรา,,,
ฝูงกระทิงมหิงสาในป่าดอน,10,10 syllables — likely shatter/miscount,ฝูงกระทิงมหิงสาในป่าดอน,,,
พระเร่งทัพขับพหลพลแสน,8,word straddles a beat boundary,พระเร่งทัพ | ขับพหล | พลแสน,,,
อเนกแน่นมาในป่าพนาระหง,10,10 syllables — likely shatter/miscount,อเนกแน่นมาในป่าพนาระหง,,,
พลรบทวยหาญชาญกำแหง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พลรบทวย | หาญชาญ | กำแหง,,,
พลดั้งคั่งคับก็นับแสน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พลดั้งคั่ง | คับก็ | นับแสน,,,
อัสดรม้ารถคชคชา,9,word straddles a beat boundary,อัสดร | ม้ารถคช | คชา,,,
ฝ่ายตัวท่านครูพักตร์จักรา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ฝ่ายตัวท่าน | ครูพักตร์ | จักรา,,,
โองการตรัสแก่เสนาบดีศรี,9,4-syllable word not at วรรค edge,โองการตรัสแก่เสนาบดีศรี,,,
เกือบจะสว่างรังสีรวีวร,9,word straddles a beat boundary,เกือบจะสว่าง | รังสี | รวีวร,,,
ทั้งสองท้าวเจ้าชวาเสนาบดี,10,10 syllables — likely shatter/miscount,ทั้งสองท้าวเจ้าชวาเสนาบดี,,,
ที่ชั้นลดมีเสนาเป็นสารถี,10,10 syllables — likely shatter/miscount,ที่ชั้นลดมีเสนาเป็นสารถี,,,
ฝรั่งรับขับพหลพลรบ,8,word straddles a beat boundary,ฝรั่งรับ | ขับพหล | พลรบ,,,
พลไพร่บางเบาบรรเทาลง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พลไพร่บาง | เบาบรร | เทาลง,,,
ขออุบายครูจักราศี,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ขออุบาย | ครูจัก | ราศี,,,
ฝ่ายครูเฒ่าเจ้าตำราปรีชาฉลาด,10,10 syllables — likely shatter/miscount,ฝ่ายครูเฒ่าเจ้าตำราปรีชาฉลาด,,,
ที่คิดมาดยังไม่สมปรารถนา,10,10 syllables — likely shatter/miscount,ที่คิดมาดยังไม่สมปรารถนา,,,
