wak,syllables,flag,guess,a,b,c
ให้ทราบเหตุเสียคนรจนาอ่อนหู,10,10 syllables — likely shatter/miscount,ให้ทราบเหตุเสียคนรจนาอ่อนหู,,,
ดูกิริยาเห็นวิเศษข้างเวทมนตร์,10,10 syllables — likely shatter/miscount,ดูกิริยาเห็นวิเศษข้างเวทมนตร์,,,
เรียกให้นั่งแล้วจึ่งถามด้วยความฉงน,10,10 syllables — likely shatter/miscount,เรียกให้นั่งแล้วจึ่งถามด้วยความฉงน,,,
ฝรั่งใหญ่มุระหงิดอดิศร,11,11 syllables — likely shatter/miscount,ฝรั่งใหญ่มุระหงิดอดิศร,,,
ให้ราษฎรเฝ้าแหนแสนสบาย,9,word straddles a beat boundary,ให้ราษฎร | เฝ้าแหน | แสนสบาย,,,
ไม่เคืองเข็ญเป็นสุขสนุกสบาย,9,word straddles a beat boundary,ไม่เคืองเข็ญ | เป็นสุขสนุก | สบาย,,,
แล้วกลับเข้าปรางค์มาศราชวัง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",แล้วกลับเข้า | ปรางค์มาศ | ราชวัง,,,
ถึงบ้านถิ่นสิ้นกังขาพะว้าพะวัง,10,10 syllables — likely shatter/miscount,ถึงบ้านถิ่นสิ้นกังขาพะว้าพะวัง,,,
ทั้งเทวดารูปคนจนสตรี,9,word straddles a beat boundary,ทั้งเทวดา | รูปคน | จนสตรี,,,
บาทหลวงฟังสังรเสริญเจริญยศ,11,11 syllables — likely shatter/miscount,บาทหลวงฟังสังรเสริญเจริญยศ,,,
พระเป็นเจ้าจะมารับที่บาปกรรม,10,10 syllables — likely shatter/miscount,พระเป็นเจ้าจะมารับที่บาปกรรม,,,
จะทรมานเอาไว้ใช้ทั้งไพร่พล,10,10 syllables — likely shatter/miscount,จะทรมานเอาไว้ใช้ทั้งไพร่พล,,,
ไม่ช้านานจะมารับซึ่งบาปกรรม,10,10 syllables — likely shatter/miscount,ไม่ช้านานจะมารับซึ่งบาปกรรม,,,
ไม่ช้าทีคงจะเห็นดั่งเจรจา,10,10 syllables — likely shatter/miscount,ไม่ช้าทีคงจะเห็นดั่งเจรจา,,,
ฝ่ายท้าวไทได้ฟังสังรเสริญ,10,10 syllables — likely shatter/miscount,ฝ่ายท้าวไทได้ฟังสังรเสริญ,,,
ด้วยอำนาจกายสิทธิ์ฤทธิรณ,10,10 syllables — likely shatter/miscount,ด้วยอำนาจกายสิทธิ์ฤทธิรณ,,,
ตัวเรานี้จะมารับซึ่งบาปกรรม,10,10 syllables — likely shatter/miscount,ตัวเรานี้จะมารับซึ่งบาปกรรม,,,
เรื่องบาปกรรมทำไว้ที่ในตัว,9,word straddles a beat boundary,เรื่องบาปกรรม | ทำไว้ | ที่ในตัว,,,
พระคุณล้ำเลิศลบภพไตร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พระคุณล้ำ | เลิศลบ | ภพไตร,,,
บาททลวงว่าจะเอาบุญอย่าวุ่นวาย,10,10 syllables — likely shatter/miscount,บาททลวงว่าจะเอาบุญอย่าวุ่นวาย,,,
จรจรัลกลับเข้าไปในบุรินทร์,10,10 syllables — likely shatter/miscount,จรจรัลกลับเข้าไปในบุรินทร์,,,
