wak,syllables,flag,guess,a,b,c
พระชลนัยน์ไหลหลั่งนั่งสะอื้น,9,word straddles a beat boundary,พระชลนัยน์ | ไหลหลั่ง | นั่งสะอื้น,,,
เพชรรัตน์พรายพร่างสว่างไสว,8,word straddles a beat boundary,เพชรรัตน์พราย | พร่างสว่าง | ไสว,,,
เห็นองค์พระอภัยมณีศรีสุวรรณ,10,10 syllables — likely shatter/miscount,เห็นองค์พระอภัยมณีศรีสุวรรณ,,,
สักเดือนหนึ่งจึงค่อยกลับไปนคเรศ,10,10 syllables — likely shatter/miscount,สักเดือนหนึ่งจึงค่อยกลับไปนคเรศ,,,
หรือจะหาญหักบาญชีเป็นชีเว,10,10 syllables — likely shatter/miscount,หรือจะหาญหักบาญชีเป็นชีเว,,,
อุศเรนเป็นกันเองไม่เกรงใจ,10,10 syllables — likely shatter/miscount,อุศเรนเป็นกันเองไม่เกรงใจ,,,
เห็นพระวงศ์พงศาคณาสนม,9,word straddles a beat boundary,เห็นพระวงศ์ | พงศาคณา | สนม,,,
มาเฝ้าเยื้องบาทยุคลพระชนนี,11,11 syllables — likely shatter/miscount,มาเฝ้าเยื้องบาทยุคลพระชนนี,,,
บ้างนวดเคล้นเส้นพระศอสองอรไท,10,10 syllables — likely shatter/miscount,บ้างนวดเคล้นเส้นพระศอสองอรไท,,,
พระราชบุตรแบกว่ายแหวกสายสินธุ์,9,word straddles a beat boundary,พระราชบุตร | แบกว่าย | แหวกสายสินธุ์,,,
ไปบุรินทร์รมจักรนัครา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ไปบุรินทร์ | รมจักร | นัครา,,,
มาพานพบอุศเรนตระเวนหา,10,10 syllables — likely shatter/miscount,มาพานพบอุศเรนตระเวนหา,,,
นางครวญคร่ำร่ำสะอึกสะอื้นอ้อน,9,4-syllable word not at วรรค edge,นางครวญคร่ำร่ำสะอึกสะอื้นอ้อน,,,
พระกรข้อนพระอุราเกศาสยาย,10,10 syllables — likely shatter/miscount,พระกรข้อนพระอุราเกศาสยาย,,,
จะไปรับพระอภัยมาไอศวรรย์,10,10 syllables — likely shatter/miscount,จะไปรับพระอภัยมาไอศวรรย์,,,
พระที่นั่งศรีอเนกเอกชัย,8,word straddles a beat boundary,พระที่นั่ง | ศรีอเนก | เอกชัย,,,
ครั้นทินกรไตรตรัสจำรัสเรือง,9,word straddles a beat boundary,ครั้นทินกร | ไตรตรัส | จำรัสเรือง,,,
สาวสุรางค์นางนาฏในราชฐาน,10,10 syllables — likely shatter/miscount,สาวสุรางค์นางนาฏในราชฐาน,,,
มาลงเรือพระที่นั่งทั้งกุมาร,9,4-syllable word not at วรรค edge,มาลงเรือพระที่นั่งทั้งกุมาร,,,
พร้อมบรรดาสาวสนมกรมใน,8,word straddles a beat boundary,พร้อมบรรดา | สาวสนม | กรมใน,,,
องค์พระอภัยมณีศรีสุวรรณ,9,4-syllable word not at วรรค edge,องค์พระอภัยมณีศรีสุวรรณ,,,
ฝ่ายโฉมยงองค์ชนนีนาถ,8,word straddles a beat boundary,ฝ่ายโฉมยง | องค์ชนนี | นาถ,,,
พระน้องเปรียบบุษยรัตน์จำรัสฉาย,10,10 syllables — likely shatter/miscount,พระน้องเปรียบบุษยรัตน์จำรัสฉาย,,,
ไม่ควรมอบสมบัติพัสถาน,8,word straddles a beat boundary,ไม่ควรมอบ | สมบัติ | พัสถาน,,,
ด้วยเดิมข้ามาอยู่เกาะแก้วพิสดาร,10,10 syllables — likely shatter/miscount,ด้วยเดิมข้ามาอยู่เกาะแก้วพิสดาร,,,
เป็นความจริงลูกนี้จนพระชนนี,10,10 syllables — likely shatter/miscount,เป็นความจริงลูกนี้จนพระชนนี,,,
เสด็จไปหน่อยเถิดคะพระบิตุลา,10,10 syllables — likely shatter/miscount,เสด็จไปหน่อยเถิดคะพระบิตุลา,,,
นางสาวสวรรค์กลั้นยิ้มขยดหนี,9,word straddles a beat boundary,นางสาวสวรรค์ | กลั้นยิ้ม | ขยดหนี,,,
พระชนนีรับขวัญด้วยหรรษา,9,word straddles a beat boundary,พระชนนี | รับขวัญ | ด้วยหรรษา,,,
พระชนนีแย้มสรวลชวนลีลา,9,word straddles a beat boundary,พระชนนี | แย้มสรวล | ชวนลีลา,,,
มาลงเรือพระที่นั่งตั้งตาริ้ว,9,4-syllable word not at วรรค edge,มาลงเรือพระที่นั่งตั้งตาริ้ว,,,
พร้อมสะพรั่งนักสนมกรมใน,8,word straddles a beat boundary,พร้อมสะพรั่ง | นักสนม | กรมใน,,,
จึงมอบราชสมบัติทั้งฉัตรชัย,9,4-syllable word not at วรรค edge,จึงมอบราชสมบัติทั้งฉัตรชัย,,,
แล้วเลือกเหล่าสาวสุรางค์นางน้อยน้อย,10,10 syllables — likely shatter/miscount,แล้วเลือกเหล่าสาวสุรางค์นางน้อยน้อย,,,
พระอภัยได้เสวยเศวตฉัตร,10,10 syllables — likely shatter/miscount,พระอภัยได้เสวยเศวตฉัตร,,,
แต่ยังไม่ได้ภิเษกสยุมพร,10,10 syllables — likely shatter/miscount,แต่ยังไม่ได้ภิเษกสยุมพร,,,
ถวิลหวังฟังยุบลพระชนนี,10,10 syllables — likely shatter/miscount,ถวิลหวังฟังยุบลพระชนนี,,,
ขึ้นเดือนสี่นี้จะสั่งตั้งอภิเษก,10,10 syllables — likely shatter/miscount,ขึ้นเดือนสี่นี้จะสั่งตั้งอภิเษก,,,
เป็นองค์เอกอัคเรศพระเชษฐา,10,10 syllables — likely shatter/miscount,เป็นองค์เอกอัคเรศพระเชษฐา,,,
ข้าเบื่อใจไม่รู้ที่จะเจรจา,10,10 syllables — likely shatter/miscount,ข้าเบื่อใจไม่รู้ที่จะเจรจา,,,
เครื่องประดับขาวล้วนนวลหง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เครื่องประดับ | ขาวล้วน | นวลหง,,,
มาเฝ้าองค์พระอภัยที่ไพชยนต์,10,10 syllables — likely shatter/miscount,มาเฝ้าองค์พระอภัยที่ไพชยนต์,,,
เห็นรอมร่อหรือมาร้างให้ห่างแห,10,10 syllables — likely shatter/miscount,เห็นรอมร่อหรือมาร้างให้ห่างแห,,,
อยู่พร้อมพรักนักสนมกรมใน,8,word straddles a beat boundary,อยู่พร้อมพรัก | นักสนม | กรมใน,,,
พลไพร่นับแสนทั้งแดนดิน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พลไพร่นับ | แสนทั้ง | แดนดิน,,,
ที่รมจักรเจ้าไปเล่าบอกเขาไฉน,10,10 syllables — likely shatter/miscount,ที่รมจักรเจ้าไปเล่าบอกเขาไฉน,,,
คนเจรจามาเล่าเขาก็จำ,9,word straddles a beat boundary,คนเจรจา | มาเล่า | เขาก็จำ,,,
