wak,syllables,flag,guess,a,b,c
พร้อมสะพรั่งกองทัพสลับสลอน,9,word straddles a beat boundary,พร้อมสะพรั่ง | กองทัพสลับ | สลอน,,,
พลางไล่พลวกหลังประดังตี,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พลางไล่พลวก | หลังประ | ดังตี,,,
พลรบเรี่ยวแรงกำแหงหาญ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พลรบเรี่ยว | แรงกำ | แหงหาญ,,,
ฟังสำเนียงเสียงพหลพลรบ,8,word straddles a beat boundary,ฟังสำเนียง | เสียงพหล | พลรบ,,,
ฝ่ายพระองค์ผู้ดำรงรมจักร,8,word straddles a beat boundary,ฝ่ายพระองค์ | ผู้ดำรง | รมจักร,,,
จะพรรณานาก็มิอาจจะหวาดไหว,11,11 syllables — likely shatter/miscount,จะพรรณานาก็มิอาจจะหวาดไหว,,,
ทั้งสองเท้าเจ้าพาราชวาฉวี,10,10 syllables — likely shatter/miscount,ทั้งสองเท้าเจ้าพาราชวาฉวี,,,
สามกษัตริย์จรจรัลรีบผันผาย,10,10 syllables — likely shatter/miscount,สามกษัตริย์จรจรัลรีบผันผาย,,,
นี่ศาสนาของตัวมากลัวเกรง,9,word straddles a beat boundary,นี่ศาสนา | ของตัว | มากลัวเกรง,,,
เป็นคำบนสนธยายดั่งให้พร,10,10 syllables — likely shatter/miscount,เป็นคำบนสนธยายดั่งให้พร,,,
พระสั่งเสร็จแล้วเสด็จจรจรัล,10,10 syllables — likely shatter/miscount,พระสั่งเสร็จแล้วเสด็จจรจรัล,,,
ปรึกษาราชการในมไหสูรย์,9,word straddles a beat boundary,ปรึกษาราชการ | ใน | มไหสูรย์,,,
พระชนนีให้บำรุงกรุงประเทศ,10,10 syllables — likely shatter/miscount,พระชนนีให้บำรุงกรุงประเทศ,,,
ไม่รังเกียจเดียดฉันท์ประการใด,9,4-syllable word not at วรรค edge,ไม่รังเกียจเดียดฉันท์ประการใด,,,
ว่าพระองค์ผู้ดำรงภพไกร,8,word straddles a beat boundary,ว่าพระองค์ | ผู้ดำรง | ภพไกร,,,
ตามพระราชประสงค์ในวงศา,9,4-syllable word not at วรรค edge,ตามพระราชประสงค์ในวงศา,,,
อันศฤงคารในลังกาทั้งสากล,9,reading chosen by meter: ศฤงคาร 3->2,อันศฤงคาร | ในลังกา | ทั้งสากล,,,
กูไม่ถือบุญญาบารมี,8,word straddles a beat boundary,กูไม่ถือ | บุญญาบารมี | ,,,
มาพร้อมพรักทั้งเสนาบดีศรี,9,4-syllable word not at วรรค edge,มาพร้อมพรักทั้งเสนาบดีศรี,,,
เขาก็คิดการณรงค์จะสงคราม,10,10 syllables — likely shatter/miscount,เขาก็คิดการณรงค์จะสงคราม,,,
โองการตรัสกับเสนาบดีศรี,9,4-syllable word not at วรรค edge,โองการตรัสกับเสนาบดีศรี,,,
