wak,syllables,flag,guess,a,b,c
จะกล่าวผู้รู้วิชากับวายุพัฒน์,10,10 syllables — likely shatter/miscount,จะกล่าวผู้รู้วิชากับวายุพัฒน์,,,
เจ้าเมืองเซ็นเป็นทมิฬชื่อกบิลละ,10,10 syllables — likely shatter/miscount,เจ้าเมืองเซ็นเป็นทมิฬชื่อกบิลละ,,,
เจ้าเมืองกบิลละเหลือประจญ,8,word straddles a beat boundary,เจ้าเมืองกบิล | ละ | เหลือประจญ,,,
กระดูกกระเดี้ยวเหนี่ยวแย่งขาแข้งหัก,10,10 syllables — likely shatter/miscount,กระดูกกระเดี้ยวเหนี่ยวแย่งขาแข้งหัก,,,
จะฆ่าฟันมันก็ยากต้องตรากตรึง,10,10 syllables — likely shatter/miscount,จะฆ่าฟันมันก็ยากต้องตรากตรึง,,,
ฝ่ายนางผีเสื้อเนื้อเป็นหินสิ้นไฟธาตุ,10,10 syllables — likely shatter/miscount,ฝ่ายนางผีเสื้อเนื้อเป็นหินสิ้นไฟธาตุ,,,
จงกล่อมเกลี้ยงไว้ใช้กำลัง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",จงกล่อมเกลี้ยง | ไว้ใช้ | กำลัง,,,
สอนประสิทธิ์ฤทธิเดชให้เวทมนตร์,10,10 syllables — likely shatter/miscount,สอนประสิทธิ์ฤทธิเดชให้เวทมนตร์,,,
ยึดไว้หน่อยเถิดพ่อคุณพ่อทูนหัว,10,10 syllables — likely shatter/miscount,ยึดไว้หน่อยเถิดพ่อคุณพ่อทูนหัว,,,
ฝ่ายสุริยันนั้นจึงว่าวายุพัฒน์,10,10 syllables — likely shatter/miscount,ฝ่ายสุริยันนั้นจึงว่าวายุพัฒน์,,,
จะปลูกฝังพระธิดาบัญชาไฉน,10,10 syllables — likely shatter/miscount,จะปลูกฝังพระธิดาบัญชาไฉน,,,
ออกที่นั่งสั่งการภิเษกศรี,9,word straddles a beat boundary,ออกที่นั่ง | สั่งการภิเษก | ศรี,,,
บ้างร้องชะต๊ะโต๋งโหน่งหยิบโหย่งครัน,10,10 syllables — likely shatter/miscount,บ้างร้องชะต๊ะโต๋งโหน่งหยิบโหย่งครัน,,,
ฝ่ายองค์อัครเทวีศรีสมร,9,word straddles a beat boundary,ฝ่ายองค์อัคร | เทวี | ศรีสมร,,,
ประคองบุตรสุดสงวนนวลหง,8,word straddles a beat boundary,ประคองบุตร | สุดสงวน | นวลหง,,,
พร้อมสุรางค์นางนาฏพระญาติวงศ์,9,word straddles a beat boundary,พร้อมสุรางค์ | นางนาฏพระญาติ | วงศ์,,,
อุ้มไปส่งโรงราชพิธี,8,word straddles a beat boundary,อุ้มไปส่ง | โรงราชพิธี | ,,,
มโหระทึกครึกครึ้มกระหึมโหม,11,11 syllables — likely shatter/miscount,มโหระทึกครึกครึ้มกระหึมโหม,,,
ครั้นสำเร็จเสร็จภิเษกเอกฉัตร,9,word straddles a beat boundary,ครั้นสำเร็จ | เสร็จภิเษก | เอกฉัตร,,,
ฝ่ายสุริยันนั้นอยู่ตึกช่วยฝึกยักษ์,10,10 syllables — likely shatter/miscount,ฝ่ายสุริยันนั้นอยู่ตึกช่วยฝึกยักษ์,,,
แต่แมงภู่รู้รสอตส่าห์แทรก,9,word straddles a beat boundary,แต่แมงภู่ | รู้รสอตส่าห์ | แทรก,,,
กลับเป็นดีที่ถนอมเหมือนหอมหวาน,10,10 syllables — likely shatter/miscount,กลับเป็นดีที่ถนอมเหมือนหอมหวาน,,,
เหมือนเรื่องราวกล่าวว่าวายุพัฒน์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เหมือนเรื่องราว | กล่าวว่าวา | ยุพัฒน์,,,
เนื้อทรายสมันหมูหมีต้องสี่ตัว,9,word straddles a beat boundary,เนื้อทรายสมัน | หมูหมี | ต้องสี่ตัว,,,
กระดูกกระเดี้ยวเคี้ยวหมดทั้งหางหัว,10,10 syllables — likely shatter/miscount,กระดูกกระเดี้ยวเคี้ยวหมดทั้งหางหัว,,,
ไว้ยอดเช่นชื่อวัปะหามาลาทรง,10,10 syllables — likely shatter/miscount,ไว้ยอดเช่นชื่อวัปะหามาลาทรง,,,
เหมือนเยื้องย่างอยู่ที่หินกระสินธุ์สมุทร,10,10 syllables — likely shatter/miscount,เหมือนเยื้องย่างอยู่ที่หินกระสินธุ์สมุทร,,,
เป็นเงางอกออกด้วยจิตฤทธิรุทร,10,10 syllables — likely shatter/miscount,เป็นเงางอกออกด้วยจิตฤทธิรุทร,,,
