wak,syllables,flag,guess,a,b,c
ต้องไปประณตกราบบังคมก้มเกศา,10,10 syllables — likely shatter/miscount,ต้องไปประณตกราบบังคมก้มเกศา,,,
ฝ่ายเสนามากันหลามตามบาญชี,10,10 syllables — likely shatter/miscount,ฝ่ายเสนามากันหลามตามบาญชี,,,
ทั้งล้าต้าต้นหนพลรบ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ทั้งล้าต้า | ต้นหน | พลรบ,,,
กับประยูรญาติวงศ์ในพงศ์พันธุ์,9,4-syllable word not at วรรค edge,กับประยูรญาติวงศ์ในพงศ์พันธุ์,,,
ไปขอพรปรเมเทวฐาน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ไปขอพร | ปรเม | เทวฐาน,,,
พร้อมพระญาติรีบครรไลดั่งใจหวัง,10,10 syllables — likely shatter/miscount,พร้อมพระญาติรีบครรไลดั่งใจหวัง,,,
ฝูงปลาวาฬวาฬผุดขึ้นพ่นฟอง,9,word straddles a beat boundary,ฝูงปลาวาฬ | วาฬผุด | ขึ้นพ่นฟอง,,,
เสียดายหนอเป็นมัจฉาในสาชล,10,10 syllables — likely shatter/miscount,เสียดายหนอเป็นมัจฉาในสาชล,,,
แม้นเป็นคนแล้วจะพามาประคอง,10,10 syllables — likely shatter/miscount,แม้นเป็นคนแล้วจะพามาประคอง,,,
กินผลไม้ถั่วงาทั้งตาปี,9,word straddles a beat boundary,กินผลไม้ | ถั่วงา | ทั้งตาปี,,,
ที่วัดพระปรเมเทวฐาน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ที่วัดพระ | ปรเม | เทวฐาน,,,
มีที่พักศาลาใหญ่ในไพรระหง,10,10 syllables — likely shatter/miscount,มีที่พักศาลาใหญ่ในไพรระหง,,,
ฝรั่งรับกลับมาทูลหน่อกษัตริย์,10,10 syllables — likely shatter/miscount,ฝรั่งรับกลับมาทูลหน่อกษัตริย์,,,
พฤกษาสูงยูงยางสล้างเสลา,9,word straddles a beat boundary,พฤกษาสูง | ยูงยางสล้าง | เสลา,,,
ทั้งรังรงแคฝอยข่อยพะยอม,9,word straddles a beat boundary,ทั้งรังรง | แคฝอย | ข่อยพะยอม,,,
มะกล่ำมะเกลืออินทนิลส่งกลิ่นหอม,10,10 syllables — likely shatter/miscount,มะกล่ำมะเกลืออินทนิลส่งกลิ่นหอม,,,
มะเฟืองมะไฟแสลงพันจันทน์คณา,10,10 syllables — likely shatter/miscount,มะเฟืองมะไฟแสลงพันจันทน์คณา,,,
สนุ่นโสนโพทะเลต้นเพกา,10,10 syllables — likely shatter/miscount,สนุ่นโสนโพทะเลต้นเพกา,,,
แจ้วแจ้วแก้วพลอดบนกิ่งแก้ว,7,"7 syllables — ambiguous, [3,2,2] is only a guess",แจ้วแจ้วแก้ว | พลอดบน | กิ่งแก้ว,,,
ถึงวัดวาน่าเป็นสุขสนุกสบาย,10,10 syllables — likely shatter/miscount,ถึงวัดวาน่าเป็นสุขสนุกสบาย,,,
ฝ่ายหน่อกษัตริย์ภัทวงศ์ตรงไปหา,9,word straddles a beat boundary,ฝ่ายหน่อกษัตริย์ | ภัทวงศ์ | ตรงไปหา,,,
แล้วจะได้ไปบังคมพระปรเมศร์,10,10 syllables — likely shatter/miscount,แล้วจะได้ไปบังคมพระปรเมศร์,,,
แล้วสวดมนต์ตามในไสยเวท,7,"7 syllables — ambiguous, [3,2,2] is only a guess",แล้วสวดมนต์ | ตามใน | ไสยเวท,,,
อัญชุลีเทวฤทธิ์วิษณุกรม,9,word straddles a beat boundary,อัญชุลี | เทวฤทธิ์วิษณุ | กรม,,,
องค์มเหศวรเจ้าอย่างกล่าวคำ,8,word straddles a beat boundary,องค์มเหศวร | เจ้า | อย่างกล่าวคำ,,,
ขอพระพรให้ประสิทธิ์เป็นอิสระ,10,10 syllables — likely shatter/miscount,ขอพระพรให้ประสิทธิ์เป็นอิสระ,,,
จะข้ามแดนสำปันหนาชวาฉวี,10,10 syllables — likely shatter/miscount,จะข้ามแดนสำปันหนาชวาฉวี,,,
