wak,syllables,flag,guess,a,b,c
ซึ่งรองบาทพระอภัยเมื่อไกลสถาน,10,10 syllables — likely shatter/miscount,ซึ่งรองบาทพระอภัยเมื่อไกลสถาน,,,
พระดาบสอดปากมิอยากได้,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พระดาบสอด | ปากมิ | อยากได้,,,
ส่วนลูกไม่ใคร่ออกสิบอกตา,9,word straddles a beat boundary,ส่วนลูกไม่ | ใคร่ออกสิ | บอกตา,,,
แต่ลักษณะจะฉลาดไม่คลาดแคล้ว,10,10 syllables — likely shatter/miscount,แต่ลักษณะจะฉลาดไม่คลาดแคล้ว,,,
ไม่มีสมบัติอะไรที่ไหนเลย,9,word straddles a beat boundary,ไม่มีสมบัติ | อะไร | ที่ไหนเลย,,,
โอระเห่เอระโห่โอระหึก,10,10 syllables — likely shatter/miscount,โอระเห่เอระโห่โอระหึก,,,
เหมือนสินสมุทรพี่ยาทั้งกล้าหาญ,9,word straddles a beat boundary,เหมือนสินสมุทร | พี่ยา | ทั้งกล้าหาญ,,,
ก็รู้ว่าม้ามังกรสมจรกัน,10,10 syllables — likely shatter/miscount,ก็รู้ว่าม้ามังกรสมจรกัน,,,
จะจับได้ด้วยพระเวทวิเศษขยัน,10,10 syllables — likely shatter/miscount,จะจับได้ด้วยพระเวทวิเศษขยัน,,,
คอยตามไปไม่ขัดหัทยา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",คอยตามไป | ไม่ขัด | หัทยา,,,
ให้ชื่อว่าม้านิลมังกร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ให้ชื่อว่า | ม้านิล | มังกร,,,
บุรีรัตนพลัดพรากจากสถาน,10,10 syllables — likely shatter/miscount,บุรีรัตนพลัดพรากจากสถาน,,,
จะซูบผอมเผือดผิวจะหิวโหย,9,word straddles a beat boundary,จะซูบผอม | เผือดผิวจะ | หิวโหย,,,
ทั้งครุฑาวายุภัสนกหัสดิน,11,11 syllables — likely shatter/miscount,ทั้งครุฑาวายุภัสนกหัสดิน,,,
