wak,syllables,flag,guess,a,b,c
จะกล่าวถึงอนุชานิทราสนิท,10,10 syllables — likely shatter/miscount,จะกล่าวถึงอนุชานิทราสนิท,,,
หรือภูวนาถนึกอางขนางหนี,9,word straddles a beat boundary,หรือภูวนาถ | นึกอาง | ขนางหนี,,,
วรพักตร์ผุดผ่องก็หมองศรี,7,"7 syllables — ambiguous, [3,2,2] is only a guess",วรพักตร์ผุด | ผ่องก็ | หมองศรี,,,
พระคุณล้นล้ำลบภพไตร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พระคุณล้น | ล้ำลบ | ภพไตร,,,
เขาอุปถัมภ์ค้ำชูอยู่สบาย,8,word straddles a beat boundary,เขาอุปถัมภ์ค้ำชู | อยู่ | สบาย,,,
สิขรินเกาะแก่งทุกแห่งหน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",สิขรินเกาะ | แก่งทุก | แห่งหน,,,
ฉนากฉลามตามคลื่นอยู่คลาคล่ำ,9,word straddles a beat boundary,ฉนากฉลาม | ตามคลื่น | อยู่คลาคล่ำ,,,
พิศเพี้ยนสีเคลือบเมื่อเหลือบแล,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พิศเพี้ยนสี | เคลือบเมื่อ | เหลือบแล,,,
เป็นบุพเพสันนิวาสพาสนา,9,4-syllable word not at วรรค edge,เป็นบุพเพสันนิวาสพาสนา,,,
เจ้าเชื้อพราหมณ์พรหเมศประเทศไหน,10,10 syllables — likely shatter/miscount,เจ้าเชื้อพราหมณ์พรหเมศประเทศไหน,,,
อยู่บ้านคามวาสีล้วนพี่น้อง,9,4-syllable word not at วรรค edge,อยู่บ้านคามวาสีล้วนพี่น้อง,,,
เที่ยวแล่นอยู่กลางทะเลระเหระหน,10,10 syllables — likely shatter/miscount,เที่ยวแล่นอยู่กลางทะเลระเหระหน,,,
นามพระบาทท้าวทศวงศา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",นามพระบาท | ท้าวทศ | วงศา,,,
มีโฉมยงองค์ราชธิดา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",มีโฉมยง | องค์ราช | ธิดา,,,
ครั้นสุริเยศบ่ายคล้อยก็คอยหา,9,word straddles a beat boundary,ครั้นสุริเยศ | บ่ายคล้อย | ก็คอยหา,,,
ได้ตัวมาแล้วจะโปรดประการใด,10,10 syllables — likely shatter/miscount,ได้ตัวมาแล้วจะโปรดประการใด,,,
ธุระอะไรหนอจึงมาถึงธานี,10,10 syllables — likely shatter/miscount,ธุระอะไรหนอจึงมาถึงธานี,,,
เห็นโง่เง่าแล้วจะจับไปปรับหมาย,10,10 syllables — likely shatter/miscount,เห็นโง่เง่าแล้วจะจับไปปรับหมาย,,,
คงหนีหน้าแล้วจะไล่ที่ไหนทัน,10,10 syllables — likely shatter/miscount,คงหนีหน้าแล้วจะไล่ที่ไหนทัน,,,
ผลบุญช่วยชักสมัครสมาน,8,word straddles a beat boundary,ผลบุญช่วย | ชักสมัคร | สมาน,,,
ถึงขอเฝ้าเขาไปจับให้อัประมาณ,10,10 syllables — likely shatter/miscount,ถึงขอเฝ้าเขาไปจับให้อัประมาณ,,,
พี่นี้เห็นเป็นกลมารยา,9,word straddles a beat boundary,พี่นี้เห็น | เป็นกลมารยา | ,,,
ประภาวดีพี่เลี้ยงฉลาดแก้,9,word straddles a beat boundary,ประภาวดี | พี่เลี้ยง | ฉลาดแก้,,,
บุรุษใดในภพโลกา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",บุรุษใด | ในภพ | โลกา,,,
จึงแก้ฝันแม่อุบลจงกลนี,10,10 syllables — likely shatter/miscount,จึงแก้ฝันแม่อุบลจงกลนี,,,
จงกลนีพี่เลี้ยงฉลาดเฉลย,10,10 syllables — likely shatter/miscount,จงกลนีพี่เลี้ยงฉลาดเฉลย,,,
