wak,syllables,flag,guess,a,b,c
ถวายเพชรเตร็จตรัจให้ทัศนา,10,10 syllables — likely shatter/miscount,ถวายเพชรเตร็จตรัจให้ทัศนา,,,
แผ่นดินลั่นครั่นครึกสะทึกสะท้อน,10,10 syllables — likely shatter/miscount,แผ่นดินลั่นครั่นครึกสะทึกสะท้อน,,,
อีเลิ้งน้ำเป็นระลอกกระฉอกกระฉ่อน,10,10 syllables — likely shatter/miscount,อีเลิ้งน้ำเป็นระลอกกระฉอกกระฉ่อน,,,
ตึกเรือนโรงโงงเงงโคลงเคลงคลอน,9,word straddles a beat boundary,ตึกเรือนโรง | โงงเงงโคลงเคลง | คลอน,,,
เรียกรำภานางยุพาสุลาลีวัน,10,10 syllables — likely shatter/miscount,เรียกรำภานางยุพาสุลาลีวัน,,,
มาเคียงบรรจถรณ์นางที่ข้างใน,9,word straddles a beat boundary,มาเคียงบรรจถรณ์ | นาง | ที่ข้างใน,,,
จะมีอันตรายทั่วทุกตัวคน,9,word straddles a beat boundary,จะมีอันตราย | ทั่ว | ทุกตัวคน,,,
ภูมิเทศผันแปรจะแก้ไข,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ภูมิเทศผัน | แปรจะ | แก้ไข,,,
ปลูกศาลรอบขอบจังหวัดตั้งบัตรพลี,10,10 syllables — likely shatter/miscount,ปลูกศาลรอบขอบจังหวัดตั้งบัตรพลี,,,
แล้วเขียนคำกำหนดทศพิธ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",แล้วเขียนคำ | กำหนด | ทศพิธ,,,
จากการะเวกมาถึงถิ่นแผ่นดินไหว,10,10 syllables — likely shatter/miscount,จากการะเวกมาถึงถิ่นแผ่นดินไหว,,,
ได้เป็นใหญ่ยอดกษัตริย์ในปถพี,10,10 syllables — likely shatter/miscount,ได้เป็นใหญ่ยอดกษัตริย์ในปถพี,,,
พระเกียรติยศเฟื่องฟุ้งทั้งกรุงศรี,9,word straddles a beat boundary,พระเกียรติยศ | เฟื่องฟุ้ง | ทั้งกรุงศรี,,,
เพราะทรงธรรม์ทศพิธวิสดาร,10,10 syllables — likely shatter/miscount,เพราะทรงธรรม์ทศพิธวิสดาร,,,
รางวัลตอบตามวิสัยเจ้าไอศวรรย์,10,10 syllables — likely shatter/miscount,รางวัลตอบตามวิสัยเจ้าไอศวรรย์,,,
หนึ่งเลี้ยงเหล่าสาวสุรางค์นางกำนัล,10,10 syllables — likely shatter/miscount,หนึ่งเลี้ยงเหล่าสาวสุรางค์นางกำนัล,,,
