wak,syllables,flag,guess,a,b,c
จะกล่าวถึงนางอสุรีผีเสื้อน้ำ,10,10 syllables — likely shatter/miscount,จะกล่าวถึงนางอสุรีผีเสื้อน้ำ,,,
อยู่ท้องถ้ำวังวนชลสาย,7,"7 syllables — ambiguous, [3,2,2] is only a guess",อยู่ท้องถ้ำ | วังวน | ชลสาย,,,
เห็นภูวนาถนิ่งไปก็ใจหาย,9,word straddles a beat boundary,เห็นภูวนาถ | นิ่งไป | ก็ใจหาย,,,
ราพณ์ร้ายลูบต้องประคององค์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ราพณ์ร้ายลูบ | ต้องประ | คององค์,,,
สกนธ์กายดังกินนรนวลหง,8,word straddles a beat boundary,สกนธ์กาย | ดังกินนร | นวลหง,,,
ทำเสแสร้งใส่จริตกระบิดกระบวน,10,10 syllables — likely shatter/miscount,ทำเสแสร้งใส่จริตกระบิดกระบวน,,,
พลางแกล้งทำสะบัดสะบิ้งทิ้งสไบ,10,10 syllables — likely shatter/miscount,พลางแกล้งทำสะบัดสะบิ้งทิ้งสไบ,,,
พระนึกนึกแล้วสะอึกสะอื้นไห้,9,4-syllable word not at วรรค edge,พระนึกนึกแล้วสะอึกสะอื้นไห้,,,
จะบังคับมิให้ใครกลุ้มใจมั่ง,10,10 syllables — likely shatter/miscount,จะบังคับมิให้ใครกลุ้มใจมั่ง,,,
ก็จะสะบักสะบอมตรอมฤทัย,9,4-syllable word not at วรรค edge,ก็จะสะบักสะบอมตรอมฤทัย,,,
อันเชื้อชาติอสุรินทร์ย่อมกินคน,10,10 syllables — likely shatter/miscount,อันเชื้อชาติอสุรินทร์ย่อมกินคน,,,
ให้หายกลัวแล้วจะอยู่เป็นคู่ครอง,10,10 syllables — likely shatter/miscount,ให้หายกลัวแล้วจะอยู่เป็นคู่ครอง,,,
เกิดกุลาคว้าว่าวปักเป้าติด,9,word straddles a beat boundary,เกิดกุลา | คว้าว่าวปักเป้า | ติด,,,
กุลาโคลงไม่สู้คล่องกะพล่องกะแพล่ง,10,10 syllables — likely shatter/miscount,กุลาโคลงไม่สู้คล่องกะพล่องกะแพล่ง,,,
ปักเป้าแทงตะละทีไม่มีผิด,10,10 syllables — likely shatter/miscount,ปักเป้าแทงตะละทีไม่มีผิด,,,
