wak,syllables,flag,guess,a,b,c
วาสนาอาภัพอัปภาคย์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",วาสนา | อาภัพ | อัปภาคย์,,,
ขึ้นบรรจถรณ์แท่นทองประคองเชย,9,word straddles a beat boundary,ขึ้นบรรจถรณ์ | แท่นทอง | ประคองเชย,,,
ระกำกรมกรอมใจจนวายวาง,9,word straddles a beat boundary,ระกำกรมกรอม | ใจ | จนวายวาง,,,
กับบังอรองค์อัครชายา,8,word straddles a beat boundary,กับบังอร | องค์อัคร | ชายา,,,
เพชรรัตน์พรายพร่างสว่างไสว,8,word straddles a beat boundary,เพชรรัตน์พราย | พร่างสว่าง | ไสว,,,
ให้ครองขัณฑเสมาพาราเรา,9,word straddles a beat boundary,ให้ครองขัณฑ | เสมา | พาราเรา,,,
เห็นไพร่ฟ้าข้าแผ่นดินสิ้นทั้งหลาย,9,4-syllable word not at วรรค edge,เห็นไพร่ฟ้าข้าแผ่นดินสิ้นทั้งหลาย,,,
ทั้งเครื่องราชาภิเษกเศวตฉัตร,10,10 syllables — likely shatter/miscount,ทั้งเครื่องราชาภิเษกเศวตฉัตร,,,
ตามกษัตริย์สืบวงศ์ดำรงสถาน,9,word straddles a beat boundary,ตามกษัตริย์ | สืบวงศ์ดำรง | สถาน,,,
แล้วปักกั้นเศวตฉัตรจำรัสเรือง,10,10 syllables — likely shatter/miscount,แล้วปักกั้นเศวตฉัตรจำรัสเรือง,,,
ในมณฑลมุรธากระยาสนาน,11,11 syllables — likely shatter/miscount,ในมณฑลมุรธากระยาสนาน,,,
พอพร้อมพรั่งยานุมาศพระญาติวงศ์,10,10 syllables — likely shatter/miscount,พอพร้อมพรั่งยานุมาศพระญาติวงศ์,,,
ฝ่ายชนนีนาถในราชฐาน,9,word straddles a beat boundary,ฝ่ายชนนี | นาถใน | ราชฐาน,,,
ประโลมลานลูกน้อยเสนหา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ประโลมลาน | ลูกน้อย | เสนหา,,,
ทรงมงกุฎบุตรีมณีประดับ,9,word straddles a beat boundary,ทรงมงกุฎ | บุตรีมณี | ประดับ,,,
มาเฝ้าเบื้องบาทยุคลพระชนนี,11,11 syllables — likely shatter/miscount,มาเฝ้าเบื้องบาทยุคลพระชนนี,,,
พระมารดรกุมกรธิดามา,10,10 syllables — likely shatter/miscount,พระมารดรกุมกรธิดามา,,,
ให้สองราร่วมเศวตฉัตรชัย,9,4-syllable word not at วรรค edge,ให้สองราร่วมเศวตฉัตรชัย,,,
สำหรับครองรมจักรนัครา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",สำหรับครอง | รมจักร | นัครา,,,
พระราชวงศ์พงศ์กษัตริย์ขัตติยา,10,10 syllables — likely shatter/miscount,พระราชวงศ์พงศ์กษัตริย์ขัตติยา,,,
ครองสมบัติตราบกาลปาวสาน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ครองสมบัติ | ตราบกาล | ปาวสาน,,,
ได้พึ่งโพธิสมภารสำราญใจ,9,4-syllable word not at วรรค edge,ได้พึ่งโพธิสมภารสำราญใจ,,,
พวกขี้เมาเหล่านักเลงเสียงเครงครื้น,10,10 syllables — likely shatter/miscount,พวกขี้เมาเหล่านักเลงเสียงเครงครื้น,,,
นางบ้านนอกขอกนาหน้าตาตื่น,8,word straddles a beat boundary,นางบ้านนอกขอกนา | หน้า | ตาตื่น,,,
ที่มุมจอคนเจรจาออกมายืน,10,10 syllables — likely shatter/miscount,ที่มุมจอคนเจรจาออกมายืน,,,
ฝ่ายพระชนนีนางอยู่ปรางค์รัตน์,9,word straddles a beat boundary,ฝ่ายพระชนนี | นาง | อยู่ปรางค์รัตน์,,,
อย่าถือองค์นงลักษณ์ว่าอัคเรศ,10,10 syllables — likely shatter/miscount,อย่าถือองค์นงลักษณ์ว่าอัคเรศ,,,
อนึ่งเหล่าสาวสุรางค์นางกำนัล,10,10 syllables — likely shatter/miscount,อนึ่งเหล่าสาวสุรางค์นางกำนัล,,,
พระชนนีมีจิตพิศวาส,9,word straddles a beat boundary,พระชนนี | มีจิต | พิศวาส,,,
นางเหลียวดูรู้ว่าชนนีกลับ,9,word straddles a beat boundary,นางเหลียวดู | รู้ว่าชนนี | กลับ,,,
ช่างกล่าวเกลี้ยงกลับจะมาเป็นทาสี,10,10 syllables — likely shatter/miscount,ช่างกล่าวเกลี้ยงกลับจะมาเป็นทาสี,,,
พี่อยู่ถึงรัตนามหาศวรรย์,10,10 syllables — likely shatter/miscount,พี่อยู่ถึงรัตนามหาศวรรย์,,,
นางมารยาขยดเขยื้อนเบือนกระบวน,10,10 syllables — likely shatter/miscount,นางมารยาขยดเขยื้อนเบือนกระบวน,,,
พระเอนกายกอดประทับไว้กับทรวง,10,10 syllables — likely shatter/miscount,พระเอนกายกอดประทับไว้กับทรวง,,,
เมรุไกรโยกยอดจะถอดถอน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เมรุไกรโยก | ยอดจะ | ถอดถอน,,,
มัตติมิงกลิ้งเล่นชโลทร,10,10 syllables — likely shatter/miscount,มัตติมิงกลิ้งเล่นชโลทร,,,
เพลินนิยมรมจักรนัครา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เพลินนิยม | รมจักร | นัครา,,,
