wak,syllables,flag,guess,a,b,c
น้อมคำนับอภิวาทพระมาตุรงค์,10,10 syllables — likely shatter/miscount,น้อมคำนับอภิวาทพระมาตุรงค์,,,
คอยระวังยาหยูกนะลูกหนา,10,10 syllables — likely shatter/miscount,คอยระวังยาหยูกนะลูกหนา,,,
พระน้องนุ่งยกอย่างไว้หางหงส์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พระน้องนุ่ง | ยกอย่าง | ไว้หางหงส์,,,
จรจรัลตามเสด็จพระเชษฐา,10,10 syllables — likely shatter/miscount,จรจรัลตามเสด็จพระเชษฐา,,,
เป็นคู่หัดจัดเอามาแต่การะเวก,10,10 syllables — likely shatter/miscount,เป็นคู่หัดจัดเอามาแต่การะเวก,,,
สุดสาครกับกษัตริย์หัสไชย,8,word straddles a beat boundary,สุดสาคร | กับกษัตริย์ | หัสไชย,,,
เกิดด้วยองค์อัคเรศประเทศใด,10,10 syllables — likely shatter/miscount,เกิดด้วยองค์อัคเรศประเทศใด,,,
ให้เป็นกรรมสิทธิ์วนิดา,8,word straddles a beat boundary,ให้เป็นกรรมสิทธิ์ | วนิ | ดา,,,
พิศวงหวั่นไหวฤทัยสะเทิน,9,word straddles a beat boundary,พิศวง | หวั่นไหวฤทัย | สะเทิน,,,
แต่ไม่รักนัคเรศนิเวศน์สถาน,10,10 syllables — likely shatter/miscount,แต่ไม่รักนัคเรศนิเวศน์สถาน,,,
นางรู้ว่ายาหยูกมิถูกต้อง,10,10 syllables — likely shatter/miscount,นางรู้ว่ายาหยูกมิถูกต้อง,,,
เอาไม้เท้าดาวบสจรดอุระ,9,word straddles a beat boundary,เอาไม้เท้า | ดาวบสจรด | อุระ,,,
จึงร่ายพระคาถามหาจำกัด,8,word straddles a beat boundary,จึงร่ายพระ | คาถามหา | จำกัด,,,
แต่ตัวเขาเจ้าตำราทำยาหยูก,11,11 syllables — likely shatter/miscount,แต่ตัวเขาเจ้าตำราทำยาหยูก,,,
ลูกเกิดมาอาภัพอัปภาคย์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ลูกเกิดมา | อาภัพ | อัปภาคย์,,,
ได้สืบขัตติยราชพระศาสนา,10,10 syllables — likely shatter/miscount,ได้สืบขัตติยราชพระศาสนา,,,
เป็นดาบสอยู่ริมหิมพานต์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เป็นดาบส | อยู่ริม | หิมพานต์,,,
เพราะเชื่อตัวว่าไม่ขาดคนปรารถนา,10,10 syllables — likely shatter/miscount,เพราะเชื่อตัวว่าไม่ขาดคนปรารถนา,,,
มีเมียเดียวเจียวจึงหาที่กลเม็ด,10,10 syllables — likely shatter/miscount,มีเมียเดียวเจียวจึงหาที่กลเม็ด,,,
ทั้งวงศาสุจริตสนิมสนม,10,10 syllables — likely shatter/miscount,ทั้งวงศาสุจริตสนิมสนม,,,
นางลีวันนั้นเอาเครื่องมาเทียบถวาย,10,10 syllables — likely shatter/miscount,นางลีวันนั้นเอาเครื่องมาเทียบถวาย,,,
ครั้นหญิงใกล้กลับเป็นงูไล่ผู้หญิง,10,10 syllables — likely shatter/miscount,ครั้นหญิงใกล้กลับเป็นงูไล่ผู้หญิง,,,
น่าเหียนรากรังเกียจเกลียดใจหาย,9,word straddles a beat boundary,น่าเหียนราก | รังเกียจ | เกลียดใจหาย,,,
อยู่ไหนไหนได้เป็นสุขสนุกสนาน,10,10 syllables — likely shatter/miscount,อยู่ไหนไหนได้เป็นสุขสนุกสนาน,,,
นางเสาวคนธ์มณฑาจะมาหึง,9,word straddles a beat boundary,นางเสาวคนธ์ | มณฑา | จะมาหึง,,,
อะลิ้มเอลี่ยลูบต้องประคองโลม,9,word straddles a beat boundary,อะลิ้มเอลี่ย | ลูบต้อง | ประคองโลม,,,
จึงมีเมียจะได้ขาดพระศาสนา,10,10 syllables — likely shatter/miscount,จึงมีเมียจะได้ขาดพระศาสนา,,,
ด้วยพระเดชะพระกุศลเข้าดลใจ,10,10 syllables — likely shatter/miscount,ด้วยพระเดชะพระกุศลเข้าดลใจ,,,
อย่ากลับกลายแกล้งว่าทารกรรม,7,"7 syllables — ambiguous, [3,2,2] is only a guess",อย่ากลับกลาย | แกล้งว่า | ทารกรรม,,,
เหมือนขึ้นปากนกหินใส่ดินหู,8,word straddles a beat boundary,เหมือนขึ้นปากนก | หิน | ใส่ดินหู,,,
ถึงนักสิทธ์ฤทธิรงค์ทั้งทรงไตร,10,10 syllables — likely shatter/miscount,ถึงนักสิทธ์ฤทธิรงค์ทั้งทรงไตร,,,
พอแจ่มแจ้งแสงสีรวีจำรัส,9,word straddles a beat boundary,พอแจ่มแจ้ง | แสงสีรวี | จำรัส,,,
ถามว่ายังไสยาสน์อนาถไฉน,9,word straddles a beat boundary,ถามว่ายัง | ไสยาสน์อนาถ | ไฉน,,,
ด้วยแรกตื่นฝืนอารมณ์ได้สมประดี,10,10 syllables — likely shatter/miscount,ด้วยแรกตื่นฝืนอารมณ์ได้สมประดี,,,
ข้างพระชนนีคงจะหลงคอย,9,word straddles a beat boundary,ข้างพระชนนี | คง | จะหลงคอย,,,
พอบิตุรงค์องค์ละเวงวัณฬาราช,10,10 syllables — likely shatter/miscount,พอบิตุรงค์องค์ละเวงวัณฬาราช,,,
หน่อกษัตริย์หัสไชยฤทัยระทด,9,word straddles a beat boundary,หน่อกษัตริย์ | หัสไชยฤทัย | ระทด,,,
