wak,syllables,flag,guess,a,b,c
แสนเสนาข้าบาทพระญาติวงศ์,9,word straddles a beat boundary,แสนเสนา | ข้าบาทพระญาติ | วงศ์,,,
ทูลเบิกราชทูตประเทศพระเชษฐา,10,10 syllables — likely shatter/miscount,ทูลเบิกราชทูตประเทศพระเชษฐา,,,
กับสินสมุทรสมอำนาจวาสนา,10,10 syllables — likely shatter/miscount,กับสินสมุทรสมอำนาจวาสนา,,,
ตามโบราณรัตนามหาสวรรย์,10,10 syllables — likely shatter/miscount,ตามโบราณรัตนามหาสวรรย์,,,
แล้วเชิญเครื่องบรรณาการกับสารตรา,8,word straddles a beat boundary,แล้วเชิญเครื่องบรรณาการ | กับ | สารตรา,,,
สาวสุรางค์นางบำเรอเสนอบาท,10,10 syllables — likely shatter/miscount,สาวสุรางค์นางบำเรอเสนอบาท,,,
แล้วสวมทรงมงกุฎบุษยรัตน์,9,word straddles a beat boundary,แล้วสวมทรง | มงกุฎบุษย | รัตน์,,,
ดูเตร็จตรัจเรียงซ้อนสลอนแหลม,9,word straddles a beat boundary,ดูเตร็จตรัจ | เรียงซ้อน | สลอนแหลม,,,
ทูลเบิกราชทูตถือหนังสือสาร,9,word straddles a beat boundary,ทูลเบิกราชทูต | ถือ | หนังสือสาร,,,
ประการหนึ่งซึ่งกษัตริย์หัสไชย,8,word straddles a beat boundary,ประการหนึ่ง | ซึ่งกษัตริย์ | หัสไชย,,,
ร่วมพระญาติประยูรวงศ์เผ่าพงศา,10,10 syllables — likely shatter/miscount,ร่วมพระญาติประยูรวงศ์เผ่าพงศา,,,
อันนงเยาว์เสาวคนธ์วิมลสมร,10,10 syllables — likely shatter/miscount,อันนงเยาว์เสาวคนธ์วิมลสมร,,,
ในเดือนสี่นี้จะพร้อมพระญาติวงศ์,10,10 syllables — likely shatter/miscount,ในเดือนสี่นี้จะพร้อมพระญาติวงศ์,,,
พอจบสารกรานกราบพระทราบสิ้น,9,word straddles a beat boundary,พอจบสาร | กรานกราบพระ | ทราบสิ้น,,,
ตรัสบอกให้อัคเรศแจ้งเหตุการณ์,10,10 syllables — likely shatter/miscount,ตรัสบอกให้อัคเรศแจ้งเหตุการณ์,,,
ฝ่ายโฉมจันทวดีชลีสนอง,10,10 syllables — likely shatter/miscount,ฝ่ายโฉมจันทวดีชลีสนอง,,,
ดูทำนองนั้นเห็นรักสมัครสมาน,10,10 syllables — likely shatter/miscount,ดูทำนองนั้นเห็นรักสมัครสมาน,,,
ไม่แคลงเลยแล้วจะคงเป็นวงศ์วาน,10,10 syllables — likely shatter/miscount,ไม่แคลงเลยแล้วจะคงเป็นวงศ์วาน,,,
พูนสวัสดิ์สืบวงศ์ดำรงสนอง,9,word straddles a beat boundary,พูนสวัสดิ์ | สืบวงศ์ดำรง | สนอง,,,
พระบิตุราชมาตุรงค์พงศ์กษัตริย์,10,10 syllables — likely shatter/miscount,พระบิตุราชมาตุรงค์พงศ์กษัตริย์,,,
ถนอมสนิทเหมือนหนึ่งเนื้อในเชื้อไข,10,10 syllables — likely shatter/miscount,ถนอมสนิทเหมือนหนึ่งเนื้อในเชื้อไข,,,
โหมดตาดแพรกำมะหยี่ต่างสีสัน,10,10 syllables — likely shatter/miscount,โหมดตาดแพรกำมะหยี่ต่างสีสัน,,,
บ้างหัดซ้อมพากย์เจรจาจะว่าขาน,10,10 syllables — likely shatter/miscount,บ้างหัดซ้อมพากย์เจรจาจะว่าขาน,,,
บ้างปลี่ยนสับยืมเขาพวกชาววัง,10,10 syllables — likely shatter/miscount,บ้างปลี่ยนสับยืมเขาพวกชาววัง,,,
ชวนลูกรักอัคเรศโอรสา,10,10 syllables — likely shatter/miscount,ชวนลูกรักอัคเรศโอรสา,,,
ลงเภตราพร้อมสนมกรมใน,8,word straddles a beat boundary,ลงเภตรา | พร้อมสนม | กรมใน,,,
พลไพร่พร้อมโห่โล้สำเภา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พลไพร่พร้อม | โห่โล้ | สำเภา,,,
พระชี้หัตถตรัสแถลงให้แจ้งความ,10,10 syllables — likely shatter/miscount,พระชี้หัตถตรัสแถลงให้แจ้งความ,,,
พร้อมสะพรั่งนักสนมกรมใน,8,word straddles a beat boundary,พร้อมสะพรั่ง | นักสนม | กรมใน,,,
ตึกปรัศว์สาวสุรางค์ต่างอาศัย,10,10 syllables — likely shatter/miscount,ตึกปรัศว์สาวสุรางค์ต่างอาศัย,,,
จนพระประทมแทบจะหลับจึงกลับไป,10,10 syllables — likely shatter/miscount,จนพระประทมแทบจะหลับจึงกลับไป,,,
ปลูกโรงราชพิธีสิบสี่ห้อง,9,4-syllable word not at วรรค edge,ปลูกโรงราชพิธีสิบสี่ห้อง,,,
ประทีปจัดอัจกลับประดับประดา,10,10 syllables — likely shatter/miscount,ประทีปจัดอัจกลับประดับประดา,,,
ราชวัติฉัตรเบญจรงค์เรือง,8,word straddles a beat boundary,ราชวัติ | ฉัตรเบญจ | รงค์เรือง,,,
ทรงผ้ายกแย่งอย่างไว้หางหงส์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ทรงผ้ายก | แย่งอย่าง | ไว้หางหงส์,,,
