wak,syllables,flag,guess,a,b,c
เสวยสวัสดิ์อิ่มเอมเกษมสันต์,9,word straddles a beat boundary,เสวยสวัสดิ์ | อิ่มเอม | เกษมสันต์,,,
คุมโยธาพร้อมถ้วนชนวนเขนง,9,word straddles a beat boundary,คุมโยธา | พร้อมถ้วนชนวน | เขนง,,,
ไม่กลัวเกรงข้าศึกฝึกชำนาญ,9,word straddles a beat boundary,ไม่กลัวเกรง | ข้าศึก | ฝึกชำนาญ,,,
ทั้งมุลนายบอกให้ทั่วตัวพหล,10,10 syllables — likely shatter/miscount,ทั้งมุลนายบอกให้ทั่วตัวพหล,,,
ฝ่ายท่านครูผู้ชำนาญการณรงค์,9,4-syllable word not at วรรค edge,ฝ่ายท่านครูผู้ชำนาญการณรงค์,,,
พลไพร่สิบหมื่นพื้นทหาร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พลไพร่สิบ | หมื่นพื้น | ทหาร,,,
เสียบขนนกการเวกภิเษกสวัสดิ์,11,11 syllables — likely shatter/miscount,เสียบขนนกการเวกภิเษกสวัสดิ์,,,
ถวายเครื่องไสยศาสตร์ฉลาดเฉลย,10,10 syllables — likely shatter/miscount,ถวายเครื่องไสยศาสตร์ฉลาดเฉลย,,,
พระอนุชาทรงพระยาพลายมงคล,10,10 syllables — likely shatter/miscount,พระอนุชาทรงพระยาพลายมงคล,,,
เสลาสล้างกร่างไกรทั้งใครเครือ,9,word straddles a beat boundary,เสลาสล้าง | กร่างไกร | ทั้งใครเครือ,,,
กระแบกกระเบาเหล่าชะโอนใบโกร๋นเกรียน,10,10 syllables — likely shatter/miscount,กระแบกกระเบาเหล่าชะโอนใบโกร๋นเกรียน,,,
สาลิกาโกกิลาจร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",สาลิกา | โกกิ | ลาจร,,,
กระแวนกระเหว่าโนรีสีสลัว,10,10 syllables — likely shatter/miscount,กระแวนกระเหว่าโนรีสีสลัว,,,
พระชมพลางทางเร่งพยุหทัพ,9,word straddles a beat boundary,พระชมพลาง | ทางเร่งพยุห | ทัพ,,,
ต่างฮึกฮักอิศโรจิตโอหัง,10,10 syllables — likely shatter/miscount,ต่างฮึกฮักอิศโรจิตโอหัง,,,
จะชำแหละผ่าดูจิตที่ริษยา,10,10 syllables — likely shatter/miscount,จะชำแหละผ่าดูจิตที่ริษยา,,,
เห็นจะเหืลอกำลังทั้งพหล,10,10 syllables — likely shatter/miscount,เห็นจะเหืลอกำลังทั้งพหล,,,
จึงตรัสกับพรหเมศท่านครูใหญ่,10,10 syllables — likely shatter/miscount,จึงตรัสกับพรหเมศท่านครูใหญ่,,,
จะชิงชัยเอาให้สมอารมณ์ประสงค์,10,10 syllables — likely shatter/miscount,จะชิงชัยเอาให้สมอารมณ์ประสงค์,,,
ฤทธิรุทรดูสง่าล้วนกล้าแข็ง,11,11 syllables — likely shatter/miscount,ฤทธิรุทรดูสง่าล้วนกล้าแข็ง,,,
เอิกเกริกกษัตริย์ศรีเข้าที่สรง,8,word straddles a beat boundary,เอิกเกริกกษัตริย์ | ศรี | เข้าที่สรง,,,
ทั้งสององค์ขึ้นทรงอัศวราช,9,word straddles a beat boundary,ทั้งสององค์ | ขึ้นทรงอัศว | ราช,,,
ฝ่ายท่านครูผู้ชำนาญการประจญ,9,4-syllable word not at วรรค edge,ฝ่ายท่านครูผู้ชำนาญการประจญ,,,
เอิกเกริกก้องกึกเสียงฮึกโหม,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เอิกเกริกก้อง | กึกเสียง | ฮึกโหม,,,
สดับอรรถแล้วจึ่งถามตามนุสนธิ์,10,10 syllables — likely shatter/miscount,สดับอรรถแล้วจึ่งถามตามนุสนธิ์,,,
อันธรรมดานารีก็มีถม,9,word straddles a beat boundary,อันธรรมดา | นารี | ก็มีถม,,,
ยังเด็กน้อยกระจิหริดทำอิศโร,10,10 syllables — likely shatter/miscount,ยังเด็กน้อยกระจิหริดทำอิศโร,,,
พระราเมศสุริย์วงศ์พงศ์กษัตริย์,10,10 syllables — likely shatter/miscount,พระราเมศสุริย์วงศ์พงศ์กษัตริย์,,,
พระตรัสพลางทางชักอัศวราช,9,word straddles a beat boundary,พระตรัสพลาง | ทางชักอัศว | ราช,,,
พระราเมศสุริย์วงศ์ก็ทรงทวน,10,10 syllables — likely shatter/miscount,พระราเมศสุริย์วงศ์ก็ทรงทวน,,,
สั่งให้กรีธาพหลรณรงค์,9,word straddles a beat boundary,สั่งให้กรีธา | พหล | รณรงค์,,,
เปิดทวารพาทหารออกพร้อมพรั่ง,10,10 syllables — likely shatter/miscount,เปิดทวารพาทหารออกพร้อมพรั่ง,,,
แต่ราเมศรู้ตำราอาชาชาญ,10,10 syllables — likely shatter/miscount,แต่ราเมศรู้ตำราอาชาชาญ,,,
เห็นกำลังยังไม่อ่อนค่อยผ่อนขยาย,10,10 syllables — likely shatter/miscount,เห็นกำลังยังไม่อ่อนค่อยผ่อนขยาย,,,
ฝ่ายพระจอมธิบดินทร์ปิ่นเหมราช,10,10 syllables — likely shatter/miscount,ฝ่ายพระจอมธิบดินทร์ปิ่นเหมราช,,,
ถวายกษัตริย์หยุดพักตำหนักขวา,9,word straddles a beat boundary,ถวายกษัตริย์ | หยุดพัก | ตำหนักขวา,,,
พระยุรยาตรนำไปศรรไลหงส์,10,10 syllables — likely shatter/miscount,พระยุรยาตรนำไปศรรไลหงส์,,,
กับบุตรีศรีสวัสดึ๋ประภัสสร,10,10 syllables — likely shatter/miscount,กับบุตรีศรีสวัสดึ๋ประภัสสร,,,
พระมารดรรับหัตถ์กษัตรา,9,word straddles a beat boundary,พระมารดร | รับหัตถ์ | กษัตรา,,,
ช่วยภูวดลพอให้คลายวายอาวรณ์,10,10 syllables — likely shatter/miscount,ช่วยภูวดลพอให้คลายวายอาวรณ์,,,
พร้อมด้วยกันรักสนิทเหมือนบิตุรงค์,10,10 syllables — likely shatter/miscount,พร้อมด้วยกันรักสนิทเหมือนบิตุรงค์,,,
