wak,syllables,flag,guess,a,b,c
บัดเดี๋ยวดังหงั่งเหง่งวังเวงแว่ว,10,10 syllables — likely shatter/miscount,บัดเดี๋ยวดังหงั่งเหง่งวังเวงแว่ว,,,
จึงเหลียวหาม้านิลสินธพ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",จึงเหลียวหา | ม้านิล | สินธพ,,,
แล้วลงในบ่อชำระสระเกศี,9,reading chosen by meter: สระ 2->1,แล้วลงใน | บ่อชำระ | สระเกศี,,,
สะอางองค์สรงทิพวารี,7,"7 syllables — ambiguous, [3,2,2] is only a guess",สะอางองค์ | สรงทิพ | วารี,,,
ถ้าแม้นปัถพีแยกจะแทรกหนี,9,word straddles a beat boundary,ถ้าแม้นปัถพี | แยก | จะแทรกหนี,,,
วิ่งหลงใหลแลเตลิดระเสิดระสัง,10,10 syllables — likely shatter/miscount,วิ่งหลงใหลแลเตลิดระเสิดระสัง,,,
จึงตรัสใช้ให้อำมาตย์ไปราธนา,10,10 syllables — likely shatter/miscount,จึงตรัสใช้ให้อำมาตย์ไปราธนา,,,
สถิตสถานถิ่นที่บุรีใด,9,word straddles a beat boundary,สถิตสถาน | ถิ่นที่ | บุรีใด,,,
กะจิริดรู้ศรัทธาจะหาไหน,10,10 syllables — likely shatter/miscount,กะจิริดรู้ศรัทธาจะหาไหน,,,
พระมุนีมีนามกรใด,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พระมุนี | มีนาม | กรใด,,,
พระชนนีชื่อมัจฉาวิลาวัลย์,10,10 syllables — likely shatter/miscount,พระชนนีชื่อมัจฉาวิลาวัลย์,,,
พระบิตุรงค์องค์อภัยมณีนาถ,10,10 syllables — likely shatter/miscount,พระบิตุรงค์องค์อภัยมณีนาถ,,,
โอรสราชรัตนามหาศวรรย์,10,10 syllables — likely shatter/miscount,โอรสราชรัตนามหาศวรรย์,,,
เจียนจะเหลวแหลกลงผงคลี,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เจียนจะเหลว | แหลกลง | ผงคลี,,,
จะยกถวายเสียก็ได้เป็นไรมี,10,10 syllables — likely shatter/miscount,จะยกถวายเสียก็ได้เป็นไรมี,,,
กุมาราดาบสพจนารท,9,word straddles a beat boundary,กุมารา | ดาบสพจนา | รท,,,
ตามจริตที่โยมรักสมัครสมาน,10,10 syllables — likely shatter/miscount,ตามจริตที่โยมรักสมัครสมาน,,,
ตามพระทัยไม่ขัดหัทยา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ตามพระทัย | ไม่ขัด | หัทยา,,,
พร้อมพระญาติวงศาทั้งหน้าหลัง,9,word straddles a beat boundary,พร้อมพระญาติ | วงศา | ทั้งหน้าหลัง,,,
โอรสมีมาเหมือนจิตพิสมัย,10,10 syllables — likely shatter/miscount,โอรสมีมาเหมือนจิตพิสมัย,,,
แล้วเล่าความตามธุระที่จะไป,10,10 syllables — likely shatter/miscount,แล้วเล่าความตามธุระที่จะไป,,,
นางคำนับรับขวัญสรรเสริญ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",นางคำนับ | รับขวัญ | สรรเสริญ,,,
ช่วยจีบโจงจัดวางไว้หางหงส์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ช่วยจีบโจง | จัดวาง | ไว้หางหงส์,,,
ให้อัญชลีพี่ยาสุดสาคร,9,word straddles a beat boundary,ให้อัญชลี | พี่ยา | สุดสาคร,,,
แล้วกรุงกษัตริย์จัดเลือกลูกน้อยน้อย,9,word straddles a beat boundary,แล้วกรุงกษัตริย์ | จัดเลือก | ลูกน้อยน้อย,,,
ได้ห้าร้อยร่วมวันชันษา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ได้ห้าร้อย | ร่วมวัน | ชันษา,,,
ด้วยทิศาปาโมกข์เมืองการะเวก,9,4-syllable word not at วรรค edge,ด้วยทิศาปาโมกข์เมืองการะเวก,,,
