wak,syllables,flag,guess,a,b,c
ขึ้นพลับพลาที่องค์พระทรงยศ,10,10 syllables — likely shatter/miscount,ขึ้นพลับพลาที่องค์พระทรงยศ,,,
เนื้อความพาดถึงผการำภาสะหรี,11,11 syllables — likely shatter/miscount,เนื้อความพาดถึงผการำภาสะหรี,,,
ฉบับสามถามนุชาด้วยปรานี,10,10 syllables — likely shatter/miscount,ฉบับสามถามนุชาด้วยปรานี,,,
ราชการกูเป็นสูญจะทูลเฉลย,10,10 syllables — likely shatter/miscount,ราชการกูเป็นสูญจะทูลเฉลย,,,
อย่าประมาทชาติฝรั่งใส่กังเกง,10,10 syllables — likely shatter/miscount,อย่าประมาทชาติฝรั่งใส่กังเกง,,,
ต่างกล่าวโทษทูลตามความทั้งหลาย,9,word straddles a beat boundary,ต่างกล่าวโทษ | ทูลตาม | ความทั้งหลาย,,,
สั่งขรัวนายช่วยประกอบให้ชอบที,10,10 syllables — likely shatter/miscount,สั่งขรัวนายช่วยประกอบให้ชอบที,,,
อุปเท่ห์ร้อยแปดยาแฝดแฝง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",อุปเท่ห์ร้อย | แปดยา | แฝดแฝง,,,
ถึงปลอมแปลงเปลี่ยนหน้าสารยำ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ถึงปลอมแปลง | เปลี่ยนหน้า | สารยำ,,,
ใครจะเป็นปิ่นกษัตริย์ในปัถพี,10,10 syllables — likely shatter/miscount,ใครจะเป็นปิ่นกษัตริย์ในปัถพี,,,
ไม่สงสารอัคเรศเกษรา,10,10 syllables — likely shatter/miscount,ไม่สงสารอัคเรศเกษรา,,,
จะบอกไปรมจักรนัครา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",จะบอกไป | รมจักร | นัครา,,,
ตกพระทัยกลัวจะขาดพระศาสนา,10,10 syllables — likely shatter/miscount,ตกพระทัยกลัวจะขาดพระศาสนา,,,
แม้นงลักษณ์อัคเรศสังเกตดู,10,10 syllables — likely shatter/miscount,แม้นงลักษณ์อัคเรศสังเกตดู,,,
แม่หมายจัดไว้เป็นเอกภิเษกศรี,10,10 syllables — likely shatter/miscount,แม่หมายจัดไว้เป็นเอกภิเษกศรี,,,
เหมือนจามรีที่รู้จักรักษ์สกนธ์,10,10 syllables — likely shatter/miscount,เหมือนจามรีที่รู้จักรักษ์สกนธ์,,,
ได้ภิเษกเอกฉัตรสวัสดี,9,word straddles a beat boundary,ได้ภิเษก | เอกฉัตร | สวัสดี,,,
พี่จะทำคำตัดสลัดสละ,9,word straddles a beat boundary,พี่จะทำ | คำตัดสลัด | สละ,,,
โปรดประทานส่านสุหรัดแล้วตรัสชม,10,10 syllables — likely shatter/miscount,โปรดประทานส่านสุหรัดแล้วตรัสชม,,,
ฝ่ายโฉมยงองค์ละเวงวัณฬาสมร,10,10 syllables — likely shatter/miscount,ฝ่ายโฉมยงองค์ละเวงวัณฬาสมร,,,
เสนหาพาเหิมเคลิ้มอารมณ์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เสนหาพา | เหิมเคลิ้ม | อารมณ์,,,
ยิ่งรักรำภาสะหรีด้วยผีสิง,10,10 syllables — likely shatter/miscount,ยิ่งรักรำภาสะหรีด้วยผีสิง,,,
ถึงสมบัติพัสถานการอื่นอื่น,9,4-syllable word not at วรรค edge,ถึงสมบัติพัสถานการอื่นอื่น,,,
ครั้นรุ่งรางนางผการำภาสะหรี,11,11 syllables — likely shatter/miscount,ครั้นรุ่งรางนางผการำภาสะหรี,,,
ให้สารศรีสี่ฉบับแล้วกลับหลัง,10,10 syllables — likely shatter/miscount,ให้สารศรีสี่ฉบับแล้วกลับหลัง,,,
