wak,syllables,flag,guess,a,b,c
จึงกลับมาห้องนอกบอกกำนัล,9,word straddles a beat boundary,จึงกลับมา | ห้องนอก | บอกกำนัล,,,
พระภูวไนยได้กระดาษที่วาดรูป,10,10 syllables — likely shatter/miscount,พระภูวไนยได้กระดาษที่วาดรูป,,,
แล้วพาเหล่าสาวสุรางค์ค่อยย่างย่อง,10,10 syllables — likely shatter/miscount,แล้วพาเหล่าสาวสุรางค์ค่อยย่างย่อง,,,
เห็นผลักพลิกขยิกขยี้ตีกระดาษ,10,10 syllables — likely shatter/miscount,เห็นผลักพลิกขยิกขยี้ตีกระดาษ,,,
พระแปลกพักตร์อัคเรศร่วมชีวี,10,10 syllables — likely shatter/miscount,พระแปลกพักตร์อัคเรศร่วมชีวี,,,
เที่ยวไล่ตีต้อนพัลวันไป,8,word straddles a beat boundary,เที่ยวไล่ตี | ต้อนพัลวัน | ไป,,,
ให้คลั่งไคล้เคลิ้มอารมณ์ไม่สมประดี,10,10 syllables — likely shatter/miscount,ให้คลั่งไคล้เคลิ้มอารมณ์ไม่สมประดี,,,
สงสารองค์นงลักษณ์อัคเรศ,9,word straddles a beat boundary,สงสารองค์ | นงลักษณ์อัค | เรศ,,,
พระมารดรข้อนทรวงเสียงผางผาง,9,word straddles a beat boundary,พระมารดร | ข้อนทรวง | เสียงผางผาง,,,
ถึงกลัดกลุ้มคลุ้มคลั่งไม่ฟังยา,9,word straddles a beat boundary,ถึงกลัดกลุ้ม | คลุ้มคลั่ง | ไม่ฟังยา,,,
จึงผันผายพาสุรางค์ไปปรางค์ทรอง,10,10 syllables — likely shatter/miscount,จึงผันผายพาสุรางค์ไปปรางค์ทรอง,,,
เห็นภูวนาถเคลื่อนคลายค่อยวายหมอง,9,word straddles a beat boundary,เห็นภูวนาถ | เคลื่อนคลาย | ค่อยวายหมอง,,,
นางกราบกรานตรงพระเพลาแล้วเล่าความ,9,reading chosen by meter: เพลา 2->1,นางกราบกราน | ตรงพระเพลา | แล้วเล่าความ,,,
ฉันเกล้าจุกตุ๊กตาจะมาถวาย,10,10 syllables — likely shatter/miscount,ฉันเกล้าจุกตุ๊กตาจะมาถวาย,,,
พิศเพียงพิมพ์เดียวแล้วเหลียวมา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พิศเพียงพิมพ์ | เดียวแล้ว | เหลียวมา,,,
นางทูลลาว่าจะไปอวดอัยกี,10,10 syllables — likely shatter/miscount,นางทูลลาว่าจะไปอวดอัยกี,,,
พระมารดรวอนว่าด้วยอาลัย,9,word straddles a beat boundary,พระมารดร | วอนว่า | ด้วยอาลัย,,,
พ่อควรเชยสาวสนมกรมใน,8,word straddles a beat boundary,พ่อควรเชย | สาวสนม | กรมใน,,,
ให้คลุ้มคลั่งเคลิ้มอารมณ์ไม่สมประดี,10,10 syllables — likely shatter/miscount,ให้คลุ้มคลั่งเคลิ้มอารมณ์ไม่สมประดี,,,
พระมารดรถอนฤทัยไห้สะอื้น,10,10 syllables — likely shatter/miscount,พระมารดรถอนฤทัยไห้สะอื้น,,,
หลงเสียแล้วกรรมเอ๋ยกรรมจะทำไฉน,10,10 syllables — likely shatter/miscount,หลงเสียแล้วกรรมเอ๋ยกรรมจะทำไฉน,,,
ทั้งห้ามแหนแสนสนมกรมใน,8,word straddles a beat boundary,ทั้งห้ามแหน | แสนสนม | กรมใน,,,
จะหักคอมรณาทารกรรม,7,"7 syllables — ambiguous, [3,2,2] is only a guess",จะหักคอ | มรณา | ทารกรรม,,,
ให้เสนีที่ฉลาดรู้ราชการ,10,10 syllables — likely shatter/miscount,ให้เสนีที่ฉลาดรู้ราชการ,,,
พระบิตุราชมาตุรงค์วงศ์กษัตริย์,10,10 syllables — likely shatter/miscount,พระบิตุราชมาตุรงค์วงศ์กษัตริย์,,,
สาวสุรางค์นางสนมล้วนสมยศ,10,10 syllables — likely shatter/miscount,สาวสุรางค์นางสนมล้วนสมยศ,,,
พระอนุชาอย่าไปเต้นเล่นคะนอง,10,10 syllables — likely shatter/miscount,พระอนุชาอย่าไปเต้นเล่นคะนอง,,,
ไปปฏิบัติบิตุราชเหมือนมาดหมาย,10,10 syllables — likely shatter/miscount,ไปปฏิบัติบิตุราชเหมือนมาดหมาย,,,
เสนหาอาวรณ์ร้อนฤทัย,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เสนหาอา | วรณ์ร้อน | ฤทัย,,,
พระชลนัยน์นองเนตรเวทนา,9,word straddles a beat boundary,พระชลนัยน์ | นองเนตร | เวทนา,,,
ให้พบองค์บิตุราชเหมือนปรารถนา,10,10 syllables — likely shatter/miscount,ให้พบองค์บิตุราชเหมือนปรารถนา,,,
พระบิตุรงค์จงสำราญผ่านมณฑล,10,10 syllables — likely shatter/miscount,พระบิตุรงค์จงสำราญผ่านมณฑล,,,
มาเตรียมพรั่งพร้อมทัพสลับสลอน,9,word straddles a beat boundary,มาเตรียมพรั่ง | พร้อมทัพสลับ | สลอน,,,
มีบรรจถรณ์แท่นตั้งล้วนฝังพลอย,9,word straddles a beat boundary,มีบรรจถรณ์ | แท่นตั้ง | ล้วนฝังพลอย,,,
เจ้าขรัวยายนายสำหรับบังคับการ,10,10 syllables — likely shatter/miscount,เจ้าขรัวยายนายสำหรับบังคับการ,,,
พระบิตุราชมาตุรงค์องค์กษัตริย์,10,10 syllables — likely shatter/miscount,พระบิตุราชมาตุรงค์องค์กษัตริย์,,,
พระบิตุราชมาตุรงค์ทั้งวงศ์วาน,10,10 syllables — likely shatter/miscount,พระบิตุราชมาตุรงค์ทั้งวงศ์วาน,,,
กษัตราพาสนมกรมใน,8,word straddles a beat boundary,กษัตรา | พาสนม | กรมใน,,,
กลับไปไพชยนต์สุวรรณพรรณราย,10,10 syllables — likely shatter/miscount,กลับไปไพชยนต์สุวรรณพรรณราย,,,
ทั้งหน่อกษัตริย์หัสไชยใจสบาย,9,word straddles a beat boundary,ทั้งหน่อกษัตริย์ | หัสไชย | ใจสบาย,,,
ร้องเหวยว่าสักเท่าไรก็ไม่วาง,10,10 syllables — likely shatter/miscount,ร้องเหวยว่าสักเท่าไรก็ไม่วาง,,,
มันกลับกลุ้มรุมจับพระรับรบ,9,word straddles a beat boundary,มันกลับกลุ้มรุม | จับ | พระรับรบ,,,
เทพไทใช้เรามาเผาผลาญ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เทพไทใช้ | เรามา | เผาผลาญ,,,
พิศเพ่งเปล่งปลั่งดูดังดาว,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พิศเพ่งเปล่ง | ปลั่งดู | ดังดาว,,,
พระยื่นแก้วแววตามหายักษ์,7,"word straddles a beat boundary; 7 syllables — ambiguous, [3,2,2] is only a guess",พระยื่นแก้ว | แววตามหา | ยักษ์,,,
กายสิทธิ์ฤทธิรณทั้งทนทาน,10,10 syllables — likely shatter/miscount,กายสิทธิ์ฤทธิรณทั้งทนทาน,,,
พระอนุชาว่ามณีดีอย่างไร,10,10 syllables — likely shatter/miscount,พระอนุชาว่ามณีดีอย่างไร,,,
เห็นเรือลาดตระเวนรายทั้งซ้ายขวา,9,4-syllable word not at วรรค edge,เห็นเรือลาดตระเวนรายทั้งซ้ายขวา,,,
จึงแจ้งการท่านมหาเสนาผู้ใหญ่,10,10 syllables — likely shatter/miscount,จึงแจ้งการท่านมหาเสนาผู้ใหญ่,,,
กลศึกลึกเหลือจะเชื่อฟัง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",กลศึกลึก | เหลือจะ | เชื่อฟัง,,,
พระทรงฟังสั่งมหาเสนาผู้ใหญ่,10,10 syllables — likely shatter/miscount,พระทรงฟังสั่งมหาเสนาผู้ใหญ่,,,
เมืองมะหุ่งกรุงเตนกุเวนลวาด,10,10 syllables — likely shatter/miscount,เมืองมะหุ่งกรุงเตนกุเวนลวาด,,,
เมืองวิลาสวิลยาชวาฉวี,10,10 syllables — likely shatter/miscount,เมืองวิลาสวิลยาชวาฉวี,,,
ไม่ฟื้นเลยแล้วหรือกรรมจะทำไฉน,10,10 syllables — likely shatter/miscount,ไม่ฟื้นเลยแล้วหรือกรรมจะทำไฉน,,,
มาสั่งเวรเกณฑ์ทหารตามบาญชี,10,10 syllables — likely shatter/miscount,มาสั่งเวรเกณฑ์ทหารตามบาญชี,,,
