wak,syllables,flag,guess,a,b,c
ท้าวโกสัยดูฉบับตำหรับตำรา,10,10 syllables — likely shatter/miscount,ท้าวโกสัยดูฉบับตำหรับตำรา,,,
สรรเสริญปัญญาดั่งทาทอง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",สรรเสริญปัญ | ญาดั่ง | ทาทอง,,,
ทั้งจะสมปรารถนาสารพัน,10,10 syllables — likely shatter/miscount,ทั้งจะสมปรารถนาสารพัน,,,
อันลอยลิบเปรียบเหมือนผ่านวิมานสวรรค์,10,10 syllables — likely shatter/miscount,อันลอยลิบเปรียบเหมือนผ่านวิมานสวรรค์,,,
เหมือนแมลงผึ้งคลึงเกสรเฝ้าวอนตอม,10,10 syllables — likely shatter/miscount,เหมือนแมลงผึ้งคลึงเกสรเฝ้าวอนตอม,,,
ทั้งเนมินอิสินธรอ่อนระเนน,10,10 syllables — likely shatter/miscount,ทั้งเนมินอิสินธรอ่อนระเนน,,,
จนสุริเยนทร์เลี้ยวลับบรรพตา,8,word straddles a beat boundary,จนสุริเยนทร์ | เลี้ยว | ลับบรรพตา,,,
พลางกุมกรกัลยาสุดาโฉม,10,10 syllables — likely shatter/miscount,พลางกุมกรกัลยาสุดาโฉม,,,
เป็นเหล่าเหล่ารายระดับสลับสลอน,10,10 syllables — likely shatter/miscount,เป็นเหล่าเหล่ารายระดับสลับสลอน,,,
พวกโหรดูรู้ฉบับตำหรับตำรา,10,10 syllables — likely shatter/miscount,พวกโหรดูรู้ฉบับตำหรับตำรา,,,
ราวกับจรจากสถานพิมานสวรรค์,10,10 syllables — likely shatter/miscount,ราวกับจรจากสถานพิมานสวรรค์,,,
เป็นความสัตย์ปฏิญาณสาบานถวาย,10,10 syllables — likely shatter/miscount,เป็นความสัตย์ปฏิญาณสาบานถวาย,,,
ถึงใครชักให้ไปชิดสนิทสนม,10,10 syllables — likely shatter/miscount,ถึงใครชักให้ไปชิดสนิทสนม,,,
ไม่ห่างบาททรงฤทธิ์สนิทสนอง,9,word straddles a beat boundary,ไม่ห่างบาท | ทรงฤทธิ์สนิท | สนอง,,,
ปล่อยโคมเรื่อยเพลิงกระจ่างสว่างไสว,10,10 syllables — likely shatter/miscount,ปล่อยโคมเรื่อยเพลิงกระจ่างสว่างไสว,,,
เห็นโคมดาษแจ่มกระจ่างสว่างไสว,10,10 syllables — likely shatter/miscount,เห็นโคมดาษแจ่มกระจ่างสว่างไสว,,,
ลุกจากห้องจรจรัลรีบผันผาย,10,10 syllables — likely shatter/miscount,ลุกจากห้องจรจรัลรีบผันผาย,,,
จงเตรียมพลออกไปค่ายระไวระวัง,10,10 syllables — likely shatter/miscount,จงเตรียมพลออกไปค่ายระไวระวัง,,,
อย่าไว้ใจในการกลศึก,7,"7 syllables — ambiguous, [3,2,2] is only a guess",อย่าไว้ใจ | ในการ | กลศึก,,,
อึกทึกต้อนกันให้ผันผาย,7,"7 syllables — ambiguous, [3,2,2] is only a guess",อึกทึกต้อน | กันให้ | ผันผาย,,,
พระสั่งให้ครูพักตร์จักรา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พระสั่งให้ | ครูพักตร์ | จักรา,,,
จะอ่านมนตํให้พระพายขจายจร,10,10 syllables — likely shatter/miscount,จะอ่านมนตํให้พระพายขจายจร,,,
อันสิทธิศักดิ์ในมหาชลสินธุ์,9,word straddles a beat boundary,อันสิทธิ | ศักดิ์ในมหา | ชลสินธุ์,,,
เวลาดึกจึงจะไปดั่งใจถวิล,10,10 syllables — likely shatter/miscount,เวลาดึกจึงจะไปดั่งใจถวิล,,,
บอกให้ยกพวกพหลพลรบ,8,word straddles a beat boundary,บอกให้ยก | พวกพหล | พลรบ,,,
ให้ถอยถดกองทัพสลับสลอน,9,word straddles a beat boundary,ให้ถอยถด | กองทัพสลับ | สลอน,,,
อึกทึกวิ่งกลมดังลมหวน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",อึกทึกวิ่ง | กลมดัง | ลมหวน,,,
ก็ยุรยาตรตามองค์พระทรงศีล,9,word straddles a beat boundary,ก็ยุรยาตร | ตามองค์ | พระทรงศีล,,,
