wak,syllables,flag,guess,a,b,c
รมจักรนคราถึงธานี,8,word straddles a beat boundary,รมจักรนครา | ถึง | ธานี,,,
ฝ่ายพระองค์ผู้ดำรงรมจักร,8,word straddles a beat boundary,ฝ่ายพระองค์ | ผู้ดำรง | รมจักร,,,
ขอบารมีทูลกระหม่อมจอมประชา,10,10 syllables — likely shatter/miscount,ขอบารมีทูลกระหม่อมจอมประชา,,,
พระทรงฟังจึงว่าสังฆราชแตก,9,word straddles a beat boundary,พระทรงฟัง | จึงว่าสังฆ | ราชแตก,,,
ที่จะมารยาไปเห็นไม่มี,8,word straddles a beat boundary,ที่จะมารยา | ไป | เห็นไม่มี,,,
ในสารศรีของฝรั่งมังคลา,8,word straddles a beat boundary,ในสารศรี | ของฝรั่ง | มังคลา,,,
แม้นไม่สมปรารถนาแล้วล่ากลับ,10,10 syllables — likely shatter/miscount,แม้นไม่สมปรารถนาแล้วล่ากลับ,,,
แกโกโรดีแต่หึงอย่าพึงถวิล,10,10 syllables — likely shatter/miscount,แกโกโรดีแต่หึงอย่าพึงถวิล,,,
ขอฝากองค์นงลักษณ์อัคเรศ,9,word straddles a beat boundary,ขอฝากองค์ | นงลักษณ์อัค | เรศ,,,
ทั้งแก้วเกศกัลยารำภาสะหรี,11,11 syllables — likely shatter/miscount,ทั้งแก้วเกศกัลยารำภาสะหรี,,,
กับโฉมฉายรำภาพงางอน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",กับโฉมฉาย | รำภาพ | งางอน,,,
รำภาสะหรีเกษรามาทั้งสอง,11,11 syllables — likely shatter/miscount,รำภาสะหรีเกษรามาทั้งสอง,,,
ท้าวทศวงศ์ทรงราชยานรัตน์,8,word straddles a beat boundary,ท้าวทศวงศ์ | ทรงราชยาน | รัตน์,,,
พระมาตุรงค์ทรงวอจรจรัล,10,10 syllables — likely shatter/miscount,พระมาตุรงค์ทรงวอจรจรัล,,,
พระกฤษณาตรีพลำสามพระองค์,9,word straddles a beat boundary,พระกฤษณา | ตรีพลำ | สามพระองค์,,,
พุทธมนต์วารินกระสินธุ์ใส,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พุทธมนต์วา | รินกระ | สินธุ์ใส,,,
ฝูงปลาวาฬพ่นชลเป็นวนวง,9,word straddles a beat boundary,ฝูงปลาวาฬ | พ่นชล | เป็นวนวง,,,
จะพรรณนาว่าไปในทะเล,9,word straddles a beat boundary,จะพรรณนา | ว่าไป | ในทะเล,,,
ถึงดวงเนตรอัมพวันกระสันถวิล,10,10 syllables — likely shatter/miscount,ถึงดวงเนตรอัมพวันกระสันถวิล,,,
แล้วลุกเข้าไปนั่งชิดพระกฤษณา,10,10 syllables — likely shatter/miscount,แล้วลุกเข้าไปนั่งชิดพระกฤษณา,,,
แต่แล่นล่องมาในท้องมหาสมุทร,10,10 syllables — likely shatter/miscount,แต่แล่นล่องมาในท้องมหาสมุทร,,,
ว่าบ้านเมืองค่อยเป็นสุขสนุกสบาย,10,10 syllables — likely shatter/miscount,ว่าบ้านเมืองค่อยเป็นสุขสนุกสบาย,,,
ฝ่ายพระจอมอิศยมรมจักร,8,word straddles a beat boundary,ฝ่ายพระจอม | อิศยมรม | จักร,,,
ทั้งสามพระนักสิทธ์สถิตสถาน,9,word straddles a beat boundary,ทั้งสามพระ | นักสิทธ์สถิต | สถาน,,,
กับสินสมุทรวุฒิไกรให้ไปด้วย,10,10 syllables — likely shatter/miscount,กับสินสมุทรวุฒิไกรให้ไปด้วย,,,
นเรนทร์สูรสองพระองค์เธอทรงฟัง,10,10 syllables — likely shatter/miscount,นเรนทร์สูรสองพระองค์เธอทรงฟัง,,,
พระกฤษณาตรีพลำต่างคำรพ,9,word straddles a beat boundary,พระกฤษณา | ตรีพลำ | ต่างคำรพ,,,
ทั้งหกนายกราบถวายบังคมลา,9,4-syllable word not at วรรค edge,ทั้งหกนายกราบถวายบังคมลา,,,
แล้วกลับเป็นศัตรูมาสู้กัน,9,word straddles a beat boundary,แล้วกลับเป็น | ศัตรู | มาสู้กัน,,,
เกณฑ์ให้ลงเรือที่นั่งตั้งบาญชี,10,10 syllables — likely shatter/miscount,เกณฑ์ให้ลงเรือที่นั่งตั้งบาญชี,,,
มังคลาสรรเสริญเจริญยอ,7,"word straddles a beat boundary; 7 syllables — ambiguous, [3,2,2] is only a guess",มังคลาสรรเสริญ | เจริญ | ยอ,,,
แล้วเสด็จขึ้นเข้าข้างในที่ไสยาสน์,10,10 syllables — likely shatter/miscount,แล้วเสด็จขึ้นเข้าข้างในที่ไสยาสน์,,,
จะหลีกหลบเห็นไม่ได้ดังใจถวิล,10,10 syllables — likely shatter/miscount,จะหลีกหลบเห็นไม่ได้ดังใจถวิล,,,
เข้าที่สรงทรงสหัสธารา,9,word straddles a beat boundary,เข้าที่สรง | ทรงสหัสธารา | ,,,
เหน็บพระแสงอาญาสิทธิ์ฤทธิไกร,10,10 syllables — likely shatter/miscount,เหน็บพระแสงอาญาสิทธิ์ฤทธิไกร,,,
ควรจะยกพยุหบาตรเสร็จยาตรา,10,10 syllables — likely shatter/miscount,ควรจะยกพยุหบาตรเสร็จยาตรา,,,
ใช้ให้ข้ามาทูลมูลเหตุ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ใช้ให้ข้า | มาทูล | มูลเหตุ,,,
รับพระราชโองการใส่เกศา,9,4-syllable word not at วรรค edge,รับพระราชโองการใส่เกศา,,,
จะกล่าวฝ่ายในพาราลังกาทวีป,10,10 syllables — likely shatter/miscount,จะกล่าวฝ่ายในพาราลังกาทวีป,,,
พอถึงด่านเมืองสมุทหยุดเภตรา,10,10 syllables — likely shatter/miscount,พอถึงด่านเมืองสมุทหยุดเภตรา,,,
ทรงปรึกษาการณรงค์จะสงคราม,10,10 syllables — likely shatter/miscount,ทรงปรึกษาการณรงค์จะสงคราม,,,
