wak,syllables,flag,guess,a,b,c
อยู่เขตแคว้นแดนชวาริมสาชล,10,10 syllables — likely shatter/miscount,อยู่เขตแคว้นแดนชวาริมสาชล,,,
ที่ขอบฝั่งวังวนชลสาย,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ที่ขอบฝั่ง | วังวน | ชลสาย,,,
ฝ่ายตาเฒ่าเจ้าพระยารักษาสมุทร,10,10 syllables — likely shatter/miscount,ฝ่ายตาเฒ่าเจ้าพระยารักษาสมุทร,,,
ให้ไพรินย่อยยับอัปรา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ให้ไพริน | ย่อยยับ | อัปรา,,,
มานั่งอึ้งดั่งเขาเกาะเห็นเหมาะเหมง,10,10 syllables — likely shatter/miscount,มานั่งอึ้งดั่งเขาเกาะเห็นเหมาะเหมง,,,
เห็นอีสาวเข้าไม่ได้ใจริกริก,10,10 syllables — likely shatter/miscount,เห็นอีสาวเข้าไม่ได้ใจริกริก,,,
กระซ้อกระซิกเพราะตัณหาพาฉิบหาย,10,10 syllables — likely shatter/miscount,กระซ้อกระซิกเพราะตัณหาพาฉิบหาย,,,
จะกล่าวฝ่ายในบุรีเร่งกรีทัพ,9,reading chosen by meter: กรี 2->1,จะกล่าวฝ่าย | ในบุรี | เร่งกรีทัพ,,,
พระกฤษณาทรงพระยาพลายจำบัง,10,10 syllables — likely shatter/miscount,พระกฤษณาทรงพระยาพลายจำบัง,,,
พากันร่นย่อยยับอัปรา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พากันร่น | ย่อยยับ | อัปรา,,,
ฝ่ายมะหุดวุฒิไกรเอาไฟกรด,10,10 syllables — likely shatter/miscount,ฝ่ายมะหุดวุฒิไกรเอาไฟกรด,,,
พอเย็นย่ำสนธยาต่างล่าทัพ,9,4-syllable word not at วรรค edge,พอเย็นย่ำสนธยาต่างล่าทัพ,,,
ประโคมพิณพาทย์แตรแซ่สำเนียง,9,word straddles a beat boundary,ประโคมพิณพาทย์ | แตร | แซ่สำเนียง,,,
พระกฤษณามาเชิญเสด็จไป,9,word straddles a beat boundary,พระกฤษณา | มาเชิญ | เสด็จไป,,,
น้ำมันไฟไหม้พหลพลรบ,8,word straddles a beat boundary,น้ำมันไฟ | ไหม้พหล | พลรบ,,,
ประเทศถิ่นรมจักรนัครา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ประเทศถิ่น | รมจักร | นัครา,,,
จึงสั่งมุขมนตรีสี่ทหาร,9,4-syllable word not at วรรค edge,จึงสั่งมุขมนตรีสี่ทหาร,,,
จึ่งค่อยกรีธาทัพออกรับรอง,8,word straddles a beat boundary,จึ่งค่อยกรีธาทัพ | ออก | รับรอง,,,
ฝ่ายมะหุดวุฒิไกรลุกไปสั่ง,10,10 syllables — likely shatter/miscount,ฝ่ายมะหุดวุฒิไกรลุกไปสั่ง,,,
ใส่เสื้อดำกำมะหลิดเหน็บกริชสั้น,10,10 syllables — likely shatter/miscount,ใส่เสื้อดำกำมะหลิดเหน็บกริชสั้น,,,
ถึงที่รบหยุดพหลพลไกร,8,word straddles a beat boundary,ถึงที่รบ | หยุดพหล | พลไกร,,,
พระกฤษณาทรงม้าเป็นแม่ทัพ,9,word straddles a beat boundary,พระกฤษณา | ทรงม้า | เป็นแม่ทัพ,,,
น้ำมันกรดรุ่งโรจน์โชตินา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",น้ำมันกรด | รุ่งโรจน์ | โชตินา,,,
พระกฤษณาเห็นกระบวนเที่ยวรวนเร,10,10 syllables — likely shatter/miscount,พระกฤษณาเห็นกระบวนเที่ยวรวนเร,,,
พระกฤษณากวัดแกว่งพระแสงไป,9,word straddles a beat boundary,พระกฤษณา | กวัดแกว่ง | พระแสงไป,,,
พระกฤษณากล้าหาญในการรบ,9,word straddles a beat boundary,พระกฤษณา | กล้าหาญ | ในการรบ,,,
พระสุริยงเย็นพยับลงลับไพร,10,10 syllables — likely shatter/miscount,พระสุริยงเย็นพยับลงลับไพร,,,
ว่าพระหลานถูกอัคคีมีพิษสง,10,10 syllables — likely shatter/miscount,ว่าพระหลานถูกอัคคีมีพิษสง,,,
ต้องบัดพลีขอฝนมนต์คาถา,9,word straddles a beat boundary,ต้องบัดพลี | ขอฝน | มนต์คาถา,,,
พระกฤษณาสองพราหมณ์พ้นความตาย,9,word straddles a beat boundary,พระกฤษณา | สองพราหมณ์ | พ้นความตาย,,,
