wak,syllables,flag,guess,a,b,c
พระชนนีใช้มาว่าอย่างไร,9,word straddles a beat boundary,พระชนนี | ใช้มา | ว่าอย่างไร,,,
นางทูลว่าข้าพเจ้าจะเล่าถวาย,10,10 syllables — likely shatter/miscount,นางทูลว่าข้าพเจ้าจะเล่าถวาย,,,
ไปบอกพระจะให้เนรเทศเจ้า,9,word straddles a beat boundary,ไปบอกพระ | จะให้เนรเทศ | เจ้า,,,
พระชนนีมีแต่ว่าจะจาบัลย์,10,10 syllables — likely shatter/miscount,พระชนนีมีแต่ว่าจะจาบัลย์,,,
พระชลนัยน์ไหลหลั่งลงพรั่งพราย,9,word straddles a beat boundary,พระชลนัยน์ | ไหลหลั่ง | ลงพรั่งพราย,,,
แต่ผ่านเกล้าเล่าไม่ลดพระยศศักดิ์,10,10 syllables — likely shatter/miscount,แต่ผ่านเกล้าเล่าไม่ลดพระยศศักดิ์,,,
อันยศศักดิ์อัครฐานการทั้งนั้น,10,10 syllables — likely shatter/miscount,อันยศศักดิ์อัครฐานการทั้งนั้น,,,
เหมือนชะลอขึ้นไปผ่านวิมานสวรรค์,10,10 syllables — likely shatter/miscount,เหมือนชะลอขึ้นไปผ่านวิมานสวรรค์,,,
แล้วแลดูสุริยนพอสนธยา,10,10 syllables — likely shatter/miscount,แล้วแลดูสุริยนพอสนธยา,,,
ได้ปลอมปนไปกับเหล่านางสาวศรี,10,10 syllables — likely shatter/miscount,ได้ปลอมปนไปกับเหล่านางสาวศรี,,,
จะตัดคอเสียให้ขาดตามอาชญา,9,reading chosen by meter: อาชญา 3->2,จะตัดคอ | เสียให้ขาด | ตามอาชญา,,,
เห็นรำภาพูดสำทับให้อัประมาณ,10,10 syllables — likely shatter/miscount,เห็นรำภาพูดสำทับให้อัประมาณ,,,
ขึ้นพลับพลาทั้งคู่นั่งดูดาว,10,10 syllables — likely shatter/miscount,ขึ้นพลับพลาทั้งคู่นั่งดูดาว,,,
ฝ่ายโยธีศรีสุวรรณกับสินสมุทร,10,10 syllables — likely shatter/miscount,ฝ่ายโยธีศรีสุวรรณกับสินสมุทร,,,
ฝ่ายชาวพลคนทมิฬบ่าวสินสมุทร,10,10 syllables — likely shatter/miscount,ฝ่ายชาวพลคนทมิฬบ่าวสินสมุทร,,,
ชื่อกลบุดปันจุเร็จไม่เข็ดขาม,10,10 syllables — likely shatter/miscount,ชื่อกลบุดปันจุเร็จไม่เข็ดขาม,,,
รักยศศักดิ์พลอยคำนับรับอาสา,10,10 syllables — likely shatter/miscount,รักยศศักดิ์พลอยคำนับรับอาสา,,,
ได้คอยจัดจุดบุหรี่พระศรีเสวย,10,10 syllables — likely shatter/miscount,ได้คอยจัดจุดบุหรี่พระศรีเสวย,,,
ยังมืดมิดมิได้เห็นว่าเป็นไฉน,10,10 syllables — likely shatter/miscount,ยังมืดมิดมิได้เห็นว่าเป็นไฉน,,,
เห็นไวไวไม่ถนัดอัธยา,8,word straddles a beat boundary,เห็นไวไว | ไม่ถนัด | อัธยา,,,
ส่องสว่างเวหาพฤกษาไสว,9,word straddles a beat boundary,ส่องสว่าง | เวหาพฤกษา | ไสว,,,
ว่าถึงดินแล้วก็ว่าถึงป่าระเหง,10,10 syllables — likely shatter/miscount,ว่าถึงดินแล้วก็ว่าถึงป่าระเหง,,,
ธิดารับขับถวายอภิปรายเปรย,10,10 syllables — likely shatter/miscount,ธิดารับขับถวายอภิปรายเปรย,,,
ทรงแต่สาโรชรวยชวยชวยชื่น,9,word straddles a beat boundary,ทรงแต่สาโรช | รวย | ชวยชวยชื่น,,,
ยิ่งเศร้าโศกแสนวิตกเพียงอกหัก,10,10 syllables — likely shatter/miscount,ยิ่งเศร้าโศกแสนวิตกเพียงอกหัก,,,
ยังรบสู้อยู่แต่พระอภัยมณี,10,10 syllables — likely shatter/miscount,ยังรบสู้อยู่แต่พระอภัยมณี,,,
ขยดเขยื้อนแย้มบานทวารไข,9,word straddles a beat boundary,ขยดเขยื้อน | แย้มบาน | ทวารไข,,,
พระหอมกรุ่นอุ่นใจปราศรัยถนอม,9,word straddles a beat boundary,พระหอมกรุ่น | อุ่นใจปราศรัย | ถนอม,,,
ให้เหมือนอย่างเมืองผลึกอย่านึกไฉน,10,10 syllables — likely shatter/miscount,ให้เหมือนอย่างเมืองผลึกอย่านึกไฉน,,,
ดูศพตายคิดว่าพระอภัยมณี,10,10 syllables — likely shatter/miscount,ดูศพตายคิดว่าพระอภัยมณี,,,
รู้กระแสความนั่งคอยฟังแฝง,9,4-syllable word not at วรรค edge,รู้กระแสความนั่งคอยฟังแฝง,,,
พระชลนาไหลหลั่งลงพรั่งพราย,9,word straddles a beat boundary,พระชลนา | ไหลหลั่ง | ลงพรั่งพราย,,,
โศกกำสรดโศกาเกศาสยาย,9,word straddles a beat boundary,โศกกำสรด | โศกาเกศา | สยาย,,,
ทั้งโยธีรี้พลพหลทหาร,9,word straddles a beat boundary,ทั้งโยธี | รี้พลพหล | ทหาร,,,
แล้วสั่งนายช่างสำหรับประดับประดา,10,10 syllables — likely shatter/miscount,แล้วสั่งนายช่างสำหรับประดับประดา,,,
ฝ่ายยุพาผการำภาสะหรี,10,10 syllables — likely shatter/miscount,ฝ่ายยุพาผการำภาสะหรี,,,
