wak,syllables,flag,guess,a,b,c
ดูจิ้มลิ้มพริ้มพร้อมละม่อมละเมียน,10,10 syllables — likely shatter/miscount,ดูจิ้มลิ้มพริ้มพร้อมละม่อมละเมียน,,,
ให้รุมรึงในอุรามารศรี,10,10 syllables — likely shatter/miscount,ให้รุมรึงในอุรามารศรี,,,
พลพายรายเรียงเคียงขนัด,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พลพายราย | เรียงเคียง | ขนัด,,,
เพชรรัตน์พลอยพร่างกระจ่างฉาย,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เพชรรัตน์พลอย | พร่างกระ | จ่างฉาย,,,
ฝ่ายโฉมยงองค์มังคลาราช,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ฝ่ายโฉมยง | องค์มัง | คลาราช,,,
แม้นมีเรื่องเคืองขัดหัทยา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",แม้นมีเรื่อง | เคืองขัด | หัทยา,,,
บาหหลวงว่าแต่เท่านี้สิขี้ขลาด,10,10 syllables — likely shatter/miscount,บาหหลวงว่าแต่เท่านี้สิขี้ขลาด,,,
มาสั่งฉันแล้วจะบาดเข้าพาดพิง,10,10 syllables — likely shatter/miscount,มาสั่งฉันแล้วจะบาดเข้าพาดพิง,,,
แล้วก็บอกหยูกยามหาเสน่ห์,9,word straddles a beat boundary,แล้วก็บอก | หยูกยามหา | เสน่ห์,,,
อุปเทห์สารพัดไม่ขัดขวาง,8,word straddles a beat boundary,อุปเทห์สารพัด | ไม่ | ขัดขวาง,,,
อุตส่าห์บ่นสนธยายที่ไว้วาง,10,10 syllables — likely shatter/miscount,อุตส่าห์บ่นสนธยายที่ไว้วาง,,,
แล้วสำเร็จนางคำนับแล้วกลับหลัง,10,10 syllables — likely shatter/miscount,แล้วสำเร็จนางคำนับแล้วกลับหลัง,,,
สระปทุมตูงตั้งกำลังเชย,9,reading chosen by meter: สระ 2->1,สระปทุม | ตูงตั้ง | กำลังเชย,,,
อยู่ที่ในสระสนานชานชลา,9,reading chosen by meter: สระ 2->1,อยู่ที่ใน | สระสนาน | ชานชลา,,,
เที่ยวเล่นสวนสระสนานสำราญใจ,9,reading chosen by meter: สระ 2->1,เที่ยวเล่นสวน | สระสนาน | สำราญใจ,,,
ส่งภาษามลายูรู้กระบวน,9,4-syllable word not at วรรค edge,ส่งภาษามลายูรู้กระบวน,,,
จะมาสนานที่ในสระธุระมี,11,11 syllables — likely shatter/miscount,จะมาสนานที่ในสระธุระมี,,,
บ้างเก็บผลไม้ลูกทั้งสุกห่าม,9,word straddles a beat boundary,บ้างเก็บผลไม้ | ลูก | ทั้งสุกห่าม,,,
ไปถึงสระปะพระมังคลามอง,9,word straddles a beat boundary,ไปถึงสระ | ปะพระ | มังคลามอง,,,
เดชะเวทวิทยามหาเสน่ห์,10,10 syllables — likely shatter/miscount,เดชะเวทวิทยามหาเสน่ห์,,,
องค์อรไทดวงแขแลตะลึง,9,word straddles a beat boundary,องค์อรไท | ดวงแข | แลตะลึง,,,
ฝ่ายโฉมยงองค์มังคลานั้น,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ฝ่ายโฉมยง | องค์มัง | คลานั้น,,,
ในช่อชั้นแดนดาวดึงสา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ในช่อชั้น | แดนดาว | ดึงสา,,,
นางเทวีหันกลับขึ้นพลับพลา,10,10 syllables — likely shatter/miscount,นางเทวีหันกลับขึ้นพลับพลา,,,
พระนุชนางแดดิ้นถวิลหา,9,word straddles a beat boundary,พระนุชนาง | แดดิ้น | ถวิลหา,,,
ให้เรียกราชรัถามาเร็วพลัน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ให้เรียกราช | รัถมา | เร็วพลัน,,,
มาพร้อมเสร็จนางเสด็จจรจรัล,10,10 syllables — likely shatter/miscount,มาพร้อมเสร็จนางเสด็จจรจรัล,,,
ขึ้นบรรจถรณ์ร้อนจิตด้วยฤทธิ์เสน่ห์,10,10 syllables — likely shatter/miscount,ขึ้นบรรจถรณ์ร้อนจิตด้วยฤทธิ์เสน่ห์,,,
ที่จะชักชวนชิดสนิทสนอง,9,word straddles a beat boundary,ที่จะชัก | ชวนชิดสนิท | สนอง,,,
ยังต้องรื้อกลับเป็นเมียเขาเคลียคลอ,10,10 syllables — likely shatter/miscount,ยังต้องรื้อกลับเป็นเมียเขาเคลียคลอ,,,
พระสุริยงเย็นพยับลงลับฟ้า,10,10 syllables — likely shatter/miscount,พระสุริยงเย็นพยับลงลับฟ้า,,,
ด้วยฤทธิรอนองค์ท้าวเจ้าชวา,10,10 syllables — likely shatter/miscount,ด้วยฤทธิรอนองค์ท้าวเจ้าชวา,,,
ครั้นภาณุมาศเย็นพยับลับเวหา,10,10 syllables — likely shatter/miscount,ครั้นภาณุมาศเย็นพยับลับเวหา,,,
เทพรำจวนจิตฤทธิ์เสน่ห์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เทพรำจวน | จิตฤทธิ์ | เสน่ห์,,,
ไปอุ้มพาอุณรุทภุชพงศ์,8,word straddles a beat boundary,ไปอุ้มพา | อุณรุท | ภุชพงศ์,,,
กับธำมรงค์ทรงถอดออกจากหัตถ์,9,word straddles a beat boundary,กับธำมรงค์ | ทรงถอด | ออกจากหัตถ์,,,
พี่เลี้ยงรับสารศรีคดีสดับ,9,word straddles a beat boundary,พี่เลี้ยงรับ | สารศรีคดี | สดับ,,,
ให้แจ้งอรรถว่าพระรักสมัครสมร,10,10 syllables — likely shatter/miscount,ให้แจ้งอรรถว่าพระรักสมัครสมร,,,
จำจะร่างเรื่องสารสมานสมัคร,9,word straddles a beat boundary,จำจะร่าง | เรื่องสารสมาน | สมัคร,,,
น้อมคำนับหน่อนาถราชหงส์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",น้อมคำนับ | หน่อนาถ | ราชหงส์,,,
แล้วร่ายเวทฤทธิรณมนต์คาถา,10,10 syllables — likely shatter/miscount,แล้วร่ายเวทฤทธิรณมนต์คาถา,,,
สะท้านสะเทิ้นไม่รู้หายวิสัยหญิง,10,10 syllables — likely shatter/miscount,สะท้านสะเทิ้นไม่รู้หายวิสัยหญิง,,,
พระหน่อนาถจรจรัลด้วยหรรษา,10,10 syllables — likely shatter/miscount,พระหน่อนาถจรจรัลด้วยหรรษา,,,
พระนุชนางทูลสนองทำนองใน,10,10 syllables — likely shatter/miscount,พระนุชนางทูลสนองทำนองใน,,,
พระนุชนางผลักหัตถ์กษัตรา,9,word straddles a beat boundary,พระนุชนาง | ผลักหัตถ์ | กษัตรา,,,
อยู่ในห้องใครจะเห็นว่าเป็นไฉน,10,10 syllables — likely shatter/miscount,อยู่ในห้องใครจะเห็นว่าเป็นไฉน,,,
แล้วจรลีเข้าไปหาพระอาจารย์,10,10 syllables — likely shatter/miscount,แล้วจรลีเข้าไปหาพระอาจารย์,,,
ขอให้รวยเหมือนกับคำที่ร่ำสนอง,10,10 syllables — likely shatter/miscount,ขอให้รวยเหมือนกับคำที่ร่ำสนอง,,,
อาจารย์คิดศิษย์ฟังสังรเสริญ,10,10 syllables — likely shatter/miscount,อาจารย์คิดศิษย์ฟังสังรเสริญ,,,
