wak,syllables,flag,guess,a,b,c
ฝ่ายพระองค์ผู้ดำรงราชสมบัติ,10,10 syllables — likely shatter/miscount,ฝ่ายพระองค์ผู้ดำรงราชสมบัติ,,,
มีราชครูผู้ชื่อโลกเชษฐ์,9,word straddles a beat boundary,มีราชครู | ผู้ชื่อ | โลกเชษฐ์,,,
ขอพระชนนีให้ด้วยไมตรี,9,word straddles a beat boundary,ขอพระชนนี | ให้ | ด้วยไมตรี,,,
แม้รู้เรื่องเมืองผลึกรมจักร,8,word straddles a beat boundary,แม้รู้เรื่อง | เมืองผลึก | รมจักร,,,
ถึงขัดเคืองเมืองผลึกรมจักร,8,word straddles a beat boundary,ถึงขัดเคือง | เมืองผลึก | รมจักร,,,
ใครดีได้ดูกันสมันเกอ,9,word straddles a beat boundary,ใครดีได้ | ดูกันสมัน | เกอ,,,
พระตรัสยอหน่อกษัตริย์หัสกัน,8,word straddles a beat boundary,พระตรัสยอ | หน่อกษัตริย์ | หัสกัน,,,
แลสล้างสลับสลอนเป็นหงอนหงส์,10,10 syllables — likely shatter/miscount,แลสล้างสลับสลอนเป็นหงอนหงส์,,,
พลรบรับโห่ก้องโกลา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พลรบรับ | โห่ก้อง | โกลา,,,
ปืนจังกาขานกยางสล้างสลับ,10,10 syllables — likely shatter/miscount,ปืนจังกาขานกยางสล้างสลับ,,,
การภิเษกขัดข้องคิดหมองหมาง,9,word straddles a beat boundary,การภิเษก | ขัดข้อง | คิดหมองหมาง,,,
ไม่หวีผมผัดหน้าเกศาสยาย,9,word straddles a beat boundary,ไม่หวีผม | ผัดหน้าเกศา | สยาย,,,
ตรัสบอกองค์อัคเรศเกศสตรี,10,10 syllables — likely shatter/miscount,ตรัสบอกองค์อัคเรศเกศสตรี,,,
พระนึกได้ให้เอาพระเสลี่ยงสุวรรณ,10,10 syllables — likely shatter/miscount,พระนึกได้ให้เอาพระเสลี่ยงสุวรรณ,,,
รับสั่งใช้ให้เอาพระเสลี่ยงประดับ,10,10 syllables — likely shatter/miscount,รับสั่งใช้ให้เอาพระเสลี่ยงประดับ,,,
ออกมารับคุณเข้าไปในราชฐาน,10,10 syllables — likely shatter/miscount,ออกมารับคุณเข้าไปในราชฐาน,,,
จะเหิมฮึกให้พระลดเสียยศศักดิ์,10,10 syllables — likely shatter/miscount,จะเหิมฮึกให้พระลดเสียยศศักดิ์,,,
ต้องสะเดาะเคราห์ชำระพระชาตา,10,10 syllables — likely shatter/miscount,ต้องสะเดาะเคราห์ชำระพระชาตา,,,
ออกกลางกึ่งถึงที่ชื่อสะดือสมุทร,10,10 syllables — likely shatter/miscount,ออกกลางกึ่งถึงที่ชื่อสะดือสมุทร,,,
พระทรงส่องกล้องสว่างกระจ่างประกาย,10,10 syllables — likely shatter/miscount,พระทรงส่องกล้องสว่างกระจ่างประกาย,,,
อย่าโหยกเหยกขัดข้องไม่ต้องที่,10,10 syllables — likely shatter/miscount,อย่าโหยกเหยกขัดข้องไม่ต้องที่,,,
นามกรหัสกันพันธุ์บพิตร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",นามกรหัส | กันพันธุ์ | บพิตร,,,
ลงเรือลาดตระเวนมาชลาไหล,9,4-syllable word not at วรรค edge,ลงเรือลาดตระเวนมาชลาไหล,,,
หัสกันหันหุนด้วยรุ่นหนุ่ม,7,"7 syllables — ambiguous, [3,2,2] is only a guess",หัสกันหัน | หุนด้วย | รุ่นหนุ่ม,,,
มันโหยกเหยกแย่งริบให้ฉิบหาย,10,10 syllables — likely shatter/miscount,มันโหยกเหยกแย่งริบให้ฉิบหาย,,,
บ้างคลานคลุกลุมล้มไม่สมประดี,10,10 syllables — likely shatter/miscount,บ้างคลานคลุกลุมล้มไม่สมประดี,,,
ฮูมแปร้นแปร๋แซ่สนั่นวิ่งหวั่นไหว,10,10 syllables — likely shatter/miscount,ฮูมแปร้นแปร๋แซ่สนั่นวิ่งหวั่นไหว,,,
ฝ่ายห้ามแหนแสนสนมกรมใน,8,word straddles a beat boundary,ฝ่ายห้ามแหน | แสนสนม | กรมใน,,,
ต่างตื่นไฟในอารมณ์ไม่สมประดี,10,10 syllables — likely shatter/miscount,ต่างตื่นไฟในอารมณ์ไม่สมประดี,,,
กับองค์เอกอัคเรศเกศกษัตริย์,10,10 syllables — likely shatter/miscount,กับองค์เอกอัคเรศเกศกษัตริย์,,,
ขึ้นปีนพลาดพลัดคะมำถลำถลา,10,10 syllables — likely shatter/miscount,ขึ้นปีนพลาดพลัดคะมำถลำถลา,,,
อ้ายลูกเชลยลืมพ่อคิดล่อลวง,9,word straddles a beat boundary,อ้ายลูกเชลย | ลืมพ่อ | คิดล่อลวง,,,
จึงรอรั้งสั่งพหลพลไกร,8,word straddles a beat boundary,จึงรอรั้ง | สั่งพหล | พลไกร,,,
ไปพูดจาแจ้งกับพระอภัยมณี,10,10 syllables — likely shatter/miscount,ไปพูดจาแจ้งกับพระอภัยมณี,,,
