wak,syllables,flag,guess,a,b,c
พระปิตุราชมาตุรงค์ดำรงวัง,10,10 syllables — likely shatter/miscount,พระปิตุราชมาตุรงค์ดำรงวัง,,,
แล้วได้ข่าวเจ้าวลายุดานุชา,10,10 syllables — likely shatter/miscount,แล้วได้ข่าวเจ้าวลายุดานุชา,,,
เป็นอุปราชเมืองเซ็นเป็นเขยไข,9,word straddles a beat boundary,เป็นอุปราช | เมืองเซ็น | เป็นเขยไข,,,
พลรบเริงราญทหารเสือ,7,"word straddles a beat boundary; 7 syllables — ambiguous, [3,2,2] is only a guess",พลรบเริง | ราญทหาร | เสือ,,,
ถึงพระอภัยไม่อยู่ในบูรี,9,word straddles a beat boundary,ถึงพระอภัย | ไม่อยู่ | ในบูรี,,,
รำภายุพานางสุลารักษาอยู่,10,10 syllables — likely shatter/miscount,รำภายุพานางสุลารักษาอยู่,,,
ขอทูลลาฝ่าพระบาทปิตุเรศ,10,10 syllables — likely shatter/miscount,ขอทูลลาฝ่าพระบาทปิตุเรศ,,,
ในเมืองเราเล่าทหารนับล้านโกฏิ์,10,10 syllables — likely shatter/miscount,ในเมืองเราเล่าทหารนับล้านโกฏิ์,,,
ให้ลือชาปรากฏยศไกร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ให้ลือชา | ปรากฏ | ยศไกร,,,
สายระโยงระยางเสือกเชือกน้ำมัน,9,4-syllable word not at วรรค edge,สายระโยงระยางเสือกเชือกน้ำมัน,,,
คืนเอากรุงลังกามหาสถาน,9,word straddles a beat boundary,คืนเอากรุง | ลังกามหา | สถาน,,,
ได้แก้แค้นแทนที่จับให้อัประมาณ,10,10 syllables — likely shatter/miscount,ได้แก้แค้นแทนที่จับให้อัประมาณ,,,
จึ่งได้มรดกตกถึงเหลนหลาน,9,word straddles a beat boundary,จึ่งได้มรดก | ตก | ถึงเหลนหลาน,,,
ตามแต่พระจะประสงค์จำนงไฉน,10,10 syllables — likely shatter/miscount,ตามแต่พระจะประสงค์จำนงไฉน,,,
จึงว่าพระจะเสด็จจรจรัล,10,10 syllables — likely shatter/miscount,จึงว่าพระจะเสด็จจรจรัล,,,
กระหนาบกระหนกนกคาบเขียนภาพหาญ,10,10 syllables — likely shatter/miscount,กระหนาบกระหนกนกคาบเขียนภาพหาญ,,,
ครั้นพร้อมพรั่งตั้งกระบวนพยุหทัพ,10,10 syllables — likely shatter/miscount,ครั้นพร้อมพรั่งตั้งกระบวนพยุหทัพ,,,
สลอนสลับสล้างลำล้วนกำปั่น,10,10 syllables — likely shatter/miscount,สลอนสลับสล้างลำล้วนกำปั่น,,,
นางนั่งตักหน่อนาถฉลาดฉลอง,9,word straddles a beat boundary,นางนั่งตัก | หน่อนาถฉลาด | ฉลอง,,,
เออนี่แน่แม่วันชายา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เออนี่แน่ | แม่วัน | ชายา,,,
หรือบาปกรรมธรรมดาใครว่าไว้,10,10 syllables — likely shatter/miscount,หรือบาปกรรมธรรมดาใครว่าไว้,,,
หัสกันตันใจเห็นไม่ปล่อย,7,"7 syllables — ambiguous, [3,2,2] is only a guess",หัสกันตัน | ใจเห็น | ไม่ปล่อย,,,
นางว่าจ๊ะจะถวายไม่วายเสวย,10,10 syllables — likely shatter/miscount,นางว่าจ๊ะจะถวายไม่วายเสวย,,,
เถ้าแก่แซงสองฝ่ายถวายพระกลด,9,word straddles a beat boundary,เถ้าแก่แซง | สองฝ่ายถวาย | พระกลด,,,
เสด็จบทจรมายืนหน้าแพ,9,word straddles a beat boundary,เสด็จบทจร | มา | ยืนหน้าแพ,,,
พวกไพร่ฟ้าข้าแผ่นดินจะนินทา,9,4-syllable word not at วรรค edge,พวกไพร่ฟ้าข้าแผ่นดินจะนินทา,,,
เพราะพระมังคลาพาให้ยาก,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เพราะพระมัง | คลาพา | ให้ยาก,,,
กลัวแต่พระสังฆราชจะกราดกริ้ว,9,4-syllable word not at วรรค edge,กลัวแต่พระสังฆราชจะกราดกริ้ว,,,
ด้วยจงรักภักดีไม่มีเสมอ,9,4-syllable word not at วรรค edge,ด้วยจงรักภักดีไม่มีเสมอ,,,
จะเลื่องลืออื้ออึงอึกทึก,7,"7 syllables — ambiguous, [3,2,2] is only a guess",จะเลื่องลือ | อื้ออึง | อึกทึก,,,
ถึงกรุงตรงขึ้นลังกามหาสวรรย์,10,10 syllables — likely shatter/miscount,ถึงกรุงตรงขึ้นลังกามหาสวรรย์,,,
ว่าพระวลาเจ้าบุรินทร์เมืองสินชัย,10,10 syllables — likely shatter/miscount,ว่าพระวลาเจ้าบุรินทร์เมืองสินชัย,,,
วายุพัฒน์นัดดาวราราช,7,"7 syllables — ambiguous, [3,2,2] is only a guess",วายุพัฒน์ | นัดดาว | ราราช,,,
เป็นอุปราชเมืองเซ็นได้เป็นใหญ่,9,word straddles a beat boundary,เป็นอุปราช | เมืองเซ็น | ได้เป็นใหญ่,,,
พระปิตุราชมาตุรงค์พระวงศ์วาน,10,10 syllables — likely shatter/miscount,พระปิตุราชมาตุรงค์พระวงศ์วาน,,,
ให้ยศศักดิ์สืบวงศ์เผ่าพงศา,9,word straddles a beat boundary,ให้ยศศักดิ์ | สืบวงศ์ | เผ่าพงศา,,,
เพราะเบาความตามพระมังคลา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เพราะเบาความ | ตามพระ | มังคลา,,,
