wak,syllables,flag,guess,a,b,c
สงสารนางแก้วเกษราธิดาท้าว,10,10 syllables — likely shatter/miscount,สงสารนางแก้วเกษราธิดาท้าว,,,
ให้สมความปรารถนาไม่ช้าวัน,9,4-syllable word not at วรรค edge,ให้สมความปรารถนาไม่ช้าวัน,,,
ทูลพลางทางพลิกสมุดถวาย,8,word straddles a beat boundary,ทูลพลางทาง | พลิกสมุด | ถวาย,,,
หาไม่จะว่าเสียให้อายกับสาวศรี,11,11 syllables — likely shatter/miscount,หาไม่จะว่าเสียให้อายกับสาวศรี,,,
ส่วนตาเฒ่าเหย่าย่างมาข้างสระ,9,reading chosen by meter: สระ 2->1,ส่วนตาเฒ่า | เหย่าย่าง | มาข้างสระ,,,
ว่าพลางทางจับเอาจอบสวน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ว่าพลางทาง | จับเอา | จอบสวน,,,
แล้วเสแสร้งแต่งจริตกระบิดประบวน,10,10 syllables — likely shatter/miscount,แล้วเสแสร้งแต่งจริตกระบิดประบวน,,,
พอใกล้สระโกสุมปทุมชาติ,9,word straddles a beat boundary,พอใกล้สระ | โกสุม | ปทุมชาติ,,,
อย่าเร้ารบไปเลยน้องไม่ปรารถนา,10,10 syllables — likely shatter/miscount,อย่าเร้ารบไปเลยน้องไม่ปรารถนา,,,
จึงตอบความตามธรรมดามา,8,word straddles a beat boundary,จึงตอบความ | ตามธรรมดา | มา,,,
เป็นสำนวนแล้วจะส่งไปโรงศาล,10,10 syllables — likely shatter/miscount,เป็นสำนวนแล้วจะส่งไปโรงศาล,,,
สี่พี่เลี้ยงเอียงอายชม้ายชม้อย,9,word straddles a beat boundary,สี่พี่เลี้ยง | เอียงอายชม้าย | ชม้อย,,,
แกล้งหน่วงหนักพจนารถฉลาดเฉลียว,10,10 syllables — likely shatter/miscount,แกล้งหน่วงหนักพจนารถฉลาดเฉลียว,,,
องค์พระราชธิดาอัชฌาสัย,9,4-syllable word not at วรรค edge,องค์พระราชธิดาอัชฌาสัย,,,
กลัวต้องลมแล้วจะหาวเหมือนว่าวเหลิง,10,10 syllables — likely shatter/miscount,กลัวต้องลมแล้วจะหาวเหมือนว่าวเหลิง,,,
บรรจถรณ์แท่นที่บรรทมภิรมย์ขวัญ,10,10 syllables — likely shatter/miscount,บรรจถรณ์แท่นที่บรรทมภิรมย์ขวัญ,,,
ขึ้นบนบรรจถรณ์แท่นแสนสบาย,9,word straddles a beat boundary,ขึ้นบนบรรจถรณ์ | แท่น | แสนสบาย,,,
มาเตรียมคอยข้างพลับพลาสุทธาศวรรย์,11,11 syllables — likely shatter/miscount,มาเตรียมคอยข้างพลับพลาสุทธาศวรรย์,,,
ไปนั่งใต้ต้นจำปีประสีประสา,10,10 syllables — likely shatter/miscount,ไปนั่งใต้ต้นจำปีประสีประสา,,,
เที่ยวประพาสชมพรรณบุปผา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เที่ยวประพาส | ชมพรรณ | บุปผา,,,
จนโฉมเฉลาเลี้ยวลับขึ้นพลับพลา,11,11 syllables — likely shatter/miscount,จนโฉมเฉลาเลี้ยวลับขึ้นพลับพลา,,,
